epoch,shortterm,midterm,longterm
1656293180,4.91,4.804,4.485333333333332
1656293181,4.93,4.7059999999999995,4.373333333333333
1656293182,4.48,4.592,4.248
1656293183,4.28,4.488,4.114
1656293184,4.36,4.396000000000001,3.9806666666666666
1656293185,4.39,4.0680000000000005,3.7140000000000004
1656293186,4.47,3.7800000000000002,3.450666666666667
1656293187,2.84,3.4299999999999997,3.176666666666667
1656293188,2.84,3.0599999999999996,2.904000000000001
1656293189,2.61,2.674,2.6300000000000012
1656293190,2.54,2.27,2.386000000000001
1656293191,2.54,1.8659999999999999,2.1553333333333335
1656293192,0.82,1.5079999999999998,1.9193333333333331
1656293193,0.82,1.164,1.6813333333333331
1656293194,0.82,0.8200000000000001,1.4379999999999997
1656293195,0.82,0.8200000000000001,1.303333333333333
1656293196,0.82,0.8200000000000001,1.1686666666666663
1656293197,0.82,0.8200000000000001,1.049333333333333
1656293198,0.82,0.8200000000000001,0.9346666666666664
1656293199,0.82,0.8200000000000001,0.8199999999999997
1656293200,0.82,0.8200000000000001,0.8199999999999997
1656293201,0.82,0.8200000000000001,0.8199999999999997
1656293202,0.82,0.8200000000000001,0.8199999999999997
1656293203,0.82,0.8200000000000001,0.8199999999999997
1656293204,0.82,0.8200000000000001,0.8199999999999997
1656293205,0.82,0.8200000000000001,0.8199999999999997
1656293206,0.82,0.8200000000000001,0.8199999999999997
1656293207,0.82,0.8200000000000001,0.8199999999999997
1656293208,0.82,0.8200000000000001,0.8199999999999997
1656293209,0.82,0.8200000000000001,0.8199999999999997
1656293210,0.82,0.8200000000000001,0.9893333333333331
1656293211,0.82,0.8200000000000001,1.1626666666666665
1656293212,0.82,0.8200000000000001,1.3353333333333333
1656293213,0.82,0.8200000000000001,1.5073333333333332
1656293214,0.82,0.8200000000000001,1.6786666666666663
1656293215,0.82,1.328,1.717333333333333
1656293216,0.82,1.8480000000000003,1.759333333333333
1656293217,3.36,2.366,1.801333333333333
1656293218,3.42,2.882,1.8339999999999996
1656293219,3.41,3.3960000000000004,1.8659999999999999
1656293220,3.4,3.004,1.8659999999999999
1656293221,3.39,2.61,1.8659999999999999
1656293222,1.4,2.218,1.8726666666666665
1656293223,1.45,1.8,1.8806666666666665
1656293224,1.45,1.382,1.8806666666666665
1656293225,1.31,1.2659999999999998,1.711333333333333
1656293226,1.3,1.1400000000000001,1.5379999999999998
1656293227,0.82,1.034,1.3653333333333333
1656293228,0.82,0.9600000000000002,1.1933333333333334
1656293229,0.92,0.864,1.0219999999999998
1656293230,0.94,0.8640000000000001,0.9833333333333331
1656293231,0.82,0.8640000000000001,0.9413333333333331
1656293232,0.82,0.8440000000000001,0.8993333333333331
1656293233,0.82,0.8200000000000001,0.8666666666666665
1656293234,0.82,0.8200000000000001,0.8346666666666664
1656293235,0.82,0.8200000000000001,0.8346666666666664
1656293236,0.82,0.8200000000000001,0.8346666666666664
1656293237,0.82,0.8200000000000001,0.8279999999999997
1656293238,0.82,0.8200000000000001,0.8199999999999997
1656293239,0.82,0.8200000000000001,0.8199999999999997
1656293240,0.82,0.8200000000000001,0.8199999999999997
1656293241,0.82,0.8200000000000001,0.8199999999999997
1656293242,0.82,0.8200000000000001,0.8199999999999997
1656293243,0.82,0.8200000000000001,0.8199999999999997
1656293244,0.82,0.8200000000000001,0.8199999999999997
1656293245,0.82,0.8200000000000001,0.8199999999999997
1656293246,0.82,0.8200000000000001,0.8199999999999997
1656293247,0.82,0.8200000000000001,0.8199999999999997
1656293248,0.82,0.8200000000000001,0.8199999999999997
1656293249,0.82,0.8200000000000001,0.8199999999999997
1656293250,0.82,0.8200000000000001,0.8199999999999997
1656293251,0.82,0.8200000000000001,0.8199999999999997
1656293252,0.82,0.8200000000000001,0.8199999999999997
1656293253,0.82,0.8200000000000001,0.8199999999999997
1656293254,0.82,0.8200000000000001,0.8199999999999997
1656293255,0.82,0.8200000000000001,0.8199999999999997
1656293256,0.82,0.8200000000000001,0.8199999999999997
1656293257,0.82,0.8200000000000001,0.8199999999999997
1656293258,0.82,0.8200000000000001,0.8199999999999997
1656293259,0.82,0.8200000000000001,0.8199999999999997
1656293260,0.82,0.8200000000000001,0.8199999999999997
1656293261,0.82,0.8200000000000001,0.8199999999999997
1656293262,0.82,0.8200000000000001,0.8199999999999997
1656293263,0.82,0.8200000000000001,0.8199999999999997
1656293264,0.82,0.8200000000000001,0.8199999999999997
1656293265,0.82,0.8200000000000001,0.9986666666666664
1656293266,0.82,0.8200000000000001,1.1726666666666663
1656293267,0.82,0.8200000000000001,1.3486666666666662
1656293268,0.82,0.8200000000000001,1.5246666666666662
1656293269,0.82,0.8200000000000001,1.700666666666666
1656293270,0.82,1.356,1.8566666666666665
1656293271,0.82,1.8780000000000001,2.0106666666666664
1656293272,3.5,2.406,2.1639999999999997
1656293273,3.43,2.9340000000000006,2.3173333333333335
1656293274,3.46,3.4620000000000006,2.469333333333333
1656293275,3.46,3.3940000000000006,2.613333333333333
1656293276,3.46,3.334,2.7606666666666664
1656293277,3.16,3.266,2.903333333333333
1656293278,3.13,3.1980000000000004,3.0399999999999996
1656293279,3.12,3.1260000000000003,3.1819999999999995
1656293280,3.12,3.0900000000000003,3.0033333333333334
1656293281,3.1,3.0700000000000003,2.829333333333334
1656293282,2.98,3.0380000000000003,2.6533333333333338
1656293283,3.03,2.9880000000000004,2.4773333333333345
1656293284,2.96,2.958,2.3013333333333343
1656293285,2.87,2.5260000000000002,2.1453333333333338
1656293286,2.95,2.084,1.9913333333333334
1656293287,0.82,1.656,1.8379999999999999
1656293288,0.82,1.246,1.6846666666666665
1656293289,0.82,0.8200000000000001,1.5326666666666664
1656293290,0.82,0.8200000000000001,1.4446666666666665
1656293291,0.82,0.8200000000000001,1.3559999999999999
1656293292,0.82,0.8200000000000001,1.2866666666666662
1656293293,0.82,0.8200000000000001,1.2139999999999997
1656293294,0.82,0.8200000000000001,1.1179999999999999
1656293295,0.82,0.988,1.2813333333333332
1656293296,0.82,1.1640000000000001,1.4413333333333334
1656293297,1.66,1.384,1.6006666666666667
1656293298,1.7,1.5760000000000003,1.7573333333333334
1656293299,1.92,1.7140000000000002,1.9226666666666667
1656293300,1.78,2.036,2.1526666666666667
1656293301,1.51,2.3400000000000003,2.373333333333333
1656293302,3.27,2.5980000000000003,2.5993333333333335
1656293303,3.22,2.876,2.8266666666666667
1656293304,3.21,3.234,3.032666666666667
1656293305,3.17,3.434,3.1060000000000003
1656293306,3.3,3.616,3.176666666666667
1656293307,4.27,3.8160000000000003,3.232
1656293308,4.13,4.0280000000000005,3.294666666666667
1656293309,4.21,4.15,3.380666666666667
1656293310,4.23,3.8480000000000003,3.217333333333334
1656293311,3.91,3.5740000000000003,3.0573333333333337
1656293312,2.76,3.282,2.898
1656293313,2.76,2.98,2.741333333333334
1656293314,2.75,2.758,2.5760000000000005
1656293315,2.72,2.37,2.4353333333333342
1656293316,2.8,1.9819999999999998,2.2906666666666666
1656293317,0.82,1.5959999999999999,2.1146666666666665
1656293318,0.82,1.216,1.9499999999999997
1656293319,0.82,0.8200000000000001,1.8086666666666664
1656293320,0.82,1.088,1.6793333333333331
1656293321,0.82,1.316,1.5499999999999998
1656293322,2.16,1.4660000000000002,1.4213333333333331
1656293323,1.96,1.6540000000000001,1.2946666666666664
1656293324,1.57,1.8480000000000003,1.1626666666666665
1656293325,1.76,1.58,1.4573333333333331
1656293326,1.79,1.352,1.7646666666666664
1656293327,0.82,1.202,2.067333333333333
1656293328,0.82,1.014,2.3713333333333333
1656293329,0.82,0.8200000000000001,2.6746666666666665
1656293330,0.82,1.7040000000000002,2.9966666666666666
1656293331,0.82,2.6260000000000003,3.3273333333333333
1656293332,5.24,3.5340000000000003,3.695333333333333
1656293333,5.43,4.446,4.057333333333333
1656293334,5.36,5.356,4.419333333333333
1656293335,5.38,5.706000000000001,4.927333333333333
1656293336,5.37,6.004000000000001,5.3759999999999994
1656293337,6.99,6.3500000000000005,5.826666666666667
1656293338,6.92,6.7120000000000015,6.282
1656293339,7.09,7.082,6.747333333333333
1656293340,7.19,7.372,6.846666666666666
1656293341,7.22,7.498,6.907999999999999
1656293342,8.44,7.596,6.993999999999999
1656293343,7.55,7.688,7.055333333333332
1656293344,7.58,7.804,7.1179999999999986
1656293345,7.65,7.462,7.381333333333332
1656293346,7.8,7.2219999999999995,7.530666666666666
1656293347,6.73,7.036,7.659333333333333
1656293348,6.35,6.766,7.773333333333333
1656293349,6.65,6.468,7.882000000000001
1656293350,6.3,7.3100000000000005,11.6
1656293351,6.31,7.872,15.371333333333334
1656293352,10.94,8.346,19.132666666666665
1656293353,9.16,8.866,22.895333333333333
1656293354,9.02,9.374,26.66466666666667
1656293355,8.9,20.028,30.333333333333336
1656293356,8.85,31.02,34.01266666666667
1656293357,64.21,42.016000000000005,37.604
1656293358,64.12,53.054,41.16666666666667
1656293359,64.0,64.15200000000002,44.66866666666667
1656293360,64.09,63.662000000000006,48.25066666666667
1656293361,64.34,63.14600000000001,51.952
1656293362,61.76,62.45,55.645999999999994
1656293363,61.54,61.580000000000005,59.347333333333324
1656293364,60.52,60.480000000000004,63.06466666666666
1656293365,59.74,61.062,63.10133333333332
1656293366,58.84,61.690000000000005,63.14533333333332
1656293367,64.67,62.47200000000001,63.19999999999999
1656293368,64.68,63.40800000000001,63.254
1656293369,64.43,64.56200000000001,63.298
1656293370,64.42,64.58,63.51800000000001
1656293371,64.61,64.60000000000001,63.754000000000005
1656293372,64.76,64.678,64.05466666666668
1656293373,64.78,64.774,64.40733333333334
1656293374,64.82,64.852,64.822
1656293375,64.9,64.912,64.852
1656293376,65.0,64.97200000000001,64.88133333333333
1656293377,65.06,65.01400000000001,64.92866666666666
1656293378,65.08,65.03999999999999,64.97733333333332
1656293379,65.03,65.05199999999999,65.01666666666667
1656293380,65.03,65.064,65.048
1656293381,65.06,65.072,65.07866666666665
1656293382,65.12,65.09400000000001,65.10666666666665
1656293383,65.12,65.118,65.132
1656293384,65.14,65.146,65.15133333333334
1656293385,65.15,65.168,65.17866666666666
1656293386,65.2,65.192,65.20466666666667
1656293387,65.23,65.212,65.22533333333332
1656293388,65.24,65.238,65.24266666666666
1656293389,65.24,65.25600000000001,65.264
1656293390,65.28,65.304,65.288
1656293391,65.29,65.35,65.31599999999999
1656293392,65.47,65.37,65.34333333333333
1656293393,65.47,65.37200000000001,65.374
1656293394,65.34,65.39,65.402
1656293395,65.29,65.39200000000001,65.43400000000001
1656293396,65.38,65.406,65.46466666666667
1656293397,65.48,65.44800000000001,65.49533333333335
1656293398,65.54,65.512,65.51866666666668
1656293399,65.55,65.56,65.54066666666667
1656293400,65.61,65.60600000000001,65.55666666666667
1656293401,65.62,65.638,65.57333333333334
1656293402,65.71,65.668,65.60199999999999
1656293403,65.7,65.67200000000001,65.638
1656293404,65.7,65.672,65.66933333333333
1656293405,65.63,65.672,65.69866666666667
1656293406,65.62,65.676,65.72399999999999
1656293407,65.71,65.69,65.74799999999999
1656293408,65.72,65.73,65.76733333333333
1656293409,65.77,65.776,65.786
1656293410,65.83,65.818,65.80199999999999
1656293411,65.85,65.858,65.82066666666665
1656293412,65.92,65.886,65.83933333333333
1656293413,65.92,65.9,65.87199999999999
1656293414,65.91,65.91000000000001,65.90599999999999
1656293415,65.9,65.916,65.94066666666666
1656293416,65.9,65.928,65.972
1656293417,65.95,65.94200000000001,65.99933333333334
1656293418,65.98,65.986,66.02133333333333
1656293419,65.98,66.03200000000001,66.04
1656293420,66.12,66.08800000000001,66.06266666666667
1656293421,66.13,66.13,66.08733333333333
1656293422,66.23,66.17,66.11266666666667
1656293423,66.19,66.178,66.14
1656293424,66.18,66.178,66.16733333333333
1656293425,66.16,66.184,66.19266666666667
1656293426,66.13,66.20400000000001,66.21533333333333
1656293427,66.26,66.226,66.23866666666666
1656293428,66.29,66.256,66.252
1656293429,66.29,66.292,66.264
1656293430,66.31,66.30600000000001,66.27133333333333
1656293431,66.31,66.312,66.282
1656293432,66.33,66.32000000000001,66.29333333333332
1656293433,66.32,66.322,66.30733333333332
1656293434,66.33,66.322,66.32333333333332
1656293435,66.32,66.324,66.34
1656293436,66.31,66.33,66.35266666666666
1656293437,66.34,66.33399999999999,66.36533333333333
1656293438,66.35,66.344,66.38000000000001
1656293439,66.35,66.356,66.39466666666667
1656293440,66.37,66.39,66.41466666666666
1656293441,66.37,66.416,66.434
1656293442,66.51,66.44200000000001,66.452
1656293443,66.48,66.474,66.47
1656293444,66.48,66.506,66.48799999999999
1656293445,66.53,66.53,66.556
1656293446,66.53,66.556,66.62333333333333
1656293447,66.63,66.58000000000001,66.69066666666666
1656293448,66.61,66.592,66.75666666666667
1656293449,66.6,66.602,66.82266666666668
1656293450,66.59,66.74800000000002,66.92866666666669
1656293451,66.58,66.898,67.03666666666668
1656293452,67.36,67.05000000000001,67.14400000000002
1656293453,67.36,67.20400000000001,67.24733333333334
1656293454,67.36,67.36000000000001,67.35266666666666
1656293455,67.36,67.50800000000001,67.45533333333333
1656293456,67.36,67.656,67.55999999999999
1656293457,68.1,67.80199999999999,67.66466666666666
1656293458,68.1,67.946,67.76933333333332
1656293459,68.09,68.096,67.87466666666666
1656293460,68.08,68.11,67.95333333333332
1656293461,68.11,68.126,68.03333333333332
1656293462,68.17,68.142,68.112
1656293463,68.18,68.158,68.192
1656293464,68.17,68.168,68.27199999999999
1656293465,68.16,68.242,68.36666666666666
1656293466,68.16,68.318,68.46133333333334
1656293467,68.54,68.39200000000001,68.55666666666667
1656293468,68.56,68.47200000000001,68.65266666666666
1656293469,68.54,68.552,68.74666666666667
1656293470,68.56,68.748,68.89399999999999
1656293471,68.56,68.94,69.04
1656293472,69.52,69.136,69.18666666666667
1656293473,69.52,69.32799999999999,69.33333333333334
1656293474,69.52,69.52,69.48000000000002
1656293475,69.52,69.69200000000001,69.61266666666667
1656293476,69.52,69.86200000000001,69.74466666666667
1656293477,70.38,70.032,69.87733333333333
1656293478,70.37,70.2,70.00866666666666
1656293479,70.37,70.36800000000001,70.13999999999999
1656293480,70.36,70.39800000000001,70.21466666666666
1656293481,70.36,70.432,70.28999999999998
1656293482,70.53,70.464,70.36533333333331
1656293483,70.54,70.49800000000002,70.44133333333332
1656293484,70.53,70.53200000000001,70.51733333333333
1656293485,70.53,70.554,70.55466666666666
1656293486,70.53,70.57600000000001,70.59266666666667
1656293487,70.64,70.60000000000001,70.63066666666667
1656293488,70.65,70.626,70.66933333333334
1656293489,70.65,70.652,70.70800000000001
1656293490,70.66,70.712,70.75333333333334
1656293491,70.66,70.77,70.79866666666669
1656293492,70.94,70.828,70.84400000000001
1656293493,70.94,70.884,70.88866666666668
1656293494,70.94,70.94,70.934
1656293495,70.94,70.994,71.70133333333334
1656293496,70.94,71.05,72.468
1656293497,71.21,71.104,73.234
1656293498,71.22,71.156,73.99933333333333
1656293499,71.21,71.21,74.76466666666666
1656293500,71.2,73.398,75.50666666666666
1656293501,71.21,75.584,76.246
1656293502,82.15,77.77000000000001,76.98866666666665
1656293503,82.15,79.958,77.73
1656293504,82.14,82.144,78.47066666666667
1656293505,82.14,82.128,79.17133333333332
1656293506,82.14,82.10400000000001,79.87066666666666
1656293507,82.07,82.092,80.56933333333332
1656293508,82.03,82.07600000000001,81.268
1656293509,82.08,82.058,81.966
1656293510,82.06,81.988,81.91533333333334
1656293511,82.05,81.92399999999999,81.86466666666668
1656293512,81.72,81.846,81.81333333333333
1656293513,81.71,81.77,81.76266666666666
1656293514,81.69,81.696,81.71333333333331
1656293515,81.68,81.63000000000001,81.73733333333331
1656293516,81.68,81.56600000000002,81.76333333333332
1656293517,81.39,81.50200000000001,81.78599999999999
1656293518,81.39,81.44200000000001,81.80999999999999
1656293519,81.37,81.38600000000001,81.83466666666665
1656293520,81.38,81.59400000000001,81.88066666666666
1656293521,81.4,81.80000000000001,81.92733333333332
1656293522,82.43,82.01000000000002,81.97533333333334
1656293523,82.42,82.21800000000002,82.02266666666667
1656293524,82.42,82.422,82.07
1656293525,82.42,82.418,82.08866666666665
1656293526,82.42,82.416,82.10733333333333
1656293527,82.41,82.414,82.12666666666667
1656293528,82.41,82.40800000000002,82.14599999999999
1656293529,82.41,82.40200000000002,82.16333333333333
1656293530,82.39,82.254,82.14599999999999
1656293531,82.39,82.10600000000001,82.13
1656293532,81.67,81.95600000000002,82.11266666666667
1656293533,81.67,81.81200000000001,82.09466666666668
1656293534,81.66,81.666,82.07933333333335
1656293535,81.67,81.76599999999999,84.52800000000002
1656293536,81.66,81.86800000000001,86.97266666666667
1656293537,82.17,81.968,89.42066666666666
1656293538,82.18,82.06400000000002,91.872
1656293539,82.16,82.17000000000002,94.32000000000001
1656293540,82.15,89.56400000000001,96.60333333333334
1656293541,82.19,96.944,98.90066666666668
1656293542,119.14,104.338,101.21600000000001
1656293543,119.08,111.74000000000001,103.50800000000001
1656293544,119.13,119.124,105.81933333333335
1656293545,119.16,118.48,107.92866666666667
1656293546,119.11,117.89,110.04066666666667
1656293547,115.92,117.34200000000001,112.162
1656293548,116.13,116.72,114.28800000000001
1656293549,116.39,116.164,116.41066666666667
1656293550,116.05,115.742,115.944
1656293551,116.33,115.28800000000001,115.47999999999999
1656293552,113.81,114.80600000000001,115.01133333333333
1656293553,113.86,114.40400000000002,114.538
1656293554,113.98,113.94400000000002,114.06666666666668
1656293555,114.04,113.61,113.65733333333334
1656293556,114.03,113.26200000000001,113.23533333333333
1656293557,112.14,112.88600000000001,112.788
1656293558,112.12,112.49000000000001,112.366
1656293559,112.1,112.09200000000001,111.92733333333334
1656293560,112.06,111.62000000000002,111.55733333333333
1656293561,112.04,111.156,111.18333333333332
1656293562,109.78,110.67200000000003,110.79999999999998
1656293563,109.8,110.20400000000002,110.40466666666667
1656293564,109.68,109.74600000000001,110.00533333333333
1656293565,109.72,109.44200000000001,109.60600000000001
1656293566,109.75,109.13200000000002,109.20400000000001
1656293567,108.26,108.84200000000001,108.79266666666668
1656293568,108.25,108.52000000000001,108.39933333333335
1656293569,108.23,108.17800000000001,107.99000000000001
1656293570,108.11,107.75600000000001,107.68599999999999
1656293571,108.04,107.32400000000001,107.37199999999999
1656293572,106.15,106.86400000000002,107.06266666666666
1656293573,106.09,106.47400000000002,106.75333333333334
1656293574,105.93,106.04600000000002,106.43733333333334
1656293575,106.16,105.86000000000001,106.06533333333334
1656293576,105.9,105.66000000000001,105.704
1656293577,105.22,105.482,105.338
1656293578,105.09,105.266,104.98533333333333
1656293579,105.04,105.088,104.63266666666665
1656293580,105.08,104.58000000000001,104.30599999999998
1656293581,105.01,104.12800000000001,103.98399999999998
1656293582,102.68,103.668,103.67399999999998
1656293583,102.83,103.21600000000001,103.35599999999998
1656293584,102.74,102.764,103.05133333333333
1656293585,102.82,102.47800000000001,102.732
1656293586,102.75,102.16400000000002,102.42066666666666
1656293587,101.25,101.87200000000001,102.10666666666667
1656293588,101.26,101.586,101.79666666666668
1656293589,101.28,101.302,101.48200000000001
1656293590,101.39,101.138,101.19800000000001
1656293591,101.33,100.97000000000001,100.9
1656293592,100.43,100.78000000000002,100.60666666666667
1656293593,100.42,100.58800000000001,100.308
1656293594,100.33,100.38000000000001,100.01
1656293595,100.43,99.97800000000001,99.71066666666667
1656293596,100.29,99.566,99.41133333333333
1656293597,98.42,99.168,99.11466666666666
1656293598,98.36,98.75000000000001,98.81466666666667
1656293599,98.34,98.34800000000001,98.52133333333333
1656293600,98.34,98.01600000000002,98.246
1656293601,98.28,97.69800000000001,97.96533333333333
1656293602,96.76,97.396,97.69
1656293603,96.77,97.10600000000001,97.404
1656293604,96.83,96.83600000000001,97.14200000000001
1656293605,96.89,96.74400000000001,96.90333333333334
1656293606,96.93,96.632,96.66266666666667
1656293607,96.3,96.506,96.42533333333334
1656293608,96.21,96.35600000000002,96.19066666666667
1656293609,96.2,96.242,95.96133333333333
1656293610,96.14,95.95,95.82133333333333
1656293611,96.36,95.65800000000002,95.68066666666665
1656293612,94.84,95.37400000000001,95.53599999999999
1656293613,94.75,95.11,95.39
1656293614,94.78,94.806,95.24466666666666
1656293615,94.82,94.77,95.10533333333333
1656293616,94.84,94.75200000000001,94.978
1656293617,94.66,94.72800000000001,94.86266666666667
1656293618,94.66,94.704,94.75933333333333
1656293619,94.66,94.68599999999999,94.64333333333335
1656293620,94.7,94.596,94.55933333333334
1656293621,94.75,94.524,94.47666666666666
1656293622,94.21,94.486,94.392
1656293623,94.3,94.46400000000001,94.29599999999999
1656293624,94.47,94.43800000000002,94.18666666666667
1656293625,94.59,94.31200000000001,93.97666666666667
1656293626,94.62,94.154,93.77066666666667
1656293627,93.58,93.962,93.56733333333334
1656293628,93.51,93.72,93.39133333333332
1656293629,93.51,93.436,93.18399999999998
1656293630,93.38,93.022,92.99
1656293631,93.2,92.63400000000001,92.78733333333335
