epoch,shortterm,midterm,longterm
1655651281,4485.39,4497.4580000000005,4490.104666666666
1655651282,4482.59,4517.36,4516.567999999999
1655651283,4565.6,4533.804,4542.988666666666
1655651284,4573.48,4548.862,4569.503333333333
1655651285,4561.96,4563.854,4595.286666666666
1655651286,4560.68,4599.960000000001,4623.828
1655651287,4557.55,4633.018000000001,4651.004
1655651288,4746.13,4668.784000000001,4678.649333333333
1655651289,4738.77,4705.428000000001,4705.806666666666
1655651290,4740.79,4743.01,4733.120666666667
1655651291,4743.9,4774.066,4761.966
1655651292,4745.46,4802.634,4790.387333333333
1655651293,4901.41,4833.360000000001,4819.702666666666
1655651294,4881.61,4863.13,4850.184666666667
1655651295,4894.42,4892.4980000000005,4881.182
1655651296,4892.75,4911.872,4910.079999999999
1655651297,4892.3,4935.51,4939.827333333333
1655651298,4998.28,4956.964,4969.546
1655651299,4999.8,4981.996,4999.1973333333335
1655651300,5001.69,5008.038,5028.6213333333335
1655651301,5017.91,5044.302,5058.211999999999
1655651302,5022.51,5081.338,5089.484666666665
1655651303,5179.6,5118.314,5120.223333333333
1655651304,5184.98,5152.466,5149.876000000001
1655651305,5186.57,5185.328000000001,5181.397333333334
1655651306,5188.67,5218.4619999999995,5221.840666666668
1655651307,5186.82,5251.606000000001,5261.658
1655651308,5345.27,5285.392000000001,5299.985333333333
1655651309,5350.7,5315.166,5336.955999999999
1655651310,5355.5,5350.826000000001,5373.292666666666
1655651311,5337.54,5402.758000000001,5414.6613333333335
1655651312,5365.12,5452.030000000001,5456.558666666667
1655651313,5604.93,5496.25,5499.625333333333
1655651314,5597.06,5543.236000000001,5542.072
1655651315,5576.6,5583.724,5582.579333333333
1655651316,5572.47,5622.764,5629.652000000001
1655651317,5567.56,5666.040000000001,5677.346666666667
1655651318,5800.13,5717.234,5724.933333333333
1655651319,5813.44,5767.814,5773.945333333334
1655651320,5832.57,5813.188,5821.491333333334
1655651321,5825.37,5863.434,5866.186666666667
1655651322,5794.43,5913.97,5912.452666666668
1655651323,6051.36,5961.316000000001,5959.550000000001
1655651324,6066.12,6010.786,6006.894666666667
1655651325,6069.3,6067.562000000001,6054.101999999999
1655651326,6072.72,6112.362,6094.230666666666
1655651327,6078.31,6157.348000000001,6133.369333333332
1655651328,6275.36,6200.1,6171.434666666667
1655651329,6291.05,6242.084000000001,6209.910000000001
1655651330,6283.06,6281.5560000000005,6250.373333333333
1655651331,6282.64,6306.896000000001,6284.067333333334
1655651332,6275.67,6328.790000000001,6316.790666666668
1655651333,6402.06,6352.888000000001,6349.3346666666675
1655651334,6400.52,6376.860000000001,6381.663333333334
1655651335,6403.55,6402.002,6413.620666666667
1655651336,6402.5,6432.944,6435.960666666667
1655651337,6401.38,6464.234,6457.266666666666
1655651338,6556.77,6495.0160000000005,6479.200666666667
1655651339,6556.97,6526.046,6501.233333333334
1655651340,6557.46,6557.304,6523.736666666668
1655651341,6557.65,6568.042000000001,6540.600666666667
1655651342,6557.67,6578.776,6557.586666666667
1655651343,6610.46,6589.698,6574.558
1655651344,6610.64,6600.794000000001,6591.6253333333325
1655651346,6612.07,6611.904,6608.769333333333
1655651347,6613.13,6620.816000000001,6618.7626666666665
1655651349,6613.22,6629.75,6628.750666666666
1655651350,6655.02,6638.96,6638.723999999999
1655651351,6655.31,6648.036,6648.711333333333
1655651352,6658.12,6657.1,6658.7013333333325
1655651353,6658.51,6667.43,6666.265999999999
1655651354,6658.54,6677.726000000001,6673.767333333333
1655651356,6706.67,6687.514000000001,6681.037333333333
1655651357,6706.79,6697.304000000001,6688.291333333334
1655651358,6707.06,6707.1,6695.607333333333
1655651359,6707.46,6710.552000000001,6700.976666666668
1655651360,6707.52,6713.826000000001,6706.313333333334
1655651361,6723.93,6716.638000000001,6711.456000000001
1655651362,6723.16,6719.534000000001,6716.502666666668
1655651363,6721.12,6722.622000000001,6721.4360000000015
1655651364,6721.94,6724.948,6723.898000000002
1655651365,6722.96,6727.388000000001,6726.448666666668
1655651366,6735.56,6730.216,6729.078666666667
1655651367,6735.36,6732.67,6731.674
1655651368,6735.26,6734.586,6734.192
1655651369,6734.21,6736.194,6736.502666666666
1655651370,6732.54,6738.1320000000005,6738.637333333333
1655651371,6743.6,6740.382000000001,6740.863333333334
1655651372,6745.05,6742.818000000001,6743.306666666667
1655651373,6746.51,6745.368000000001,6745.383333333335
1655651374,6746.39,6748.366000000001,6747.542666666668
1655651375,6745.29,6750.392000000001,6749.666000000001
1655651377,6758.59,6751.992,6751.716
1655651378,6755.18,6754.432,6754.030666666667
1655651379,6754.51,6756.196,6756.452666666666
1655651380,6758.59,6758.068,6759.515333333333
1655651381,6754.11,6760.474,6762.474666666666
1655651383,6767.95,6762.774,6765.365333333333
1655651384,6767.21,6764.842000000001,6768.252
1655651385,6766.01,6767.794000000001,6771.158666666667
1655651386,6768.93,6772.112000000001,6773.750666666667
1655651388,6768.87,6776.558000000001,6776.480666666666
1655651389,6789.54,6781.330000000001,6779.237999999999
1655651390,6789.44,6785.482,6781.813999999999
1655651391,6789.87,6789.486000000001,6784.634666666667
1655651392,6789.69,6791.072,6787.042000000001
1655651395,6788.89,6792.410000000002,6789.547333333335
1655651396,6797.47,6793.610000000001,6791.943333333334
1655651399,6796.13,6795.118,6794.284000000001
1655651400,6795.87,6796.624,6796.507333333333
1655651401,6797.23,6797.942,6797.562
1655651402,6796.42,6799.674000000001,6798.713999999999
1655651403,6804.06,6800.89,6799.8353333333325
1655651404,6804.79,6802.252,6800.934666666665
1655651405,6801.95,6803.412000000001,6802.068666666666
1655651406,6804.04,6803.6720000000005,6803.095999999999
1655651408,6802.22,6804.058000000001,6804.225333333332
1655651409,6805.36,6805.006,6805.441333333333
1655651410,6806.72,6805.434,6806.643333333333
1655651411,6806.69,6806.17,6807.724
1655651412,6806.18,6807.674,6808.894666666666
1655651413,6805.9,6808.9439999999995,6810.077333333333
1655651414,6812.88,6810.428,6811.5599999999995
1655651415,6813.07,6812.244000000001,6812.911333333333
1655651416,6814.11,6813.59,6814.381333333333
1655651418,6815.26,6815.338,6815.867333333332
1655651419,6812.63,6817.2300000000005,6817.247333333332
1655651420,6821.62,6819.246,6818.59
1655651421,6822.53,6821.0560000000005,6819.955999999999
1655651422,6824.19,6823.384,6821.332
1655651423,6824.31,6824.59,6822.543333333334
1655651424,6824.27,6825.568,6823.742000000001
1655651425,6827.65,6826.0960000000005,6824.964666666668
1655651426,6827.42,6826.568,6826.092666666668
1655651427,6826.83,6827.022,6827.401333333334
1655651428,6826.67,6827.702,6828.444666666668
1655651429,6826.54,6828.428,6829.426666666667
1655651430,6831.05,6829.552,6830.282000000001
1655651431,6831.05,6830.654,6831.178000000002
1655651432,6832.45,6831.798,6832.156000000001
1655651433,6832.18,6833.042000000001,6833.218666666668
1655651434,6832.26,6834.284000000001,6834.2333333333345
1655651435,6837.27,6835.198000000001,6835.286666666668
1655651437,6837.26,6836.312000000001,6836.292666666668
1655651438,6837.02,6837.648000000001,6837.2913333333345
1655651440,6837.75,6838.912000000001,6838.5706666666665
1655651441,6838.94,6839.988,6839.9220000000005
1655651442,6843.59,6841.110000000001,6841.1860000000015
1655651443,6842.64,6841.912,6842.499333333334
1655651444,6842.63,6842.428,6843.9400000000005
1655651445,6841.76,6843.758,6845.324666666667
1655651446,6841.52,6845.494000000001,6846.778666666668
1655651447,6850.24,6847.25,6848.177333333334
1655651448,6851.32,6849.274,6849.683333333333
1655651449,6851.41,6851.744000000001,6851.097333333333
1655651450,6851.88,6853.304000000001,6852.349999999999
1655651452,6853.87,6854.854000000001,6853.585999999999
1655651453,6858.04,6856.172000000001,6854.801333333333
1655651454,6859.07,6857.864000000001,6856.093333333332
1655651455,6858.0,6859.120000000001,6857.396666666666
1655651457,6860.34,6859.987999999999,6858.503999999999
1655651458,6860.15,6860.410000000001,6859.381333333332
1655651459,6862.38,6860.982,6860.459333333332
1655651460,6861.18,6861.142000000001,6861.520666666665
1655651461,6860.86,6861.326,6862.479333333333
1655651462,6861.14,6862.22,6863.3826666666655
1655651463,6861.07,6862.879999999999,6864.162666666667
1655651464,6866.85,6864.224,6864.986666666667
1655651465,6864.48,6865.556,6865.566000000001
1655651466,6867.58,6866.992,6866.318
1655651468,6867.8,6867.940000000001,6867.152666666668
1655651469,6868.25,6869.198000000001,6868.301333333334
1655651470,6871.59,6869.754000000001,6869.460666666668
1655651471,6870.77,6870.0,6870.585333333333
1655651472,6870.36,6870.636,6871.595333333333
1655651473,6869.03,6871.298000000001,6872.579333333333
1655651474,6871.43,6872.826,6873.715333333333
1655651475,6874.9,6874.404,6874.802000000001
1655651476,6878.41,6876.2,6875.751333333334
1655651477,6878.25,6877.157999999999,6876.751333333334
1655651478,6878.01,6878.5,6877.636666666667
1655651479,6876.22,6879.122000000001,6878.762
1655651480,6881.61,6880.2480000000005,6879.7993333333325
1655651481,6881.52,6881.054000000001,6880.939333333332
1655651482,6883.88,6882.460000000001,6881.981999999999
1655651483,6882.04,6883.112000000001,6882.867333333333
1655651484,6883.25,6884.338000000001,6883.524666666665
1655651485,6884.87,6884.746,6884.273333333333
1655651486,6887.65,6885.564,6885.108666666666
1655651487,6885.92,6886.328,6886.064
1655651488,6886.13,6886.990000000001,6886.979333333334
1655651489,6887.07,6887.114000000001,6887.924666666667
1655651490,6888.18,6887.826000000001,6888.720666666666
1655651491,6888.27,6888.7080000000005,6889.694666666666
1655651492,6889.48,6889.404,6890.6359999999995
1655651493,6890.54,6890.836,6891.8206666666665
1655651494,6890.55,6892.322,6892.504666666666
1655651495,6895.34,6893.59,6893.585999999999
1655651496,6895.7,6894.812,6894.459999999999
1655651497,6895.82,6896.176,6895.4406666666655
1655651498,6896.65,6897.636,6896.449999999999
1655651499,6897.37,6898.078,6897.593999999999
1655651500,6902.64,6899.342000000001,6898.817999999999
1655651501,6897.91,6899.860000000001,6899.882666666666
1655651502,6902.14,6900.742,6900.9479999999985
1655651503,6899.24,6900.878,6902.119333333332
1655651504,6901.78,6902.382,6903.006666666666
1655651505,6903.32,6903.522,6904.111999999999
1655651506,6905.43,6904.976000000001,6905.141333333332
1655651507,6907.84,6905.926000000001,6906.083333333332
1655651508,6906.51,6907.844000000001,6906.992666666666
1655651509,6906.53,6908.560000000001,6908.602
1655651510,6912.91,6909.472,6909.910666666667
1655651511,6909.01,6910.588,6911.4039999999995
1655651512,6912.4,6911.581999999999,6912.380666666667
1655651513,6912.09,6912.256000000001,6913.850000000001
1655651514,6911.5,6914.8640000000005,6915.083333333335
1655651515,6916.28,6916.738,6916.113333333335
1655651516,6922.05,6918.648000000001,6917.2300000000005
1655651517,6921.77,6919.634000000001,6918.287333333335
1655651518,6921.64,6921.450000000001,6919.130666666667
1655651519,6916.43,6921.826000000001,6920.220666666667
1655651520,6925.36,6922.130000000001,6921.220666666667
1655651521,6923.93,6922.454000000001,6922.209333333333
1655651522,6923.29,6923.646000000001,6923.282666666667
1655651523,6923.26,6923.686000000001,6924.431333333333
1655651524,6922.39,6923.972000000001,6925.164000000001
1655651525,6925.56,6924.794,6925.906000000001
1655651526,6925.36,6925.526,6926.626000000002
1655651527,6927.4,6926.568000000001,6927.476666666668
1655651528,6926.92,6928.158,6928.790000000002
1655651529,6927.6,6929.694,6930.109333333335
1655651530,6933.51,6930.794000000001,6931.560666666667
1655651531,6933.04,6931.898000000001,6933.057333333333
1655651532,6932.9,6932.216,6934.439333333333
1655651533,6932.44,6934.526,6935.572666666665
1655651534,6929.19,6936.662,6936.6146666666655
1655651535,6945.06,6939.094000000001,6937.455999999998
1655651536,6943.72,6941.748000000001,6938.351333333332
1655651537,6945.06,6944.534,6939.219333333332
1655651538,6945.71,6944.034,6939.365333333332
1655651539,6943.12,6943.488000000001,6939.631333333332
1655651540,6942.56,6942.4800000000005,6940.007999999999
1655651541,6940.99,6941.408000000001,6940.419333333332
1655651542,6940.02,6940.907999999999,6940.829999999999
1655651543,6940.35,6939.536000000001,6942.047999999999
1655651544,6940.62,6938.744000000001,6943.597333333332
1655651545,6935.7,6938.450000000001,6944.789333333332
1655651546,6937.03,6938.102,6945.9
1655651547,6938.55,6937.048000000001,6947.398
1655651548,6938.61,6942.574,6948.212666666667
1655651549,6935.35,6948.56,6949.13
1655651550,6963.33,6953.438,6950.104666666667
1655651551,6966.96,6958.1900000000005,6950.928000000001
1655651552,6962.94,6964.238,6951.722000000001
1655651553,6962.37,6962.528,6953.416
1655651554,6965.59,6960.086,6954.734666666666
1655651555,6954.78,6958.426,6955.943333333334
1655651556,6954.75,6956.492,6957.522666666668
1655651557,6954.64,6953.88,6959.285333333334
1655651558,6952.7,6955.146,6959.611333333333
1655651559,6952.53,6955.558,6959.615333333333
1655651560,6961.11,6955.966,6959.950666666667
1655651561,6956.81,6957.886,6960.266666666666
1655651562,6956.68,6959.738,6960.422666666666
1655651563,6962.3,6961.160000000001,6961.430666666666
1655651564,6961.79,6963.202000000001,6962.576
1655651565,6968.22,6965.460000000001,6963.817333333334
1655651566,6967.02,6966.4220000000005,6965.294
1655651567,6967.97,6967.650000000001,6966.867333333334
1655651568,6967.11,6967.986000000001,6968.233333333333
1655651569,6967.93,6968.968000000001,6969.852666666667
1655651570,6969.9,6970.026000000001,6971.5526666666665
1655651571,6971.93,6971.5740000000005,6972.871999999999
1655651572,6973.26,6973.214,6974.106
1655651573,6974.85,6975.554,6975.722666666667
1655651574,6976.13,6977.388,6977.478
1655651575,6981.6,6979.1720000000005,6979.013333333333
1655651576,6981.1,6980.620000000001,6980.560666666666
1655651577,6982.18,6981.454000000001,6982.200666666667
1655651578,6982.09,6983.628000000001,6982.112
1655651579,6980.3,6986.078000000001,6981.876666666667
1655651580,6992.47,6987.842,6981.649333333333
1655651581,6993.35,6989.488,6981.211333333334
1655651582,6991.0,6991.934000000001,6980.730666666667
1655651583,6990.32,6987.154,6980.388666666667
1655651584,6992.53,6982.164000000001,6980.085333333333
1655651585,6968.57,6977.934,6979.784
1655651587,6968.4,6973.526000000001,6979.618666666665
1655651588,6969.85,6968.804,6979.567999999999
1655651589,6968.28,6970.384,6979.037333333333
1655651590,6968.92,6972.014,6978.485333333334
1655651591,6976.47,6973.576000000001,6978.276
1655651593,6976.55,6975.842000000001,6978.156666666667
1655651594,6977.66,6977.966000000001,6977.602
1655651595,6979.61,6979.574000000001,6979.677333333333
1655651596,6979.54,6981.278,6981.739333333333
1655651597,6984.51,6983.318,6983.697999999999
1655651598,6985.07,6985.102000000001,6985.731333333332
1655651599,6987.86,6986.036,6987.701999999999
1655651600,6988.53,6989.0740000000005,6991.911999999999
1655651601,6984.21,6991.926000000001,6996.099333333334
1655651602,6999.7,6994.200000000001,7000.1866666666665
1655651603,6999.33,6996.250000000001,7004.113333333334
1655651604,6999.23,6999.104,7007.768666666666
1655651605,6998.78,7007.088,7009.235333333333
1655651606,6998.48,7015.094,7010.747333333333
1655651607,7039.62,7023.042,7012.1033333333335
1655651608,7039.36,7030.988,7013.4980000000005
1655651609,7038.97,7038.166,7015.187999999999
1655651610,7038.51,7031.544,7018.9439999999995
1655651611,7034.37,7025.222000000001,7022.718666666667
1655651612,7006.51,7019.068000000001,7026.492
1655651613,7007.75,7013.256000000001,7030.292666666668
1655651614,7008.2,7008.294000000001,7034.161333333334
1655651615,7009.45,7018.200000000001,7036.782666666667
1655651616,7009.56,7027.840000000002,7039.165333333333
1655651617,7056.04,7037.366000000001,7041.867333333334
1655651618,7055.95,7046.634000000001,7044.422666666666
1655651619,7055.83,7056.024000000001,7047.281333333333
1655651620,7055.79,7060.604000000001,7051.276
1655651621,7056.51,7064.434000000001,7055.2373333333335
1655651622,7078.94,7069.168,7059.663333333334
1655651623,7075.1,7073.378000000001,7063.842666666667
1655651624,7079.5,7077.526000000001,7067.750666666668
1655651625,7076.84,7075.024,7070.793333333334
1655651626,7077.25,7073.438,7073.666
1655651627,7066.43,7072.456,7076.5380000000005
1655651628,7067.17,7071.516,7079.638
1655651629,7074.59,7069.702000000001,7082.456000000001
1655651630,7072.14,7076.752000000001,7088.018000000001
1655651631,7068.18,7083.126000000001,7093.6573333333345
1655651632,7101.68,7087.990000000001,7098.850666666668
1655651633,7099.04,7094.02,7104.189333333334
1655651634,7098.91,7100.14,7109.482000000001
1655651635,7102.29,7112.278000000001,7114.222666666667
1655651636,7098.78,7124.408,7118.959333333333
1655651637,7162.37,7136.106,7123.116000000001
1655651638,7159.69,7147.032000000001,7127.428666666668
1655651639,7157.4,7158.604,7131.938000000001
1655651640,7156.92,7153.638,7134.396666666667
1655651641,7156.64,7149.344,7137.0740000000005
1655651643,7137.54,7145.252,7139.800666666667
1655651644,7138.22,7141.234,7142.306666666666
1655651645,7136.94,7137.07,7144.951333333333
1655651646,7136.83,7137.274,7140.342
1655651647,7135.82,7137.47,7135.883333333334
1655651648,7138.56,7138.044000000001,7131.536666666667
1655651649,7139.2,7138.654,7127.416666666667
1655651650,7139.81,7139.180000000002,7123.536666666667
1655651651,7139.88,7130.1140000000005,7116.3460000000005
1655651652,7138.45,7120.836,7109.049333333333
1655651653,7093.23,7111.314,7101.664
1655651654,7092.81,7102.362,7094.812666666666
1655651655,7092.2,7094.360000000001,7087.608666666666
1655651656,7095.12,7081.6500000000015,7079.015333333332
1655651657,7098.44,7068.842,7071.005999999999
1655651658,7029.68,7055.634000000001,7062.417333333333
1655651659,7028.77,7043.4220000000005,7053.882666666666
1655651660,7026.16,7029.286,7045.820666666667
1655651661,7034.06,7025.282,7041.140666666667
1655651662,7027.76,7023.339999999999,7036.522666666667
1655651663,7009.66,7020.304,7031.978666666668
1655651664,7019.06,7015.8640000000005,7027.302000000001
1655651665,7010.98,7013.816000000001,7022.480666666667
1655651666,7011.86,7016.49,7023.534000000001
1655651667,7017.52,7017.386,7024.596666666667
1655651668,7023.03,7019.9980000000005,7025.821333333334
1655651669,7023.54,7022.620000000001,7026.354666666667
1655651670,7024.04,7024.34,7027.274666666666
1655651671,7024.97,7028.83,7030.341333333333
1655651672,7026.12,7033.063999999999,7032.611999999999
1655651673,7045.48,7037.162,7035.580666666667
1655651674,7044.71,7040.580000000001,7038.281999999999
1655651675,7044.53,7043.668,7040.621999999999
1655651676,7042.06,7045.704,7039.385333333333
1655651677,7041.56,7047.386,7038.142666666666
1655651678,7055.66,7049.581999999999,7036.791333333333
1655651679,7053.12,7051.646000000001,7035.469999999999
1655651680,7055.51,7053.858000000001,7033.992666666666
1655651681,7052.38,7043.622,7030.9546666666665
1655651682,7052.62,7033.978000000001,7028.0019999999995
1655651683,7004.48,7023.63,7025.118666666666
1655651684,7004.9,7014.183999999999,7022.452666666667
1655651685,7003.77,7004.452,7019.924
1655651686,7005.15,7003.5380000000005,7019.443333333333
1655651687,7003.96,7002.642,7019.0853333333325
1655651688,6999.91,7002.144,7018.507333333333
1655651689,7000.42,7001.528,7018.0706666666665
1655651690,7001.28,7001.4619999999995,7017.931333333333
1655651691,7002.07,7011.17,7023.112666666666
1655651692,7003.63,7020.636000000001,7028.128
1655651693,7048.45,7029.7480000000005,7033.200666666666
1655651694,7047.75,7038.500000000001,7038.580666666666
1655651695,7046.84,7047.88,7043.954
1655651696,7045.83,7054.630000000001,7045.471333333333
1655651697,7050.53,7061.106,7046.949333333333
1655651698,7082.2,7067.709999999999,7048.287333333334
1655651699,7080.13,7075.714,7049.45
1655651700,7079.86,7082.52,7050.48
1655651701,7085.85,7070.614,7052.996666666665
1655651702,7084.56,7059.106,7055.6686666666665
1655651703,7022.67,7047.404,7058.529999999999
1655651704,7022.59,7034.136,7061.270666666665
1655651705,7021.35,7021.04,7063.7446666666665
1655651706,7019.51,7033.746,7066.824666666666
1655651707,7019.08,7046.794,7069.96
