epoch,percent-system
1655651379,1468.8740505869073
1655651380,1470.0179484818002
1655651381,1471.0185836359444
1655651383,1471.8773996552472
1655651384,1472.5958401456164
1655651385,1473.1753487129604
1655651386,1473.6173689631853
1655651388,1473.9233445021987
1655651389,1474.094718935909
1655651390,1474.1329358702235
1655651391,1474.0394389110495
1655651392,1473.8156716642945
1655651395,1473.463098999992
1655651396,1472.9833610545143
1655651399,1472.3788221734806
1655651400,1471.653305335479
1655651401,1470.8109756248823
1655651402,1469.8559981260605
1655651403,1468.7925379233855
1655651404,1467.6247601012287
1655651405,1466.3568297439622
1655651406,1464.9929119359565
1655651408,1463.5371717615842
1655651409,1461.9937743052155
1655651410,1460.3668846512228
1655651411,1458.6606678839776
1655651412,1456.87928908785
1655651413,1455.0269133472136
1655651414,1453.1077057464386
1655651415,1451.1258313698963
1655651416,1449.0854553019587
1655651418,1446.9907426269972
1655651419,1444.8458584293833
1655651420,1442.6549677934884
1655651421,1440.4222358036836
1655651422,1438.1518275443404
1655651423,1435.8479080998316
1655651424,1433.514642554527
1655651425,1431.1561959927983
1655651426,1428.7767334990178
1655651427,1426.380420157557
1655651428,1423.9714210527866
1655651429,1421.5539012690779
1655651430,1419.132025890803
1655651431,1416.7099600023334
1655651432,1414.2918686880407
1655651433,1411.8814868126717
1655651434,1409.4808283624802
1655651435,1407.0915117023326
1655651437,1404.7155433255232
1655651438,1402.355963265482
1655651440,1400.0160612911122
1655651441,1397.6991271713182
1655651442,1395.4084506750037
1655651443,1393.1473215710726
1655651444,1390.9190296284287
1655651445,1388.7268646159762
1655651446,1386.5741163026182
1655651447,1384.464074457259
1655651448,1382.400028848803
1655651449,1380.3852692461533
1655651450,1378.4230854182138
1655651452,1376.5167671338886
1655651453,1374.669604162082
1655651454,1372.8848862716975
1655651455,1371.1659032316381
1655651457,1369.515944810809
1655651458,1367.9383007781134
1655651459,1366.4362609024556
1655651460,1365.013114952739
1655651461,1363.6721526978677
1655651462,1362.4166639067453
1655651463,1361.249938348276
1655651464,1360.1752657913637
1655651465,1359.1959360049116
1655651466,1358.3152387578245
1655651468,1357.536463819006
1655651469,1356.8629009573594
1655651470,1356.297839941789
1655651471,1355.8445705411991
1655651472,1355.5063825244924
1655651473,1355.2865656605738
1655651474,1355.1884097183472
1655651475,1355.2152044667162
1655651476,1355.370239674584
1655651477,1355.6568051108554
1655651478,1356.0781905444335
1655651479,1356.6376857442228
1655651480,1357.338043853469
1655651481,1358.179871512783
1655651482,1359.1627013145437
1655651483,1360.283916160821
1655651484,1361.5403615311106
1655651485,1362.9288829049076
1655651486,1364.446325761706
1655651487,1366.0895355810017
1655651488,1367.8553578422893
1655651489,1369.7406380250636
1655651490,1371.74222160882
1655651491,1373.8569540730532
1655651492,1376.0816808972586
1655651493,1378.41324756093
1655651494,1380.8484995435629
1655651495,1383.3842823246525
1655651496,1386.017441383694
1655651497,1388.7448222001815
1655651498,1391.5632702536097
1655651499,1394.4696310234754
1655651500,1397.460749989272
1655651501,1400.5334726304945
1655651502,1403.6846444266384
1655651503,1406.9111108571988
1655651504,1410.2097174016696
1655651505,1413.5773095395466
1655651506,1417.0107327503242
1655651507,1420.5068325134985
1655651508,1424.0624543085628
1655651509,1427.6744436150134
1655651510,1431.3396459123444
1655651511,1435.0549066800515
1655651512,1438.8170713976283
1655651513,1442.6229855445713
1655651514,1446.4694946003747
1655651515,1450.3534440445337
1655651516,1454.2716793565428
1655651517,1458.2210460158972
1655651518,1462.1983895020921
1655651519,1466.2005552946214
1655651520,1470.2243888729818
1655651521,1474.266735716667
1655651522,1478.324441305172
1655651523,1482.3943511179925
1655651524,1486.4733106346225
1655651525,1490.5581653345575
1655651526,1494.6457606972922
1655651527,1498.732942202322
1655651528,1502.8165553291415
1655651529,1506.8934455572453
1655651530,1510.9604583661287
1655651531,1515.0144392352865
1655651532,1519.0522336442143
1655651533,1523.0706870724061
1655651534,1527.066644999357
1655651535,1531.0369529045631
1655651536,1534.978456267518
1655651537,1538.888000567717
1655651538,1542.7624312846553
1655651539,1546.5985938978274
1655651540,1550.3933338867287
1655651541,1554.1434967308542
1655651542,1557.8459279096983
1655651543,1561.4974729027563
1655651544,1565.0949771895234
1655651545,1568.6352862494944
1655651546,1572.1152455621636
1655651547,1575.5317006070266
1655651548,1578.8814968635781
1655651549,1582.1614798113133
1655651550,1585.3684949297267
1655651551,1588.499385551429
1655651552,1591.5509899827168
1655651553,1594.5201756023316
1655651554,1597.403927580707
1655651555,1600.1994333936811
1655651556,1602.904048311831
1655651557,1605.5156134537112
1655651558,1608.0320913998696
1655651559,1610.4514447308543
1655651560,1612.7716360272138
1655651561,1614.9906278694966
1655651562,1617.1063828382503
1655651563,1619.1168635140234
1655651564,1621.020279034903
1655651565,1622.8158247691313
1655651566,1624.5029426424871
1655651567,1626.081074580752
1655651568,1627.549662509706
1655651569,1628.9081483551295
1655651570,1630.1559740428029
1655651571,1631.2925814985065
1655651572,1632.317412648021
1655651573,1633.2299094171258
1655651574,1634.029513731602
1655651575,1634.7156675172296
1655651576,1635.2878126997898
1655651577,1635.7453912050619
1655651578,1636.0878449588267
1655651579,1636.3146158868644
1655651580,1636.4251459149552
1655651581,1636.4188769688803
1655651582,1636.295250974419
1655651583,1636.0537098573523
1655651584,1635.6936955434603
1655651585,1635.2146499585233
1655651587,1634.6160150283217
1655651588,1633.8973190491806
1655651589,1633.0586395358541
1655651590,1632.1011021171446
1655651591,1631.026623352106
1655651593,1629.837532625952
1655651594,1628.5372234345282
1655651595,1627.1293553013418
1655651596,1625.6181270832458
1655651597,1624.0098949704918
1655651598,1622.3115544866791
1655651599,1620.530001155408
1655651600,1618.6721305002773
1655651601,1616.7448380448868
1655651602,1614.7550193128368
1655651603,1612.7095698277265
1655651604,1610.6151957913676
1655651605,1608.4778461184258
1655651606,1606.303280401777
1655651607,1604.0972582342993
1655651608,1601.8655392088688
1655651609,1599.613882918363
1655651610,1597.3480489556594
1655651611,1595.0735946137752
1655651612,1592.795267986295
1655651613,1590.5173624168547
1655651614,1588.242996736926
1655651615,1585.9743784806005
1655651616,1583.7135504701494
1655651617,1581.462555527842
1655651618,1579.223436475949
1655651619,1576.998236136741
1655651620,1574.7889973324882
1655651621,1572.5977628854605
1655651622,1570.4265756179288
1655651623,1568.2774783521627
1655651624,1566.1525139104335
1655651625,1564.0537251150113
1655651626,1561.9831547881654
1655651627,1559.9428457521674
1655651628,1557.9348408292872
1655651629,1555.9611828417947
1655651630,1554.023914611961
1655651631,1552.1250789620553
1655651632,1550.2667187143493
1655651633,1548.450876691112
1655651634,1546.6795957146144
1655651635,1544.9549186071272
1655651636,1543.27888819092
1655651637,1541.6535472882638
1655651638,1540.0809387214285
1655651639,1538.5631053126842
1655651640,1537.1020898843012
1655651641,1535.69993525855
1655651643,1534.3584085597342
1655651644,1533.07812727271
1655651645,1531.8591806084537
1655651646,1530.7013501879148
1655651647,1529.6043524464303
1655651648,1528.567903819335
1655651649,1527.5917207419673
1655651650,1526.6755196496622
1655651651,1525.8190169777574
1655651652,1525.0219291615886
1655651653,1524.2835921638398
1655651654,1523.6018200565877
1655651655,1522.974046439256
1655651656,1522.397704911269
1655651657,1521.8702290720498
1655651658,1521.3890525210236
1655651659,1520.951608857613
1655651660,1520.5553316812432
1655651661,1520.1976545913371
1655651662,1519.8760111873198
1655651663,1519.5878350686146
1655651664,1519.3305598346453
1655651665,1519.1016190848363
1655651666,1518.898446418611
1655651667,1518.7184754353943
1655651668,1518.5591397346095
1655651669,1518.4178729156806
1655651670,1518.2921085780317
1655651671,1518.179280321087
1655651672,1518.0768217442699
1655651673,1517.9821664470048
1655651674,1517.8927480287155
1655651675,1517.8060000888263
1655651676,1517.7193562267603
1655651677,1517.6302500419424
1655651678,1517.5361151337963
1655651679,1517.4343851017454
1655651680,1517.3224935452151
1655651681,1517.197874063628
1655651682,1517.0579602564085
1655651683,1516.9001857229805
1655651684,1516.721984062768
1655651685,1516.5207888751952
1655651686,1516.2940337596856
1655651687,1516.0391523156638
1655651688,1515.7540659219999
1655651689,1515.4388002850105
1655651690,1515.0944817290938
1655651691,1514.722389788306
1655651692,1514.3238039967034
1655651693,1513.9000038883426
1655651694,1513.4522689972803
1655651695,1512.9818788575733
1655651696,1512.4901130032774
1655651697,1511.9782509684496
1655651698,1511.4475722871466
1655651699,1510.8993564934249
1655651700,1510.3348831213398
1655651701,1509.7554317049494
1655651702,1509.162281778309
1655651703,1508.5567128754763
1655651704,1507.9400045305072
1655651705,1507.3134362774576
1655651706,1506.6782876503855
1655651707,1506.0358381833462
1655651708,1505.3873674103966
1655651709,1504.7341548655927
1655651710,1504.0774800829918
1655651711,1503.4186225966507
1655651712,1502.7588619406247
1655651713,1502.099477648971
1655651714,1501.4417492557466
1655651715,1500.786956295007
1655651716,1500.1363783008094
1655651717,1499.4912948072101
1655651718,1498.8529853482653
1655651719,1498.2227294580327
1655651720,1497.6018066705672
1655651721,1496.9914965199262
1655651722,1496.3930785401662
1655651723,1495.8078322653437
1655651724,1495.2370372295152
1655651725,1494.6819729667375
1655651726,1494.1439190110661
1655651727,1493.6241548965581
1655651728,1493.1239601572706
1655651729,1492.6443873055246
1655651730,1492.1855259439335
1655651731,1491.7470193622994
1655651732,1491.3284560276552
1655651733,1490.929424407034
1655651734,1490.5495129674684
1655651735,1490.1883101759913
1655651736,1489.8454044996354
1655651737,1489.5203844054345
1655651738,1489.2128383604204
1655651739,1488.9223548316263
1655651740,1488.6485222860854
1655651741,1488.3909291908308
1655651742,1488.1491640128945
1655651743,1487.9228152193107
1655651744,1487.7114712771108
1655651745,1487.514720653329
1655651746,1487.3321518149976
1655651747,1487.1633532291496
1655651748,1487.0079133628178
1655651750,1486.8654206830352
1655651751,1486.7354636568343
1655651752,1486.617630751249
1655651753,1486.5115104333108
1655651754,1486.4166911700538
1655651755,1486.3327614285108
1655651756,1486.2593096757137
1655651757,1486.1959243786966
1655651758,1486.1421940044916
1655651759,1486.0977070201322
1655651760,1486.0620518926505
1655651761,1486.0348170890802
1655651762,1486.0155910764538
1655651763,1486.0039623218045
1655651764,1485.9995892807783
1655651765,1486.0022750447024
1655651766,1486.0113514184181
1655651767,1486.026014887991
1655651768,1486.0454619394857
1655651769,1486.0688890589695
1655651770,1486.0954927325074
1655651771,1486.1244694461654
1655651772,1486.1550156860092
1655651773,1486.1863279381046
1655651774,1486.2176026885168
1655651775,1486.2480364233127
1655651776,1486.276825628557
1655651777,1486.3031667903158
1655651778,1486.326256394655
1655651779,1486.3452909276407
1655651780,1486.359466875338
1655651781,1486.367980723813
1655651782,1486.3700289591313
1655651783,1486.3648080673586
1655651784,1486.3515145345614
1655651785,1486.3293448468044
1655651786,1486.297495490154
1655651787,1486.2551629506756
1655651788,1486.2015437144353
1655651789,1486.1358342674994
1655651790,1486.0572310959321
1655651791,1485.9649306858007
1655651792,1485.85812952317
1655651793,1485.7360240941061
1655651794,1485.5982605522956
1655651795,1485.4463786692652
1655651796,1485.2827476735954
1655651797,1485.1098317412248
1655651799,1484.9300950480922
1655651800,1484.7460017701355
1655651801,1484.5600160832944
1655651802,1484.3746021635066
1655651803,1484.1922241867105
1655651804,1484.0153463288448
1655651805,1483.8464327658487
1655651806,1483.6879476736603
1655651807,1483.5423552282186
1655651808,1483.4121196054612
1655651809,1483.2997049813275
1655651810,1483.2075755317558
1655651811,1483.1381954326844
1655651812,1483.094028860053
1655651813,1483.0775399897989
1655651814,1483.0911929978606
1655651815,1483.1374520601782
1655651816,1483.2187813526884
1655651817,1483.337645051331
1655651818,1483.4965073320436
1655651819,1483.697832370766
1655651821,1483.9437468172905
1655651822,1484.2347997558961
1655651824,1484.5702929009738
1655651825,1484.9493005059817
1655651826,1485.3708968243768
1655651827,1485.8341561096177
1655651828,1486.3381526151602
1655651830,1486.8819605944625
1655651831,1487.464654300982
1655651832,1488.0853079881754
1655651833,1488.742995909501
1655651834,1489.4367923184154
1655651835,1490.1657714683768
1655651836,1490.9290076128418
1655651837,1491.7255750052682
1655651838,1492.5545478991137
1655651839,1493.415000547835
1655651840,1494.3060072048897
1655651841,1495.2266421237352
1655651842,1496.175979557829
1655651843,1497.1530937606283
1655651844,1498.1570589855905
1655651845,1499.186949486173
1655651846,1500.2418395158336
1655651847,1501.3206877750563
1655651848,1502.4219907524357
1655651849,1503.5441210896793
1655651850,1504.6854363634848
1655651851,1505.8443582991904
1655651852,1507.019326732772
1655651853,1508.2087815002064
1655651854,1509.4111624374693
1655651855,1510.624909380538
1655651856,1511.8484621653881
1655651857,1513.0802606279956
1655651858,1514.3187446043373
1655651859,1515.56235393039
1655651860,1516.8095284421292
1655651861,1518.058707975532
1655651862,1519.3083323665735
1655651863,1520.5568414512318
1655651864,1521.8026750654817
1655651865,1523.0442730453005
1655651866,1524.2800752266642
1655651867,1525.5085214455487
1655651868,1526.7280515379312
1655651869,1527.9371053397872
1655651870,1529.1341226870932
1655651871,1530.317543415826
1655651873,1531.4858073619616
1655651874,1532.6373543614761
1655651875,1533.7706242503466
1655651876,1534.8840568645487
1655651877,1535.9760920400586
1655651878,1537.0451696128534
1655651879,1538.0897294189087
1655651880,1539.1082112942015
1655651881,1540.0990550747078
1655651882,1541.0608307052657
1655651883,1541.9927572913628
1655651884,1542.8946989481628
1655651885,1543.766648516035
1655651886,1544.6085988353466
1655651887,1545.420542746464
1655651888,1546.2024730897558
1655651889,1546.95438270559
1655651890,1547.6762644343335
1655651891,1548.3681111163548
1655651892,1549.0299155920213
1655651893,1549.6616707017006
1655651894,1550.2633692857603
1655651895,1550.8350041845686
1655651896,1551.3765682384926
1655651897,1551.8880542878996
1655651898,1552.3694551731583
1655651899,1552.8207637346363
1655651900,1553.2419728127004
1655651901,1553.633075247719
1655651902,1553.9940638800601
1655651903,1554.3249315500905
1655651904,1554.6256710981786
1655651905,1554.896275364692
1655651906,1555.136737189998
1655651907,1555.3470494144644
1655651908,1555.527204878459
1655651909,1555.6771964223497
1655651910,1555.7970168865043
1655651911,1555.8866591112896
1655651913,1555.9461159370744
1655651914,1555.9753802042255
1655651915,1555.9744447531111
1655651916,1555.9433024240989
1655651917,1555.8819460575562
1655651918,1555.7903684938512
1655651919,1555.6685782637144
1655651920,1555.5166466593303
1655651921,1555.3346606632456
1655651922,1555.122707258008
1655651923,1554.8808734261652
1655651924,1554.6092461502635
1655651925,1554.3079124128508
1655651926,1553.9769591964746
1655651927,1553.6164734836823
1655651928,1553.2265422570204
1655651929,1552.8072524990364
1655651930,1552.358691192278
1655651932,1551.8809453192926
1655651933,1551.3741018626274
1655651934,1550.8382478048288
1655651935,1550.2734701284458
1655651936,1549.6798558160237
1655651937,1549.0574918501118
1655651938,1548.4064652132558
1655651939,1547.7268628880038
1655651940,1547.0187718569032
1655651941,1546.2822791025008
1655651942,1545.517471607344
1655651943,1544.7244363539805
1655651944,1543.9032603249575
1655651945,1543.054030502822
1655651946,1542.1768338701213
1655651947,1541.2717574094024
1655651948,1540.3388881032142
1655651949,1539.378312934102
1655651950,1538.3901188846144
1655651951,1537.3743929372977
1655651952,1536.3312220746998
1655651953,1535.2606932793688
1655651954,1534.1628935338501
1655651955,1533.0379098206922
1655651956,1531.8858291224428
1655651957,1530.706738421648
1655651958,1529.5007247008564
1655651959,1528.267874942614
1655651960,1527.0082761294696
1655651961,1525.7220152439688
1655651962,1524.4091792686604
1655651963,1523.0698551860908
1655651964,1521.7041299788073
1655651965,1520.3120906293573
1655651966,1518.8939307197995
1655651967,1517.4502702302327
1655651968,1515.982046551451
1655651969,1514.4910403189779
1655651970,1512.979242979518
1655651971,1511.4486459797772
1655651972,1509.9012407664613
1655651973,1508.3390187862753
1655651974,1506.7639714859258
1655651975,1505.1780903121166
1655651976,1503.5833667115544
1655651977,1501.981792130944
1655651978,1500.3753580169914
1655651979,1498.766055816403
1655651980,1497.1558769758826
1655651981,1495.5468129421367
1655651982,1493.9408551618708
1655651984,1492.3399950817902
1655651985,1490.7462241486
1655651986,1489.161533809007
1655651987,1487.5879155097152
1655651988,1486.0273606974315
1655651989,1484.481860818861
1655651990,1482.9534073207083
1655651991,1481.44399164968
1655651992,1479.9556052524808
1655651993,1478.4902395758168
1655651994,1477.0498860663943
1655651995,1475.6365361709168
1655651996,1474.2521813360913
1655651997,1472.8988130086227
1655651998,1471.5784226352175
1655651999,1470.2930016625796
1655652001,1469.044541537416
1655652002,1467.835033706432
1655652003,1466.6664696163318
1655652004,1465.5408407138227
1655652005,1464.4598452665055
1655652006,1463.4238487696855
1655652007,1462.432283316036
1655652008,1461.4844209423486
1655652009,1460.5795336854135
1655652010,1459.716893582021
1655652011,1458.8957726689632
1655652012,1458.1154429830303
1655652013,1457.3751765610139
1655652014,1456.6742454397045
1655652015,1456.0119216558926
1655652016,1455.3874772463691
1655652017,1454.800184247926
1655652018,1454.249314697353
1655652019,1453.7341406314415
1655652020,1453.253934086982
1655652021,1452.8079671007667
1655652022,1452.3955117095857
1655652023,1452.0158399502288
1655652024,1451.668223859489
1655652025,1451.3519354741557
1655652026,1451.0662468310204
1655652027,1450.810429966874
1655652028,1450.5837569185064
1655652029,1450.3854997227104
1655652030,1450.2149304162756
1655652031,1450.0713210359932
1655652032,1449.9539436186544
1655652033,1449.8620702010492
1655652034,1449.7949728199699
1655652035,1449.7519235122058
1655652036,1449.7321943145498
1655652037,1449.7350572637908
1655652038,1449.7598019101247
1655652039,1449.805787857359
1655652040,1449.8723922227073
1655652041,1449.9589921233808
1655652042,1450.0649646765917
1655652043,1450.189686999553
1655652044,1450.3325362094756
1655652045,1450.4928894235734
1655652046,1450.6701237590576
1655652047,1450.8636163331412
1655652048,1451.072744263035
1655652049,1451.2968846659523
1655652050,1451.535414659105
1655652051,1451.787711359706
1655652052,1452.0531518849662
1655652053,1452.3311133520988
1655652054,1452.620972878316
1655652055,1452.9221075808298
1655652056,1453.2338945768524
1655652057,1453.5557109835963
1655652059,1453.8869339182731
1655652060,1454.2269404980955
1655652061,1454.5751078402755
1655652062,1454.9308130620261
1655652063,1455.2934332805587
1655652064,1455.6623456130856
1655652065,1456.0369271768186
1655652066,1456.416555088971
1655652067,1456.800606466755
1655652068,1457.188458427382
1655652069,1457.5794880880637
1655652070,1457.9730725660143
1655652071,1458.3685889784444
1655652072,1458.7654144425665
1655652073,1459.162926075593
1655652074,1459.5605009947367
1655652076,1459.9575163172092
1655652077,1460.3533491602225
1655652078,1460.7473766409896
1655652079,1461.138975876722
1655652080,1461.5275239846324
1655652081,1461.9124502952463
1655652082,1462.2933929923474
1655652083,1462.6701406860532
1655652084,1463.0428748385712
1655652085,1463.4118751251299
1655652086,1463.7774975674836
1655652087,1464.1404035734874
1655652088,1464.5013308975226
1655652089,1464.8610172939707
1655652090,1465.2202005172117
1655652091,1465.5796183216278
1655652092,1465.940008461599
1655652093,1466.3021086915069
1655652094,1466.6666567657323
1655652095,1467.034390438656
1655652096,1467.4060474646599
1655652097,1467.7823655981238
1655652098,1468.1640825934296
1655652099,1468.5519362049577
1655652100,1468.9466641870895
1655652101,1469.3490042942062
1655652102,1469.7596942806886
1655652103,1470.1794719009176
1655652104,1470.6090749092739
1655652105,1471.0492410601391
1655652106,1471.5007081078943
1655652107,1471.96421380692
1655652108,1472.4404959115975
1655652109,1472.930292176308
1655652110,1473.4343403554321
1655652111,1473.9533782033511
1655652112,1474.4881434744457
1655652113,1475.039373923097
1655652114,1475.6078073036865
1655652115,1476.1941813705946
1655652116,1476.7992338782028
1655652117,1477.423702580892
1655652118,1478.0683252330427
1655652119,1478.7337582399127
1655652120,1479.4203326102643
1655652121,1480.1282980037356
1655652122,1480.857683295874
1655652123,1481.6076342258614
1655652124,1482.3770757487869
1655652125,1483.164932819741
1655652126,1483.9701303938136
1655652127,1484.7915934260946
1655652128,1485.6282468716747
1655652129,1486.4790156856432
1655652130,1487.3428248230903
1655652131,1488.218599239106
1655652132,1489.1052638887802
1655652133,1490.0017437272033
1655652134,1490.9069637094653
1655652135,1491.8198487906554
1655652136,1492.7393239258647
1655652137,1493.6643140701824
1655652138,1494.5937441786991
1655652139,1495.5265392065046
1655652140,1496.461624108689
1655652141,1497.3979238403417
1655652142,1498.3343633565541
1655652143,1499.2698676124144
1655652144,1500.203547936395
1655652145,1501.1352732225191
1655652146,1502.0651470263117
1655652147,1502.9932849753286
1655652148,1503.9198026971242
1655652149,1504.8448158192546
1655652150,1505.7684399692746
1655652151,1506.6907907747395
1655652152,1507.6119838632044
1655652153,1508.5321348622244
1655652154,1509.4513593993552
1655652155,1510.3697731021516
1655652156,1511.287491598169
1655652157,1512.2046305149627
1655652158,1513.1213054800878
1655652159,1514.0376321210997
1655652160,1514.9537260655534
