epoch,memory-used
1655651272,56567717351.976654
1655651273,56651385038.71884
1655651274,56734203133.165
1655651275,56816173433.263115
1655651276,56897297736.96116
1655651277,56977577842.20716
1655651278,57057015546.94909
1655651279,57135612649.13497
1655651280,57213370946.71276
1655651281,57290292237.63047
1655651282,57366378319.8361
1655651283,57441630991.27763
1655651284,57516052049.90306
1655651285,57589643293.66039
1655651286,57662406520.4976
1655651287,57734343528.36271
1655651288,57805456115.20368
1655651289,57875746078.96853
1655651290,57945215217.60525
1655651291,58013865329.06181
1655651292,58081698211.286255
1655651293,58148715662.22651
1655651294,58214919479.83062
1655651295,58280311462.04656
1655651296,58344893406.82234
1655651297,58408667112.10594
1655651298,58471634375.84535
1655651299,58533796995.98859
1655651300,58595156770.483604
1655651301,58655715497.27844
1655651302,58715474974.32105
1655651303,58774436999.55946
1655651304,58832603370.94165
1655651305,58889975886.41561
1655651306,58946556343.92934
1655651307,59002346541.43083
1655651308,59057348276.86808
1655651309,59111563348.18909
1655651310,59164993553.34182
1655651311,59217640690.27431
1655651312,59269506556.93452
1655651313,59320592951.27046
1655651314,59370901671.23012
1655651315,59420434514.76149
1655651316,59469193247.59369
1655651317,59517179327.928505
1655651318,59564393467.14166
1655651319,59610836292.56702
1655651320,59656508809.97774
1655651321,59701412119.756874
1655651322,59745547322.28745
1655651323,59788915517.95252
1655651324,59831517807.135124
1655651325,59873355290.218285
1655651326,59914430526.80807
1655651327,59954751913.40266
1655651328,59994329305.72329
1655651329,60033172559.49116
1655651330,60071291530.42748
1655651331,60108696074.25349
1655651332,60145396046.69037
1655651333,60181401303.45935
1655651334,60216721700.28166
1655651335,60251367092.87849
1655651336,60285347336.97105
1655651337,60318672288.280594
1655651338,60351351802.52829
1655651339,60383395735.43537
1655651340,60414813942.72307
1655651341,60445616280.11257
1655651342,60475812603.3251
1655651343,60505412768.08189
1655651344,60534426630.104126
1655651346,60562864045.11304
1655651347,60590734868.829834
1655651349,60618048956.97574
1655651350,60644816165.27195
1655651351,60671046349.4397
1655651352,60696749365.200195
1655651353,60721935068.27464
1655651354,60746613314.38426
1655651356,60770793959.25029
1655651357,60794485119.32328
1655651358,60817687953.971344
1655651359,60840401883.29193
1655651360,60862626327.382515
1655651361,60884360706.34057
1655651362,60905604440.26355
1655651363,60926356949.24891
1655651364,60946617653.394135
1655651365,60966385972.79666
1655651366,60985661327.55398
1655651367,61004441282.22692
1655651368,61022715317.27975
1655651369,61040468409.83982
1655651370,61057684875.084465
1655651371,61074349028.19098
1655651372,61090445184.33666
1655651373,61105960549.30745
1655651374,61120893891.32352
1655651375,61135246869.213684
1655651377,61149021141.80677
1655651378,61162218367.93154
1655651379,61174840206.41684
1655651380,61186888316.09144
1655651381,61198364355.78415
1655651383,61209269984.323784
1655651384,61219606860.53913
1655651385,61229376643.25899
1655651386,61238580991.31217
1655651388,61247221563.5275
1655651389,61255300018.73373
1655651390,61262818015.75971
1655651391,61269777213.43422
1655651392,61276179270.58607
1655651395,61282025846.04404
1655651396,61287318598.63696
1655651399,61292059187.193634
1655651400,61296249270.54284
1655651401,61299890507.5134
1655651402,61302984556.93412
1655651403,61305533077.63377
1655651404,61307537728.4412
1655651405,61309000168.18518
1655651406,61309922055.69452
1655651408,61310305049.79804
1655651409,61310150809.32451
1655651410,61309460993.102745
1655651411,61308237259.96156
1655651412,61306481268.72975
1655651413,61304194678.236115
1655651414,61301379147.30946
1655651415,61298036913.609024
1655651416,61294173131.1325
1655651418,61289795936.774826
1655651419,61284914068.4476
1655651420,61279538847.08188
1655651421,61273690663.627464
1655651422,61267387443.8193
1655651423,61260645851.33366
1655651424,61253482549.84682
1655651425,61245914203.03513
1655651426,61237957474.57485
1655651427,61229629028.14227
1655651428,61220945527.41371
1655651429,61211923636.06547
1655651430,61202580017.77382
1655651431,61192931336.21509
1655651432,61182994255.06552
1655651433,61172785438.00149
1655651434,61162321548.699234
1655651435,61151619250.835075
1655651437,61140695208.0853
1655651438,61129566084.12621
1655651440,61118248542.6341
1655651441,61106759247.285255
1655651442,61095114861.756
1655651443,61083332049.722626
1655651444,61071427474.86142
1655651445,61059417800.84866
1655651446,61047319691.36069
1655651447,61035149810.07376
1655651448,61022924820.66421
1655651449,61010661386.80829
1655651450,60998376172.182335
1655651452,60986085840.462616
1655651453,60973807055.325455
1655651454,60961556480.447136
1655651455,60949350779.50395
1655651457,60937206616.17221
1655651458,60925140654.1282
1655651459,60913166952.49887
1655651460,60901289152.21372
1655651461,60889508289.652916
1655651462,60877825401.19661
1655651463,60866241750.49508
1655651464,60854761109.28225
1655651465,60843393872.57476
1655651466,60832152034.392395
1655651468,60821047588.75494
1655651469,60810092529.68218
1655651470,60799298851.19392
1655651471,60788678547.30991
1655651472,60778243612.049995
1655651473,60768006039.43392
1655651474,60757977823.48149
1655651475,60748170958.21245
1655651476,60738597437.64666
1655651477,60729269255.80387
1655651478,60720198406.70386
1655651479,60711396884.3664
1655651480,60702876682.81134
1655651481,60694649796.05841
1655651482,60686728218.127426
1655651483,60679123943.03816
1655651484,60671848964.81043
1655651485,60664915277.46398
1655651486,60658334875.01863
1655651487,60652119751.49413
1655651488,60646281900.910324
1655651489,60640833317.28696
1655651490,60635785994.643814
1655651491,60631151927.00071
1655651492,60626943108.37742
1655651493,60623171532.79373
1655651494,60619849194.26943
1655651495,60616988086.8243
1655651496,60614600204.47815
1655651497,60612697541.25072
1655651498,60611292091.16186
1655651499,60610395848.23129
1655651500,60610020806.478874
1655651501,60610178959.92433
1655651502,60610882302.587494
1655651503,60612142828.48812
1655651504,60613972531.64602
1655651505,60616383406.08095
1655651506,60619387445.812744
1655651507,60622996644.861145
1655651508,60627222997.24597
1655651509,60632078496.98699
1655651510,60637575138.10401
1655651511,60643724914.6168
1655651512,60650536834.769485
1655651513,60658007963.70361
1655651514,60666132380.78503
1655651515,60674904165.37956
1655651516,60684317396.85312
1655651517,60694366150.76231
1655651518,60705044487.42685
1655651519,60716346463.35722
1655651520,60728265306.16168
1655651521,60740789935.42557
1655651522,60753904472.17628
1655651523,60767592045.027336
1655651524,60781835782.59222
1655651525,60796618813.48444
1655651526,60811924266.317535
1655651527,60827735269.70494
1655651528,60844034952.260185
1655651529,60860806442.596794
1655651530,60878032869.328255
1655651531,60895697361.06804
1655651532,60913783046.42968
1655651533,60932273054.02669
1655651534,60951150512.472534
1655651535,60970398550.38073
1655651536,60990000296.364784
1655651537,61009938879.038185
1655651538,61030197427.01445
1655651539,61050759068.907074
1655651540,61071606933.32956
1655651541,61092724148.895386
1655651542,61114093844.21809
1655651543,61135699147.91115
1655651544,61157523188.58808
1655651545,61179549094.86239
1655651546,61201759995.347534
1655651547,61224139018.65706
1655651548,61246669293.40446
1655651549,61269333948.20322
1655651550,61292116111.66686
1655651551,61314998912.40887
1655651552,61337965479.04274
1655651553,61360998940.182
1655651554,61384082424.44013
1655651555,61407199060.43065
1655651556,61430331976.76702
1655651557,61453464302.0628
1655651558,61476579164.93144
1655651559,61499659693.98648
1655651560,61522689017.841385
1655651561,61545650265.10968
1655651562,61568526564.404884
1655651563,61591301044.340454
1655651564,61613956833.529915
1655651565,61636477060.58675
1655651566,61658844854.12451
1655651567,61681043342.75664
1655651568,61703055655.09665
1655651569,61724864919.75809
1655651570,61746454265.3544
1655651571,61767806820.49911
1655651572,61788905713.805725
1655651573,61809734073.88775
1655651574,61830275029.35864
1655651575,61850511708.83196
1655651576,61870427240.92119
1655651577,61890004740.284584
1655651578,61909227243.48489
1655651579,61928077655.673935
1655651580,61946538770.48779
1655651581,61964594067.225136
1655651582,61982229518.45448
1655651583,61999431714.01512
1655651584,62016187243.7463
1655651585,62032482697.487236
1655651587,62048304665.07721
1655651588,62063639736.355484
1655651589,62078474501.16126
1655651590,62092795549.33382
1655651591,62106589470.71241
1655651593,62119842855.136284
1655651594,62132543651.30247
1655651595,62144685243.33915
1655651596,62156262374.232346
1655651597,62167269786.96803
1655651598,62177702224.53219
1655651599,62187554429.91083
1655651600,62196821146.08988
1655651601,62205497116.05541
1655651602,62213577082.79334
1655651603,62221055789.2897
1655651604,62227927978.53046
1655651605,62234188393.50161
1655651606,62239831777.189125
1655651607,62244852872.57902
1655651608,62249246422.65726
1655651609,62253007170.40984
1655651610,62256129858.82274
1655651611,62258609230.88196
1655651612,62260440029.57349
1655651613,62261616997.88331
1655651614,62262134878.7974
1655651615,62261988415.30176
1655651616,62261172350.382385
1655651617,62259681427.02523
1655651618,62257510388.21632
1655651619,62254653976.941605
1655651620,62251106936.18711
1655651621,62246864008.938805
1655651622,62241919938.182686
1655651623,62236269466.90474
1655651624,62229908757.39079
1655651625,62222839649.12617
1655651626,62215065985.55822
1655651627,62206593948.78296
1655651628,62197430305.558586
1655651629,62187582546.979004
1655651630,62177061061.480995
1655651631,62165876961.83698
1655651632,62154041360.81945
1655651633,62141567656.76254
1655651634,62128478390.24741
1655651635,62114798387.41685
1655651636,62100552474.41368
1655651637,62085765477.380745
1655651638,62070462222.46085
1655651639,62054667535.796844
1655651640,62038406243.53153
1655651641,62021703171.807724
1655651643,62004583146.768265
1655651644,61987070994.55598
1655651645,61969191541.31368
1655651646,61950969613.18423
1655651647,61932430036.31039
1655651648,61913597636.83503
1655651649,61894497240.900955
1655651650,61875153674.65101
1655651651,61855591764.227974
1655651652,61835836335.77475
1655651653,61815912215.434074
1655651654,61795844229.34883
1655651655,61775656203.17708
1655651656,61755367960.63782
1655651657,61734998324.96538
1655651658,61714566119.39403
1655651659,61694090167.15805
1655651660,61673589291.49173
1655651661,61653082315.629364
1655651662,61632588062.805214
1655651663,61612125356.2536
1655651664,61591713019.20878
1655651665,61571369070.429054
1655651666,61551108310.76893
1655651667,61530944736.60683
1655651668,61510891925.84734
1655651669,61490961782.499275
1655651670,61471165239.931915
1655651671,61451510807.50898
1655651672,61432005581.05652
1655651673,61412656441.057594
1655651674,61393470267.99526
1655651675,61374453942.35259
1655651676,61355614344.612625
1655651677,61336958355.25842
1655651678,61318492854.77306
1655651679,61300224723.63958
1655651680,61282160842.34106
1655651681,61264308091.36053
1655651682,61246673351.18105
1655651683,61229263502.285706
1655651684,61212085425.15754
1655651685,61195146000.27962
1655651686,61178452108.13496
1655651687,61162010629.20668
1655651688,61145828443.977806
1655651689,61129912432.93138
1655651690,61114269476.5505
1655651691,61098906455.31822
1655651692,61083830249.71755
1655651693,61069047740.23162
1655651694,61054565807.34343
1655651695,61040391331.53605
1655651696,61026531193.29256
1655651697,61012992273.096
1655651698,60999781451.42943
1655651699,60986905608.77592
1655651700,60974371625.618515
1655651701,60962186382.44027
1655651702,60950356759.72426
1655651703,60938889637.95354
1655651704,60927791897.611145
1655651705,60917070419.180176
1655651706,60906732083.14363
1655651707,60896783769.984634
1655651708,60887232360.18619
1655651709,60878084734.2314
1655651710,60869347772.60329
1655651711,60861028355.784935
1655651712,60853133364.25938
1655651713,60845669678.5097
1655651714,60838644179.01894
1655651715,60832063746.27016
1655651716,60825935260.74642
1655651717,60820265602.930786
1655651718,60815061653.30631
1655651719,60810330292.35605
1655651720,60806078400.563065
1655651721,60802312858.41041
1655651722,60799040546.38116
1655651723,60796268344.95832
1655651724,60794003134.62503
1655651725,60792251795.86428
1655651726,60791021209.15916
1655651727,60790318254.992714
1655651728,60790149813.848015
1655651729,60790522204.92771
1655651730,60791439153.525154
1655651731,60792900153.39758
1655651732,60794895249.09364
1655651733,60797412210.056694
1655651734,60800438805.730125
1655651735,60803962805.55733
1655651736,60807971978.981674
1655651737,60812454095.44654
1655651738,60817396924.395325
1655651739,60822788235.271385
1655651740,60828615797.51812
1655651741,60834867380.57892
1655651742,60841530753.897156
1655651743,60848593686.91621
1655651744,60856043949.07945
1655651745,60863869309.830284
1655651746,60872057538.61208
1655651747,60880596404.86821
1655651748,60889473678.04208
1655651750,60898677127.577065
1655651751,60908194522.91653
1655651752,60918013633.50388
1655651753,60928122228.78246
1655651754,60938508078.1957
1655651755,60949158951.18696
1655651756,60960062617.199615
1655651757,60971206845.677055
1655651758,60982579406.06266
1655651759,60994168067.79981
1655651760,61005960600.331894
1655651761,61017944773.10228
1655651762,61030108355.554375
1655651763,61042439117.13154
1655651764,61054924827.27715
1655651765,61067553255.4346
1655651766,61080312171.04729
1655651767,61093189343.558556
1655651768,61106172542.41183
1655651769,61119249537.050446
1655651770,61132408096.917816
1655651771,61145635991.45734
1655651772,61158920990.11236
1655651773,61172250862.32626
1655651774,61185613377.54246
1655651775,61198996305.204315
1655651776,61212387414.75519
1655651777,61225774475.63851
1655651778,61239145257.297615
1655651779,61252487529.17593
1655651780,61265789060.71677
1655651781,61279037621.36359
1655651782,61292220980.55974
1655651783,61305326907.748604
1655651784,61318343172.37356
1655651785,61331257543.878
1655651786,61344057791.705284
1655651787,61356731685.29883
1655651788,61369266994.101974
1655651789,61381651487.55814
1655651790,61393872935.11068
1655651791,61405919106.20301
1655651792,61417777770.278465
1655651793,61429436696.780464
1655651794,61440883655.152374
1655651795,61452106414.83759
1655651796,61463092745.27948
1655651797,61473830415.92143
1655651799,61484307818.688194
1655651800,61494516784.041985
1655651801,61504453559.37464
1655651802,61514116018.472206
1655651803,61523504746.24963
1655651804,61532621005.40404
1655651805,61541466398.44833
1655651806,61550043887.15828
1655651807,61558356773.12541
1655651808,61566408357.94122
1655651809,61574201943.19723
1655651810,61581740830.48494
1655651811,61589028321.39589
1655651812,61596067717.52154
1655651813,61602862320.45342
1655651814,61609415431.783066
1655651815,61615730353.10196
1655651816,61621810386.00163
1655651817,61627658832.07358
1655651818,61633278992.909325
1655651819,61638674170.10037
1655651821,61643847665.238205
1655651822,61648802779.91438
1655651824,61653542815.720375
1655651825,61658071074.247734
1655651826,61662390857.087944
1655651827,61666505465.8325
1655651828,61670418202.07293
1655651830,61674132367.40076
1655651831,61677651263.40747
1655651832,61680978191.68457
1655651833,61684116453.82363
1655651834,61687069351.4161
1655651835,61689840186.05351
1655651836,61692432259.32737
1655651837,61694848872.82918
1655651838,61697093328.15045
1655651839,61699168926.88272
1655651840,61701078970.61747
1655651841,61702826760.94621
1655651842,61704415599.46049
1655651843,61705848787.75178
1655651844,61707129627.41158
1655651845,61708261420.03146
1655651846,61709247467.202866
1655651847,61710091070.51734
1655651848,61710795531.5664
1655651849,61711364151.94154
1655651850,61711800233.234276
1655651851,61712107077.03612
1655651852,61712287984.938576
1655651853,61712346258.53316
1655651854,61712285199.411385
1655651855,61712108109.16476
1655651856,61711818289.384796
1655651857,61711419041.662994
1655651858,61710913667.590866
1655651859,61710305468.75993
1655651860,61709597746.76172
1655651861,61708793803.18771
1655651862,61707896939.62941
1655651863,61706910457.67835
1655651864,61705837658.92605
1655651865,61704681844.96398
1655651866,61703446317.383675
1655651867,61702134377.776665
1655651868,61700749327.73441
1655651869,61699294468.84849
1655651870,61697773102.71036
1655651871,61696188530.911545
1655651873,61694544055.04356
1655651874,61692842976.6979
1655651875,61691088597.4661
1655651876,61689284218.93967
1655651877,61687433142.7101
1655651878,61685538670.3689
1655651879,61683604103.50761
1655651880,61681632743.717705
1655651881,61679627892.59071
1655651882,61677592851.71816
1655651883,61675530841.99339
1655651884,61673444997.758224
1655651885,61671339390.55391
1655651886,61669218619.89575
1655651887,61667087358.23232
1655651888,61664950278.01214
1655651889,61662812051.68375
1655651890,61660677351.69571
1655651891,61658550850.49655
1655651892,61656437220.534836
1655651893,61654341134.2591
1655651894,61652267264.11789
1655651895,61650220282.55977
1655651896,61648204862.03324
1655651897,61646225674.98689
1655651898,61644287393.869255
1655651899,61642394691.12888
1655651900,61640552239.214325
1655651901,61638764710.574104
1655651902,61637036777.65675
1655651903,61635373112.91088
1655651904,61633778388.78498
1655651905,61632257277.727615
1655651906,61630814452.18735
1655651907,61629454584.612686
1655651908,61628182347.4522
1655651909,61627002413.15443
1655651910,61625919454.16792
1655651911,61624938142.94122
1655651913,61624063151.9229
1655651914,61623299153.56144
1655651915,61622650820.30546
1655651916,61622122824.60346
1655651917,61621719838.904
1655651918,61621446535.65564
1655651919,61621307587.306885
1655651920,61621307666.30633
1655651921,61621451445.102486
1655651922,61621743596.14391
1655651923,61622188791.87915
1655651924,61622791704.75676
1655651925,61623557007.22527
1655651926,61624489371.73324
1655651927,61625593470.729195
1655651928,61626873976.6617
1655651929,61628335561.97931
1655651930,61629982899.13054
1655651932,61631820660.56396
1655651933,61633853518.72811
1655651934,61636086146.071526
1655651935,61638523215.04278
1655651936,61641167305.75986
1655651937,61644012629.01868
1655651938,61647051303.284645
1655651939,61650275447.02312
1655651940,61653677178.69949
1655651941,61657248616.77915
1655651942,61660981879.727486
1655651943,61664869086.00986
1655651944,61668902354.091644
1655651945,61673073802.43827
1655651946,61677375549.51507
1655651947,61681799713.78746
1655651948,61686338413.720795
1655651949,61690983767.7805
1655651950,61695727894.431915
1655651951,61700562912.14046
1655651952,61705480939.371475
1655651953,61710474094.59037
1655651954,61715534496.262535
1655651955,61720654262.85333
1655651956,61725825512.82817
1655651957,61731040364.6524
1655651958,61736290936.79142
1655651959,61741569347.71062
1655651960,61746867715.875374
1655651961,61752178159.75106
1655651962,61757492797.803085
1655651963,61762803748.49681
1655651964,61768103130.297615
1655651965,61773383061.6709
1655651966,61778635661.08205
1655651967,61783853046.99642
1655651968,61789027337.87941
1655651969,61794150652.1964
1655651970,61799215108.41279
1655651971,61804212824.993935
1655651972,61809135920.405235
1655651973,61813976513.112076
1655651974,61818727405.18311
1655651975,61823384271.38136
1655651976,61827944023.19788
1655651977,61832403710.404884
1655651978,61836760382.77461
1655651979,61841011090.07928
1655651980,61845152882.091125
1655651981,61849182808.582344
1655651982,61853097919.325226
1655651984,61856895264.09194
1655651985,61860571892.65476
1655651986,61864124854.7859
1655651987,61867551200.25755
1655651988,61870847978.84199
1655651989,61874012240.31144
1655651990,61877041034.43808
1655651991,61879931410.99423
1655651992,61882680419.75204
1655651993,61885285110.48376
1655651994,61887742532.96161
1655651995,61890049736.957855
1655651996,61892203772.24467
1655651997,61894201688.59433
1655651998,61896040535.779045
1655651999,61897717363.57104
1655652001,61899229221.74254
1655652002,61900573160.06578
1655652003,61901746228.31299
1655652004,61902745476.2564
1655652005,61903567953.668236
1655652006,61904210710.32072
1655652007,61904670795.98608
1655652008,61904945260.43656
1655652009,61905031153.444374
1655652010,61904925524.78175
1655652011,61904625424.22094
1655652012,61904127901.53414
1655652013,61903430006.49358
1655652014,61902528788.87151
1655652015,61901423672.22442
1655652016,61900123575.245926
1655652017,61898639790.41384
1655652018,61896983610.20609
1655652019,61895166327.10052
1655652020,61893199233.574974
1655652021,61891093622.10736
1655652022,61888860785.17551
1655652023,61886512015.25733
1655652024,61884058604.830666
1655652025,61881511846.37337
1655652026,61878883032.36333
1655652027,61876183455.278404
1655652028,61873424407.59647
1655652029,61870617181.79541
1655652030,61867773070.35304
1655652031,61864903365.747284
1655652032,61862019360.45597
1655652033,61859132346.95698
1655652034,61856253617.728195
1655652035,61853394465.24745
1655652036,61850566181.99265
1655652037,61847780060.441635
1655652038,61845047393.07227
1655652039,61842379472.36246
1655652040,61839787590.79004
1655652041,61837283040.83287
1655652042,61834877114.96884
1655652043,61832581105.67582
1655652044,61830406305.431656
1655652045,61828364006.714226
1655652046,61826465502.00142
1655652047,61824722083.771065
1655652048,61823145044.501045
1655652049,61821745676.669235
1655652050,61820535272.75351
1655652051,61819525125.23171
1655652052,61818726526.58171
1655652053,61818150769.28142
1655652054,61817807914.61908
1655652055,61817702934.841484
1655652056,61817838038.92985
1655652057,61818211771.81104
1655652059,61818821803.46924
1655652060,61819665803.88856
1655652061,61820741443.05318
1655652062,61822046390.94725
1655652063,61823578317.5549
1655652064,61825334892.8603
1655652065,61827313786.84761
1655652066,61829512669.50095
1655652067,61831929210.80449
1655652068,61834561080.74237
1655652069,61837405949.29875
1655652070,61840461486.45776
1655652071,61843725362.20358
1655652072,61847195246.52033
1655652073,61850868809.39218
1655652074,61854743720.80329
1655652076,61858817650.73778
1655652077,61863088269.17983
1655652078,61867553246.11355
1655652079,61872210251.52313
1655652080,61877056955.39271
1655652081,61882091027.706436
1655652082,61887310138.44845
1655652083,61892711957.60291
1655652084,61898294155.15396
1655652085,61904054401.08576
1655652086,61909990365.38248
1655652087,61916099718.02823
1655652088,61922380129.00717
1655652089,61928829268.30346
1655652090,61935444805.901245
1655652091,61942224411.78469
1655652092,61949165755.93792
1655652093,61956266508.34509
1655652094,61963524338.99037
1655652095,61970936917.85791
1655652096,61978500884.62029
1655652097,61986208101.88928
1655652098,61994046778.706215
1655652099,62002003678.43014
1655652100,62010062404.94989
1655652101,62018205772.28672
1655652102,62026416594.46193
1655652103,62034677329.09317
1655652104,62042969008.18393
1655652105,62051272307.33403
1655652106,62059567902.143364
1655652107,62067836468.21181
1655652108,62076058681.1392
1655652109,62084215216.525444
1655652110,62092286749.97038
1655652111,62100253957.07389
1655652112,62108097513.435844
1655652113,62115798094.656105
1655652114,62123336376.33453
1655652115,62130693034.07103
1655652116,62137848743.46543
1655652117,62144784180.117615
1655652118,62151480019.62744
1655652119,62157916937.59481
1655652120,62164075609.61953
1655652121,62169936711.30153
1655652122,62175480918.24065
1655652123,62180688906.03676
1655652124,62185541350.28972
1655652125,62190018926.599434
1655652126,62194102310.565704
1655652127,62197772177.788475
1655652128,62201009203.867584
1655652129,62203794064.40288
1655652130,62206107434.99426
1655652131,62207929991.24157
1655652132,62209242408.744705
1655652133,62210025363.10351
1655652134,62210259529.917854
1655652135,62209927251.3806
1655652136,62209018415.23283
1655652137,62207530301.2079
1655652138,62205469902.992035
1655652139,62202846422.96561
1655652140,62199669063.508965
1655652141,62195947027.00243
1655652142,62191689515.82645
1655652143,62186905732.36128
1655652144,62181604878.98734
1655652145,62175796158.08498
1655652146,62169488772.03456
1655652147,62162691923.21642
1655652148,62155414814.01095
1655652149,62147666646.798454
1655652150,62139456623.95934
1655652151,62130793947.87396
1655652152,62121687820.922646
1655652153,62112147445.48578
1655652154,62102182023.94371
1655652155,62091800758.676796
1655652156,62081012852.065384
1655652157,62069827506.48986
1655652158,62058253924.330574
1655652159,62046301307.967865
1655652160,62033978859.782104
1655652161,62021295782.15366
1655652163,62008261277.46288
1655652164,61994884548.09012
1655652165,61981174796.41573
1655652166,61967141224.820076
1655652167,61952793035.68353
1655652168,61938139431.38646
1655652169,61923189614.30917
1655652170,61907952786.83207
1655652171,61892438151.3355
1655652172,61876655240.07192
1655652173,61860614904.78222
1655652174,61844328327.079414
1655652175,61827806688.57647
1655652176,61811061170.88638
1655652177,61794103539.94349
1655652178,61776948642.912994
1655652179,61759614915.29573
1655652180,61742121649.464775
1655652181,61724488166.02485
1655652182,61706733785.580666
1655652184,61688877828.736916
1655652185,61670939616.09832
1655652186,61652938468.26957
1655652187,61634893705.855415
1655652188,61616824649.460526
1655652189,61598750619.68961
1655652190,61580690937.14743
1655652191,61562664922.43865
1655652192,61544691896.167984
1655652193,61526791178.940155
1655652194,61508982091.359856
1655652195,61491283954.03181
1655652196,61473716087.56072
1655652197,61456297812.551315
1655652198,61439048449.60826
1655652199,61421987319.33631
1655652200,61405133742.34016
1655652201,61388507039.224495
1655652202,61372126530.59406
1655652203,61356011537.05356
1655652205,61340181379.2077
1655652206,61324655377.66116
1655652207,61309452853.01871
1655652208,61294593125.88499
1655652209,61280095516.86476
1655652210,61265979346.562706
1655652211,61252263935.583565
1655652212,61238968604.53203
1655652213,61226112674.01278
1655652214,61213715464.63058
