epoch,if_packets_tx
1655651507,10920764514.78125
1655651508,10920866589.5625
1655651509,10920968664.34375
1655651510,10921070739.125
1655651511,10921172813.9375
1655651512,10921274888.71875
1655651513,10921376963.5
1655651514,
1655651515,10921581113.09375
1655651516,10921683187.875
1655651517,10921785262.65625
1655651518,10921887337.4375
1655651519,
1655651520,10922091487.03125
1655651521,
1655651522,10922295636.59375
1655651523,10922397711.375
1655651524,
1655651525,10922601860.96875
1655651526,10922703935.75
1655651527,10922806010.53125
1655651528,
1655651529,10923010160.125
1655651530,
1655651531,10923214309.6875
1655651532,10923316384.46875
1655651533,10923418459.28125
1655651534,10923520534.0625
1655651535,
1655651536,10923724683.625
1655651537,10923826758.4375
1655651538,10923928833.21875
1655651539,10924030908.0
1655651540,10924132982.78125
1655651541,10924235057.59375
1655651542,10924337132.375
1655651543,10924439207.15625
1655651544,
1655651545,10924643356.71875
1655651546,10924745431.53125
1655651547,10924847506.3125
1655651548,10924949581.09375
1655651549,10925051655.875
1655651550,10925153730.6875
1655651551,10925255805.46875
1655651552,10925357880.25
1655651553,10925459955.03125
1655651554,10925562029.8125
1655651555,10925664104.625
1655651556,10925766179.40625
1655651557,10925868254.1875
1655651558,10925970328.96875
1655651559,10926072403.78125
1655651560,10926174478.5625
1655651561,
1655651562,
1655651563,
1655651564,10926582777.71875
1655651565,10926684852.5
1655651566,10926786927.28125
1655651567,
1655651568,
1655651569,10927093151.65625
1655651570,10927195226.4375
1655651571,
1655651572,10927399376.03125
1655651573,10927501450.8125
1655651574,10927603525.59375
1655651575,10927705600.375
1655651576,10927807675.1875
1655651577,10927909749.96875
1655651578,10928011824.75
1655651579,10928113899.53125
1655651580,10928215974.3125
1655651581,10928318049.125
1655651582,10928420123.90625
1655651583,10928522198.6875
1655651584,10928624273.46875
1655651585,10928726348.28125
1655651587,
1655651588,10929032572.625
1655651589,
1655651590,10929236722.21875
1655651591,
1655651593,10929542946.5625
1655651594,
1655651595,10929747096.15625
1655651596,10929849170.9375
1655651597,10929951245.71875
1655651598,10930053320.53125
1655651599,
1655651600,
1655651601,10930359544.875
1655651602,10930461619.65625
1655651603,10930563694.46875
1655651604,10930665769.25
1655651605,
1655651606,10930869918.8125
1655651607,10930971993.625
1655651608,10931074068.40625
1655651609,
1655651610,10931278217.96875
1655651611,
1655651612,10931482367.5625
1655651613,10931584442.34375
1655651614,
1655651615,10931788591.90625
1655651616,10931890666.71875
1655651617,10931992741.5
1655651618,10932094816.28125
1655651619,10932196891.0625
1655651620,10932298965.875
1655651621,10932401040.65625
1655651622,10932503115.4375
1655651623,10932605190.21875
1655651624,10932707265.0
1655651625,10932809339.8125
1655651626,10932911414.59375
1655651627,10933013489.375
1655651628,10933115564.15625
1655651629,10933217638.96875
1655651630,10933319713.75
1655651631,10933421788.53125
1655651632,10933523863.3125
1655651633,10933625938.125
1655651634,
1655651635,10933830087.6875
1655651636,
1655651637,10934034237.25
1655651638,
1655651639,
1655651640,10934340461.625
1655651641,10934442536.40625
1655651643,10934646686.0
1655651644,10934748760.78125
1655651645,10934850835.5625
1655651646,
1655651647,10935054985.15625
1655651648,
1655651649,10935259134.71875
1655651650,10935361209.5
1655651651,10935463284.3125
1655651652,
1655651653,10935667433.875
1655651654,
1655651655,10935871583.46875
1655651656,10935973658.25
1655651657,10936075733.03125
1655651658,10936177807.8125
1655651659,
1655651660,10936381957.40625
1655651661,10936484032.1875
1655651662,10936586106.96875
1655651663,10936688181.75
1655651664,10936790256.5625
1655651665,10936892331.34375
1655651666,10936994406.125
1655651667,10937096480.90625
1655651668,
1655651669,10937300630.5
1655651670,10937402705.28125
1655651671,10937504780.0625
1655651672,10937606854.84375
1655651673,10937708929.65625
1655651674,10937811004.4375
1655651675,10937913079.21875
1655651676,
1655651677,10938117228.8125
1655651678,
1655651679,10938321378.375
1655651680,10938423453.15625
1655651681,10938525527.9375
1655651682,
1655651683,10938729677.53125
1655651684,10938831752.3125
1655651685,
1655651686,10939035901.90625
1655651687,10939137976.6875
1655651688,10939240051.46875
1655651689,10939342126.25
1655651690,10939444201.0625
1655651691,10939546275.84375
1655651692,10939648350.625
1655651693,10939750425.40625
1655651694,10939852500.1875
1655651695,10939954575.0
1655651696,10940056649.78125
1655651697,10940158724.5625
1655651698,10940260799.34375
1655651699,
1655651700,
1655651701,10940567023.71875
1655651702,
1655651703,10940771173.28125
1655651704,10940873248.09375
1655651705,
1655651706,10941077397.65625
1655651707,10941179472.4375
1655651708,10941281547.25
1655651709,10941383622.03125
1655651710,10941485696.8125
1655651711,10941587771.59375
1655651712,10941689846.40625
1655651713,10941791921.1875
1655651714,10941893995.96875
1655651715,10941996070.75
1655651716,10942098145.53125
1655651717,
1655651718,
1655651719,10942404369.90625
1655651720,10942506444.6875
1655651721,10942608519.5
1655651722,10942710594.28125
1655651723,
1655651724,10942914743.84375
1655651725,10943016818.625
1655651726,10943118893.4375
1655651727,10943220968.21875
1655651728,10943323043.0
1655651729,10943425117.78125
1655651730,
1655651731,10943629267.375
1655651732,10943731342.15625
1655651733,10943833416.9375
1655651734,10943935491.75
1655651735,10944037566.53125
1655651736,10944139641.3125
1655651737,10944241716.09375
1655651738,10944343790.875
1655651739,10944445865.6875
1655651740,10944547940.46875
1655651741,10944650015.25
1655651742,10944752090.03125
1655651743,10944854164.84375
1655651744,10944956239.625
1655651745,10945058314.40625
1655651746,10945160389.1875
1655651747,10945262464.0
1655651748,
1655651750,10945568688.34375
1655651751,10945670763.125
1655651752,10945772837.9375
1655651753,10945874912.71875
1655651754,10945976987.5
1655651755,10946079062.28125
1655651756,10946181137.09375
1655651757,10946283211.875
1655651758,10946385286.65625
1655651759,10946487361.4375
1655651760,10946589436.21875
1655651761,10946691511.03125
1655651762,10946793585.8125
1655651763,10946895660.59375
1655651764,10946997735.375
1655651765,
1655651766,10947201884.96875
1655651767,10947303959.75
1655651768,
1655651769,10947508109.34375
1655651770,10947610184.125
1655651771,10947712258.90625
1655651772,10947814333.6875
1655651773,10947916408.46875
1655651774,10948018483.28125
1655651775,10948120558.0625
1655651776,10948222632.84375
1655651777,10948324707.625
1655651778,
1655651779,
1655651780,
1655651781,
1655651782,10948835081.5625
1655651783,10948937156.375
1655651784,10949039231.15625
1655651785,10949141305.9375
1655651786,10949243380.71875
1655651787,10949345455.53125
1655651788,10949447530.3125
1655651789,10949549605.09375
1655651790,10949651679.875
1655651791,10949753754.6875
1655651792,10949855829.46875
1655651793,10949957904.25
1655651794,10950059979.03125
1655651795,
1655651796,10950264128.625
1655651797,10950366203.40625
1655651799,
1655651800,10950672427.78125
1655651801,10950774502.5625
1655651802,10950876577.34375
1655651803,
1655651804,10951080726.9375
1655651805,10951182801.71875
1655651806,10951284876.5
1655651807,10951386951.28125
1655651808,10951489026.0625
1655651809,10951591100.875
1655651810,10951693175.65625
1655651811,10951795250.4375
1655651812,10951897325.21875
1655651813,10951999400.03125
1655651814,
1655651815,
1655651816,10952305624.375
1655651817,10952407699.15625
1655651818,10952509773.96875
1655651819,10952611848.75
1655651821,10952815998.3125
1655651822,10952918073.125
1655651824,
1655651825,10953224297.46875
1655651826,10953326372.28125
1655651827,10953428447.0625
1655651828,10953530521.84375
1655651830,10953734671.40625
1655651831,10953836746.21875
1655651832,10953938821.0
1655651833,10954040895.78125
1655651834,10954142970.5625
1655651835,10954245045.375
1655651836,10954347120.15625
1655651837,10954449194.9375
1655651838,10954551269.71875
1655651839,10954653344.5
1655651840,10954755419.3125
1655651841,10954857494.09375
1655651842,10954959568.875
1655651843,
1655651844,10955163718.46875
1655651845,
1655651846,
1655651847,10955469942.8125
1655651848,10955572017.625
1655651849,
1655651850,
1655651851,10955878241.96875
1655651852,10955980316.75
1655651853,10956082391.5625
1655651854,
1655651855,10956286541.125
1655651856,10956388615.90625
1655651857,10956490690.71875
1655651858,
1655651859,
1655651860,10956796915.0625
1655651861,10956898989.875
1655651862,10957001064.65625
1655651863,10957103139.4375
1655651864,10957205214.21875
1655651865,10957307289.0
1655651866,10957409363.8125
1655651867,10957511438.59375
1655651868,10957613513.375
1655651869,10957715588.15625
1655651870,10957817662.96875
1655651871,
1655651873,10958123887.3125
1655651874,10958225962.09375
1655651875,10958328036.90625
1655651876,10958430111.6875
1655651877,10958532186.46875
1655651878,10958634261.25
1655651879,
1655651880,10958838410.84375
1655651881,10958940485.625
1655651882,10959042560.40625
1655651883,10959144635.21875
1655651884,10959246710.0
1655651885,10959348784.78125
1655651886,10959450859.5625
1655651887,10959552934.34375
1655651888,10959655009.15625
1655651889,
1655651890,10959859158.71875
1655651891,
1655651892,10960063308.3125
1655651893,10960165383.09375
1655651894,10960267457.875
1655651895,
1655651896,10960471607.4375
1655651897,10960573682.25
1655651898,10960675757.03125
1655651899,
1655651900,10960879906.59375
1655651901,10960981981.40625
1655651902,10961084056.1875
1655651903,10961186130.96875
1655651904,10961288205.75
1655651905,10961390280.5625
1655651906,10961492355.34375
1655651907,10961594430.125
1655651908,10961696504.90625
1655651909,10961798579.6875
1655651910,10961900654.5
1655651911,10962002729.28125
1655651913,10962206878.84375
1655651914,10962308953.65625
1655651915,10962411028.4375
1655651916,10962513103.21875
1655651917,10962615178.0
1655651918,10962717252.78125
1655651919,
1655651920,10962921402.375
1655651921,10963023477.15625
1655651922,10963125551.9375
1655651923,10963227626.75
1655651924,10963329701.53125
1655651925,10963431776.3125
1655651926,
1655651927,10963635925.90625
1655651928,10963738000.6875
1655651929,10963840075.46875
1655651930,10963942150.25
1655651932,10964146299.84375
1655651933,
1655651934,10964350449.40625
1655651935,10964452524.1875
1655651936,10964554599.0
1655651937,
1655651938,10964758748.5625
1655651939,10964860823.34375
1655651940,10964962898.15625
1655651941,10965064972.9375
1655651942,10965167047.71875
1655651943,
1655651944,
1655651945,10965473272.09375
1655651946,10965575346.875
1655651947,10965677421.65625
1655651948,10965779496.4375
1655651949,10965881571.25
1655651950,10965983646.03125
1655651951,
1655651952,10966187795.59375
1655651953,
1655651954,10966391945.1875
1655651955,10966494019.96875
1655651956,10966596094.75
1655651957,10966698169.53125
1655651958,10966800244.34375
1655651959,10966902319.125
1655651960,
1655651961,10967106468.6875
1655651962,10967208543.5
1655651963,10967310618.28125
1655651964,10967412693.0625
1655651965,10967514767.84375
1655651966,10967616842.625
1655651967,10967718917.4375
1655651968,10967820992.21875
1655651969,10967923067.0
1655651970,10968025141.78125
1655651971,10968127216.59375
1655651972,10968229291.375
1655651973,
1655651974,
1655651975,10968535515.71875
1655651976,10968637590.53125
1655651977,10968739665.3125
1655651978,10968841740.09375
1655651979,10968943814.875
1655651980,10969045889.6875
1655651981,10969147964.46875
1655651982,10969250039.25
1655651984,10969454188.84375
1655651985,
1655651986,10969658338.40625
1655651987,10969760413.1875
1655651988,10969862487.96875
1655651989,
1655651990,10970066637.5625
1655651991,10970168712.34375
1655651992,10970270787.125
1655651993,10970372861.9375
1655651994,10970474936.71875
1655651995,10970577011.5
1655651996,
1655651997,10970781161.09375
1655651998,
1655651999,10970985310.65625
1655652001,
1655652002,
1655652003,10971393609.8125
1655652004,10971495684.59375
1655652005,
1655652006,10971699834.1875
1655652007,10971801908.96875
1655652008,10971903983.75
1655652009,10972006058.53125
1655652010,
1655652011,10972210208.125
1655652012,
1655652013,10972414357.6875
1655652014,10972516432.46875
1655652015,10972618507.28125
1655652016,10972720582.0625
1655652017,10972822656.84375
1655652018,10972924731.625
1655652019,10973026806.4375
1655652020,
1655652021,10973230956.0
1655652022,10973333030.78125
1655652023,10973435105.5625
1655652024,10973537180.375
1655652025,10973639255.15625
1655652026,10973741329.9375
1655652027,
1655652028,10973945479.53125
1655652029,10974047554.3125
1655652030,10974149629.09375
1655652031,10974251703.875
1655652032,10974353778.65625
1655652033,
1655652034,10974557928.25
1655652035,10974660003.03125
1655652036,10974762077.8125
1655652037,10974864152.625
1655652038,10974966227.40625
1655652039,
1655652040,10975170376.96875
1655652041,10975272451.78125
1655652042,10975374526.5625
1655652043,10975476601.34375
1655652044,10975578676.125
1655652045,10975680750.90625
1655652046,
1655652047,10975884900.5
1655652048,10975986975.28125
1655652049,
1655652050,10976191124.875
1655652051,10976293199.65625
1655652052,10976395274.4375
1655652053,10976497349.21875
1655652054,10976599424.03125
1655652055,10976701498.8125
1655652056,10976803573.59375
1655652057,10976905648.375
1655652059,10977109797.96875
1655652060,10977211872.75
1655652061,
1655652062,10977416022.3125
1655652063,10977518097.125
1655652064,10977620171.90625
1655652065,
1655652066,10977824321.46875
1655652067,10977926396.25
1655652068,
1655652069,10978130545.84375
1655652070,
1655652071,10978334695.40625
1655652072,10978436770.21875
1655652073,
1655652074,10978640919.78125
1655652076,10978845069.375
1655652077,10978947144.15625
1655652078,10979049218.9375
1655652079,10979151293.71875
1655652080,10979253368.5
1655652081,10979355443.3125
1655652082,
1655652083,10979559592.875
1655652084,
1655652085,10979763742.46875
1655652086,10979865817.25
1655652087,10979967892.03125
1655652088,10980069966.8125
1655652089,10980172041.59375
1655652090,10980274116.40625
1655652091,10980376191.1875
1655652092,10980478265.96875
1655652093,10980580340.75
1655652094,10980682415.5625
1655652095,
1655652096,
1655652097,
1655652098,10981090714.71875
1655652099,10981192789.5
1655652100,10981294864.28125
1655652101,10981396939.0625
1655652102,10981499013.84375
1655652103,10981601088.65625
1655652104,10981703163.4375
1655652105,10981805238.21875
1655652106,10981907313.0
1655652107,10982009387.8125
1655652108,10982111462.59375
1655652109,10982213537.375
1655652110,10982315612.15625
1655652111,10982417686.96875
1655652112,10982519761.75
1655652113,10982621836.53125
1655652114,10982723911.3125
1655652115,10982825986.09375
1655652116,10982928060.90625
1655652117,10983030135.6875
1655652118,10983132210.46875
1655652119,10983234285.25
1655652120,10983336360.0625
1655652121,10983438434.84375
1655652122,10983540509.625
1655652123,10983642584.40625
1655652124,10983744659.1875
1655652125,10983846734.0
1655652126,10983948808.78125
1655652127,10984050883.5625
1655652128,10984152958.34375
1655652129,10984255033.15625
1655652130,10984357107.9375
1655652131,10984459182.71875
1655652132,10984561257.5
1655652133,10984663332.3125
1655652134,10984765407.09375
1655652135,10984867481.875
1655652136,
1655652137,
1655652138,10985173706.25
1655652139,10985275781.03125
1655652140,10985377855.8125
1655652141,10985479930.59375
1655652142,10985582005.40625
1655652143,10985684080.1875
1655652144,10985786154.96875
1655652145,10985888229.75
1655652146,10985990304.53125
1655652147,10986092379.34375
1655652148,
1655652149,10986296528.90625
1655652150,10986398603.6875
1655652151,10986500678.5
1655652152,
1655652153,10986704828.0625
1655652154,10986806902.84375
1655652155,10986908977.65625
1655652156,10987011052.4375
1655652157,10987113127.21875
1655652158,10987215202.0
1655652159,10987317276.78125
1655652160,10987419351.59375
1655652161,10987521426.375
1655652163,10987725575.9375
1655652164,10987827650.75
1655652165,10987929725.53125
1655652166,10988031800.3125
1655652167,10988133875.09375
1655652168,10988235949.90625
1655652169,10988338024.6875
1655652170,10988440099.46875
1655652171,10988542174.25
1655652172,10988644249.03125
1655652173,10988746323.84375
1655652174,10988848398.625
1655652175,10988950473.40625
1655652176,10989052548.1875
1655652177,10989154623.0
1655652178,10989256697.78125
1655652179,10989358772.5625
1655652180,10989460847.34375
1655652181,10989562922.125
1655652182,10989664996.9375
1655652184,10989869146.5
1655652185,10989971221.28125
1655652186,10990073296.09375
1655652187,10990175370.875
1655652188,10990277445.65625
1655652189,10990379520.4375
1655652190,10990481595.25
1655652191,10990583670.03125
1655652192,10990685744.8125
1655652193,
1655652194,
1655652195,10990991969.1875
1655652196,10991094043.96875
1655652197,10991196118.75
1655652198,10991298193.53125
1655652199,
1655652200,10991502343.125
1655652201,10991604417.90625
1655652202,10991706492.6875
1655652203,10991808567.46875
1655652205,10992012717.0625
1655652206,10992114791.84375
1655652207,10992216866.625
1655652208,10992318941.4375
1655652209,
1655652210,10992523091.0
1655652211,10992625165.78125
1655652212,10992727240.59375
1655652213,10992829315.375
1655652214,10992931390.15625
1655652215,10993033464.9375
1655652216,10993135539.71875
1655652217,10993237614.53125
1655652218,10993339689.3125
1655652219,10993441764.09375
1655652220,10993543838.875
1655652221,10993645913.6875
1655652222,10993747988.46875
1655652223,10993850063.25
1655652224,10993952138.03125
1655652225,10994054212.84375
1655652226,10994156287.625
1655652227,
1655652228,10994360437.1875
1655652229,10994462511.96875
1655652230,
1655652231,10994666661.5625
1655652232,
1655652233,
1655652234,
1655652235,10995074960.71875
1655652236,10995177035.5
1655652237,10995279110.28125
1655652238,10995381185.0625
1655652239,10995483259.875
1655652240,
1655652241,10995687409.4375
1655652242,10995789484.21875
1655652243,10995891559.03125
1655652244,10995993633.8125
1655652245,10996095708.59375
1655652246,10996197783.375
1655652247,10996299858.1875
1655652248,10996401932.96875
1655652249,10996504007.75
1655652250,
1655652251,10996708157.3125
1655652252,10996810232.125
1655652253,10996912306.90625
1655652254,10997014381.6875
1655652255,10997116456.46875
1655652256,10997218531.28125
1655652257,
1655652258,10997422680.84375
1655652259,10997524755.625
1655652260,10997626830.40625
1655652261,10997728905.21875
1655652262,10997830980.0
1655652263,10997933054.78125
1655652264,10998035129.5625
1655652265,10998137204.375
1655652266,
1655652267,10998341353.9375
1655652268,
1655652269,10998545503.53125
1655652270,10998647578.3125
1655652271,10998749653.09375
1655652272,10998851727.875
1655652273,10998953802.65625
1655652274,10999055877.46875
1655652275,10999157952.25
1655652276,10999260027.03125
1655652277,10999362101.8125
1655652278,10999464176.625
1655652279,
1655652280,
1655652281,10999770400.96875
1655652282,10999872475.78125
1655652283,10999974550.5625
1655652284,11000076625.34375
1655652285,11000178700.125
1655652286,11000280774.90625
1655652287,11000382849.71875
1655652288,11000484924.5
1655652289,11000586999.28125
1655652290,11000689074.0625
1655652291,11000791148.875
1655652293,11000995298.4375
1655652294,11001097373.21875
1655652295,11001199448.0
1655652296,11001301522.8125
1655652297,11001403597.59375
1655652298,11001505672.375
1655652299,11001607747.15625
1655652300,11001709821.96875
1655652301,
1655652302,11001913971.53125
1655652303,11002016046.3125
1655652304,11002118121.125
1655652305,
1655652306,11002322270.6875
1655652307,11002424345.46875
1655652308,11002526420.25
1655652309,11002628495.0625
1655652310,11002730569.84375
1655652311,11002832644.625
1655652312,11002934719.40625
1655652313,
1655652314,11003138869.0
1655652315,11003240943.78125
1655652316,11003343018.5625
1655652317,11003445093.34375
