epoch,if_packets_rx
1655651524,
1655651525,7417092465.96875
1655651526,7417143444.34375
1655651527,7417194422.703125
1655651528,
1655651529,7417296379.4375
1655651530,
1655651531,7417398336.171875
1655651532,7417449314.53125
1655651533,7417500292.90625
1655651534,7417551271.265625
1655651535,
1655651536,7417653228.0
1655651537,7417704206.359375
1655651538,7417755184.734375
1655651539,7417806163.09375
1655651540,7417857141.46875
1655651541,7417908119.828125
1655651542,7417959098.1875
1655651543,7418010076.5625
1655651544,
1655651545,7418112033.296875
1655651546,7418163011.65625
1655651547,7418213990.03125
1655651548,7418264968.390625
1655651549,7418315946.75
1655651550,7418366925.125
1655651551,7418417903.484375
1655651552,7418468881.859375
1655651553,7418519860.21875
1655651554,7418570838.59375
1655651555,7418621816.953125
1655651556,7418672795.3125
1655651557,7418723773.6875
1655651558,7418774752.046875
1655651559,7418825730.421875
1655651560,7418876708.78125
1655651561,
1655651562,
1655651563,
1655651564,7419080622.25
1655651565,7419131600.609375
1655651566,7419182578.984375
1655651567,
1655651568,
1655651569,7419335514.078125
1655651570,7419386492.4375
1655651571,
1655651572,7419488449.171875
1655651573,7419539427.546875
1655651574,7419590405.90625
1655651575,7419641384.265625
1655651576,7419692362.640625
1655651577,7419743341.0
1655651578,7419794319.375
1655651579,7419845297.734375
1655651580,7419896276.109375
1655651581,7419947254.46875
1655651582,7419998232.828125
1655651583,7420049211.203125
1655651584,7420100189.5625
1655651585,7420151167.9375
1655651587,
1655651588,7420304103.03125
1655651589,
1655651590,7420406059.765625
1655651591,
1655651593,7420558994.859375
1655651594,
1655651595,7420660951.59375
1655651596,7420711929.953125
1655651597,7420762908.328125
1655651598,7420813886.6875
1655651599,
1655651600,
1655651601,7420966821.78125
1655651602,7421017800.15625
1655651603,7421068778.515625
1655651604,7421119756.890625
1655651605,
1655651606,7421221713.625
1655651607,7421272691.984375
1655651608,7421323670.34375
1655651609,
1655651610,7421425627.078125
1655651611,
1655651612,7421527583.8125
1655651613,7421578562.1875
1655651614,
1655651615,7421680518.90625
1655651616,7421731497.28125
1655651617,7421782475.640625
1655651618,7421833454.015625
1655651619,7421884432.375
1655651620,7421935410.734375
1655651621,7421986389.109375
1655651622,7422037367.46875
1655651623,7422088345.84375
1655651624,7422139324.203125
1655651625,7422190302.578125
1655651626,7422241280.9375
1655651627,7422292259.296875
1655651628,7422343237.671875
1655651629,7422394216.03125
1655651630,7422445194.40625
1655651631,7422496172.765625
1655651632,7422547151.140625
1655651633,7422598129.5
1655651634,
1655651635,7422700086.234375
1655651636,
1655651637,7422802042.96875
1655651638,
1655651639,
1655651640,7422954978.0625
1655651641,7423005956.421875
1655651643,7423107913.15625
1655651644,7423158891.53125
1655651645,7423209869.890625
1655651646,
1655651647,7423311826.625
1655651648,
1655651649,7423413783.359375
1655651650,7423464761.71875
1655651651,7423515740.09375
1655651652,
1655651653,7423617696.8125
1655651654,
1655651655,7423719653.546875
1655651656,7423770631.921875
1655651657,7423821610.28125
1655651658,7423872588.65625
1655651659,
1655651660,7423974545.375
1655651661,7424025523.75
1655651662,7424076502.109375
1655651663,7424127480.484375
1655651664,7424178458.84375
1655651665,7424229437.21875
1655651666,7424280415.578125
1655651667,7424331393.9375
1655651668,
1655651669,7424433350.671875
1655651670,7424484329.046875
1655651671,7424535307.40625
1655651672,7424586285.78125
1655651673,7424637264.140625
1655651674,7424688242.5
1655651675,7424739220.875
1655651676,
1655651677,7424841177.609375
1655651678,
1655651679,7424943134.328125
1655651680,7424994112.703125
1655651681,7425045091.0625
1655651682,
1655651683,7425147047.796875
1655651684,7425198026.171875
1655651685,
1655651686,7425299982.890625
1655651687,7425350961.265625
1655651688,7425401939.625
1655651689,7425452918.0
1655651690,7425503896.359375
1655651691,7425554874.734375
1655651692,7425605853.09375
1655651693,7425656831.453125
1655651694,7425707809.828125
1655651695,7425758788.1875
1655651696,7425809766.5625
1655651697,7425860744.921875
1655651698,7425911723.296875
1655651699,
1655651700,
1655651701,7426064658.390625
1655651702,
1655651703,7426166615.125
1655651704,7426217593.484375
1655651705,
1655651706,7426319550.21875
1655651707,7426370528.578125
1655651708,7426421506.953125
1655651709,7426472485.3125
1655651710,7426523463.6875
1655651711,7426574442.046875
1655651712,7426625420.40625
1655651713,7426676398.78125
1655651714,7426727377.140625
1655651715,7426778355.515625
1655651716,7426829333.875
1655651717,
1655651718,
1655651719,7426982268.96875
1655651720,7427033247.34375
1655651721,7427084225.703125
1655651722,7427135204.078125
1655651723,
1655651724,7427237160.8125
1655651725,7427288139.171875
1655651726,7427339117.53125
1655651727,7427390095.90625
1655651728,7427441074.265625
1655651729,7427492052.640625
1655651730,
1655651731,7427594009.375
1655651732,7427644987.734375
1655651733,7427695966.09375
1655651734,7427746944.46875
1655651735,7427797922.828125
1655651736,7427848901.203125
1655651737,7427899879.5625
1655651738,7427950857.921875
1655651739,7428001836.296875
1655651740,7428052814.65625
1655651741,7428103793.03125
1655651742,7428154771.390625
1655651743,7428205749.765625
1655651744,7428256728.125
1655651745,7428307706.484375
1655651746,7428358684.859375
1655651747,7428409663.21875
1655651748,
1655651750,7428562598.328125
1655651751,7428613576.6875
1655651752,7428664555.046875
1655651753,7428715533.421875
1655651754,7428766511.78125
1655651755,7428817490.15625
1655651756,7428868468.515625
1655651757,7428919446.890625
1655651758,7428970425.25
1655651759,7429021403.609375
1655651760,7429072381.984375
1655651761,7429123360.34375
1655651762,7429174338.71875
1655651763,7429225317.078125
1655651764,7429276295.4375
1655651765,
1655651766,7429378252.171875
1655651767,7429429230.546875
1655651768,
1655651769,7429531187.28125
1655651770,7429582165.640625
1655651771,7429633144.0
1655651772,7429684122.375
1655651773,7429735100.734375
1655651774,7429786079.109375
1655651775,7429837057.46875
1655651776,7429888035.84375
1655651777,7429939014.203125
1655651778,
1655651779,
1655651780,
1655651781,
1655651782,7430193906.03125
1655651783,7430244884.40625
1655651784,7430295862.765625
1655651785,7430346841.125
1655651786,7430397819.5
1655651787,7430448797.859375
1655651788,7430499776.234375
1655651789,7430550754.59375
1655651790,7430601732.96875
1655651791,7430652711.328125
1655651792,7430703689.6875
1655651793,7430754668.0625
1655651794,7430805646.421875
1655651795,
1655651796,7430907603.15625
1655651797,7430958581.515625
1655651799,
1655651800,7431111516.625
1655651801,7431162494.984375
1655651802,7431213473.359375
1655651803,
1655651804,7431315430.078125
1655651805,7431366408.453125
1655651806,7431417386.8125
1655651807,7431468365.1875
1655651808,7431519343.546875
1655651809,7431570321.921875
1655651810,7431621300.28125
1655651811,7431672278.640625
1655651812,7431723257.015625
1655651813,7431774235.375
1655651814,
1655651815,
1655651816,7431927170.484375
1655651817,7431978148.84375
1655651818,7432029127.203125
1655651819,7432080105.578125
1655651821,7432182062.3125
1655651822,7432233040.671875
1655651824,
1655651825,7432385975.765625
1655651826,7432436954.140625
1655651827,7432487932.5
1655651828,7432538910.875
1655651830,7432640867.59375
1655651831,7432691845.96875
1655651832,7432742824.328125
1655651833,7432793802.703125
1655651834,7432844781.0625
1655651835,7432895759.4375
1655651836,7432946737.796875
1655651837,7432997716.15625
1655651838,7433048694.53125
1655651839,7433099672.890625
1655651840,7433150651.265625
1655651841,7433201629.625
1655651842,7433252608.0
1655651843,
1655651844,7433354564.71875
1655651845,
1655651846,
1655651847,7433507499.828125
1655651848,7433558478.1875
1655651849,
1655651850,
1655651851,7433711413.28125
1655651852,7433762391.65625
1655651853,7433813370.015625
1655651854,
1655651855,7433915326.75
1655651856,7433966305.109375
1655651857,7434017283.484375
1655651858,
1655651859,
1655651860,7434170218.578125
1655651861,7434221196.953125
1655651862,7434272175.3125
1655651863,7434323153.671875
1655651864,7434374132.046875
1655651865,7434425110.40625
1655651866,7434476088.78125
1655651867,7434527067.140625
1655651868,7434578045.515625
1655651869,7434629023.875
1655651870,7434680002.234375
1655651871,
1655651873,7434832937.34375
1655651874,7434883915.703125
1655651875,7434934894.078125
1655651876,7434985872.4375
1655651877,7435036850.796875
1655651878,7435087829.171875
1655651879,
1655651880,7435189785.90625
1655651881,7435240764.265625
1655651882,7435291742.625
1655651883,7435342721.0
1655651884,7435393699.359375
1655651885,7435444677.734375
1655651886,7435495656.09375
1655651887,7435546634.46875
1655651888,7435597612.828125
1655651889,
1655651890,7435699569.5625
1655651891,
1655651892,7435801526.296875
1655651893,7435852504.65625
1655651894,7435903483.03125
1655651895,
1655651896,7436005439.75
1655651897,7436056418.125
1655651898,7436107396.484375
1655651899,
1655651900,7436209353.21875
1655651901,7436260331.59375
1655651902,7436311309.953125
1655651903,7436362288.3125
1655651904,7436413266.6875
1655651905,7436464245.046875
1655651906,7436515223.421875
1655651907,7436566201.78125
1655651908,7436617180.140625
1655651909,7436668158.515625
1655651910,7436719136.875
1655651911,7436770115.25
1655651913,7436872071.984375
1655651914,7436923050.34375
1655651915,7436974028.703125
1655651916,7437025007.078125
1655651917,7437075985.4375
1655651918,7437126963.8125
1655651919,
1655651920,7437228920.546875
1655651921,7437279898.90625
1655651922,7437330877.265625
1655651923,7437381855.640625
1655651924,7437432834.0
1655651925,7437483812.375
1655651926,
1655651927,7437585769.109375
1655651928,7437636747.46875
1655651929,7437687725.828125
1655651930,7437738704.203125
1655651932,7437840660.9375
1655651933,
1655651934,7437942617.671875
1655651935,7437993596.03125
1655651936,7438044574.390625
1655651937,
1655651938,7438146531.125
1655651939,7438197509.5
1655651940,7438248487.859375
1655651941,7438299466.21875
1655651942,7438350444.59375
1655651943,
1655651944,
1655651945,7438503379.6875
1655651946,7438554358.0625
1655651947,7438605336.421875
1655651948,7438656314.78125
1655651949,7438707293.15625
1655651950,7438758271.515625
1655651951,
1655651952,7438860228.25
1655651953,
1655651954,7438962184.984375
1655651955,7439013163.34375
1655651956,7439064141.71875
1655651957,7439115120.078125
1655651958,7439166098.453125
1655651959,7439217076.8125
1655651960,
1655651961,7439319033.546875
1655651962,7439370011.90625
1655651963,7439420990.28125
1655651964,7439471968.640625
1655651965,7439522947.015625
1655651966,7439573925.375
1655651967,7439624903.734375
1655651968,7439675882.109375
1655651969,7439726860.46875
1655651970,7439777838.84375
1655651971,7439828817.203125
1655651972,7439879795.578125
1655651973,
1655651974,
1655651975,7440032730.671875
1655651976,7440083709.03125
1655651977,7440134687.40625
1655651978,7440185665.765625
1655651979,7440236644.140625
1655651980,7440287622.5
1655651981,7440338600.859375
1655651982,7440389579.234375
1655651984,7440491535.96875
1655651985,
1655651986,7440593492.703125
1655651987,7440644471.0625
1655651988,7440695449.421875
1655651989,
1655651990,7440797406.15625
1655651991,7440848384.53125
1655651992,7440899362.890625
1655651993,7440950341.265625
1655651994,7441001319.625
1655651995,7441052297.984375
1655651996,
1655651997,7441154254.71875
1655651998,
1655651999,7441256211.453125
1655652001,
1655652002,
1655652003,7441460124.921875
1655652004,7441511103.28125
1655652005,
1655652006,7441613060.015625
1655652007,7441664038.375
1655652008,7441715016.75
1655652009,7441765995.109375
1655652010,
1655652011,7441867951.84375
1655652012,
1655652013,7441969908.578125
1655652014,7442020886.9375
1655652015,7442071865.3125
1655652016,7442122843.671875
1655652017,7442173822.046875
1655652018,7442224800.40625
1655652019,7442275778.78125
1655652020,
1655652021,7442377735.5
1655652022,7442428713.875
1655652023,7442479692.234375
1655652024,7442530670.609375
1655652025,7442581648.96875
1655652026,7442632627.328125
1655652027,
1655652028,7442734584.0625
1655652029,7442785562.4375
1655652030,7442836540.796875
1655652031,7442887519.171875
1655652032,7442938497.53125
1655652033,
1655652034,7443040454.265625
1655652035,7443091432.625
1655652036,7443142411.0
1655652037,7443193389.359375
1655652038,7443244367.734375
1655652039,
1655652040,7443346324.453125
1655652041,7443397302.828125
1655652042,7443448281.1875
1655652043,7443499259.5625
1655652044,7443550237.921875
1655652045,7443601216.296875
1655652046,
1655652047,7443703173.015625
1655652048,7443754151.390625
1655652049,
1655652050,7443856108.125
1655652051,7443907086.484375
1655652052,7443958064.84375
1655652053,7444009043.21875
1655652054,7444060021.578125
1655652055,7444110999.953125
1655652056,7444161978.3125
1655652057,7444212956.6875
1655652059,7444314913.40625
1655652060,7444365891.78125
1655652061,
1655652062,7444467848.515625
1655652063,7444518826.875
1655652064,7444569805.25
1655652065,
1655652066,7444671761.96875
1655652067,7444722740.34375
1655652068,
1655652069,7444824697.078125
1655652070,
1655652071,7444926653.8125
1655652072,7444977632.171875
1655652073,
1655652074,7445079588.90625
1655652076,7445181545.640625
1655652077,7445232524.0
1655652078,7445283502.375
1655652079,7445334480.734375
1655652080,7445385459.09375
1655652081,7445436437.46875
1655652082,
1655652083,7445538394.203125
1655652084,
1655652085,7445640350.921875
1655652086,7445691329.296875
1655652087,7445742307.65625
1655652088,7445793286.03125
1655652089,7445844264.390625
1655652090,7445895242.765625
1655652091,7445946221.125
1655652092,7445997199.484375
1655652093,7446048177.859375
1655652094,7446099156.21875
1655652095,
1655652096,
1655652097,
1655652098,7446303069.6875
1655652099,7446354048.046875
1655652100,7446405026.421875
1655652101,7446456004.78125
1655652102,7446506983.15625
1655652103,7446557961.515625
1655652104,7446608939.890625
1655652105,7446659918.25
1655652106,7446710896.609375
1655652107,7446761874.984375
1655652108,7446812853.34375
1655652109,7446863831.71875
1655652110,7446914810.078125
1655652111,7446965788.4375
1655652112,7447016766.8125
1655652113,7447067745.171875
1655652114,7447118723.546875
1655652115,7447169701.90625
1655652116,7447220680.28125
1655652117,7447271658.640625
1655652118,7447322637.0
1655652119,7447373615.375
1655652120,7447424593.734375
1655652121,7447475572.109375
1655652122,7447526550.46875
1655652123,7447577528.84375
1655652124,7447628507.203125
1655652125,7447679485.5625
1655652126,7447730463.9375
1655652127,7447781442.296875
1655652128,7447832420.671875
1655652129,7447883399.03125
1655652130,7447934377.40625
1655652131,7447985355.765625
1655652132,7448036334.125
1655652133,7448087312.5
1655652134,7448138290.859375
1655652135,7448189269.234375
1655652136,
1655652137,
1655652138,7448342204.328125
1655652139,7448393182.6875
1655652140,7448444161.0625
1655652141,7448495139.421875
1655652142,7448546117.796875
1655652143,7448597096.15625
1655652144,7448648074.515625
1655652145,7448699052.890625
1655652146,7448750031.25
1655652147,7448801009.625
1655652148,
1655652149,7448902966.359375
1655652150,7448953944.71875
1655652151,7449004923.078125
1655652152,
1655652153,7449106879.8125
1655652154,7449157858.1875
1655652155,7449208836.546875
1655652156,7449259814.921875
1655652157,7449310793.28125
1655652158,7449361771.640625
1655652159,7449412750.015625
1655652160,7449463728.375
1655652161,7449514706.75
1655652163,7449616663.484375
1655652164,7449667641.84375
1655652165,7449718620.203125
1655652166,7449769598.578125
1655652167,7449820576.9375
1655652168,7449871555.3125
1655652169,7449922533.671875
1655652170,7449973512.03125
1655652171,7450024490.40625
1655652172,7450075468.765625
1655652173,7450126447.140625
1655652174,7450177425.5
1655652175,7450228403.875
1655652176,7450279382.234375
1655652177,7450330360.59375
1655652178,7450381338.96875
1655652179,7450432317.328125
1655652180,7450483295.703125
1655652181,7450534274.0625
1655652182,7450585252.4375
1655652184,7450687209.15625
1655652185,7450738187.53125
1655652186,7450789165.890625
1655652187,7450840144.265625
1655652188,7450891122.625
1655652189,7450942101.0
1655652190,7450993079.359375
1655652191,7451044057.71875
1655652192,7451095036.09375
1655652193,
1655652194,
1655652195,7451247971.1875
1655652196,7451298949.546875
1655652197,7451349927.921875
1655652198,7451400906.28125
1655652199,
1655652200,7451502863.015625
1655652201,7451553841.390625
1655652202,7451604819.75
1655652203,7451655798.109375
1655652205,7451757754.84375
1655652206,7451808733.21875
1655652207,7451859711.578125
1655652208,7451910689.953125
1655652209,
1655652210,7452012646.671875
1655652211,7452063625.046875
1655652212,7452114603.40625
1655652213,7452165581.78125
1655652214,7452216560.140625
1655652215,7452267538.515625
1655652216,7452318516.875
1655652217,7452369495.234375
1655652218,7452420473.609375
1655652219,7452471451.96875
1655652220,7452522430.34375
1655652221,7452573408.703125
1655652222,7452624387.078125
1655652223,7452675365.4375
1655652224,7452726343.796875
1655652225,7452777322.171875
1655652226,7452828300.53125
1655652227,
1655652228,7452930257.265625
1655652229,7452981235.625
1655652230,
1655652231,7453083192.359375
1655652232,
1655652233,
1655652234,
1655652235,7453287105.828125
1655652236,7453338084.1875
1655652237,7453389062.5625
1655652238,7453440040.921875
1655652239,7453491019.296875
1655652240,
1655652241,7453592976.03125
1655652242,7453643954.390625
1655652243,7453694932.75
1655652244,7453745911.125
1655652245,7453796889.484375
1655652246,7453847867.859375
1655652247,7453898846.21875
1655652248,7453949824.59375
1655652249,7454000802.953125
1655652250,
1655652251,7454102759.6875
1655652252,7454153738.046875
1655652253,7454204716.421875
1655652254,7454255694.78125
1655652255,7454306673.140625
1655652256,7454357651.515625
1655652257,
1655652258,7454459608.25
1655652259,7454510586.609375
1655652260,7454561564.984375
1655652261,7454612543.34375
1655652262,7454663521.703125
1655652263,7454714500.078125
1655652264,7454765478.4375
1655652265,7454816456.8125
1655652266,
1655652267,7454918413.546875
1655652268,
1655652269,7455020370.265625
1655652270,7455071348.640625
1655652271,7455122327.0
1655652272,7455173305.375
1655652273,7455224283.734375
1655652274,7455275262.109375
1655652275,7455326240.46875
1655652276,7455377218.828125
1655652277,7455428197.203125
1655652278,7455479175.5625
1655652279,
1655652280,
1655652281,7455632110.671875
1655652282,7455683089.03125
1655652283,7455734067.390625
1655652284,7455785045.765625
1655652285,7455836024.125
1655652286,7455887002.5
1655652287,7455937980.859375
1655652288,7455988959.21875
1655652289,7456039937.59375
1655652290,7456090915.953125
1655652291,7456141894.328125
1655652293,7456243851.0625
1655652294,7456294829.421875
1655652295,7456345807.78125
1655652296,7456396786.15625
1655652297,7456447764.515625
1655652298,7456498742.890625
1655652299,7456549721.25
1655652300,7456600699.625
1655652301,
1655652302,7456702656.34375
1655652303,7456753634.71875
1655652304,7456804613.078125
1655652305,
1655652306,7456906569.8125
