epoch,if_dropped_tx
1655651635,8743.85
1655651636,8743.85
1655651637,8743.85
1655651638,8743.85
1655651639,8743.85
1655651640,8743.85
1655651641,8743.85
1655651643,8743.85
1655651644,8743.85
1655651645,8743.85
1655651646,8743.85
1655651647,8743.85
1655651648,8743.85
1655651649,8743.85
1655651650,8743.85
1655651651,8743.85
1655651652,8743.85
1655651653,8743.85
1655651654,8743.85
1655651655,8743.85
1655651656,8743.85
1655651657,8743.85
1655651658,8743.85
1655651659,8743.85
1655651660,8743.85
1655651661,8743.85
1655651662,8743.85
1655651663,8743.85
1655651664,8743.85
1655651665,8743.85
1655651666,8743.85
1655651667,8743.85
1655651668,8743.85
1655651669,8743.85
1655651670,8743.85
1655651671,8743.85
1655651672,8743.85
1655651673,8743.85
1655651674,8743.85
1655651675,8743.85
1655651676,8743.85
1655651677,8743.85
1655651678,8743.85
1655651679,8743.85
1655651680,8743.85
1655651681,8743.85
1655651682,8743.85
1655651683,8743.85
1655651684,8743.85
1655651685,8743.85
1655651686,8743.85
1655651687,8743.85
1655651688,8743.85
1655651689,8743.85
1655651690,8743.85
1655651691,8743.85
1655651692,8743.85
1655651693,8743.85
1655651694,8743.85
1655651695,8743.85
1655651696,8743.85
1655651697,8743.85
1655651698,8743.85
1655651699,8743.85
1655651700,8743.85
1655651701,8743.85
1655651702,8743.85
1655651703,8743.85
1655651704,8743.85
1655651705,8743.85
1655651706,8743.85
1655651707,8743.85
1655651708,8743.85
1655651709,8743.85
1655651710,8743.85
1655651711,8743.85
1655651712,8743.85
1655651713,8743.85
1655651714,8743.85
1655651715,8743.85
1655651716,8743.85
1655651717,8743.85
1655651718,8743.85
1655651719,8743.85
1655651720,8743.85
1655651721,8743.85
1655651722,8743.85
1655651723,8743.85
1655651724,8743.85
1655651725,8743.85
1655651726,8743.85
1655651727,8743.85
1655651728,8743.85
1655651729,8743.85
1655651730,8743.85
1655651731,8743.85
1655651732,8743.85
1655651733,8743.85
1655651734,8743.85
1655651735,8743.85
1655651736,8743.85
1655651737,8743.85
1655651738,8743.85
1655651739,8743.85
1655651740,8743.85
1655651741,8743.85
1655651742,8743.85
1655651743,8743.85
1655651744,8743.85
1655651745,8743.85
1655651746,8743.85
1655651747,8743.85
1655651748,8743.85
1655651750,8743.85
1655651751,8743.85
1655651752,8743.85
1655651753,8743.85
1655651754,8743.85
1655651755,8743.85
1655651756,8743.85
1655651757,8743.85
1655651758,8743.85
1655651759,8743.85
1655651760,8743.85
1655651761,8743.85
1655651762,8743.85
1655651763,8743.85
1655651764,8743.85
1655651765,8743.85
1655651766,8743.85
1655651767,8743.85
1655651768,8743.85
1655651769,8743.85
1655651770,8743.85
1655651771,8743.85
1655651772,8743.85
1655651773,8743.85
1655651774,8743.85
1655651775,8743.85
1655651776,8743.85
1655651777,8743.85
1655651778,8743.85
1655651779,8743.85
1655651780,8743.85
1655651781,8743.85
1655651782,8743.85
1655651783,8743.85
1655651784,8743.85
1655651785,8743.85
1655651786,8743.85
1655651787,8743.85
1655651788,8743.85
1655651789,8743.85
1655651790,8743.85
1655651791,8743.85
1655651792,8743.85
1655651793,8743.85
1655651794,8743.85
1655651795,8743.85
1655651796,8743.85
1655651797,8743.85
1655651799,8743.85
1655651800,8743.85
1655651801,8743.85
1655651802,8743.85
1655651803,8743.85
1655651804,8743.85
1655651805,8743.85
1655651806,8743.85
1655651807,8743.85
1655651808,8743.85
1655651809,8743.85
1655651810,8743.85
1655651811,8743.85
1655651812,8743.85
1655651813,8743.85
1655651814,8743.85
1655651815,8743.85
1655651816,8743.85
1655651817,8743.85
1655651818,8743.85
1655651819,8743.85
1655651821,8743.85
1655651822,8743.85
1655651824,8743.85
1655651825,8743.85
1655651826,8743.85
1655651827,8743.85
1655651828,8743.85
1655651830,8743.85
1655651831,8743.85
1655651832,8743.85
1655651833,8743.85
1655651834,8743.85
1655651835,8743.85
1655651836,8743.85
1655651837,8743.85
1655651838,8743.85
1655651839,8743.85
1655651840,8743.85
1655651841,8743.85
1655651842,8743.85
1655651843,8743.85
1655651844,8743.85
1655651845,8743.85
1655651846,8743.85
1655651847,8743.85
1655651848,8743.85
1655651849,8743.85
1655651850,8743.85
1655651851,8743.85
1655651852,8743.85
1655651853,8743.85
1655651854,8743.85
1655651855,8743.85
1655651856,8743.85
1655651857,8743.85
1655651858,8743.85
1655651859,8743.85
1655651860,8743.85
1655651861,8743.85
1655651862,8743.85
1655651863,8743.85
1655651864,8743.85
1655651865,8743.85
1655651866,8743.85
1655651867,8743.85
1655651868,8743.85
1655651869,8743.85
1655651870,8743.85
1655651871,8743.85
1655651873,8743.85
1655651874,8743.85
1655651875,8743.85
1655651876,8743.85
1655651877,8743.85
1655651878,8743.85
1655651879,8743.85
1655651880,8743.85
1655651881,8743.85
1655651882,8743.85
1655651883,8743.85
1655651884,8743.85
1655651885,8743.85
1655651886,8743.85
1655651887,8743.85
1655651888,8743.85
1655651889,8743.85
1655651890,8743.85
1655651891,8743.85
1655651892,8743.85
1655651893,8743.85
1655651894,8743.85
1655651895,8743.85
1655651896,8743.85
1655651897,8743.85
1655651898,8743.85
1655651899,8743.85
1655651900,8743.85
1655651901,8743.85
1655651902,8743.85
1655651903,8743.85
1655651904,8743.85
1655651905,8743.85
1655651906,8743.85
1655651907,8743.85
1655651908,8743.85
1655651909,8743.85
1655651910,8743.85
1655651911,8743.85
1655651913,8743.85
1655651914,8743.85
1655651915,8743.85
1655651916,8743.85
1655651917,8743.85
1655651918,8743.85
1655651919,8743.85
1655651920,8743.85
1655651921,8743.85
1655651922,8743.85
1655651923,8743.85
1655651924,8743.85
1655651925,8743.85
1655651926,8743.85
1655651927,8743.85
1655651928,8743.85
1655651929,8743.85
1655651930,8743.85
1655651932,8743.85
1655651933,8743.85
1655651934,8743.85
1655651935,8743.85
1655651936,8743.85
1655651937,8743.85
1655651938,8743.85
1655651939,8743.85
1655651940,8743.85
1655651941,8743.85
1655651942,8743.85
1655651943,8743.85
1655651944,8743.85
1655651945,8743.85
1655651946,8743.85
1655651947,8743.85
1655651948,8743.85
1655651949,8743.85
1655651950,8743.85
1655651951,8743.85
1655651952,8743.85
1655651953,8743.85
1655651954,8743.85
1655651955,8743.85
1655651956,8743.85
1655651957,8743.85
1655651958,8743.85
1655651959,8743.85
1655651960,8743.85
1655651961,8743.85
1655651962,8743.85
1655651963,8743.85
1655651964,8743.85
1655651965,8743.85
1655651966,8743.85
1655651967,8743.85
1655651968,8743.85
1655651969,8743.85
1655651970,8743.85
1655651971,8743.85
1655651972,8743.85
1655651973,8743.85
1655651974,8743.85
1655651975,8743.85
1655651976,8743.85
1655651977,8743.85
1655651978,8743.85
1655651979,8743.85
1655651980,8743.85
1655651981,8743.85
1655651982,8743.85
1655651984,8743.85
1655651985,8743.85
1655651986,8743.85
1655651987,8743.85
1655651988,8743.85
1655651989,8743.85
1655651990,8743.85
1655651991,8743.85
1655651992,8743.85
1655651993,8743.85
1655651994,8743.85
1655651995,8743.85
1655651996,8743.85
1655651997,8743.85
1655651998,8743.85
1655651999,8743.85
1655652001,8743.85
1655652002,8743.85
1655652003,8743.85
1655652004,8743.85
1655652005,8743.85
1655652006,8743.85
1655652007,8743.85
1655652008,8743.85
1655652009,8743.85
1655652010,8743.85
1655652011,8743.85
1655652012,8743.85
1655652013,8743.85
1655652014,8743.85
1655652015,8743.85
1655652016,8743.85
1655652017,8743.85
1655652018,8743.85
1655652019,8743.85
1655652020,8743.85
1655652021,8743.85
1655652022,8743.85
1655652023,8743.85
1655652024,8743.85
1655652025,8743.85
1655652026,8743.85
1655652027,8743.85
1655652028,8743.85
1655652029,8743.85
1655652030,8743.85
1655652031,8743.85
1655652032,8743.85
1655652033,8743.85
1655652034,8743.85
1655652035,8743.85
1655652036,8743.85
1655652037,8743.85
1655652038,8743.85
1655652039,8743.85
1655652040,8743.85
1655652041,8743.85
1655652042,8743.85
1655652043,8743.85
1655652044,8743.85
1655652045,8743.85
1655652046,8743.85
1655652047,8743.85
1655652048,8743.85
1655652049,8743.85
1655652050,8743.85
1655652051,8743.85
1655652052,8743.85
1655652053,8743.85
1655652054,8743.85
1655652055,8743.85
1655652056,8743.85
1655652057,8743.85
1655652059,8743.85
1655652060,8743.85
1655652061,8743.85
1655652062,8743.85
1655652063,8743.85
1655652064,8743.85
1655652065,8743.85
1655652066,8743.85
1655652067,8743.85
1655652068,8743.85
1655652069,8743.85
1655652070,8743.85
1655652071,8743.85
1655652072,8743.85
1655652073,8743.85
1655652074,8743.85
1655652076,8743.85
1655652077,8743.85
1655652078,8743.85
1655652079,8743.85
1655652080,8743.85
1655652081,8743.85
1655652082,8743.85
1655652083,8743.85
1655652084,8743.85
1655652085,8743.85
1655652086,8743.85
1655652087,8743.85
1655652088,8743.85
1655652089,8743.85
1655652090,8743.85
1655652091,8743.85
1655652092,8743.85
1655652093,8743.85
1655652094,8743.85
1655652095,8743.85
1655652096,8743.85
1655652097,8743.85
1655652098,8743.85
1655652099,8743.85
1655652100,8743.85
1655652101,8743.85
1655652102,8743.85
1655652103,8743.85
1655652104,8743.85
1655652105,8743.85
1655652106,8743.85
1655652107,8743.85
1655652108,8743.85
1655652109,8743.85
1655652110,8743.85
1655652111,8743.85
1655652112,8743.85
1655652113,8743.85
1655652114,8743.85
1655652115,8743.85
1655652116,8743.85
1655652117,8743.85
1655652118,8743.85
1655652119,8743.85
1655652120,8743.85
1655652121,8743.85
1655652122,8743.85
1655652123,8743.85
1655652124,8743.85
1655652125,8743.85
1655652126,8743.85
1655652127,8743.85
1655652128,8743.85
1655652129,8743.85
1655652130,8743.85
1655652131,8743.85
1655652132,8743.85
1655652133,8743.85
1655652134,8743.85
1655652135,8743.85
1655652136,8743.85
1655652137,8743.85
1655652138,8743.85
1655652139,8743.85
1655652140,8743.85
1655652141,8743.85
1655652142,8743.85
1655652143,8743.85
1655652144,8743.85
1655652145,8743.85
1655652146,8743.85
1655652147,8743.85
1655652148,8743.85
1655652149,8743.85
1655652150,8743.85
1655652151,8743.85
1655652152,8743.85
1655652153,8743.85
1655652154,8743.85
1655652155,8743.85
1655652156,8743.85
1655652157,8743.85
1655652158,8743.85
1655652159,8743.85
1655652160,8743.85
1655652161,8743.85
1655652163,8743.85
1655652164,8743.85
1655652165,8743.85
1655652166,8743.85
1655652167,8743.85
1655652168,8743.85
1655652169,8743.85
1655652170,8743.85
1655652171,8743.85
1655652172,8743.85
1655652173,8743.85
1655652174,8743.85
1655652175,8743.85
1655652176,8743.85
1655652177,8743.85
1655652178,8743.85
1655652179,8743.85
1655652180,8743.85
1655652181,8743.85
1655652182,8743.85
1655652184,8743.85
1655652185,8743.85
1655652186,8743.85
1655652187,8743.85
1655652188,8743.85
1655652189,8743.85
1655652190,8743.85
1655652191,8743.85
1655652192,8743.85
1655652193,8743.85
1655652194,8743.85
1655652195,8743.85
1655652196,8743.85
1655652197,8743.85
1655652198,8743.85
1655652199,8743.85
1655652200,8743.85
1655652201,8743.85
1655652202,8743.85
1655652203,8743.85
1655652205,8743.85
1655652206,8743.85
1655652207,8743.85
1655652208,8743.85
1655652209,8743.85
1655652210,8743.85
1655652211,8743.85
1655652212,8743.85
1655652213,8743.85
1655652214,8743.85
1655652215,8743.85
1655652216,8743.85
1655652217,8743.85
1655652218,8743.85
1655652219,8743.85
1655652220,8743.85
1655652221,8743.85
1655652222,8743.85
1655652223,8743.85
1655652224,8743.85
1655652225,8743.85
1655652226,8743.85
1655652227,8743.85
1655652228,8743.85
1655652229,8743.85
1655652230,8743.85
1655652231,8743.85
1655652232,8743.85
1655652233,8743.85
1655652234,8743.85
1655652235,8743.85
1655652236,8743.85
1655652237,8743.85
1655652238,8743.85
1655652239,8743.85
1655652240,8743.85
1655652241,8743.85
1655652242,8743.85
1655652243,8743.85
1655652244,8743.85
1655652245,8743.85
1655652246,8743.85
1655652247,8743.85
1655652248,8743.85
1655652249,8743.85
1655652250,8743.85
1655652251,8743.85
1655652252,8743.85
1655652253,8743.85
1655652254,8743.85
1655652255,8743.85
1655652256,8743.85
1655652257,8743.85
1655652258,8743.85
1655652259,8743.85
1655652260,8743.85
1655652261,8743.85
1655652262,8743.85
1655652263,8743.85
1655652264,8743.85
1655652265,8743.85
1655652266,8743.85
1655652267,8743.85
1655652268,8743.85
1655652269,8743.85
1655652270,8743.85
1655652271,8743.85
1655652272,8743.85
1655652273,8743.85
1655652274,8743.85
1655652275,8743.85
1655652276,8743.85
1655652277,8743.85
1655652278,8743.85
1655652279,8743.85
1655652280,8743.85
1655652281,8743.85
1655652282,8743.85
1655652283,8743.85
1655652284,8743.85
1655652285,8743.85
1655652286,8743.85
1655652287,8743.85
1655652288,8743.85
1655652289,8743.85
1655652290,8743.85
1655652291,8743.85
1655652293,8743.85
1655652294,8743.85
1655652295,8743.85
1655652296,8743.85
1655652297,8743.85
1655652298,8743.85
1655652299,8743.85
1655652300,8743.85
1655652301,8743.85
1655652302,8743.85
1655652303,8743.85
1655652304,8743.85
1655652305,8743.85
1655652306,8743.85
1655652307,8743.85
1655652308,8743.85
1655652309,8743.85
1655652310,8743.85
1655652311,8743.85
1655652312,8743.85
1655652313,8743.85
1655652314,8743.85
1655652315,8743.85
1655652316,8743.85
1655652317,8743.85
1655652318,8743.85
1655652319,8743.85
1655652320,8743.85
1655652321,8743.85
1655652322,8743.85
1655652323,8743.85
1655652324,8743.85
1655652325,8743.85
1655652326,8743.85
1655652327,8743.85
1655652328,8743.85
1655652329,8743.85
1655652330,8743.85
1655652331,8743.85
1655652332,8743.85
1655652333,8743.85
1655652334,8743.85
1655652335,8743.85
1655652336,8743.85
1655652337,8743.85
1655652338,8743.85
1655652339,8743.85
1655652340,8743.85
1655652341,8743.85
1655652342,8743.85
1655652343,8743.85
1655652344,8743.85
1655652345,8743.85
1655652346,8743.85
1655652347,8743.85
1655652348,8743.85
1655652349,8743.85
1655652350,8743.85
1655652351,8743.85
1655652352,8743.85
1655652353,8743.85
1655652354,8743.85
1655652355,8743.85
1655652356,8743.85
1655652357,8743.85
1655652358,8743.85
1655652359,8743.85
1655652360,8743.85
1655652362,8743.85
1655652363,8743.85
1655652364,8743.85
1655652365,8743.85
1655652366,8743.85
1655652367,8743.85
1655652368,8743.85
1655652369,8743.85
1655652370,8743.85
1655652371,8743.85
1655652372,8743.85
1655652373,8743.85
1655652374,8743.85
1655652375,8743.85
1655652376,8743.85
1655652377,8743.85
1655652378,8743.85
1655652379,8743.85
1655652380,8743.85
1655652382,8743.85
1655652383,8743.85
1655652384,8743.85
1655652385,8743.85
1655652386,8743.85
1655652387,8743.85
1655652388,8743.85
1655652389,8743.85
1655652390,8743.85
1655652391,8743.85
1655652392,8743.85
1655652393,8743.85
1655652394,8743.85
1655652395,8743.85
1655652396,8743.85
1655652397,8743.85
1655652398,8743.85
1655652399,8743.85
1655652400,8743.85
1655652401,8743.85
1655652402,8743.85
1655652403,8743.85
1655652404,8743.85
1655652405,8743.85
1655652406,8743.85
1655652407,8743.85
1655652408,8743.85
1655652409,8743.85
1655652410,8743.85
1655652411,8743.85
1655652412,8743.85
1655652413,8743.85
1655652414,8743.85
1655652415,8743.85
1655652416,8743.85
1655652417,8743.85
1655652418,8743.85
1655652419,8743.85
1655652420,8743.85
1655652421,8743.85
1655652422,8743.85
1655652423,8743.85
1655652424,8743.85
1655652425,8743.85
1655652426,8743.85
1655652427,8743.85
1655652428,8743.85
1655652429,8743.85
1655652430,8743.85
1655652431,8743.85
1655652432,8743.85
1655652433,8743.85
1655652434,8743.85
1655652435,8743.85
1655652436,8743.85
1655652437,8743.85
1655652438,8743.85
1655652439,8743.85
1655652440,8743.85
1655652441,8743.85
1655652442,8743.85
1655652443,8743.85
1655652444,8743.85
1655652445,8743.85
1655652446,8743.85
1655652447,8743.85
1655652448,8743.85
1655652449,8743.85
1655652450,8743.85
1655652451,8743.85
1655652452,8743.85
1655652453,8743.85
1655652454,8743.85
1655652455,8743.85
1655652456,8743.85
1655652457,8743.85
1655652458,8743.85
1655652459,8743.85
1655652460,8743.85
1655652461,8743.85
1655652462,8743.85
1655652463,8743.85
1655652464,8743.85
1655652465,8743.85
1655652466,8743.85
1655652467,8743.85
1655652468,8743.85
1655652469,8743.85
1655652470,8743.85
1655652471,8743.85
1655652472,8743.85
1655652473,8743.85
1655652474,8743.85
1655652475,8743.85
1655652476,8743.85
1655652477,8743.85
1655652478,8743.85
1655652479,8743.85
1655652480,8743.85
1655652481,8743.85
1655652482,8743.85
1655652483,8743.85
1655652484,8743.85
1655652485,8743.85
1655652486,8743.85
1655652487,8743.85
1655652488,8743.85
1655652489,8743.85
1655652490,8743.85
1655652491,8743.85
1655652492,8743.85
1655652493,8743.85
1655652494,8743.85
1655652495,8743.85
1655652496,8743.85
1655652497,8743.85
1655652498,8743.85
1655652499,8743.85
1655652500,8743.85
1655652501,8743.85
1655652502,8743.85
1655652503,8743.85
1655652504,8743.85
1655652505,8743.85
1655652506,8743.85
1655652507,8743.85
1655652508,8743.85
1655652509,8743.85
1655652510,8743.85
1655652511,8743.85
1655652512,8743.85
1655652513,8743.85
1655652514,8743.85
1655652515,8743.85
1655652516,8743.85
1655652517,8743.85
1655652518,8743.85
1655652519,8743.85
1655652520,8743.85
1655652521,8743.85
1655652522,8743.85
1655652523,8743.85
1655652524,8743.85
1655652525,8743.85
1655652526,8743.85
1655652527,8743.85
1655652528,8743.85
1655652529,8743.85
1655652530,8743.85
1655652531,8743.85
1655652532,8743.85
1655652533,8743.85
1655652534,8743.85
1655652535,8743.85
1655652536,8743.85
1655652537,8743.85
1655652538,8743.85
