epoch,if_errors_rx
1655651406,0.0
1655651408,0.0
1655651409,0.0
1655651410,0.0
1655651411,0.0
1655651412,0.0
1655651413,0.0
1655651414,0.0
1655651415,0.0
1655651416,0.0
1655651418,0.0
1655651419,0.0
1655651420,0.0
1655651421,0.0
1655651422,0.0
1655651423,0.0
1655651424,0.0
1655651425,0.0
1655651426,0.0
1655651427,0.0
1655651428,0.0
1655651429,0.0
1655651430,0.0
1655651431,0.0
1655651432,0.0
1655651433,0.0
1655651434,0.0
1655651435,0.0
1655651437,0.0
1655651438,0.0
1655651440,0.0
1655651441,0.0
1655651442,0.0
1655651443,0.0
1655651444,0.0
1655651445,0.0
1655651446,0.0
1655651447,0.0
1655651448,0.0
1655651449,0.0
1655651450,0.0
1655651452,0.0
1655651453,0.0
1655651454,0.0
1655651455,0.0
1655651457,0.0
1655651458,0.0
1655651459,0.0
1655651460,0.0
1655651461,0.0
1655651462,0.0
1655651463,0.0
1655651464,0.0
1655651465,0.0
1655651466,0.0
1655651468,0.0
1655651469,0.0
1655651470,0.0
1655651471,0.0
1655651472,0.0
1655651473,0.0
1655651474,0.0
1655651475,0.0
1655651476,0.0
1655651477,0.0
1655651478,0.0
1655651479,0.0
1655651480,0.0
1655651481,0.0
1655651482,0.0
1655651483,0.0
1655651484,0.0
1655651485,0.0
1655651486,0.0
1655651487,0.0
1655651488,0.0
1655651489,0.0
1655651490,0.0
1655651491,0.0
1655651492,0.0
1655651493,0.0
1655651494,0.0
1655651495,0.0
1655651496,0.0
1655651497,0.0
1655651498,0.0
1655651499,0.0
1655651500,0.0
1655651501,0.0
1655651502,0.0
1655651503,0.0
1655651504,0.0
1655651505,0.0
1655651506,0.0
1655651507,0.0
1655651508,0.0
1655651509,0.0
1655651510,0.0
1655651511,0.0
1655651512,0.0
1655651513,0.0
1655651514,0.0
1655651515,0.0
1655651516,0.0
1655651517,0.0
1655651518,0.0
1655651519,0.0
1655651520,0.0
1655651521,0.0
1655651522,0.0
1655651523,0.0
1655651524,0.0
1655651525,0.0
1655651526,0.0
1655651527,0.0
1655651528,0.0
1655651529,0.0
1655651530,0.0
1655651531,0.0
1655651532,0.0
1655651533,0.0
1655651534,0.0
1655651535,0.0
1655651536,0.0
1655651537,0.0
1655651538,0.0
1655651539,0.0
1655651540,0.0
1655651541,0.0
1655651542,0.0
1655651543,0.0
1655651544,0.0
1655651545,0.0
1655651546,0.0
1655651547,0.0
1655651548,0.0
1655651549,0.0
1655651550,0.0
1655651551,0.0
1655651552,0.0
1655651553,0.0
1655651554,0.0
1655651555,0.0
1655651556,0.0
1655651557,0.0
1655651558,0.0
1655651559,0.0
1655651560,0.0
1655651561,0.0
1655651562,0.0
1655651563,0.0
1655651564,0.0
1655651565,0.0
1655651566,0.0
1655651567,0.0
1655651568,0.0
1655651569,0.0
1655651570,0.0
1655651571,0.0
1655651572,0.0
1655651573,0.0
1655651574,0.0
1655651575,0.0
1655651576,0.0
1655651577,0.0
1655651578,0.0
1655651579,0.0
1655651580,0.0
1655651581,0.0
1655651582,0.0
1655651583,0.0
1655651584,0.0
1655651585,0.0
1655651587,0.0
1655651588,0.0
1655651589,0.0
1655651590,0.0
1655651591,0.0
1655651593,0.0
1655651594,0.0
1655651595,0.0
1655651596,0.0
1655651597,0.0
1655651598,0.0
1655651599,0.0
1655651600,0.0
1655651601,0.0
1655651602,0.0
1655651603,0.0
1655651604,0.0
1655651605,0.0
1655651606,0.0
1655651607,0.0
1655651608,0.0
1655651609,0.0
1655651610,0.0
1655651611,0.0
1655651612,0.0
1655651613,0.0
1655651614,0.0
1655651615,0.0
1655651616,0.0
1655651617,0.0
1655651618,0.0
1655651619,0.0
1655651620,0.0
1655651621,0.0
1655651622,0.0
1655651623,0.0
1655651624,0.0
1655651625,0.0
1655651626,0.0
1655651627,0.0
1655651628,0.0
1655651629,0.0
1655651630,0.0
1655651631,0.0
1655651632,0.0
1655651633,0.0
1655651634,0.0
1655651635,0.0
1655651636,0.0
1655651637,0.0
1655651638,0.0
1655651639,0.0
1655651640,0.0
1655651641,0.0
1655651643,0.0
1655651644,0.0
1655651645,0.0
1655651646,0.0
1655651647,0.0
1655651648,0.0
1655651649,0.0
1655651650,0.0
1655651651,0.0
1655651652,0.0
1655651653,0.0
1655651654,0.0
1655651655,0.0
1655651656,0.0
1655651657,0.0
1655651658,0.0
1655651659,0.0
1655651660,0.0
1655651661,0.0
1655651662,0.0
1655651663,0.0
1655651664,0.0
1655651665,0.0
1655651666,0.0
1655651667,0.0
1655651668,0.0
1655651669,0.0
1655651670,0.0
1655651671,0.0
1655651672,0.0
1655651673,0.0
1655651674,0.0
1655651675,0.0
1655651676,0.0
1655651677,0.0
1655651678,0.0
1655651679,0.0
1655651680,0.0
1655651681,0.0
1655651682,0.0
1655651683,0.0
1655651684,0.0
1655651685,0.0
1655651686,0.0
1655651687,0.0
1655651688,0.0
1655651689,0.0
1655651690,0.0
1655651691,0.0
1655651692,0.0
1655651693,0.0
1655651694,0.0
1655651695,0.0
1655651696,0.0
1655651697,0.0
1655651698,0.0
1655651699,0.0
1655651700,0.0
1655651701,0.0
1655651702,0.0
1655651703,0.0
1655651704,0.0
1655651705,0.0
1655651706,0.0
1655651707,0.0
1655651708,0.0
1655651709,0.0
1655651710,0.0
1655651711,0.0
1655651712,0.0
1655651713,0.0
1655651714,0.0
1655651715,0.0
1655651716,0.0
1655651717,0.0
1655651718,0.0
1655651719,0.0
1655651720,0.0
1655651721,0.0
1655651722,0.0
1655651723,0.0
1655651724,0.0
1655651725,0.0
1655651726,0.0
1655651727,0.0
1655651728,0.0
1655651729,0.0
1655651730,0.0
1655651731,0.0
1655651732,0.0
1655651733,0.0
1655651734,0.0
1655651735,0.0
1655651736,0.0
1655651737,0.0
1655651738,0.0
1655651739,0.0
1655651740,0.0
1655651741,0.0
1655651742,0.0
1655651743,0.0
1655651744,0.0
1655651745,0.0
1655651746,0.0
1655651747,0.0
1655651748,0.0
1655651750,0.0
1655651751,0.0
1655651752,0.0
1655651753,0.0
1655651754,0.0
1655651755,0.0
1655651756,0.0
1655651757,0.0
1655651758,0.0
1655651759,0.0
1655651760,0.0
1655651761,0.0
1655651762,0.0
1655651763,0.0
1655651764,0.0
1655651765,0.0
1655651766,0.0
1655651767,0.0
1655651768,0.0
1655651769,0.0
1655651770,0.0
1655651771,0.0
1655651772,0.0
1655651773,0.0
1655651774,0.0
1655651775,0.0
1655651776,0.0
1655651777,0.0
1655651778,0.0
1655651779,0.0
1655651780,0.0
1655651781,0.0
1655651782,0.0
1655651783,0.0
1655651784,0.0
1655651785,0.0
1655651786,0.0
1655651787,0.0
1655651788,0.0
1655651789,0.0
1655651790,0.0
1655651791,0.0
1655651792,0.0
1655651793,0.0
1655651794,0.0
1655651795,0.0
1655651796,0.0
1655651797,0.0
1655651799,0.0
1655651800,0.0
1655651801,0.0
1655651802,0.0
1655651803,0.0
1655651804,0.0
1655651805,0.0
1655651806,0.0
1655651807,0.0
1655651808,0.0
1655651809,0.0
1655651810,0.0
1655651811,0.0
1655651812,0.0
1655651813,0.0
1655651814,0.0
1655651815,0.0
1655651816,0.0
1655651817,0.0
1655651818,0.0
1655651819,0.0
1655651821,0.0
1655651822,0.0
1655651824,0.0
1655651825,0.0
1655651826,0.0
1655651827,0.0
1655651828,0.0
1655651830,0.0
1655651831,0.0
1655651832,0.0
1655651833,0.0
1655651834,0.0
1655651835,0.0
1655651836,0.0
1655651837,0.0
1655651838,0.0
1655651839,0.0
1655651840,0.0
1655651841,0.0
1655651842,0.0
1655651843,0.0
1655651844,0.0
1655651845,0.0
1655651846,0.0
1655651847,0.0
1655651848,0.0
1655651849,0.0
1655651850,0.0
1655651851,0.0
1655651852,0.0
1655651853,0.0
1655651854,0.0
1655651855,0.0
1655651856,0.0
1655651857,0.0
1655651858,0.0
1655651859,0.0
1655651860,0.0
1655651861,0.0
1655651862,0.0
1655651863,0.0
1655651864,0.0
1655651865,0.0
1655651866,0.0
1655651867,0.0
1655651868,0.0
1655651869,0.0
1655651870,0.0
1655651871,0.0
1655651873,0.0
1655651874,0.0
1655651875,0.0
1655651876,0.0
1655651877,0.0
1655651878,0.0
1655651879,0.0
1655651880,0.0
1655651881,0.0
1655651882,0.0
1655651883,0.0
1655651884,0.0
1655651885,0.0
1655651886,0.0
1655651887,0.0
1655651888,0.0
1655651889,0.0
1655651890,0.0
1655651891,0.0
1655651892,0.0
1655651893,0.0
1655651894,0.0
1655651895,0.0
1655651896,0.0
1655651897,0.0
1655651898,0.0
1655651899,0.0
1655651900,0.0
1655651901,0.0
1655651902,0.0
1655651903,0.0
1655651904,0.0
1655651905,0.0
1655651906,0.0
1655651907,0.0
1655651908,0.0
1655651909,0.0
1655651910,0.0
1655651911,0.0
1655651913,0.0
1655651914,0.0
1655651915,0.0
1655651916,0.0
1655651917,0.0
1655651918,0.0
1655651919,0.0
1655651920,0.0
1655651921,0.0
1655651922,0.0
1655651923,0.0
1655651924,0.0
1655651925,0.0
1655651926,0.0
1655651927,0.0
1655651928,0.0
1655651929,0.0
1655651930,0.0
1655651932,0.0
1655651933,0.0
1655651934,0.0
1655651935,0.0
1655651936,0.0
1655651937,0.0
1655651938,0.0
1655651939,0.0
1655651940,0.0
1655651941,0.0
1655651942,0.0
1655651943,0.0
1655651944,0.0
1655651945,0.0
1655651946,0.0
1655651947,0.0
1655651948,0.0
1655651949,0.0
1655651950,0.0
1655651951,0.0
1655651952,0.0
1655651953,0.0
1655651954,0.0
1655651955,0.0
1655651956,0.0
1655651957,0.0
1655651958,0.0
1655651959,0.0
1655651960,0.0
1655651961,0.0
1655651962,0.0
1655651963,0.0
1655651964,0.0
1655651965,0.0
1655651966,0.0
1655651967,0.0
1655651968,0.0
1655651969,0.0
1655651970,0.0
1655651971,0.0
1655651972,0.0
1655651973,0.0
1655651974,0.0
1655651975,0.0
1655651976,0.0
1655651977,0.0
1655651978,0.0
1655651979,0.0
1655651980,0.0
1655651981,0.0
1655651982,0.0
1655651984,0.0
1655651985,0.0
1655651986,0.0
1655651987,0.0
1655651988,0.0
1655651989,0.0
1655651990,0.0
1655651991,0.0
1655651992,0.0
1655651993,0.0
1655651994,0.0
1655651995,0.0
1655651996,0.0
1655651997,0.0
1655651998,0.0
1655651999,0.0
1655652001,0.0
1655652002,0.0
1655652003,0.0
1655652004,0.0
1655652005,0.0
1655652006,0.0
1655652007,0.0
1655652008,0.0
1655652009,0.0
1655652010,0.0
1655652011,0.0
1655652012,0.0
1655652013,0.0
1655652014,0.0
1655652015,0.0
1655652016,0.0
1655652017,0.0
1655652018,0.0
1655652019,0.0
1655652020,0.0
1655652021,0.0
1655652022,0.0
1655652023,0.0
1655652024,0.0
1655652025,0.0
1655652026,0.0
1655652027,0.0
1655652028,0.0
1655652029,0.0
1655652030,0.0
1655652031,0.0
1655652032,0.0
1655652033,0.0
1655652034,0.0
1655652035,0.0
1655652036,0.0
1655652037,0.0
1655652038,0.0
1655652039,0.0
1655652040,0.0
1655652041,0.0
1655652042,0.0
1655652043,0.0
1655652044,0.0
1655652045,0.0
1655652046,0.0
1655652047,0.0
1655652048,0.0
1655652049,0.0
1655652050,0.0
1655652051,0.0
1655652052,0.0
1655652053,0.0
1655652054,0.0
1655652055,0.0
1655652056,0.0
1655652057,0.0
1655652059,0.0
1655652060,0.0
1655652061,0.0
1655652062,0.0
1655652063,0.0
1655652064,0.0
1655652065,0.0
1655652066,0.0
1655652067,0.0
1655652068,0.0
1655652069,0.0
1655652070,0.0
1655652071,0.0
1655652072,0.0
1655652073,0.0
1655652074,0.0
1655652076,0.0
1655652077,0.0
1655652078,0.0
1655652079,0.0
1655652080,0.0
1655652081,0.0
1655652082,0.0
1655652083,0.0
1655652084,0.0
1655652085,0.0
1655652086,0.0
1655652087,0.0
1655652088,0.0
1655652089,0.0
1655652090,0.0
1655652091,0.0
1655652092,0.0
1655652093,0.0
1655652094,0.0
1655652095,0.0
1655652096,0.0
1655652097,0.0
1655652098,0.0
1655652099,0.0
1655652100,0.0
1655652101,0.0
1655652102,0.0
1655652103,0.0
1655652104,0.0
1655652105,0.0
1655652106,0.0
1655652107,0.0
1655652108,0.0
1655652109,0.0
1655652110,0.0
1655652111,0.0
1655652112,0.0
1655652113,0.0
1655652114,0.0
1655652115,0.0
1655652116,0.0
1655652117,0.0
1655652118,0.0
1655652119,0.0
1655652120,0.0
1655652121,0.0
1655652122,0.0
1655652123,0.0
1655652124,0.0
1655652125,0.0
1655652126,0.0
1655652127,0.0
1655652128,0.0
1655652129,0.0
1655652130,0.0
1655652131,0.0
1655652132,0.0
1655652133,0.0
1655652134,0.0
1655652135,0.0
1655652136,0.0
1655652137,0.0
1655652138,0.0
1655652139,0.0
1655652140,0.0
1655652141,0.0
1655652142,0.0
1655652143,0.0
1655652144,0.0
1655652145,0.0
1655652146,0.0
1655652147,0.0
1655652148,0.0
1655652149,0.0
1655652150,0.0
1655652151,0.0
1655652152,0.0
1655652153,0.0
1655652154,0.0
1655652155,0.0
1655652156,0.0
1655652157,0.0
1655652158,0.0
1655652159,0.0
1655652160,0.0
1655652161,0.0
1655652163,0.0
1655652164,0.0
1655652165,0.0
1655652166,0.0
1655652167,0.0
1655652168,0.0
1655652169,0.0
1655652170,0.0
1655652171,0.0
1655652172,0.0
1655652173,0.0
1655652174,0.0
1655652175,0.0
1655652176,0.0
1655652177,0.0
1655652178,0.0
1655652179,0.0
1655652180,0.0
1655652181,0.0
1655652182,0.0
1655652184,0.0
1655652185,0.0
1655652186,0.0
1655652187,0.0
1655652188,0.0
1655652189,0.0
1655652190,0.0
1655652191,0.0
1655652192,0.0
1655652193,0.0
1655652194,0.0
1655652195,0.0
1655652196,0.0
1655652197,0.0
1655652198,0.0
1655652199,0.0
1655652200,0.0
1655652201,0.0
1655652202,0.0
1655652203,0.0
1655652205,0.0
1655652206,0.0
1655652207,0.0
1655652208,0.0
1655652209,0.0
1655652210,0.0
1655652211,0.0
1655652212,0.0
1655652213,0.0
1655652214,0.0
1655652215,0.0
1655652216,0.0
1655652217,0.0
1655652218,0.0
1655652219,0.0
1655652220,0.0
1655652221,0.0
1655652222,0.0
1655652223,0.0
1655652224,0.0
1655652225,0.0
1655652226,0.0
1655652227,0.0
1655652228,0.0
1655652229,0.0
1655652230,0.0
1655652231,0.0
1655652232,0.0
1655652233,0.0
1655652234,0.0
1655652235,0.0
1655652236,0.0
1655652237,0.0
1655652238,0.0
1655652239,0.0
1655652240,0.0
1655652241,0.0
1655652242,0.0
1655652243,0.0
1655652244,0.0
1655652245,0.0
1655652246,0.0
1655652247,0.0
1655652248,0.0
1655652249,0.0
1655652250,0.0
1655652251,0.0
1655652252,0.0
1655652253,0.0
1655652254,0.0
1655652255,0.0
1655652256,0.0
1655652257,0.0
1655652258,0.0
1655652259,0.0
1655652260,0.0
1655652261,0.0
1655652262,0.0
1655652263,0.0
1655652264,0.0
1655652265,0.0
1655652266,0.0
1655652267,0.0
1655652268,0.0
1655652269,0.0
1655652270,0.0
1655652271,0.0
1655652272,0.0
1655652273,0.0
1655652274,0.0
1655652275,0.0
1655652276,0.0
1655652277,0.0
1655652278,0.0
1655652279,0.0
1655652280,0.0
1655652281,0.0
1655652282,0.0
1655652283,0.0
1655652284,0.0
1655652285,0.0
1655652286,0.0
1655652287,0.0
1655652288,0.0
1655652289,0.0
1655652290,0.0
1655652291,0.0
1655652293,0.0
1655652294,0.0
1655652295,0.0
1655652296,0.0
1655652297,0.0
1655652298,0.0
1655652299,0.0
1655652300,0.0
1655652301,0.0
1655652302,0.0
1655652303,0.0
1655652304,0.0
1655652305,0.0
1655652306,0.0
1655652307,0.0
1655652308,0.0
1655652309,0.0
1655652310,0.0
1655652311,0.0
1655652312,0.0
1655652313,0.0
1655652314,0.0
1655652315,0.0
1655652316,0.0
1655652317,0.0
1655652318,0.0
1655652319,0.0
1655652320,0.0
1655652321,0.0
1655652322,0.0
1655652323,0.0
1655652324,0.0
1655652325,0.0
1655652326,0.0
1655652327,0.0
1655652328,0.0
1655652329,0.0
1655652330,0.0
1655652331,0.0
1655652332,0.0
1655652333,0.0
1655652334,0.0
1655652335,0.0
1655652336,0.0
1655652337,0.0
1655652338,0.0
1655652339,0.0
1655652340,0.0
1655652341,0.0
1655652342,0.0
1655652343,0.0
1655652344,0.0
1655652345,0.0
1655652346,0.0
1655652347,0.0
1655652348,0.0
1655652349,0.0
1655652350,0.0
1655652351,0.0
1655652352,0.0
1655652353,0.0
1655652354,0.0
1655652355,0.0
1655652356,0.0
1655652357,0.0
1655652358,0.0
1655652359,0.0
1655652360,0.0
1655652362,0.0
1655652363,0.0
1655652364,0.0
1655652365,0.0
1655652366,0.0
1655652367,0.0
1655652368,0.0
1655652369,0.0
1655652370,0.0
1655652371,0.0
1655652372,0.0
1655652373,0.0
1655652374,0.0
1655652375,0.0
1655652376,0.0
1655652377,0.0
1655652378,0.0
1655652379,0.0
1655652380,0.0
1655652382,0.0
1655652383,0.0
1655652384,0.0
1655652385,0.0
1655652386,0.0
1655652387,0.0
1655652388,0.0
1655652389,0.0
1655652390,0.0
1655652391,0.0
1655652392,0.0
1655652393,0.0
1655652394,0.0
1655652395,0.0
1655652396,0.0
1655652397,0.0
1655652398,0.0
1655652399,0.0
1655652400,0.0
1655652401,0.0
1655652402,0.0
1655652403,0.0
1655652404,0.0
1655652405,0.0
1655652406,0.0
1655652407,0.0
1655652408,0.0
1655652409,0.0
1655652410,0.0
1655652411,0.0
1655652412,0.0
1655652413,0.0
1655652414,0.0
1655652415,0.0
1655652416,0.0
1655652417,0.0
1655652418,0.0
1655652419,0.0
1655652420,0.0
1655652421,0.0
1655652422,0.0
1655652423,0.0
1655652424,0.0
1655652425,0.0
1655652426,0.0
1655652427,0.0
1655652428,0.0
1655652429,0.0
1655652430,0.0
1655652431,0.0
1655652432,0.0
1655652433,0.0
1655652434,0.0
1655652435,0.0
1655652436,0.0
1655652437,0.0
1655652438,0.0
1655652439,0.0
1655652440,0.0
1655652441,0.0
1655652442,0.0
1655652443,0.0
1655652444,0.0
1655652445,0.0
1655652446,0.0
1655652447,0.0
1655652448,0.0
1655652449,0.0
1655652450,0.0
1655652451,0.0
1655652452,0.0
1655652453,0.0
1655652454,0.0
1655652455,0.0
1655652456,0.0
1655652457,0.0
1655652458,0.0
1655652459,0.0
1655652460,0.0
1655652461,0.0
1655652462,0.0
1655652463,0.0
1655652464,0.0
1655652465,0.0
1655652466,0.0
1655652467,0.0
1655652468,0.0
1655652469,0.0
1655652470,0.0
1655652471,0.0
1655652472,0.0
1655652473,0.0
1655652474,0.0
1655652475,0.0
1655652476,0.0
1655652477,0.0
1655652478,0.0
1655652479,0.0
1655652480,0.0
1655652481,0.0
1655652482,0.0
1655652483,0.0
1655652484,0.0
1655652485,0.0
1655652486,0.0
1655652487,0.0
1655652488,0.0
1655652489,0.0
1655652490,0.0
1655652491,0.0
1655652492,0.0
1655652493,0.0
1655652494,0.0
1655652495,0.0
1655652496,0.0
1655652497,0.0
1655652498,0.0
1655652499,0.0
1655652500,0.0
1655652501,0.0
1655652502,0.0
1655652503,0.0
1655652504,0.0
1655652505,0.0
1655652506,0.0
1655652507,0.0
1655652508,0.0
1655652509,0.0
1655652510,0.0
1655652511,0.0
1655652512,0.0
1655652513,0.0
1655652514,0.0
1655652515,0.0
1655652516,0.0
1655652517,0.0
1655652518,0.0
1655652519,0.0
1655652520,0.0
1655652521,0.0
1655652522,0.0
1655652523,0.0
1655652524,0.0
1655652525,0.0
1655652526,0.0
1655652527,0.0
1655652528,0.0
1655652529,0.0
1655652530,0.0
1655652531,0.0
1655652532,0.0
1655652533,0.0
1655652534,0.0
1655652535,0.0
1655652536,0.0
1655652537,0.0
1655652538,0.0
1655652539,0.0
1655652540,0.0
1655652541,0.0
1655652542,0.0
1655652543,0.0
1655652544,0.0
1655652545,0.0
1655652546,0.0
1655652547,0.0
1655652548,0.0
1655652549,0.0
1655652550,0.0
1655652551,0.0
1655652552,0.0
1655652553,0.0
1655652554,0.0
1655652555,0.0
1655652556,0.0
1655652558,0.0
1655652559,0.0
1655652560,0.0
1655652561,0.0
1655652562,0.0
1655652563,0.0
1655652564,0.0
1655652565,0.0
1655652566,0.0
1655652567,0.0
1655652568,0.0
1655652569,0.0
1655652570,0.0
1655652571,0.0
1655652572,0.0
1655652573,0.0
1655652574,0.0
1655652575,0.0
1655652576,0.0
1655652577,0.0
1655652578,0.0
1655652579,0.0
1655652580,0.0
1655652581,0.0
1655652582,0.0
1655652583,0.0
1655652584,0.0
1655652585,0.0
1655652586,0.0
1655652587,0.0
1655652588,0.0
1655652589,0.0
1655652590,0.0
1655652591,0.0
1655652592,0.0
1655652593,0.0
1655652595,0.0
1655652596,0.0
1655652597,0.0
1655652598,0.0
1655652599,0.0
1655652600,0.0
1655652601,0.0
1655652602,0.0
1655652603,0.0
1655652604,0.0
1655652605,0.0
1655652606,0.0
1655652607,0.0
1655652608,0.0
1655652609,0.0
1655652610,0.0
1655652611,0.0
1655652612,0.0
1655652613,0.0
1655652614,0.0
1655652615,0.0
1655652616,0.0
1655652617,0.0
1655652618,0.0
1655652619,0.0
1655652620,0.0
1655652621,0.0
1655652622,0.0
1655652623,0.0
1655652624,0.0
1655652625,0.0
1655652626,0.0
1655652627,0.0
1655652628,0.0
1655652629,0.0
1655652630,0.0
1655652631,0.0
1655652632,0.0
1655652633,0.0
1655652634,0.0
1655652635,0.0
1655652636,0.0
1655652637,0.0
1655652638,0.0
1655652639,0.0
1655652640,0.0
1655652643,0.0
1655652644,0.0
1655652645,0.0
1655652646,0.0
1655652647,0.0
1655652648,0.0
1655652649,0.0
1655652650,0.0
1655652651,0.0
1655652652,0.0
1655652653,0.0
1655652654,0.0
1655652655,0.0
1655652656,0.0
1655652657,0.0
1655652658,0.0
1655652659,0.0
1655652660,0.0
1655652661,0.0
1655652662,0.0
1655652663,0.0
1655652664,0.0
1655652665,0.0
1655652666,0.0
1655652667,0.0
1655652668,0.0
1655652669,0.0
1655652670,0.0
1655652671,0.0
1655652672,0.0
1655652673,0.0
1655652674,0.0
1655652675,0.0
1655652676,0.0
1655652677,0.0
1655652678,0.0
1655652679,0.0
1655652680,0.0
1655652681,0.0
1655652682,0.0
1655652683,0.0
1655652685,0.0
1655652686,0.0
1655652687,0.0
1655652688,0.0
1655652689,0.0
1655652690,0.0
1655652691,0.0
1655652692,0.0
1655652693,0.0
1655652694,0.0
1655652695,0.0
1655652696,0.0
1655652697,0.0
1655652698,0.0
