epoch,memory-free
1655651212,321504202023.60974
1655651213,321195015511.6136
1655651214,320886129283.5713
1655651215,320577695037.92065
1655651216,320269864473.0998
1655651217,319962789287.54694
1655651218,319656621179.7
1655651219,319351511847.99713
1655651220,319047612990.87634
1655651221,318745076306.77563
1655651222,318444053494.1333
1655651223,318144696251.38715
1655651224,317847156276.9754
1655651225,317551585269.33606
1655651226,317258134926.9072
1655651227,316966956948.12695
1655651228,316678203031.43335
1655651229,316392024875.26434
1655651230,316108575491.7768
1655651231,315828013148.00183
1655651232,315550490327.0349
1655651233,315276131121.3544
1655651234,315005052525.7842
1655651235,314737371535.14844
1655651236,314473207700.2228
1655651237,314212690795.5891
1655651238,313955953151.781
1655651239,313703127099.3322
1655651240,313454350837.83624
1655651241,313209786043.12744
1655651242,312969600260.10016
1655651243,312733961033.6486
1655651244,312503035908.6674
1655651245,312276992430.0506
1655651246,312055998142.69275
1655651247,311840220591.48816
1655651248,311629827321.331
1655651249,311424985877.1159
1655651250,311225863803.73694
1655651251,311032615231.6845
1655651252,310845340633.8316
1655651253,310664107680.9693
1655651254,310488906493.1765
1655651255,310319707802.85443
1655651256,310156471435.3734
1655651257,309999105719.91144
1655651258,309847476606.3325
1655651259,309701442176.43024
1655651260,309560860511.9978
1655651261,309425589694.8286
1655651262,309295487806.71606
1655651263,309170412929.45355
1655651264,309050223144.8343
1655651265,308934776534.6518
1655651266,308823931180.69946
1655651267,308717545164.7706
1655651268,308615476568.6585
1655651269,308517583474.1566
1655651270,308423723963.05835
1655651271,308333756117.15704
1655651272,308247538018.246
1655651273,308164927748.11865
1655651274,308085783388.56836
1655651275,308009963021.3884
1655651276,307937324728.3723
1655651277,307867726591.31335
1655651278,307801026692.00494
1655651279,307737073484.6893
1655651280,307675676913.40375
1655651281,307616634102.81476
1655651282,307559729410.3081
1655651283,307504749864.7097
1655651284,307451508055.41943
1655651285,307399831795.35144
1655651286,307349554725.4015
1655651287,307300511416.57715
1655651288,307252536439.8858
1655651289,307205464366.3348
1655651290,307159132299.6042
1655651291,307113387474.06354
1655651292,307068079656.7549
1655651293,307023058614.7206
1655651294,306978174115.00275
1655651295,306933275924.64343
1655651296,306888213810.68475
1655651297,306842837540.169
1655651298,306796996880.1382
1655651299,306750541597.6345
1655651300,306703321459.7
1655651301,306655186233.37695
1655651302,306605985685.70746
1655651303,306555569583.7336
1655651304,306503787694.4976
1655651305,306450489785.0415
1655651306,306395525622.4076
1655651307,306338744973.6379
1655651308,306279997605.77454
1655651309,306219133285.8597
1655651310,306156001780.9356
1655651311,306090452858.0442
1655651312,306022337421.5955
1655651313,305951510925.4703
1655651314,305877829960.91705
1655651315,305801151119.1842
1655651316,305721330991.52045
1655651317,305638226169.1741
1655651318,305551701812.1509
1655651319,305461667134.3821
1655651320,305368098622.5372
1655651321,305271060895.75476
1655651322,305170638161.5665
1655651323,305066931340.50397
1655651324,304960108205.09796
1655651325,304850353240.8797
1655651326,304737850933.37994
1655651327,304622785768.1298
1655651328,304505342230.66016
1655651329,304385704806.5018
1655651330,304264057981.18585
1655651331,304140586240.2431
1655651332,304015474069.2045
1655651333,303888905953.6012
1655651334,303761066378.9638
1655651335,303632139830.8237
1655651336,303502310794.71136
1655651337,303371763756.15796
1655651338,303240683200.6944
1655651339,303109253613.85156
1655651340,302977659481.1604
1655651341,302846085288.15186
1655651342,302714715520.357
1655651343,302583734663.3067
1655651344,302453327202.53174
1655651346,302323677623.56323
1655651347,302194970411.93207
1655651349,302067390053.16907
1655651350,301941121032.80536
1655651351,301816347836.3718
1655651352,301693254949.3993
1655651353,301572026857.41864
1655651354,301452848045.9611
1655651356,301335903000.5575
1655651357,301221376206.7386
1655651358,301109439251.3575
1655651359,301000206879.59
1655651360,300893753735.96216
1655651361,300790123028.1356
1655651362,300689352805.259
1655651363,300591505340.46985
1655651364,300496649296.26324
1655651365,300404853335.1337
1655651366,300316186119.57623
1655651367,300230716312.0854
1655651368,300148512575.15625
1655651369,300069643571.28345
1655651370,299994177962.96173
1655651371,299922184412.68604
1655651372,299853731582.95105
1655651373,299788888259.4488
1655651374,299727723720.6597
1655651375,299670307368.2613
1655651377,299616708603.9314
1655651378,299566996829.3474
1655651379,299521235466.0487
1655651380,299479464015.0212
1655651381,299441715997.1125
1655651383,299408024933.17017
1655651384,299378424344.0419
1655651385,299352947750.57513
1655651386,299331628673.6177
1655651388,299314500634.017
1655651389,299301585546.4829
1655651390,299292858867.1265
1655651391,299288274203.08545
1655651392,299287740241.0859
1655651395,299291137722.0951
1655651396,299298342927.30255
1655651399,299309232137.89777
1655651400,299323681635.0699
1655651401,299341567700.0083
1655651402,299362766613.90234
1655651403,299387154657.94147
1655651404,299414608113.31476
1655651405,299445003261.2119
1655651406,299478216382.822
1655651408,299514123759.3346
1655651409,299552601671.9387
1655651410,299593526401.82404
1655651411,299636761498.73566
1655651412,299682119586.64294
1655651413,299729400558.0711
1655651414,299778404305.54517
1655651415,299828930721.59045
1655651416,299880775262.0988
1655651418,299933726565.2742
1655651419,299987638919.82196
1655651420,300042483030.3081
1655651421,300098255973.0517
1655651422,300154954824.37225
1655651423,300212576660.5893
1655651424,300271118558.02216
1655651425,300330577592.9902
1655651426,300390950841.8129
1655651427,300452235380.8095
1655651428,300514428286.2998
1655651429,300577526634.60284
1655651430,300641527502.0382
1655651431,300706427964.9253
1655651432,300772225099.58344
1655651433,300838915982.3322
1655651434,300906497689.49084
1655651435,300974967297.3789
1655651437,301044321882.31555
1655651438,301114541352.4442
1655651440,301185536943.2022
1655651441,301257202721.8509
1655651442,301329432755.65125
1655651443,301402121111.86487
1655651444,301475161857.7527
1655651445,301548449060.5759
1655651446,301621873047.7185
1655651447,301695309187.05316
1655651448,301768629106.5759
1655651449,301841704434.28217
1655651450,301914406798.1675
1655651452,301986607826.22754
1655651453,302058179146.4578
1655651454,302128992386.854
1655651455,302198919175.4116
1655651457,302267831140.1264
1655651458,302335599908.9937
1655651459,302402097110.0094
1655651460,302467194371.1689
1655651461,302530763320.4678
1655651462,302592675585.90173
1655651463,302652802795.46625
1655651464,302711033098.9248
1655651465,302767320733.112
1655651466,302821636456.63025
1655651468,302873951028.0819
1655651469,302924235206.06964
1655651470,302972458846.429
1655651471,303018588193.9295
1655651472,303062588590.57434
1655651473,303104425378.3661
1655651474,303144063899.30786
1655651475,303181469495.40265
1655651476,303216607508.65314
1655651477,303249443281.06244
1655651478,303279942154.63324
1655651479,303308069471.36884
1655651480,303333790573.2718
1655651481,303357070802.34515
1655651482,303377875500.59186
1655651483,303396170010.01483
1655651484,303411919672.61694
1655651485,303425089830.4011
1655651486,303435645825.3703
1655651487,303443552999.5274
1655651488,303448776694.87537
1655651489,303451282253.41705
1655651490,303451035017.1554
1655651491,303448000328.09326
1655651492,303442143528.2337
1655651493,303433429959.57947
1655651494,303421824964.13367
1655651495,303407293883.89905
1655651496,303389802060.87866
1655651497,303369325793.05505
1655651498,303345906101.949
1655651499,303319678563.5374
1655651500,303290799653.4168
1655651501,303259425847.18365
1655651502,303225713620.43414
1655651503,303189819448.76465
1655651504,303151899807.7714
1655651505,303112111173.0509
1655651506,303070610020.19946
1655651507,303027552824.8133
1655651508,302983096062.4889
1655651509,302937396208.82263
1655651510,302890609739.4107
1655651511,302842893129.84955
1655651512,302794402855.7355
1655651513,302745295392.66486
1655651514,302695727216.2341
1655651515,302645854802.03937
1655651516,302595834625.67706
1655651517,302545823162.7436
1655651518,302495976888.8353
1655651519,302446452279.5485
1655651520,302397405810.4795
1655651521,302348993957.2248
1655651522,302301373195.3806
1655651523,302254700000.5432
1655651524,302209130848.309
1655651525,302164822214.2745
1655651526,302121930574.03577
1655651527,302080612403.1892
1655651528,302041024177.3313
1655651529,302003298767.4203
1655651530,301967465400.49274
1655651531,301933492797.47156
1655651532,301901340453.91016
1655651533,301870967865.3624
1655651534,301842334527.38196
1655651535,301815399935.5224
1655651536,301790123585.33746
1655651537,301766464972.3808
1655651538,301744383592.2061
1655651539,301723838940.36694
1655651540,301704790512.41724
1655651541,301687197803.9103
1655651542,301671020310.4001
1655651543,301656217527.44006
1655651544,301642748950.58405
1655651545,301630574075.3858
1655651546,301619652397.39874
1655651547,301609943412.1767
1655651548,301601406615.27325
1655651549,301594001502.24225
1655651550,301587687568.63715
1655651551,301582424310.0117
1655651552,301578171221.91956
1655651553,301574887799.91455
1655651554,301572533539.5501
1655651555,301571067936.38007
1655651556,301570450485.9579
1655651557,301570640683.8375
1655651558,301571598025.5726
1655651559,301573282006.71655
1655651560,301575652122.82324
1655651561,301578666611.7036
1655651562,301582278680.19745
1655651563,301586440277.40204
1655651564,301591103352.4144
1655651565,301596219854.332
1655651566,301601741732.2516
1655651567,301607620935.2706
1655651568,301613809412.4862
1655651569,301620259112.99554
1655651570,301626921985.8956
1655651571,301633749980.28375
1655651572,301640695045.2572
1655651573,301647709129.9129
1655651574,301654744183.34814
1655651575,301661752154.66016
1655651576,301668684992.946
1655651577,301675494647.3029
1655651578,301682133066.828
1655651579,301688552200.6184
1655651580,301694703997.77136
1655651581,301700540407.3841
1655651582,301706013378.5535
1655651583,301711074860.37726
1655651584,301715676801.95197
1655651585,301719771152.3751
1655651587,301723309860.7438
1655651588,301726244876.1552
1655651589,301728528147.7063
1655651590,301730111624.4947
1655651591,301730947255.61707
1655651593,301730986990.1709
1655651594,301730182777.2533
1655651595,301728486565.96136
1655651596,301725850305.39233
1655651597,301722225944.6434
1655651598,301717565432.81146
1655651599,301711820718.994
1655651600,301704943752.2881
1655651601,301696886481.79083
1655651602,301687604173.0815
1655651603,301677071723.76874
1655651604,301665296535.67053
1655651605,301652307269.9935
1655651606,301638136311.26605
1655651607,301622816044.0162
1655651608,301606378852.77264
1655651609,301588857122.06366
1655651610,301570283236.41754
1655651611,301550689580.3627
1655651612,301530108538.4274
1655651613,301508572495.14026
1655651614,301486113835.02936
1655651615,301462764942.62317
1655651616,301438558202.45
1655651617,301413525999.0384
1655651618,301387700716.91656
1655651619,301361114740.6128
1655651620,301333800454.6555
1655651621,301305790243.5731
1655651622,301277116491.8939
1655651623,301247811584.1464
1655651624,301217907904.8587
1655651625,301187437838.5594
1655651626,301156433769.7766
1655651627,301124928083.039
1655651628,301092953162.87476
1655651629,301060541393.8122
1655651630,301027725160.37964
1655651631,300994536847.10565
1655651632,300961008838.51855
1655651633,300927173519.14655
1655651634,300893063273.518
1655651635,300858710486.1616
1655651636,300824147541.6052
1655651637,300789406824.3775
1655651638,300754520719.00684
1655651639,300719521610.02136
1655651640,300684441881.94965
1655651641,300649313919.32
1655651643,300614170106.6608
1655651644,300579042828.50037
1655651645,300543964469.36707
1655651646,300508967413.78925
1655651647,300474084046.29517
1655651648,300439346751.41345
1655651649,300404787913.6722
1655651650,300370439917.6
1655651651,300336335147.725
1655651652,300302506229.5454
1655651653,300268986752.43835
1655651654,300235810546.75085
1655651655,300203011442.82965
1655651656,300170623271.02167
1655651657,300138679861.6741
1655651658,300107214506.9988
1655651659,300076258346.67035
1655651660,300045841030.6539
1655651661,300015983807.30115
1655651662,299986688592.1235
1655651663,299957952705.31573
1655651664,299929773467.073
1655651665,299902148197.59033
1655651666,299875074217.0623
1655651667,299848548845.6842
1655651668,299822569403.65094
1655651669,299797133211.1572
1655651670,299772237588.3982
1655651671,299747879855.5688
1655651672,299724057332.864
1655651673,299700767340.47876
1655651674,299678007198.6079
1655651675,299655774227.4464
1655651676,299634065747.18933
1655651677,299612879078.0316
1655651678,299592211540.168
1655651679,299572060453.7937
1655651680,299552423139.1035
1655651681,299533296916.2925
1655651682,299514679105.55554
1655651683,299496567027.08746
1655651684,299478958001.0834
1655651685,299461849347.7381
1655651686,299445238387.2469
1655651687,299429122439.80426
1655651688,299413498825.6055
1655651689,299398364864.84546
1655651690,299383717877.7189
1655651691,299369555184.4211
1655651692,299355874105.14667
1655651693,299342671960.0909
1655651694,299329946069.4485
1655651695,299317693753.4144
1655651696,299305912332.18384
1655651697,299294599125.9515
1655651698,299283751454.9123
1655651699,299273366639.2613
1655651700,299263441999.1935
1655651701,299253974854.9037
1655651702,299244962526.587
1655651703,299236402334.43823
1655651704,299228291598.6524
1655651705,299220627639.4244
1655651706,299213407776.9493
1655651707,299206629331.422
1655651708,299200289623.0374
1655651709,299194385971.9904
1655651710,299188915698.4761
1655651711,299183876285.2792
1655651712,299179265843.2699
1655651713,299175083748.2248
1655651714,299171334119.27936
1655651715,299168020533.17285
1655651716,299165139631.42554
1655651717,299162686321.7527
1655651718,299160655511.87006
1655651719,299159042109.493
1655651720,299157841022.33704
1655651721,299157047158.11755
1655651722,299156655424.5503
1655651723,299156660729.35046
1655651724,299157057980.23376
1655651725,299157842084.91547
1655651726,299159007951.11127
1655651727,299160550486.53674
1655651728,299162464598.907
1655651729,299164745195.93787
1655651730,299167387185.3448
1655651731,299170385474.84314
1655651732,299173734972.14844
1655651733,299177430584.9762
1655651734,299181467221.04193
1655651735,299185839788.06116
1655651736,299190543193.7493
1655651737,299195572345.82196
1655651738,299200922151.9944
1655651739,299206587519.9822
1655651740,299212563357.50104
1655651741,299218844572.26624
1655651742,299225426071.99335
1655651743,299232302764.3979
1655651744,299239469557.1952
1655651745,299246921358.1008
1655651746,299254653074.83044
1655651747,299262659615.09937
1655651748,299270935886.62305
1655651750,299279476797.1171
1655651751,299288277254.29706
1655651752,299297332165.87823
1655651753,299306636439.57623
1655651754,299316184983.1065
1655651755,299325972704.1845
1655651756,299335994510.5258
1655651757,299346245309.8459
1655651758,299356720009.8603
1655651759,299367413518.28436
1655651760,299378320742.83374
1655651761,299389436823.11804
1655651762,299400757712.2804
1655651763,299412279231.7069
1655651764,299423997458.83594
1655651765,299435908279.3092
1655651766,299448006441.482
1655651767,299460286409.3884
1655651768,299472742647.0624
1655651769,299485369618.5379
1655651770,299498161787.8488
1655651771,299511113619.0293
1655651772,299524219576.1131
1655651773,299537474123.1344
1655651774,299550870733.74744
1655651775,299564398920.0881
1655651776,299578047203.9126
1655651777,299591804106.97723
1655651778,299605658151.0384
1655651779,299619597857.8522
1655651780,299633611749.1748
1655651781,299647688346.76263
1655651782,299661816172.3719
1655651783,299675983747.75885
1655651784,299690179594.67975
1655651785,299704392234.8908
1655651786,299718610190.14844
1655651787,299732821982.2087
1655651788,299747016132.82794
1655651789,299761181163.7623
1655651790,299775305596.7682
1655651791,299789377953.60187
1655651792,299803386756.01953
1655651793,299817320525.7773
1655651794,299831167784.63165
1655651795,299844917054.3388
1655651796,299858556856.65497
1655651797,299872075713.33636
1655651799,299885462146.13916
1655651800,299898704676.81995
1655651801,299911791827.13477
1655651802,299924712118.83984
1655651803,299937454073.69135
1655651804,299950006213.44574
1655651805,299962357059.85913
1655651806,299974495134.6879
1655651807,299986408959.68835
1655651808,299998087056.6164
1655651809,300009517947.22864
1655651810,300020690153.2812
1655651811,300031592196.53046
1655651812,300042212598.7325
1655651813,300052539881.6436
1655651814,300062562567.02014
1655651815,300072269176.6183
1655651816,300081648232.1942
1655651817,300090688255.50433
1655651818,300099377768.3049
1655651819,300107707096.0174
1655651821,300115673778.7254
1655651822,300123277819.77124
1655651824,300130521624.56165
1655651825,300137407312.8511
1655651826,300143936768.0829
1655651827,300150111873.7002
1655651828,300155934513.14624
1655651830,300161406569.8642
1655651831,300166529927.29736
1655651832,300171306468.88885
1655651833,300175738078.082
1655651834,300179826638.3198
1655651835,300183574033.0458
1655651836,300186982145.7029
1655651837,300190052859.7344
1655651838,300192788058.58356
1655651839,300195189625.6935
1655651840,300197259444.50757
1655651841,300198999398.46893
1655651842,300200411371.02075
1655651843,300201497245.6063
1655651844,300202258905.66876
1655651845,300202698234.6511
1655651846,300202817115.997
1655651847,300202617433.14935
1655651848,300202101069.5515
1655651849,300201269908.64667
1655651850,300200125833.87787
1655651851,300198670728.6885
1655651852,300196906476.5217
1655651853,300194834960.8208
1655651854,300192458065.0288
1655651855,300189777672.5889
1655651856,300186795666.9447
1655651857,300183513931.539
1655651858,300179934349.8152
1655651859,300176058805.2165
1655651860,300171889181.18604
1655651861,300167427361.16705
1655651862,300162675228.6028
1655651863,300157634666.9364
1655651864,300152307559.61115
1655651865,300146695790.0703
1655651866,300140801241.7569
1655651867,300134625798.11426
1655651868,300128171342.5857
1655651869,300121439758.6143
1655651870,300114432929.64325
1655651871,300107154278.6004
1655651873,300099613403.77856
1655651874,300091821512.65924
1655651875,300083789830.15015
1655651876,300075529581.1588
1655651877,300067051990.59296
1655651878,300058368283.3602
1655651879,300049489684.36816
1655651880,300040427418.5246
1655651881,300031192710.73694
1655651882,300021796785.913
1655651883,300012250868.9603
1655651884,300002566184.7866
1655651885,299992753958.29944
1655651886,299982825414.4067
1655651887,299972791778.0156
1655651888,299962664274.03424
1655651889,299952454127.3699
1655651890,299942172562.9303
1655651891,299931830805.62317
1655651892,299921440080.3562
1655651893,299911011612.03687
1655651894,299900556625.5729
1655651895,299890086345.872
1655651896,299879611997.84174
1655651897,299869144806.38965
1655651898,299858695996.4236
1655651899,299848276792.8511
1655651900,299837898420.57983
1655651901,299827572104.51733
1655651902,299817309069.5714
1655651903,299807120540.6496
1655651904,299797017742.6596
1655651905,299787011900.509
1655651906,299777114239.1054
1655651907,299767335983.3565
1655651908,299757688358.17
1655651909,299748182588.4535
1655651910,299738829899.11456
1655651911,299729641515.061
1655651913,299720628661.2002
1655651914,299711802562.4401
1655651915,299703174443.6881
1655651916,299694755529.852
1655651917,299686557045.8393
1655651918,299678590216.55774
1655651919,299670866266.91486
1655651920,299663396421.8185
1655651921,299656191906.1762
1655651922,299649263944.89557
1655651923,299642623762.8842
1655651924,299636283360.5619
1655651925,299630255786.11584
1655651926,299624546646.12384
1655651927,299619159492.8829
1655651928,299614097878.69025
1655651929,299609365355.843
1655651930,299604965476.63837
1655651932,299600901793.3736
1655651933,299597177858.34564
1655651934,299593797223.85175
1655651935,299590763442.18915
1655651936,299588080065.6549
1655651937,299585750646.54626
1655651938,299583778737.1603
1655651939,299582167889.7942
1655651940,299580921656.74524
1655651941,299580043590.3103
1655651942,299579537242.78687
1655651943,299579406166.472
1655651944,299579653913.6627
1655651945,299580284036.6562
1655651946,299581300087.74994
1655651947,299582705619.2406
1655651948,299584504183.4257
1655651949,299586699332.6023
1655651950,299589294619.0675
1655651951,299592293595.11847
1655651952,299595699813.0524
1655651953,299599516825.16656
1655651954,299603748183.75793
1655651955,299608397441.12384
1655651956,299613468149.5612
1655651957,299618963861.3675
1655651958,299624888128.8397
1655651959,299631244504.27496
1655651960,299638036539.9704
1655651961,299645267788.2233
1655651962,299652941801.3309
1655651963,299661062131.5901
1655651964,299669632331.2982
1655651965,299678655952.75244
1655651966,299688136548.2498
1655651967,299698077670.0875
1655651968,299708482870.563
1655651969,299719355701.9729
1655651970,299730699716.6148
1655651971,299742518466.7856
1655651972,299754815504.7827
1655651973,299767594382.9031
1655651974,299780858379.3646
1655651975,299794607030.1205
1655651976,299808829013.25476
1655651977,299823510360.90454
1655651978,299838637105.20667
1655651979,299854195278.2978
1655651980,299870170912.3151
1655651981,299886550039.3954
1655651982,299903318691.6754
1655651984,299920462901.29224
1655651985,299937968700.3826
1655651986,299955822121.0834
1655651987,299974009195.5317
1655651988,299992515955.864
1655651989,300011328434.2175
1655651990,300030432662.72906
1655651991,300049814673.5356
1655651992,300069460498.7738
1655651993,300089356170.5807
1655651994,300109487721.0931
1655651995,300129841182.4479
1655651996,300150402586.782
1655651997,300171157966.2323
1655651998,300192093352.9357
1655651999,300213194779.02905
1655652001,300234448276.6492
1655652002,300255839877.9332
1655652003,300277355615.01764
1655652004,300298981520.03955
1655652005,300320703625.13586
1655652006,300342507962.4434
1655652007,300364380564.0991
1655652008,300386307462.23987
1655652009,300408274689.0025
1655652010,300430268276.52386
1655652011,300452274256.94086
1655652012,300474278662.39044
1655652013,300496267525.00946
1655652014,300518226876.9348
1655652015,300540142750.3034
1655652016,300562002297.6527
1655652017,300583797022.91156
1655652018,300605514627.8027
1655652019,300627125076.79987
1655652020,300648593932.6179
1655652021,300669886757.9716
1655652022,300690969115.57556
1655652023,300711806568.1446
1655652024,300732364678.3934
1655652025,300752609009.0367
1655652026,300772505122.78925
1655652027,300792018582.3658
1655652028,300811114950.4811
1655652029,300829759789.84973
1655652030,300847918663.1867
1655652031,300865557133.2065
1655652032,300882640762.62384
1655652033,300899135114.15356
1655652034,300915005750.51056
1655652035,300930218234.4094
1655652036,300944738128.5647
1655652037,300958530995.69135
1655652038,300971562398.5041
1655652039,300983797899.7175
1655652040,300995203062.0466
1655652041,301005743448.20575
1655652042,301015384620.91
1655652043,301024092142.874
1655652044,301031831576.8123
1655652045,301038568485.4399
1655652046,301044268431.4712
1655652047,301048896977.62134
1655652048,301052419686.60486
1655652049,301054802121.13635
1655652050,301056009843.9307
1655652051,301056008417.7027
1655652052,301054763405.16693
1655652053,301052240369.03827
1655652054,301048404872.03143
1655652055,301043235204.85913
1655652056,301036760570.227
1655652057,301029022898.83856
1655652059,301020064121.3976
1655652060,301009926168.6077
1655652061,300998650971.1724
1655652062,300986280459.79553
1655652063,300972856565.1804
1655652064,300958421218.0309
1655652065,300943016349.05054
1655652066,300926683888.9431
1655652067,300909465768.41205
1655652068,300891403918.16113
1655652069,300872540268.8938
1655652070,300852916751.31384
1655652071,300832575296.125
1655652072,300811557834.0306
1655652073,300789906295.73456
1655652074,300767662611.94037
1655652076,300744868713.35175
1655652077,300721566530.6721
1655652078,300697797994.6053
1655652079,300673605035.8549
1655652080,300649029585.1246
1655652081,300624113573.1178
1655652082,300598898930.5384
1655652083,300573427588.08997
1655652084,300547741476.476
1655652085,300521882526.40027
1655652086,300495892668.56635
1655652087,300469813833.67786
1655652088,300443687952.4384
1655652089,300417556955.5518
1655652090,300391462773.72144
1655652091,300365447337.6511
1655652092,300339553707.57166
1655652093,300313828108.6504
1655652094,300288312482.8884
1655652095,300263047419.1138
1655652096,300238073506.1544
1655652097,300213431332.8385
1655652098,300189161487.99414
1655652099,300165304560.44904
1655652100,300141901139.03156
1655652101,300118991812.5694
1655652102,300096617169.89075
1655652103,300074817799.8236
1655652104,300053634291.196
1655652105,300033107232.8359
1655652106,300013277213.5713
1655652107,299994184822.2303
1655652108,299975870647.64087
1655652109,299958375278.6311
1655652110,299941739304.02875
1655652111,299926003312.6623
1655652112,299911207893.3593
1655652113,299897393634.948
1655652114,299884601126.25635
1655652115,299872870956.1124
1655652116,299862243713.3442
1655652117,299852759986.7797
1655652118,299844460365.24695
1655652119,299837385437.57404
1655652120,299831575792.58875
1655652121,299827072019.1193
1655652122,299823914705.9938
1655652123,299822144442.04
1655652124,299821801816.08594
1655652125,299822927416.95984
1655652126,299825561833.4896
1655652127,299829730591.429
1655652128,299835398964.23456
1655652129,299842517162.28876
1655652130,299851035395.9737
1655652131,299860903875.672
1655652132,299872072811.7657
1655652133,299884492414.63715
1655652134,299898112894.6689
1655652135,299912884462.2431
1655652136,299928757327.7422
1655652137,299945681701.5484
1655652138,299963607794.04407
1655652139,299982485815.6116
1655652140,300002265976.63306
1655652141,300022898487.49115
1655652142,300044333558.56793
1655652143,300066521400.24585
1655652144,300089412222.90717
1655652145,300112956236.9342
1655652146,300137103652.7094
1655652147,300161804680.615
1655652148,300187009531.0333
1655652149,300212668414.34674
1655652150,300238731540.93744
1655652151,300265149121.18787
1655652152,300291871365.48035
1655652153,300318848484.19714
1655652154,300346030687.7207
1655652155,300373368186.43317
1655652156,300400811190.7171
1655652157,300428309910.9546
1655652158,300455814557.5281
1655652159,300483275340.81995
1655652160,300510642471.21234
1655652161,300537866159.08777
1655652163,300564896614.8284
1655652164,300591684048.81683
1655652165,300618179542.41077
1655652166,300644337660.8713
1655652167,300670114883.554
1655652168,300695472939.4276
1655652169,300720383067.406
1655652170,300744834216.6534
1655652171,300768819494.6123
1655652172,300792332008.7253
1655652173,300815364866.43494
1655652174,300837911175.18365
1655652175,300859964042.41406
1655652176,300881516575.56854
1655652177,300902561882.0901
1655652178,300923093069.42065
1655652179,300943103245.0032
1655652180,300962585516.27997
1655652181,300981532990.6937
1655652182,300999938775.68695
1655652184,301017795978.7021
1655652185,301035097707.1818
1655652186,301051837068.56854
1655652187,301068007170.3048
1655652188,301083601119.8333
1655652189,301098612024.5965
1655652190,301113032992.0367
1655652191,301126857129.59686
1655652192,301140077544.71924
1655652193,301152687344.84644
1655652194,301164679637.4209
1655652195,301176047529.8854
1655652196,301186784129.6822
1655652197,301196882544.25415
1655652198,301206335881.04333
1655652199,301215137247.49274
1655652200,301223279751.0448
1655652201,301230756499.1419
1655652202,301237560599.2266
1655652203,301243685158.7416
1655652205,301249123285.1293
1655652206,301253868085.8322
1655652207,301257912668.29297
1655652208,301261250139.9541
1655652209,301263873608.2582
1655652210,301265776180.64764
1655652211,301266950964.565
1655652212,301267391067.4529
1655652213,301267089596.75385
1655652214,301266039659.9103
1655652215,301264234364.365
1655652216,301261666817.5602
1655652217,301258330126.9388
1655652218,301254217399.943
1655652219,301249326469.1258
