epoch,if_dropped_rx
1655651910,174.0
1655651911,174.0
1655651913,174.0
1655651914,174.0
1655651915,174.0
1655651916,174.0
1655651917,174.0
1655651918,174.0
1655651919,174.0
1655651920,174.0
1655651921,174.0
1655651922,174.0
1655651923,174.0
1655651924,174.0
1655651925,174.0
1655651926,174.0
1655651927,174.0
1655651928,174.0
1655651929,174.0
1655651930,174.0
1655651932,174.0
1655651933,174.0
1655651934,174.0
1655651935,174.0
1655651936,174.0
1655651937,174.0
1655651938,174.0
1655651939,174.0
1655651940,174.0
1655651941,174.0
1655651942,174.0
1655651943,174.0
1655651944,174.0
1655651945,174.0
1655651946,174.0
1655651947,174.0
1655651948,174.0
1655651949,174.0
1655651950,174.0
1655651951,174.0
1655651952,174.0
1655651953,174.0
1655651954,174.0
1655651955,174.0
1655651956,174.0
1655651957,174.0
1655651958,174.0
1655651959,174.0
1655651960,174.0
1655651961,174.0
1655651962,174.0
1655651963,174.0
1655651964,174.0
1655651965,174.0
1655651966,174.0
1655651967,174.0
1655651968,174.0
1655651969,174.0
1655651970,174.0
1655651971,174.0
1655651972,174.0
1655651973,174.0
1655651974,174.0
1655651975,174.0
1655651976,174.0
1655651977,174.0
1655651978,174.0
1655651979,174.0
1655651980,174.0
1655651981,174.0
1655651982,174.0
1655651984,174.0
1655651985,174.0
1655651986,174.0
1655651987,174.0
1655651988,174.0
1655651989,174.0
1655651990,174.0
1655651991,174.0
1655651992,174.0
1655651993,174.0
1655651994,174.0
1655651995,174.0
1655651996,174.0
1655651997,174.0
1655651998,174.0
1655651999,174.0
1655652001,174.0
1655652002,174.0
1655652003,174.0
1655652004,174.0
1655652005,174.0
1655652006,174.0
1655652007,174.0
1655652008,174.0
1655652009,174.0
1655652010,174.0
1655652011,174.0
1655652012,174.0
1655652013,174.0
1655652014,174.0
1655652015,174.0
1655652016,174.0
1655652017,174.0
1655652018,174.0
1655652019,174.0
1655652020,174.0
1655652021,174.0
1655652022,174.0
1655652023,174.0
1655652024,174.0
1655652025,174.0
1655652026,174.0
1655652027,174.0
1655652028,174.0
1655652029,174.0
1655652030,174.0
1655652031,174.0
1655652032,174.0
1655652033,174.0
1655652034,174.0
1655652035,174.0
1655652036,174.0
1655652037,174.0
1655652038,174.0
1655652039,174.0
1655652040,174.0
1655652041,174.0
1655652042,174.0
1655652043,174.0
1655652044,174.0
1655652045,174.0
1655652046,174.0
1655652047,174.0
1655652048,174.0
1655652049,174.0
1655652050,174.0
1655652051,174.0
1655652052,174.0
1655652053,174.0
1655652054,174.0
1655652055,174.0
1655652056,174.0
1655652057,174.0
1655652059,174.0
1655652060,174.0
1655652061,174.0
1655652062,174.0
1655652063,174.0
1655652064,174.0
1655652065,174.0
1655652066,174.0
1655652067,174.0
1655652068,174.0
1655652069,174.0
1655652070,174.0
1655652071,174.0
1655652072,174.0
1655652073,174.0
1655652074,174.0
1655652076,174.0
1655652077,174.0
1655652078,174.0
1655652079,174.0
1655652080,174.0
1655652081,174.0
1655652082,174.0
1655652083,174.0
1655652084,174.0
1655652085,174.0
1655652086,174.0
1655652087,174.0
1655652088,174.0
1655652089,174.0
1655652090,174.0
1655652091,174.0
1655652092,174.0
1655652093,174.0
1655652094,174.0
1655652095,174.0
1655652096,174.0
1655652097,174.0
1655652098,174.0
1655652099,174.0
1655652100,174.0
1655652101,174.0
1655652102,174.0
1655652103,174.0
1655652104,174.0
1655652105,174.0
1655652106,174.0
1655652107,174.0
1655652108,174.0
1655652109,174.0
1655652110,174.0
1655652111,174.0
1655652112,174.0
1655652113,174.0
1655652114,174.0
1655652115,174.0
1655652116,174.0
1655652117,174.0
1655652118,174.0
1655652119,174.0
1655652120,174.0
1655652121,174.0
1655652122,174.0
1655652123,174.0
1655652124,174.0
1655652125,174.0
1655652126,174.0
1655652127,174.0
1655652128,174.0
1655652129,174.0
1655652130,174.0
1655652131,174.0
1655652132,174.0
1655652133,174.0
1655652134,174.0
1655652135,174.0
1655652136,174.0
1655652137,174.0
1655652138,174.0
1655652139,174.0
1655652140,174.0
1655652141,174.0
1655652142,174.0
1655652143,174.0
1655652144,174.0
1655652145,174.0
1655652146,174.0
1655652147,174.0
1655652148,174.0
1655652149,174.0
1655652150,174.0
1655652151,174.0
1655652152,174.0
1655652153,174.0
1655652154,174.0
1655652155,174.0
1655652156,174.0
1655652157,174.0
1655652158,174.0
1655652159,174.0
1655652160,174.0
1655652161,174.0
1655652163,174.0
1655652164,174.0
1655652165,174.0
1655652166,174.0
1655652167,174.0
1655652168,174.0
1655652169,174.0
1655652170,174.0
1655652171,174.0
1655652172,174.0
1655652173,174.0
1655652174,174.0
1655652175,174.0
1655652176,174.0
1655652177,174.0
1655652178,174.0
1655652179,174.0
1655652180,174.0
1655652181,174.0
1655652182,174.0
1655652184,174.0
1655652185,174.0
1655652186,174.0
1655652187,174.0
1655652188,174.0
1655652189,174.0
1655652190,174.0
1655652191,174.0
1655652192,174.0
1655652193,174.0
1655652194,174.0
1655652195,174.0
1655652196,174.0
1655652197,174.0
1655652198,174.0
1655652199,174.0
1655652200,174.0
1655652201,174.0
1655652202,174.0
1655652203,174.0
1655652205,174.0
1655652206,174.0
1655652207,174.0
1655652208,174.0
1655652209,174.0
1655652210,174.0
1655652211,174.0
1655652212,174.0
1655652213,174.0
1655652214,174.0
1655652215,174.0
1655652216,174.0
1655652217,174.0
1655652218,174.0
1655652219,174.0
1655652220,174.0
1655652221,174.0
1655652222,174.0
1655652223,174.0
1655652224,174.0
1655652225,174.0
1655652226,174.0
1655652227,174.0
1655652228,174.0
1655652229,174.0
1655652230,174.0
1655652231,174.0
1655652232,174.0
1655652233,174.0
1655652234,174.0
1655652235,174.0
1655652236,174.0
1655652237,174.0
1655652238,174.0
1655652239,174.0
1655652240,174.0
1655652241,174.0
1655652242,174.0
1655652243,174.0
1655652244,174.0
1655652245,174.0
1655652246,174.0
1655652247,174.0
1655652248,174.0
1655652249,174.0
1655652250,174.0
1655652251,174.0
1655652252,174.0
1655652253,174.0
1655652254,174.0
1655652255,174.0
1655652256,174.0
1655652257,174.0
1655652258,174.0
1655652259,174.0
1655652260,174.0
1655652261,174.0
1655652262,174.0
1655652263,174.0
1655652264,174.0
1655652265,174.0
1655652266,174.0
1655652267,174.0
1655652268,174.0
1655652269,174.0
1655652270,174.0
1655652271,174.0
1655652272,174.0
1655652273,174.0
1655652274,174.0
1655652275,174.0
1655652276,174.0
1655652277,174.0
1655652278,174.0
1655652279,174.0
1655652280,174.0
1655652281,174.0
1655652282,174.0
1655652283,174.0
1655652284,174.0
1655652285,174.0
1655652286,174.0
1655652287,174.0
1655652288,174.0
1655652289,174.0
1655652290,174.0
1655652291,174.0
1655652293,174.0
1655652294,174.0
1655652295,174.0
1655652296,174.0
1655652297,174.0
1655652298,174.0
1655652299,174.0
1655652300,174.0
1655652301,174.0
1655652302,174.0
1655652303,174.0
1655652304,174.0
1655652305,174.0
1655652306,174.0
1655652307,174.0
1655652308,174.0
1655652309,174.0
1655652310,174.0
1655652311,174.0
1655652312,174.0
1655652313,174.0
1655652314,174.0
1655652315,174.0
1655652316,174.0
1655652317,174.0
1655652318,174.0
1655652319,174.0
1655652320,174.0
1655652321,174.0
1655652322,174.0
1655652323,174.0
1655652324,174.0
1655652325,174.0
1655652326,174.0
1655652327,174.0
1655652328,174.0
1655652329,174.0
1655652330,174.0
1655652331,174.0
1655652332,174.0
1655652333,174.0
1655652334,174.0
1655652335,174.0
1655652336,174.0
1655652337,174.0
1655652338,174.0
1655652339,174.0
1655652340,174.0
1655652341,174.0
1655652342,174.0
1655652343,174.0
1655652344,174.0
1655652345,174.0
1655652346,174.0
1655652347,174.0
1655652348,174.0
1655652349,174.0
1655652350,174.0
1655652351,174.0
1655652352,174.0
1655652353,174.0
1655652354,174.0
1655652355,174.0
1655652356,174.0
1655652357,174.0
1655652358,174.0
1655652359,174.0
1655652360,174.0
1655652362,174.0
1655652363,174.0
1655652364,174.0
1655652365,174.0
1655652366,174.0
1655652367,174.0
1655652368,174.0
1655652369,174.0
1655652370,174.0
1655652371,174.0
1655652372,174.0
1655652373,174.0
1655652374,174.0
1655652375,174.0
1655652376,174.0
1655652377,174.0
1655652378,174.0
1655652379,174.0
1655652380,174.0
1655652382,174.0
1655652383,174.0
1655652384,174.0
1655652385,174.0
1655652386,174.0
1655652387,174.0
1655652388,174.0
1655652389,174.0
1655652390,174.0
1655652391,174.0
1655652392,174.0
1655652393,174.0
1655652394,174.0
1655652395,174.0
1655652396,174.0
1655652397,174.0
1655652398,174.0
1655652399,174.0
1655652400,174.0
1655652401,174.0
1655652402,174.0
1655652403,174.0
1655652404,174.0
1655652405,174.0
1655652406,174.0
1655652407,174.0
1655652408,174.0
1655652409,174.0
1655652410,174.0
1655652411,174.0
1655652412,174.0
1655652413,174.0
1655652414,174.0
1655652415,174.0
1655652416,174.0
1655652417,174.0
1655652418,174.0
1655652419,174.0
1655652420,174.0
1655652421,174.0
1655652422,174.0
1655652423,174.0
1655652424,174.0
1655652425,174.0
1655652426,174.0
1655652427,174.0
1655652428,174.0
1655652429,174.0
1655652430,174.0
1655652431,174.0
1655652432,174.0
1655652433,174.0
1655652434,174.0
1655652435,174.0
1655652436,174.0
1655652437,174.0
1655652438,174.0
1655652439,174.0
1655652440,174.0
1655652441,174.0
1655652442,174.0
1655652443,174.0
1655652444,174.0
1655652445,174.0
1655652446,174.0
1655652447,174.0
1655652448,174.0
1655652449,174.0
1655652450,174.0
1655652451,174.0
1655652452,174.0
1655652453,174.0
1655652454,174.0
1655652455,174.0
1655652456,174.0
1655652457,174.0
1655652458,174.0
1655652459,174.0
1655652460,174.0
1655652461,174.0
1655652462,174.0
1655652463,174.0
1655652464,174.0
1655652465,174.0
1655652466,174.0
1655652467,174.0
1655652468,174.0
1655652469,174.0
1655652470,174.0
1655652471,174.0
1655652472,174.0
1655652473,174.0
1655652474,174.0
1655652475,174.0
1655652476,174.0
1655652477,174.0
1655652478,174.0
1655652479,174.0
1655652480,174.0
1655652481,174.0
1655652482,174.0
1655652483,174.0
1655652484,174.0
1655652485,174.0
1655652486,174.0
1655652487,174.0
1655652488,174.0
1655652489,174.0
1655652490,174.0
1655652491,174.0
1655652492,174.0
1655652493,174.0
1655652494,174.0
1655652495,174.0
1655652496,174.0
1655652497,174.0
1655652498,174.0
1655652499,174.0
1655652500,174.0
1655652501,174.0
1655652502,174.0
1655652503,174.0
1655652504,174.0
1655652505,174.0
1655652506,174.0
1655652507,174.0
1655652508,174.0
1655652509,174.0
1655652510,174.0
1655652511,174.0
1655652512,174.0
1655652513,174.0
1655652514,174.0
1655652515,174.0
1655652516,174.0
1655652517,174.0
1655652518,174.0
1655652519,174.0
1655652520,174.0
1655652521,174.0
1655652522,174.0
1655652523,174.0
1655652524,174.0
1655652525,174.0
1655652526,174.0
1655652527,174.0
1655652528,174.0
1655652529,174.0
1655652530,174.0
1655652531,174.0
1655652532,174.0
1655652533,174.0
1655652534,174.0
1655652535,174.0
1655652536,174.0
1655652537,174.0
1655652538,174.0
1655652539,174.0
1655652540,174.0
1655652541,174.0
1655652542,174.0
1655652543,174.0
1655652544,174.0
1655652545,174.0
1655652546,174.0
1655652547,174.0
1655652548,174.0
1655652549,174.0
1655652550,174.0
1655652551,174.0
1655652552,174.0
1655652553,174.0
1655652554,174.0
1655652555,174.0
1655652556,174.0
1655652558,174.0
1655652559,174.0
1655652560,174.0
1655652561,174.0
1655652562,174.0
1655652563,174.0
1655652564,174.0
1655652565,174.0
1655652566,174.0
1655652567,174.0
1655652568,174.0
1655652569,174.0
1655652570,174.0
1655652571,174.0
1655652572,174.0
1655652573,174.0
1655652574,174.0
1655652575,174.0
1655652576,174.0
1655652577,174.0
1655652578,174.0
1655652579,174.0
1655652580,174.0
1655652581,174.0
1655652582,174.0
1655652583,174.0
1655652584,174.0
1655652585,174.0
1655652586,174.0
1655652587,174.0
1655652588,174.0
1655652589,174.0
1655652590,174.0
1655652591,174.0
1655652592,174.0
1655652593,174.0
1655652595,174.0
1655652596,174.0
1655652597,174.0
1655652598,174.0
1655652599,174.0
1655652600,174.0
1655652601,174.0
1655652602,174.0
1655652603,174.0
1655652604,174.0
1655652605,174.0
1655652606,174.0
1655652607,174.0
1655652608,174.0
1655652609,174.0
1655652610,174.0
1655652611,174.0
1655652612,174.0
1655652613,174.0
1655652614,174.0
1655652615,174.0
1655652616,174.0
1655652617,174.0
1655652618,174.0
1655652619,174.0
1655652620,174.0
1655652621,174.0
1655652622,174.0
1655652623,174.0
1655652624,174.0
1655652625,174.0
1655652626,174.0
1655652627,174.0
1655652628,174.0
1655652629,174.0
1655652630,174.0
1655652631,174.0
1655652632,174.0
1655652633,174.0
1655652634,174.0
1655652635,174.0
1655652636,174.0
1655652637,174.0
1655652638,174.0
1655652639,174.0
1655652640,174.0
1655652643,174.0
1655652644,174.0
1655652645,174.0
1655652646,174.0
1655652647,174.0
1655652648,174.0
1655652649,174.0
1655652650,174.0
1655652651,174.0
1655652652,174.0
1655652653,174.0
1655652654,174.0
1655652655,174.0
1655652656,174.0
1655652657,174.0
1655652658,174.0
1655652659,174.0
1655652660,174.0
1655652661,174.0
1655652662,174.0
1655652663,174.0
1655652664,174.0
1655652665,174.0
1655652666,174.0
1655652667,174.0
1655652668,174.0
1655652669,174.0
1655652670,174.0
1655652671,174.0
1655652672,174.0
1655652673,174.0
1655652674,174.0
1655652675,174.0
1655652676,174.0
1655652677,174.0
1655652678,174.0
1655652679,174.0
1655652680,174.0
1655652681,174.0
1655652682,174.0
1655652683,174.0
1655652685,174.0
1655652686,174.0
1655652687,174.0
1655652688,174.0
1655652689,174.0
1655652690,174.0
1655652691,174.0
1655652692,174.0
1655652693,174.0
1655652694,174.0
1655652695,174.0
1655652696,174.0
1655652697,174.0
1655652698,174.0
