epoch,if_octets_rx
1656293136,640882742785.5
1656293137,640884242331.0
1656293138,640885741876.0
1656293139,640887241421.5
1656293140,640888740967.0
1656293141,640890240512.5
1656293142,640891740057.5
1656293143,640893239603.0
1656293144,640894739148.5
1656293145,640896238693.5
1656293146,640897738239.0
1656293147,640899237784.5
1656293148,640900737330.0
1656293149,640902236875.0
1656293150,640903736420.5
1656293151,640905235966.0
1656293152,640906735511.0
1656293153,640908235056.5
1656293154,640909734602.0
1656293155,640911234147.0
1656293156,640912733692.5
1656293157,640914233238.0
1656293158,640915732783.5
1656293159,640917232328.5
1656293160,640918731874.0
1656293161,640920231419.5
1656293162,640921730964.5
1656293163,640923230510.0
1656293164,640924730055.5
1656293165,640926229600.5
1656293166,640927729146.0
1656293167,640929228691.5
1656293168,640930728237.0
1656293169,640932227782.0
1656293170,640933727327.5
1656293171,640935226873.0
1656293172,640936726418.0
1656293173,640938225963.5
1656293174,640939725509.0
1656293175,640941225054.0
1656293176,640942724599.5
1656293177,640944224145.0
1656293178,640945723690.5
1656293179,640947223235.5
1656293180,640948722781.0
1656293181,640950222326.5
1656293182,640951721871.5
1656293183,640953221417.0
1656293184,640954720962.5
1656293185,640956220508.0
1656293186,640957720053.0
1656293187,640959219598.5
1656293188,640960719144.0
1656293189,640962218689.0
1656293190,640963718234.5
1656293191,640965217780.0
1656293192,640966717325.0
1656293193,640968216870.5
1656293194,640969716416.0
1656293195,640971215961.5
1656293196,640972715506.5
1656293197,640974215052.0
1656293198,640975714597.5
1656293199,640977214142.5
1656293200,640978713688.0
1656293201,640980213233.5
1656293202,640981712778.5
1656293203,640983212324.0
1656293204,640984711869.5
1656293205,640986211415.0
1656293206,640987710960.0
1656293207,640989210505.5
1656293208,640990710051.0
1656293209,640992209596.0
1656293210,640993709141.5
1656293211,640995208687.0
1656293212,640996708232.5
1656293213,640998207777.5
1656293214,640999707323.0
1656293215,641001206868.5
1656293216,641002706413.5
1656293217,641004205959.0
1656293218,641005705504.5
1656293219,641007205049.5
1656293220,641008704595.0
1656293221,641010204140.5
1656293222,641011703686.0
1656293223,641013203231.0
1656293224,641014702776.5
1656293225,641016202322.0
1656293226,641017701867.0
1656293227,641019201412.5
1656293228,641020700958.0
1656293229,641022200503.0
1656293230,641023700048.5
1656293231,641025199594.0
1656293232,641026699139.5
1656293233,641028198684.5
1656293234,641029698230.0
1656293235,641031197775.5
1656293236,641032697320.5
1656293237,641034196866.0
1656293238,641035696411.5
1656293239,641037195956.5
1656293240,641038695502.0
1656293241,641040195047.5
1656293242,641041694593.0
1656293243,641043194138.0
1656293244,641044693683.5
1656293245,641046193229.0
1656293246,641047692774.0
1656293247,641049192319.5
1656293248,641050691865.0
1656293249,641052191410.5
1656293250,641053690955.5
1656293251,641055190501.0
1656293252,641056690046.5
1656293253,641058189591.5
1656293254,641059689137.0
1656293255,641061188682.5
1656293256,641062688227.5
1656293257,641064187773.0
1656293258,641065687318.5
1656293259,641067186864.0
1656293260,641068686409.0
1656293261,641070185954.5
1656293262,641071685500.0
1656293263,641073185045.0
1656293264,641074684590.5
1656293265,641076184136.0
1656293266,641077683681.0
1656293267,641079183226.5
1656293268,641080682772.0
1656293269,641082182317.5
1656293270,641083681862.5
1656293271,641085181408.0
1656293272,641086680953.5
1656293273,641088180498.5
1656293274,641089680044.0
1656293275,641091179589.5
1656293276,641092679135.0
1656293277,641094178680.0
1656293278,641095678225.5
1656293279,641097177771.0
1656293280,641098677316.0
1656293281,641100176861.5
1656293282,641101676407.0
1656293283,641103175952.0
1656293284,641104675497.5
1656293285,641106175043.0
1656293286,641107674588.5
1656293287,641109174133.5
1656293288,641110673679.0
1656293289,641112173224.5
1656293290,641113672769.5
1656293291,641115172315.0
1656293292,641116671860.5
1656293293,641118171405.5
1656293294,641119670951.0
1656293295,641121170496.5
1656293296,641122670042.0
1656293297,641124169587.0
1656293298,641125669132.5
1656293299,641127168678.0
1656293300,641128668223.0
1656293301,641130167768.5
1656293302,641131667314.0
1656293303,641133166859.5
1656293304,641134666404.5
1656293305,641136165950.0
1656293306,641137665495.5
1656293307,641139165040.5
1656293308,641140664586.0
1656293309,641142164131.5
1656293310,641143663676.5
1656293311,641145163222.0
1656293312,641146662767.5
1656293313,641148162313.0
1656293314,641149661858.0
1656293315,641151161403.5
1656293316,641152660949.0
1656293317,641154160494.0
1656293318,641155660039.5
1656293319,641157159585.0
1656293320,641158659130.0
1656293321,641160158675.5
1656293322,641161658221.0
1656293323,641163157766.5
1656293324,641164657311.5
1656293325,641166156857.0
1656293326,641167656402.5
1656293327,641169155947.5
1656293328,641170655493.0
1656293329,641172155038.5
1656293330,641173654583.5
1656293331,641175154129.0
1656293332,641176653674.5
1656293333,641178153220.0
1656293334,641179652765.0
1656293335,641181152310.5
1656293336,641182651856.0
1656293337,641184151401.0
1656293338,641185650946.5
1656293339,641187150492.0
1656293340,641188650037.5
1656293341,641190149582.5
1656293342,641191649128.0
1656293343,641193148673.5
1656293344,641194648218.5
1656293345,641196147764.0
1656293346,641197647309.5
1656293347,641199146854.5
1656293348,641200646400.0
1656293349,641202145945.5
1656293350,641203645491.0
1656293351,641205145036.0
1656293352,641206644581.5
1656293353,641208144127.0
1656293354,641209643672.0
1656293355,641211143217.5
1656293356,641212642763.0
1656293357,641214142308.0
1656293358,641215641853.5
1656293359,641217141399.0
1656293360,641218640944.5
1656293361,641220140489.5
1656293362,641221640035.0
1656293363,641223139580.5
1656293364,641224639125.5
1656293365,641226138671.0
1656293366,641227638216.5
1656293367,641229137762.0
1656293368,641230637307.0
1656293369,641232136852.5
1656293370,641233636398.0
1656293371,641235135943.0
1656293372,641236635488.5
1656293373,641238135034.0
1656293374,641239634579.0
1656293375,641241134124.5
1656293376,641242633670.0
1656293377,641244133215.5
1656293378,641245632760.5
1656293379,641247132306.0
1656293380,641248631851.5
1656293381,641250131396.5
1656293382,641251630942.0
1656293383,641253130487.5
1656293384,641254630032.5
1656293385,641256129578.0
1656293386,641257629123.5
1656293387,641259128669.0
1656293388,641260628214.0
1656293389,641262127759.5
1656293390,641263627305.0
1656293391,641265126850.0
1656293392,641266626395.5
1656293393,641268125941.0
1656293394,641269625486.0
1656293395,641271125031.5
1656293396,641272624577.0
1656293397,641274124122.5
1656293398,641275623667.5
1656293399,641277123213.0
1656293400,641278622758.5
1656293401,641280122303.5
1656293402,641281621849.0
1656293403,641283121394.5
1656293404,641284620940.0
1656293405,641286120485.0
1656293406,641287620030.5
1656293407,641289119576.0
1656293408,641290619121.0
1656293409,641292118666.5
1656293410,641293618212.0
1656293411,641295117757.0
1656293412,
1656293413,641298116848.0
1656293414,641299616393.5
1656293415,641301115938.5
1656293416,
1656293417,641304115029.5
1656293418,641305614574.5
1656293419,641307114120.0
1656293420,641308613665.5
1656293421,641310113210.5
1656293422,641311612756.0
1656293423,641313112301.5
1656293424,641314611847.0
1656293425,641316111392.0
1656293426,641317610937.5
1656293427,641319110483.0
1656293428,641320610028.0
1656293429,641322109573.5
1656293430,641323609119.0
1656293431,641325108664.5
1656293432,641326608209.5
1656293433,641328107755.0
1656293434,641329607300.5
1656293435,641331106845.5
1656293436,641332606391.0
1656293437,641334105936.5
1656293438,641335605481.5
1656293439,641337105027.0
1656293440,641338604572.5
1656293441,641340104118.0
1656293442,641341603663.0
1656293443,641343103208.5
1656293444,641344602754.0
1656293445,641346102299.0
1656293446,641347601844.5
1656293447,641349101390.0
1656293448,641350600935.0
1656293449,641352100480.5
1656293450,641353600026.0
1656293451,641355099571.5
1656293452,641356599116.5
1656293453,641358098662.0
1656293454,641359598207.5
1656293455,641361097752.5
1656293456,641362597298.0
1656293457,641364096843.5
1656293458,641365596388.5
1656293459,641367095934.0
1656293460,641368595479.5
1656293461,641370095025.0
1656293462,641371594570.0
1656293463,641373094115.5
1656293464,641374593661.0
1656293465,641376093206.0
1656293466,641377592751.5
1656293467,641379092297.0
1656293468,641380591842.5
1656293469,641382091387.5
1656293470,641383590933.0
1656293471,641385090478.5
1656293472,641386590023.5
1656293473,641388089569.0
1656293474,641389589114.5
1656293475,641391088659.5
1656293476,641392588205.0
1656293477,641394087750.5
1656293478,641395587296.0
1656293479,641397086841.0
1656293480,641398586386.5
1656293481,641400085932.0
1656293482,641401585477.0
1656293483,641403085022.5
1656293484,641404584568.0
1656293485,641406084113.0
1656293486,641407583658.5
1656293487,641409083204.0
1656293488,641410582749.5
1656293489,641412082294.5
1656293490,641413581840.0
1656293491,641415081385.5
1656293492,641416580930.5
1656293493,641418080476.0
1656293494,641419580021.5
1656293495,641421079567.0
1656293496,641422579112.0
1656293497,641424078657.5
1656293498,641425578203.0
1656293499,641427077748.0
1656293500,641428577293.5
1656293501,641430076839.0
1656293502,641431576384.0
1656293503,641433075929.5
1656293504,641434575475.0
1656293505,641436075020.5
1656293506,641437574565.5
1656293507,641439074111.0
1656293508,
1656293509,
1656293510,641443572747.0
1656293511,641445072292.5
1656293512,641446571837.5
1656293513,641448071383.0
1656293514,641449570928.5
1656293515,641451070474.0
1656293516,641452570019.0
1656293517,641454069564.5
1656293518,641455569110.0
1656293519,641457068655.0
1656293520,641458568200.5
1656293521,641460067746.0
1656293522,641461567291.5
1656293523,641463066836.5
1656293524,641464566382.0
1656293525,641466065927.5
1656293526,641467565472.5
1656293527,641469065018.0
1656293528,641470564563.5
1656293529,641472064108.5
1656293530,641473563654.0
1656293531,641475063199.5
1656293532,641476562745.0
1656293533,641478062290.0
1656293534,641479561835.5
1656293535,641481061381.0
1656293536,641482560926.0
1656293537,641484060471.5
1656293538,641485560017.0
1656293539,641487059562.0
1656293540,641488559107.5
1656293541,641490058653.0
1656293542,641491558198.5
1656293543,641493057743.5
1656293544,641494557289.0
1656293545,641496056834.5
1656293546,641497556379.5
1656293547,641499055925.0
1656293548,641500555470.5
1656293549,641502055015.5
1656293550,641503554561.0
1656293551,641505054106.5
1656293552,641506553652.0
1656293553,641508053197.0
1656293554,641509552742.5
1656293555,641511052288.0
1656293556,641512551833.0
1656293557,641514051378.5
1656293558,641515550924.0
1656293559,641517050469.5
1656293560,641518550014.5
1656293561,641520049560.0
1656293562,641521549105.5
1656293563,641523048650.5
1656293564,641524548196.0
1656293565,641526047741.5
1656293566,641527547286.5
1656293567,641529046832.0
1656293568,641530546377.5
1656293569,641532045923.0
1656293570,641533545468.0
1656293571,641535045013.5
1656293572,641536544559.0
1656293573,641538044104.0
1656293574,641539543649.5
1656293575,641541043195.0
1656293576,641542542740.0
1656293577,641544042285.5
1656293578,641545541831.0
1656293579,641547041376.5
1656293580,641548540921.5
1656293581,641550040467.0
1656293582,641551540012.5
1656293583,641553039557.5
1656293584,641554539103.0
1656293585,641556038648.5
1656293586,641557538194.0
1656293587,641559037739.0
1656293588,641560537284.5
1656293589,641562036830.0
1656293590,641563536375.0
1656293591,641565035920.5
1656293592,641566535466.0
1656293593,641568035011.0
1656293594,641569534556.5
1656293595,641571034102.0
1656293596,641572533647.5
1656293597,641574033192.5
1656293598,641575532738.0
1656293599,641577032283.5
1656293600,641578531828.5
1656293601,641580031374.0
1656293602,641581530919.5
1656293603,641583030464.5
1656293604,641584530010.0
1656293605,641586029555.5
1656293606,641587529101.0
1656293607,641589028646.0
1656293608,641590528191.5
1656293609,641592027737.0
1656293610,641593527282.0
1656293611,641595026827.5
1656293612,641596526373.0
1656293613,641598025918.0
1656293614,641599525463.5
1656293615,641601025009.0
1656293616,641602524554.5
1656293617,641604024099.5
1656293618,641605523645.0
1656293619,641607023190.5
1656293620,641608522735.5
1656293621,641610022281.0
1656293622,641611521826.5
1656293623,641613021372.0
1656293624,641614520917.0
1656293625,641616020462.5
1656293626,641617520008.0
1656293627,641619019553.0
1656293628,641620519098.5
1656293629,641622018644.0
1656293630,641623518189.0
1656293631,641625017734.5
1656293632,641626517280.0
1656293633,641628016825.5
1656293634,641629516370.5
1656293635,641631015916.0
1656293636,641632515461.5
1656293637,641634015006.5
1656293638,641635514552.0
1656293639,641637014097.5
1656293640,641638513642.5
1656293641,641640013188.0
1656293642,641641512733.5
1656293643,641643012279.0
1656293644,641644511824.0
1656293645,641646011369.5
1656293646,641647510915.0
1656293647,641649010460.0
1656293648,641650510005.5
1656293649,641652009551.0
1656293650,641653509096.5
1656293651,641655008641.5
1656293652,641656508187.0
1656293653,641658007732.5
1656293654,641659507277.5
1656293655,641661006823.0
1656293656,
1656293657,641664005913.5
1656293658,641665505459.0
1656293659,641667005004.5
1656293660,641668504550.0
1656293661,641670004095.0
1656293662,641671503640.5
1656293663,641673003186.0
1656293664,641674502731.0
1656293665,641676002276.5
1656293666,641677501822.0
1656293667,641679001367.0
1656293668,641680500912.5
1656293669,641682000458.0
1656293670,641683500003.5
1656293671,641684999548.5
1656293672,641686499094.0
1656293673,641687998639.5
1656293674,641689498184.5
1656293675,641690997730.0
1656293676,641692497275.5
1656293677,641693996821.0
1656293678,641695496366.0
1656293679,641696995911.5
1656293680,641698495457.0
1656293681,641699995002.0
1656293682,641701494547.5
1656293683,641702994093.0
1656293684,641704493638.0
1656293685,641705993183.5
1656293686,641707492729.0
1656293687,641708992274.5
1656293688,641710491819.5
1656293689,641711991365.0
1656293690,641713490910.5
1656293691,641714990455.5
1656293692,641716490001.0
1656293693,641717989546.5
1656293694,641719489091.5
1656293695,641720988637.0
1656293696,641722488182.5
1656293697,641723987728.0
1656293698,641725487273.0
1656293699,641726986818.5
1656293700,641728486364.0
1656293701,641729985909.0
1656293702,641731485454.5
1656293703,641732985000.0
1656293704,641734484545.0
1656293705,641735984090.5
1656293706,641737483636.0
1656293707,641738983181.5
1656293708,641740482726.5
1656293709,641741982272.0
1656293710,641743481817.5
1656293711,641744981362.5
1656293712,641746480908.0
1656293713,641747980453.5
1656293714,641749479999.0
1656293715,641750979544.0
1656293716,641752479089.5
1656293717,641753978635.0
1656293718,641755478180.0
1656293719,641756977725.5
1656293720,641758477271.0
1656293721,641759976816.0
1656293722,641761476361.5
1656293723,641762975907.0
1656293724,641764475452.5
1656293725,641765974997.5
1656293726,641767474543.0
1656293727,641768974088.5
1656293728,641770473633.5
1656293729,641771973179.0
1656293730,641773472724.5
1656293731,641774972269.5
1656293732,641776471815.0
1656293733,641777971360.5
1656293734,641779470906.0
1656293735,641780970451.0
1656293736,641782469996.5
1656293737,641783969542.0
1656293738,641785469087.0
1656293739,641786968632.5
1656293740,641788468178.0
1656293741,641789967723.5
1656293742,641791467268.5
1656293743,641792966814.0
1656293744,641794466359.5
1656293745,641795965904.5
1656293746,641797465450.0
1656293747,641798964995.5
1656293748,641800464540.5
1656293749,641801964086.0
1656293750,641803463631.5
1656293751,641804963177.0
1656293752,641806462722.0
1656293753,641807962267.5
1656293754,641809461813.0
1656293755,641810961358.0
1656293756,641812460903.5
1656293757,641813960449.0
1656293758,641815459994.0
1656293759,641816959539.5
1656293760,641818459085.0
1656293761,641819958630.5
1656293762,641821458175.5
1656293763,641822957721.0
1656293764,641824457266.5
1656293765,641825956811.5
1656293766,641827456357.0
1656293767,641828955902.5
1656293768,641830455447.5
1656293769,641831954993.0
1656293770,641833454538.5
1656293771,641834954084.0
1656293772,641836453629.0
1656293773,641837953174.5
1656293774,641839452720.0
1656293775,641840952265.0
1656293776,641842451810.5
1656293777,641843951356.0
1656293778,641845450901.5
1656293779,641846950446.5
1656293780,641848449992.0
1656293781,641849949537.5
1656293782,641851449082.5
1656293783,641852948628.0
1656293784,641854448173.5
1656293785,641855947718.5
1656293786,641857447264.0
1656293787,641858946809.5
1656293788,641860446355.0
1656293789,641861945900.0
1656293790,641863445445.5
1656293791,641864944991.0
1656293792,641866444536.0
1656293793,641867944081.5
1656293794,641869443627.0
1656293795,641870943172.0
1656293796,641872442717.5
1656293797,641873942263.0
1656293798,641875441808.5
1656293799,641876941353.5
1656293800,641878440899.0
1656293801,641879940444.5
1656293802,641881439989.5
1656293803,641882939535.0
1656293804,641884439080.5
1656293805,641885938626.0
1656293806,
1656293807,641888937716.5
1656293808,641890437262.0
1656293809,641891936807.0
1656293810,641893436352.5
1656293811,641894935898.0
1656293812,641896435443.0
1656293813,641897934988.5
1656293814,641899434534.0
1656293815,641900934079.5
1656293816,641902433624.5
1656293817,641903933170.0
1656293818,641905432715.5
1656293819,641906932260.5
1656293820,641908431806.0
1656293821,641909931351.5
1656293822,641911430896.5
1656293823,
1656293824,641914429987.5
1656293825,641915929533.0
1656293826,641917429078.0
1656293827,641918928623.5
1656293828,641920428169.0
1656293829,641921927714.0
1656293830,641923427259.5
1656293831,641924926805.0
1656293832,641926426350.0
1656293833,641927925895.5
1656293834,641929425441.0
1656293835,641930924986.5
1656293836,641932424531.5
1656293837,641933924077.0
1656293838,641935423622.5
1656293839,641936923167.5
1656293840,641938422713.0
1656293841,641939922258.5
1656293842,641941421804.0
1656293843,641942921349.0
1656293844,641944420894.5
1656293845,641945920440.0
1656293846,641947419985.0
1656293847,641948919530.5
1656293848,641950419076.0
1656293849,641951918621.0
1656293850,641953418166.5
1656293851,641954917712.0
1656293852,641956417257.5
1656293853,641957916802.5
1656293854,641959416348.0
1656293855,641960915893.5
1656293856,641962415438.5
1656293857,641963914984.0
1656293858,641965414529.5
1656293859,641966914074.5
1656293860,641968413620.0
1656293861,641969913165.5
1656293862,641971412711.0
1656293863,641972912256.0
1656293864,641974411801.5
1656293865,641975911347.0
1656293866,641977410892.0
1656293867,641978910437.5
1656293868,641980409983.0
1656293869,641981909528.5
1656293870,641983409073.5
1656293871,641984908619.0
1656293872,641986408164.5
1656293873,641987907709.5
1656293874,641989407255.0
1656293875,641990906800.5
1656293876,641992406345.5
1656293877,641993905891.0
1656293878,641995405436.5
1656293879,641996904982.0
1656293880,641998404527.0
1656293881,641999904072.5
1656293882,642001403618.0
1656293883,642002903163.0
1656293884,642004402708.5
1656293885,642005902254.0
1656293886,642007401799.0
1656293887,642008901344.5
1656293888,642010400890.0
1656293889,642011900435.5
1656293890,642013399980.5
1656293891,642014899526.0
1656293892,642016399071.5
1656293893,642017898616.5
1656293894,642019398162.0
1656293895,642020897707.5
1656293896,642022397253.0
1656293897,642023896798.0
1656293898,642025396343.5
1656293899,642026895889.0
1656293900,642028395434.0
1656293901,642029894979.5
1656293902,642031394525.0
1656293903,642032894070.0
1656293904,642034393615.5
1656293905,642035893161.0
1656293906,642037392706.5
1656293907,642038892251.5
1656293908,642040391797.0
1656293909,642041891342.5
1656293910,642043390887.5
1656293911,642044890433.0
1656293912,642046389978.5
1656293913,642047889523.5
1656293914,642049389069.0
1656293915,642050888614.5
1656293916,642052388160.0
1656293917,642053887705.0
1656293918,642055387250.5
1656293919,642056886796.0
1656293920,642058386341.0
1656293921,642059885886.5
1656293922,642061385432.0
1656293923,642062884977.0
1656293924,642064384522.5
1656293925,642065884068.0
1656293926,642067383613.5
1656293927,642068883158.5
1656293928,642070382704.0
1656293929,642071882249.5
1656293930,642073381794.5
1656293931,642074881340.0
1656293932,642076380885.5
1656293933,642077880431.0
1656293934,642079379976.0
1656293935,642080879521.5
1656293936,642082379067.0
1656293937,642083878612.0
1656293938,642085378157.5
1656293939,642086877703.0
1656293940,642088377248.0
1656293941,642089876793.5
1656293942,642091376339.0
1656293943,642092875884.5
1656293944,642094375429.5
1656293945,642095874975.0
1656293946,642097374520.5
1656293947,642098874065.5
1656293948,642100373611.0
1656293949,642101873156.5
1656293950,642103372701.5
1656293951,642104872247.0
1656293952,642106371792.5
1656293953,642107871338.0
1656293954,642109370883.0
1656293955,642110870428.5
1656293956,642112369974.0
1656293957,642113869519.0
1656293958,642115369064.5
1656293959,642116868610.0
1656293960,642118368155.5
1656293961,642119867700.5
1656293962,642121367246.0
1656293963,642122866791.5
1656293964,642124366336.5
1656293965,642125865882.0
1656293966,642127365427.5
1656293967,642128864972.5
1656293968,642130364518.0
1656293969,642131864063.5
1656293970,642133363609.0
1656293971,642134863154.0
1656293972,642136362699.5
1656293973,642137862245.0
1656293974,642139361790.0
1656293975,642140861335.5
1656293976,642142360881.0
1656293977,642143860426.0
1656293978,642145359971.5
1656293979,642146859517.0
1656293980,642148359062.5
1656293981,642149858607.5
1656293982,642151358153.0
1656293983,
1656293984,642154357243.5
1656293985,642155856789.0
1656293986,642157356334.5
1656293987,642158855879.5
1656293988,642160355425.0
1656293989,642161854970.5
1656293990,642163354516.0
1656293991,642164854061.0
1656293992,642166353606.5
1656293993,642167853152.0
1656293994,642169352697.0
1656293995,642170852242.5
1656293996,
1656293997,642173851333.5
1656293998,642175350878.5
1656293999,642176850424.0
1656294000,642178349969.5
1656294001,642179849514.5
1656294002,642181349060.0
1656294003,642182848605.5
1656294004,642184348150.5
1656294005,642185847696.0
1656294006,642187347241.5
1656294007,642188846787.0
1656294008,642190346332.0
1656294009,642191845877.5
1656294010,642193345423.0
1656294011,642194844968.0
1656294012,642196344513.5
1656294013,642197844059.0
1656294014,642199343604.0
1656294015,642200843149.5
1656294016,642202342695.0
1656294017,642203842240.5
1656294018,642205341785.5
1656294019,642206841331.0
1656294020,642208340876.5
1656294021,642209840421.5
1656294022,642211339967.0
1656294023,642212839512.5
1656294024,642214339058.0
1656294025,642215838603.0
1656294026,642217338148.5
1656294027,642218837694.0
1656294028,642220337239.0
1656294029,642221836784.5
1656294030,642223336330.0
1656294031,642224835875.0
1656294032,642226335420.5
1656294033,642227834966.0
1656294034,642229334511.5
1656294035,642230834056.5
1656294036,642232333602.0
1656294037,642233833147.5
1656294038,642235332692.5
1656294039,642236832238.0
1656294040,642238331783.5
1656294041,642239831328.5
1656294042,642241330874.0
1656294043,642242830419.5
1656294044,642244329965.0
1656294045,642245829510.0
1656294046,642247329055.5
1656294047,642248828601.0
1656294048,642250328146.0
1656294049,642251827691.5
1656294050,642253327237.0
1656294051,642254826782.5
1656294052,642256326327.5
1656294053,642257825873.0
1656294054,642259325418.5
1656294055,642260824963.5
1656294056,642262324509.0
1656294057,642263824054.5
1656294058,642265323599.5
1656294059,
1656294060,642268322690.5
1656294061,642269822236.0
1656294062,642271321781.0
1656294063,642272821326.5
1656294064,642274320872.0
1656294065,642275820417.0
1656294066,642277319962.5
1656294067,642278819508.0
1656294068,642280319053.0
1656294069,642281818598.5
1656294070,642283318144.0
1656294071,642284817689.5
1656294072,642286317234.5
1656294073,642287816780.0
1656294074,642289316325.5
1656294075,642290815870.5
1656294076,642292315416.0
1656294077,642293814961.5
1656294078,642295314506.5
1656294079,642296814052.0
1656294080,642298313597.5
1656294081,642299813143.0
1656294082,642301312688.0
1656294083,642302812233.5
1656294084,642304311779.0
1656294085,642305811324.0
1656294086,642307310869.5
1656294087,642308810415.0
1656294088,642310309960.5
1656294089,642311809505.5
1656294090,642313309051.0
1656294091,642314808596.5
1656294092,642316308141.5
1656294093,642317807687.0
1656294094,642319307232.5
1656294095,642320806777.5
1656294096,642322306323.0
1656294097,642323805868.5
1656294098,642325305414.0
1656294099,642326804959.0
1656294100,
1656294101,642329804050.0
1656294102,642331303595.0
1656294103,642332803140.5
1656294104,642334302686.0
1656294105,642335802231.0
1656294106,642337301776.5
1656294107,642338801322.0
1656294108,642340300867.5
1656294109,
1656294110,642343299958.0
1656294111,642344799503.5
1656294112,642346299048.5
1656294113,642347798594.0
1656294114,642349298139.5
1656294115,642350797685.0
1656294116,642352297230.0
1656294117,642353796775.5
1656294118,642355296321.0
1656294119,642356795866.0
1656294120,642358295411.5
1656294121,642359794957.0
1656294122,642361294502.0
1656294123,642362794047.5
1656294124,642364293593.0
1656294125,642365793138.5
1656294126,642367292683.5
1656294127,642368792229.0
1656294128,642370291774.5
1656294129,642371791319.5
1656294130,642373290865.0
1656294131,642374790410.5
1656294132,642376289955.5
1656294133,642377789501.0
1656294134,642379289046.5
1656294135,642380788592.0
1656294136,642382288137.0
1656294137,642383787682.5
1656294138,642385287228.0
1656294139,642386786773.0
1656294140,642388286318.5
1656294141,642389785864.0
1656294142,642391285409.0
1656294143,642392784954.5
1656294144,642394284500.0
1656294145,642395784045.5
1656294146,642397283590.5
1656294147,642398783136.0
1656294148,642400282681.5
1656294149,642401782226.5
1656294150,642403281772.0
1656294151,642404781317.5
1656294152,642406280863.0
1656294153,642407780408.0
1656294154,642409279953.5
1656294155,642410779499.0
1656294156,642412279044.0
1656294157,642413778589.5
1656294158,642415278135.0
1656294159,642416777680.0
1656294160,642418277225.5
1656294161,642419776771.0
1656294162,642421276316.5
1656294163,642422775861.5
1656294164,642424275407.0
1656294165,642425774952.5
1656294166,642427274497.5
1656294167,642428774043.0
1656294168,642430273588.5
1656294169,642431773133.5
1656294170,642433272679.0
1656294171,642434772224.5
1656294172,642436271770.0
1656294173,642437771315.0
1656294174,642439270860.5
1656294175,642440770406.0
1656294176,642442269951.0
1656294177,642443769496.5
1656294178,642445269042.0
1656294179,642446768587.5
1656294180,642448268132.5
1656294181,642449767678.0
1656294182,642451267223.5
1656294183,642452766768.5
1656294184,642454266314.0
1656294185,642455765859.5
1656294186,642457265404.5
1656294187,642458764950.0
1656294188,642460264495.5
1656294189,642461764041.0
1656294190,642463263586.0
1656294191,642464763131.5
1656294192,642466262677.0
1656294193,642467762222.0
1656294194,642469261767.5
1656294195,642470761313.0
1656294196,642472260858.0
1656294197,642473760403.5
1656294198,642475259949.0
1656294199,642476759494.5
1656294200,642478259039.5
1656294201,642479758585.0
1656294202,642481258130.5
1656294203,642482757675.5
