epoch,memory-used
1656293125,-16589666017.929016
1656293126,-16604976086.073223
1656293127,-16618833831.701996
1656293128,-16631223214.24887
1656293129,-16642128193.147354
1656293130,-16651532727.830986
1656293131,-16659420777.733253
1656293132,-16665776302.287735
1656293133,-16670583260.927902
1656293134,-16673825613.087296
1656293135,-16675487318.199455
1656293136,-16675552335.697884
1656293137,-16674004625.016106
1656293138,-16670828145.587639
1656293139,-16666006856.846016
1656293140,-16659524718.224758
1656293141,-16651365689.157402
1656293142,-16641513729.077438
1656293143,-16629952797.418404
1656293144,-16616666853.613827
1656293145,-16601639857.097229
1656293146,-16584855767.302135
1656293147,-16566298543.66206
1656293148,-16545952145.610523
1656293149,-16523800532.581062
1656293150,-16499827664.007183
1656293151,-16474017499.32241
1656293152,-16446354194.87117
1656293153,-16416822694.641373
1656293154,-16385408139.531845
1656293155,-16352096167.530128
1656293156,-16316874404.978844
1656293157,-16279730975.30928
1656293158,-16240654001.952785
1656293159,-16199631608.34069
1656293160,-16156652933.650402
1656293161,-16111711180.043797
1656293162,-16064800565.428818
1656293163,-16015915307.713428
1656293164,-15965049624.805584
1656293165,-15912197734.613213
1656293166,-15857353855.044304
1656293167,-15800512204.00679
1656293168,-15741666999.408638
1656293169,-15680812459.157803
1656293170,-15617942801.162209
1656293171,-15553052243.329865
1656293172,-15486135003.568672
1656293173,-15417185299.786606
1656293174,-15346197349.891632
1656293175,-15273165371.79169
1656293176,-15198083583.394745
1656293177,-15120946202.60873
1656293178,-15041747447.341629
1656293179,-14960481535.50138
1656293180,-14877142684.995945
1656293181,-14791725113.733276
1656293182,-14704223039.621311
1656293183,-14614630680.568
1656293184,-14522942254.481354
1656293185,-14429151979.269264
1656293186,-14333254072.839706
1656293187,-14235242753.100662
1656293188,-14135112237.960049
1656293189,-14032856745.32582
1656293190,-13928470493.105972
1656293191,-13821947699.208393
1656293192,-13713282581.5411
1656293193,-13602469358.012016
1656293194,-13489502246.529114
1656293195,-13374375465.000317
1656293196,-13257083231.333626
1656293197,-13137619763.436943
1656293198,-13015979279.218262
1656293199,-12892155996.585514
1656293200,-12766144133.44667
1656293201,-12637937907.709675
1656293202,-12507531537.282482
1656293203,-12374919240.07306
1656293204,-12240095233.989323
1656293205,-12103053736.939285
1656293206,-11963788966.830864
1656293207,-11822295141.572006
1656293208,-11678566479.07069
1656293209,-11532597197.234848
1656293210,-11384381513.972458
1656293211,-11233913647.191467
1656293212,-11081187814.79982
1656293213,-10926198234.705471
1656293214,-10768939124.816376
1656293215,-10609404703.040512
1656293216,-10447589187.285809
1656293217,-10283486795.46022
1656293218,-10117091745.471703
1656293219,-9948398255.228226
1656293220,-9777400542.637728
1656293221,-9604092825.608162
1656293222,-9428469322.047504
1656293223,-9250524249.863697
1656293224,-9070251826.964666
1656293225,-8887646271.258415
1656293226,-8702701800.652866
1656293227,-8515412633.055969
1656293228,-8325772986.375713
1656293229,-8133777078.520027
1656293230,-7939419127.396862
1656293231,-7742693350.914185
1656293232,-7543593966.9799385
1656293233,-7342115193.502098
1656293234,-7138251248.388588
1656293235,-6931996349.547377
1656293236,-6723344714.886436
1656293237,-6512290562.313694
1656293238,-6298828109.737122
1656293239,-6082951575.0646515
1656293240,-5864655176.204266
1656293241,-5643933131.063908
1656293242,-5420779657.5515175
1656293243,-5195188973.575081
1656293244,-4967155297.042526
1656293245,-4736672845.861809
1656293246,-4503735837.940893
1656293247,-4268338491.1877346
1656293248,-4030475023.510275
1656293249,-3790139652.816492
1656293250,-3547326597.0143185
1656293251,-3302030074.0117073
1656293252,-3054244301.716646
1656293253,-2803963498.037033
1656293254,-2551181880.8808746
1656293255,-2295893668.1560936
1656293256,-2038093077.770647
1656293257,-1777774327.6325169
1656293258,-1514931635.6496353
1656293259,-1249559219.7299538
1656293260,-981651297.7814178
1656293261,-711202087.712017
1656293262,-438205807.42967415
1656293263,-162656674.84236145
1656293264,115451092.14196777
1656293265,396123275.61537933
1656293266,679365657.6698971
1656293267,965184020.3975773
1656293268,1253584145.8904724
1656293269,1544571816.2405968
1656293270,1838152813.540022
1656293271,2134329541.0595112
1656293272,2433090886.7847595
1656293273,2734422359.8801155
1656293274,3038309469.510004
1656293275,3344737724.8388157
1656293276,3653692635.03092
1656293277,3965159709.2507534
1656293278,4279124456.6626873
1656293279,4595572386.431095
1656293280,4914489007.720406
1656293281,5235859829.695007
1656293282,5559670361.519272
1656293283,5885906112.357628
1656293284,6214552591.374428
1656293285,6545595307.734106
1656293286,6879019770.60104
1656293287,7214811489.139603
1656293288,7552955972.514223
1656293289,7893438729.889273
1656293290,8236245270.429156
1656293291,8581361103.298262
1656293292,8928771737.661001
1656293293,9278462682.681747
1656293294,9630419447.524902
1656293295,9984627541.354849
1656293296,10341072473.336008
1656293297,10699739752.632755
1656293298,11060614888.409475
1656293299,11423683389.8306
1656293300,11788930766.06046
1656293301,12156342526.263523
1656293302,12525904179.604134
1656293303,12897601235.246696
1656293304,13271419202.355608
1656293305,13647343590.095278
1656293306,14025359907.630074
1656293307,14405453664.124416
1656293308,14787610368.742668
1656293309,15171815530.64925
1656293310,15558054659.008541
1656293311,15946313262.98494
1656293312,16336576851.742851
1656293313,16728830934.446663
1656293314,17123061020.260767
1656293315,17519252618.349556
1656293316,17917391237.87743
1656293317,18317462388.008766
1656293318,18719451577.90798
1656293319,19123344316.739452
1656293320,19529126113.667587
1656293321,19936782477.856773
1656293322,20346298918.471405
1656293323,20757660944.675873
1656293324,21170854065.634575
1656293325,21585863790.5119
1656293326,22002675628.472248
1656293327,22421275088.68003
1656293328,22841647680.299606
1656293329,23263778912.495396
1656293330,23687654294.431786
1656293331,24113259335.273163
1656293332,24540579544.183933
1656293333,24969600430.328484
1656293334,25400307502.871223
1656293335,25832686270.976517
1656293336,26266722243.808773
1656293337,26702400930.532402
1656293338,27139707840.311768
1656293339,27578628482.311295
1656293340,28019142832.02904
1656293341,28461208730.29791
1656293342,28904778484.28441
1656293343,29349804401.15513
1656293344,29796238788.076607
1656293345,30244033952.215397
1656293346,30693142200.738056
1656293347,31143515840.811153
1656293348,31595107179.601227
1656293349,32047868524.27485
1656293350,32501752181.99856
1656293351,32956710459.93893
1656293352,33412695665.262497
1656293353,33869660105.135838
1656293354,34327555960.985588
1656293355,34786334241.03001
1656293356,35245943146.75123
1656293357,35706330209.38243
1656293358,36167442960.15681
1656293359,36629228930.30749
1656293360,37091635651.06766
1656293361,37554610653.67046
1656293362,38018101469.34909
1656293363,38482055629.3367
1656293364,38946420664.86647
1656293365,39411144107.171524
1656293366,39876173487.48508
1656293367,40341456337.04025
1656293368,40806940187.07027
1656293369,41272572568.808235
1656293370,41738301013.48733
1656293371,42204073052.34073
1656293372,42669836216.60162
1656293373,43135538037.50314
1656293374,43601126046.27846
1656293375,44066547774.16074
1656293376,44531750752.383156
1656293377,44996682512.17888
1656293378,45461290584.78105
1656293379,45925522501.422844
1656293380,46389325793.33745
1656293381,46852647991.75801
1656293382,47315436627.91769
1656293383,47777639233.04966
1656293384,48239203338.38708
1656293385,48700076475.16315
1656293386,49160206174.61098
1656293387,49619539967.963776
1656293388,50078025386.45468
1656293389,50535609961.316864
1656293390,50992241223.78351
1656293391,51447866705.08777
1656293392,51902433936.46281
1656293393,52355890449.14179
1656293394,52808183774.35788
1656293395,53259261443.34424
1656293396,53709070987.33404
1656293397,54157559937.560455
1656293398,54604675825.25665
1656293399,55050366181.655785
1656293400,55494578537.99103
1656293401,55937260425.49553
1656293402,56378359375.40246
1656293403,56817822918.945
1656293404,57255598587.35631
1656293405,57691633911.86955
1656293406,58125876423.717896
1656293407,58558273654.134476
1656293408,58988773134.35249
1656293409,59417322395.6051
1656293410,59843868969.1255
1656293411,60268360386.146805
1656293412,60690744177.902176
1656293413,61110967875.62484
1656293414,61528979010.54791
1656293415,61944725113.904564
1656293416,62358153716.92798
1656293417,62769212350.851295
1656293418,63177848546.90771
1656293419,63584009836.33035
1656293420,63987643750.35245
1656293421,64388697820.20708
1656293422,64787119577.127495
1656293423,65182856552.34677
1656293424,65575856277.09818
1656293425,65966066282.614815
1656293426,66353434100.129845
1656293427,66737907260.87645
1656293428,67119433296.08778
1656293429,67497959736.99705
1656293430,67873434114.83734
1656293431,68245803960.84192
1656293432,68615016806.243866
1656293433,68981020182.27637
1656293434,69343761620.17264
1656293435,69703188651.16577
1656293436,70059248806.48898
1656293437,70411889617.37544
1656293438,70761058615.05826
1656293439,71106703330.77066
1656293440,71448771295.74577
1656293441,71787214237.43399
1656293442,72122001809.36417
1656293443,72453112426.12099
1656293444,72780525643.49881
1656293445,73104221017.2919
1656293446,73424178103.29462
1656293447,73740376457.30128
1656293448,74052795635.10623
1656293449,74361415192.50378
1656293450,74666214685.28821
1656293451,74967173669.2539
1656293452,75264271700.19519
1656293453,75557488333.9064
1656293454,75846809566.38333
1656293455,76132247154.42831
1656293456,76413819295.0451
1656293457,76691544185.23749
1656293458,76965440022.00925
1656293459,77235525002.36418
1656293460,77501817323.30605
1656293461,77764335181.83868
1656293462,78023096774.96585
1656293463,78278120299.69138
1656293464,78529423953.019
1656293465,78777025931.95248
1656293466,79020944433.49576
1656293467,79261197654.65245
1656293468,79497803792.42645
1656293469,79730781043.82153
1656293470,79960147605.84146
1656293471,80185921675.49002
1656293472,80408121449.77106
1656293473,80626765125.68826
1656293474,80841870900.24553
1656293475,81053456970.4466
1656293476,81261541533.29526
1656293477,81466142785.79532
1656293478,81667278924.95055
1656293479,81864968147.76471
1656293480,82059228651.24167
1656293481,82250078632.38518
1656293482,82437536288.19897
1656293483,82621619815.68692
1656293484,82802347411.8528
1656293485,82979737273.7004
1656293486,83153807598.23347
1656293487,83324576582.4558
1656293488,83492062423.37122
1656293489,83656283317.98354
1656293490,83817257463.29648
1656293491,83975003056.31384
1656293492,84129538294.03947
1656293493,84280881373.47714
1656293494,84429050491.63062
1656293495,84574063845.50366
1656293496,84715939632.10014
1656293497,84854696048.42375
1656293498,84990351291.47836
1656293499,85122923558.26776
1656293500,85252431045.79567
1656293501,85378891951.06596
1656293502,85502324471.08237
1656293503,85622746802.8487
1656293504,85740177143.36871
1656293505,85854633689.64624
1656293506,85966134638.68507
1656293507,86074698187.48897
1656293508,86180342533.06177
1656293509,86283085872.4072
1656293510,86382946402.52908
1656293511,86479942320.43121
1656293512,86574091823.11736
1656293513,86665413107.59132
1656293514,86753924370.85693
1656293515,86839643809.91794
1656293516,86922589621.7781
1656293517,87002780003.44124
1656293518,87080233151.91118
1656293519,87154967264.19165
1656293520,87227006096.68715
1656293521,87296395643.40482
1656293522,87363187457.7525
1656293523,87427433093.138
1656293524,87489184102.96918
1656293525,87548492040.65384
1656293526,87605408489.95813
1656293527,87659984903.37085
1656293528,87712271752.89577
1656293529,87762318428.52547
1656293530,87810171003.05078
1656293531,87855874719.96223
1656293532,87899474822.75027
1656293533,87941016554.90538
1656293534,87980545159.91794
1656293535,88018105881.2785
1656293536,88053743962.4775
1656293537,88087504647.0054
1656293538,88119433178.35269
1656293539,88149574800.00977
1656293540,88177974755.4672
1656293541,88204678288.21538
1656293542,88229730641.74478
1656293543,88253177059.54585
1656293544,88275062785.10913
1656293545,88295433061.92502
1656293546,88314333133.484
1656293547,88331808243.2765
1656293548,88347903634.79306
1656293549,88362664551.52411
1656293550,88376136236.96011
1656293551,88388363934.59152
1656293552,88399392887.90878
1656293553,88409268340.40242
1656293554,88418035535.56285
1656293555,88425739716.88058
1656293556,88432426127.84604
1656293557,88438140011.94972
1656293558,88442926612.68207
1656293559,88446831173.53352
1656293560,88449898937.99463
1656293561,88452175149.55579
1656293562,88453705051.70744
1656293563,88454533887.94012
1656293564,88454706901.74426
1656293565,88454269336.61035
1656293566,88453266436.02881
1656293567,88451743443.49014
1656293568,88449745602.4848
1656293569,88447318156.50322
1656293570,88444506349.0359
1656293571,88441355423.5733
1656293572,88437910623.60593
1656293573,88434217192.62415
1656293574,88430320374.11852
1656293575,88426265411.57944
1656293576,88422097548.49742
1656293577,88417862028.36292
1656293578,88413604094.66637
1656293579,88409368990.89827
1656293580,88405201960.54909
1656293581,88401148247.10927
1656293582,88397253094.06927
1656293583,88393561744.9196
1656293584,88390119443.15067
1656293585,88386971432.25299
1656293586,88384162955.717
1656293587,88381739257.03317
1656293588,88379745579.69197
1656293589,88378227167.18384
1656293590,88377229262.99927
1656293591,88376797110.62875
1656293592,88376975953.56268
1656293593,88377811035.29161
1656293594,88379347599.30592
1656293595,88381630889.0961
1656293596,88384706148.15268
1656293597,88388618619.96603
1656293598,88393413548.02667
1656293599,88399136175.82506
1656293600,88405825367.48088
1656293601,88413487373.76245
1656293602,88422093682.59407
1656293603,88431608686.03172
1656293604,88441996776.13142
1656293605,88453222344.94917
1656293606,88465249784.54094
1656293607,88478043486.9627
1656293608,88491567844.27052
1656293609,88505787248.52032
1656293610,88520666091.76819
1656293611,88536168766.06998
1656293612,88552259663.4818
1656293613,88568903176.05959
1656293614,88586063695.85939
1656293615,88603705614.93716
1656293616,88621793325.3489
1656293617,88640291219.1506
1656293618,88659163688.3983
1656293619,88678375125.14792
1656293620,88697889921.45547
1656293621,88717672469.377
1656293622,88737687160.96846
1656293623,88757898388.28584
1656293624,88778270543.38515
1656293625,88798768018.32239
1656293626,88819355205.15355
1656293627,88839996495.9346
1656293628,88860656282.72157
1656293629,88881298957.57043
1656293630,88901888912.5372
1656293631,88922390539.67783
1656293632,88942768231.04837
1656293633,88962986378.70477
1656293634,88983009374.70303
1656293635,89002801611.09921
1656293636,89022327479.94919
1656293637,89041551373.30905
1656293638,89060437683.23474
1656293639,89078950801.78227
1656293640,89097055121.00766
1656293641,89114715032.96686
1656293642,89131894929.71591
1656293643,89148559203.31076
1656293644,89164672245.80745
1656293645,89180198449.26192
1656293646,89195102205.73021
1656293647,89209347907.2683
1656293648,89222899945.93216
1656293649,89235722713.7778
1656293650,89247780602.86125
1656293651,89259038005.23846
1656293652,89269459312.96544
1656293653,89279008918.09818
1656293654,89287653604.02826
1656293655,89295369719.48944
1656293656,89302136004.55107
1656293657,89307932741.10504
1656293658,89312746378.33351
1656293659,89316565971.76976
1656293660,89319385239.79842
1656293661,89321200584.27895
1656293662,89322008811.80734
1656293663,89321806728.97975
1656293664,89320591142.39214
1656293665,89318358858.6406
1656293666,89315106684.32112
1656293667,89310831426.02983
1656293668,89305529890.36273
1656293669,89299198883.91591
1656293670,89291835213.28532
1656293671,89283435685.06712
1656293672,89273997105.85728
1656293673,89263516282.2519
1656293674,89251990020.84702
1656293675,89239415128.23868
1656293676,89225788411.02286
1656293677,89211106675.79573
1656293678,89195366729.15323
1656293679,89178565377.6915
1656293680,89160699428.0065
1656293681,89141765686.69434
1656293682,89121760960.35103
1656293683,89100682055.57263
1656293684,89078525778.9552
1656293685,89055288937.09479
1656293686,89030968336.58745
1656293687,89005560784.0292
1656293688,88979063086.0161
1656293689,88951472049.1442
1656293690,88922784480.00955
1656293691,88892997185.20819
1656293692,88862106971.33618
1656293693,88830110644.98955
1656293694,88797005012.76436
1656293695,88762786881.25668
1656293696,88727453057.06252
1656293697,88691000346.77792
1656293698,88653425556.999
1656293699,88614725494.32172
1656293700,88574896965.34215
1656293701,88533936776.6564
1656293702,88491841734.86043
1656293703,88448608646.55032
1656293704,88404234318.32217
1656293705,88358715556.77197
1656293706,88312049168.49576
1656293707,88264231960.08961
1656293708,88215260738.14957
1656293709,88165132309.2717
1656293710,88113843480.05202
1656293711,88061391057.08658
1656293712,88007771846.97144
1656293713,87952982656.30264
1656293714,87897020291.67625
1656293715,87839881559.6883
1656293716,87781563266.93478
1656293717,87722062220.01187
1656293718,87661375225.5155
1656293719,87599499090.0418
1656293720,87536430620.18675
1656293721,87472166622.54643
1656293722,87406703903.71689
1656293723,87340039270.29414
1656293724,87272171186.37796
1656293725,87203104746.08278
1656293726,87132846701.0267
1656293727,87061403802.82787
1656293728,86988782803.1044
1656293729,86914990453.47443
1656293730,86840033505.556
1656293731,86763922465.65475
1656293732,86686682858.82576
1656293733,86608346417.84447
1656293734,86528956274.51097
1656293735,86448564361.2294
1656293736,86367224197.2967
1656293737,86284989302.00987
1656293738,86201913194.66582
1656293739,86118049394.56152
1656293740,86033451420.99393
1656293741,85948172793.25996
1656293742,85862267030.65665
1656293743,85775787652.48085
1656293744,85688788178.0296
1656293745,85601322126.59978
1656293746,85513443017.48836
1656293747,85425204369.99236
1656293748,85336659703.40862
1656293749,85247862537.0342
1656293750,85158866390.16597
1656293751,85069724782.10094
1656293752,84980491232.136
1656293753,84891219259.56818
1656293754,84801962383.6944
1656293755,84712774123.81155
1656293756,84623707999.21672
1656293757,84534817529.20671
1656293758,84446156233.07861
1656293759,84357777630.12926
1656293760,84269735239.65569
1656293761,84182082580.95479
1656293762,84094873173.32355
1656293763,84008160536.05893
1656293764,83921998188.45786
1656293765,83836439649.81728
1656293766,83751538439.4342
1656293767,83667348076.60553
1656293768,83583922080.6282
1656293769,83501313970.79922
1656293770,83419577266.41551
1656293771,83338765486.77399
1656293772,83258932151.1717
1656293773,83180130778.90552
1656293774,83102414889.27242
1656293775,83025838001.56934
1656293776,82950453635.09329
1656293777,82876315309.14116
1656293778,82803476543.00989
1656293779,82731990855.99652
1656293780,82661911767.39793
1656293781,82593292796.51108
1656293782,82526187462.63293
1656293783,82460649285.06046
1656293784,82396731783.09055
1656293785,82334488476.02025
1656293786,82273972883.14644
1656293787,82215238523.76608
1656293788,82158338917.17618
1656293789,82103327582.67361
1656293790,82050258039.55539
1656293791,81999183807.11844
1656293792,81950158404.6597
1656293793,81903235351.47617
1656293794,81858468166.86475
1656293795,81815910370.12239
1656293796,81775615480.5461
1656293797,81737637017.4328
1656293798,81702028500.07945
1656293799,81668843447.78296
1656293800,81638135379.84033
1656293801,81609957815.54852
1656293802,81584364274.20445
1656293803,81561408275.10509
1656293804,81541143337.54736
1656293805,81523622980.82828
1656293806,81508900724.24474
1656293807,81497030087.09372
1656293808,81488064588.67215
1656293809,81482057748.27704
1656293810,81479063085.20528
1656293811,81479134118.75381
1656293812,81482324368.21967
1656293813,81488687352.89972
1656293814,81498267841.78926
1656293815,81511071129.71625
1656293816,81527071426.1488
1656293817,81546220694.72916
1656293818,81568466455.88332
1656293819,81593756230.03723
1656293820,81622037537.61682
1656293821,81653257899.04803
1656293822,81687364834.75688
1656293823,81724305865.16925
1656293824,81764028510.71112
1656293825,81806480291.80841
1656293826,81851608728.88712
1656293827,81899361342.37317
1656293828,81949685652.6925
1656293829,82002529180.27109
1656293830,82057839445.53487
1656293831,82115563968.90982
1656293832,82175650270.82185
1656293833,82238045871.69696
1656293834,82302698291.96104
1656293835,82369555052.04007
1656293836,82438563672.36005
1656293837,82509671673.34683
1656293838,82582826575.42645
1656293839,82657975899.02481
1656293840,82735067164.56787
1656293841,82814047892.48161
1656293842,82894865603.19194
1656293843,82977467817.12485
1656293844,83061802054.70625
1656293845,83147815836.3621
1656293846,83235456682.51839
1656293847,83324672113.60104
1656293848,83415409650.03598
1656293849,83507616812.24918
1656293850,83601241120.66663
1656293851,83696230095.71423
1656293852,83792531257.81795
1656293853,83890092127.40375
1656293854,83988860224.89755
1656293855,84088783070.72534
1656293856,84189808185.31299
1656293857,84291883089.08655
1656293858,84394955302.47195
1656293859,84498972345.89511
1656293860,84603881739.78198
1656293861,84709631004.55856
1656293862,84816167660.65073
1656293863,84923439228.4845
1656293864,85031393228.48576
1656293865,85139977181.0805
1656293866,85249138606.6947
1656293867,85358825025.75429
1656293868,85468983958.68518
1656293869,85579559103.3913
1656293870,85690474713.16089
1656293871,85801634600.64978
1656293872,85912935233.25847
1656293873,86024260315.47528
1656293874,86135490361.06079
1656293875,86246505883.77536
1656293876,86357187397.37955
1656293877,86467415415.63377
1656293878,86577070452.29848
1656293879,86686033021.13416
1656293880,86794183635.90123
1656293881,86901402810.36021
1656293882,87007571058.27153
1656293883,87112568893.39566
1656293884,87216276829.49307
1656293885,87318575380.32422
1656293886,87419345059.64955
1656293887,87518466381.22955
1656293888,87615819858.82469
1656293889,87711286006.19539
1656293890,87804745337.10214
1656293891,87896078365.3054
1656293892,87985165604.56566
1656293893,88071887568.64331
1656293894,88156124771.29889
1656293895,88237757726.29282
1656293896,88316666947.38559
1656293897,88392732948.33762
1656293898,88465836242.9094
1656293899,88535857344.86139
1656293900,88602676767.95404
1656293901,88666175025.94781
1656293902,88726232632.60324
1656293903,88782730101.68068
1656293904,88835547946.94064
1656293905,88884566682.14362
1656293906,88929666821.05002
1656293907,88970728877.42032
1656293908,89007633365.01498
1656293909,89040260797.59453
1656293910,89068491688.91931
1656293911,89092206552.74991
1656293912,89111318314.64487
1656293913,89125869547.35538
1656293914,89135935235.43082
1656293915,89141590363.4206
1656293916,89142909915.87404
1656293917,89139968877.34052
1656293918,89132842232.36937
1656293919,89121604965.51
1656293920,89106332061.31172
1656293921,89087098504.32393
1656293922,89063979279.09596
1656293923,89037049370.17719
1656293924,89006383762.117
1656293925,88972057439.46469
1656293926,88934145386.7697
1656293927,88892722588.58134
1656293928,88847864029.449
1656293929,88799644693.922
1656293930,88748139566.54974
1656293931,88693423631.8816
1656293932,88635571874.46689
1656293933,88574659278.85503
1656293934,88510760829.59529
1656293935,88443951511.23712
1656293936,88374306308.32985
1656293937,88301900205.42282
1656293938,88226808187.06543
1656293939,88149105237.80702
1656293940,88068866342.19696
1656293941,87986166484.7846
1656293942,87901080650.11932
1656293943,87813683822.75046
1656293944,87724050987.2274
1656293945,87632257128.0995
1656293946,87538377229.91609
1656293947,87442486277.22661
1656293948,87344659254.58032
1656293949,87244971146.52664
1656293950,87143496937.61493
1656293951,87040317861.96713
1656293952,86935540151.9956
1656293953,86829283348.21246
1656293954,86721696455.93964
1656293955,86612940461.83038
1656293956,86503177583.23882
1656293957,86392570037.51913
1656293958,86281280042.02547
1656293959,86169469814.11206
1656293960,86057301571.13304
1656293961,85944937530.44257
1656293962,85832539909.39485
1656293963,85720270925.34406
1656293964,85608292795.64433
1656293965,85496767737.6499
1656293966,85385857968.71487
1656293967,85275725706.19344
1656293968,85166533167.43979
1656293969,85058442569.80814
1656293970,84951616130.65253
1656293971,84846216067.32727
1656293972,84742404597.1865
1656293973,84640343937.5843
1656293974,84540196305.87495
1656293975,84442123919.4126
1656293976,84346288995.55142
1656293977,84252853751.64554
1656293978,84161980405.04918
1656293979,84073831173.11649
1656293980,83988568273.20169
1656293981,83906353922.65889
1656293982,83827350338.84229
1656293983,83751719739.10603
1656293984,83679624340.80435
1656293985,83611226361.29138
1656293986,83546688017.9213
1656293987,83486171528.04826
1656293988,83429839109.02649
1656293989,83377852978.21008
1656293990,83330375352.95328
1656293991,83287568450.61024
1656293992,83249594488.53511
1656293993,83216615684.08206
1656293994,83188794254.60535
1656293995,83166292417.45901
1656293996,83149240694.83182
1656293997,83137634450.86711
1656293998,83131403845.01007
1656293999,83130470659.32263
1656294000,83134756675.86678
1656294001,83144183676.70444
1656294002,83158673443.89761
1656294003,83178147759.50824
1656294004,83202528405.5983
1656294005,83231737164.22969
1656294006,83265695817.46445
1656294007,83304326147.36449
1656294008,83347549935.99179
1656294009,83395288965.4083
1656294010,83447465017.67598
1656294011,83503999874.85681
1656294012,83564815319.0127
1656294013,83629833132.20569
1656294014,83698975096.49765
1656294015,83772162993.95062
1656294016,83849318606.6265
1656294017,83930363716.58728
1656294018,84015220105.8949
1656294019,84103809556.61136
1656294020,84196053850.7986
1656294021,84291874770.51852
1656294022,84391194097.8332
1656294023,84493933614.80447
1656294024,84600015103.4944
1656294025,84709360345.9649
1656294026,84821891124.27792
1656294027,84937529220.49544
1656294028,85056196416.67941
1656294029,85177814494.89182
1656294030,85302305237.19456
1656294031,85429590425.64964
1656294032,85559591842.31906
1656294033,85692231269.2647
1656294034,85827430488.54854
1656294035,85965111282.23257
1656294036,86105195432.37874
1656294037,86247604721.04898
1656294038,86392260930.3053
1656294039,86539085842.2096
1656294040,86688002311.0787
1656294041,86838934959.20569
1656294042,86991799396.96735
1656294043,87146508713.69756
1656294044,87302975998.73022
1656294045,87461114341.39935
1656294046,87620836831.03874
1656294047,87782056556.9824
1656294048,87944686608.56424
1656294049,88108640075.11816
1656294050,88273830045.97813
1656294051,88440169610.47806
1656294052,88607571857.95178
1656294053,88775949877.73334
1656294054,88945216759.15656
1656294055,89115275127.27539
1656294056,89285985750.02356
1656294057,89457198931.05484
1656294058,89628764974.0229
1656294059,89800534182.58142
1656294060,89972356860.3842
1656294061,90144083311.08493
1656294062,90315563838.33733
1656294063,90486648745.7951
1656294064,90657188337.112
1656294065,90827032915.94171
1656294066,90996032785.938
1656294067,91164038250.75453
1656294068,91330899614.04506
1656294069,91496467179.46329
1656294070,91660591250.66296
1656294071,91823122131.29779
1656294072,91983923616.71988
1656294073,92142913469.07495
1656294074,92300022942.2071
1656294075,92455183289.96051
1656294076,92608325766.17924
1656294077,92759381624.70743
1656294078,92908282119.38916
1656294079,93054958504.06859
1656294080,93199342032.58978
1656294081,93341363958.79692
1656294082,93480955536.53407
1656294083,93618048019.64539
1656294084,93752578486.62337
1656294085,93884514563.01775
1656294086,94013858692.88058
1656294087,94140620568.72742
1656294088,94264809883.07385
1656294089,94386436328.43538
1656294090,94505509597.3276
