epoch,percent-idle
1656293156,4619.487735168857
1656293157,4617.194188340812
1656293158,4614.825414169583
1656293159,4612.378476860857
1656293160,4609.850126950364
1656293161,4607.235860294046
1656293162,4604.53052712186
1656293163,4601.727441167068
1656293164,4598.818842106238
1656293165,4595.797131302281
1656293166,4592.654802707847
1656293167,4589.3848582555665
1656293168,4585.982331798026
1656293169,4582.442765167788
1656293170,4578.761700197423
1656293171,4574.934678719504
1656293172,4570.957242566593
1656293173,4566.824933571264
1656293174,4562.533293566082
1656293175,4558.077864383618
1656293176,4553.454187856437
1656293177,4548.6578058171135
1656293178,4543.684260098213
1656293179,4538.529092532302
1656293180,4533.187844951951
1656293181,4527.65605918973
1656293182,4521.929277078207
1656293183,4516.003040449948
1656293184,4509.872891137526
1656293185,4503.534370973505
1656293186,4496.983021790456
1656293187,4490.214385420949
1656293188,4483.22400369755
1656293189,4476.007418452829
1656293190,4468.560171519355
1656293191,4460.877804729694
1656293192,4452.955859916418
1656293193,4444.789878912093
1656293194,4436.375403549291
1656293195,4427.707975660576
1656293196,4418.783137078521
1656293197,4409.5964296356915
1656293198,4400.144168753931
1656293199,4390.42676930271
1656293200,4380.4494401029415
1656293201,4370.218395066073
1656293202,4359.739848103556
1656293203,4349.0200131268375
1656293204,4338.065104047372
1656293205,4326.881334776608
1656293206,4315.474919225994
1656293207,4303.852071306981
1656293208,4292.02091409571
1656293209,4279.997207327076
1656293210,4267.798619900663
1656293211,4255.442820716058
1656293212,4242.947478672844
1656293213,4230.330262670608
1656293214,4217.608841608938
1656293215,4204.800884387416
1656293216,4191.924059905626
1656293217,4178.996037063158
1656293218,4166.034223226638
1656293219,4153.054979630882
1656293220,4140.074405977751
1656293221,4127.108601969099
1656293222,4114.17366730679
1656293223,4101.285701692679
1656293224,4088.460804828629
1656293225,4075.7150764164944
1656293226,4063.0646161581376
1656293227,4050.5255789454313
1656293228,4038.1143404302957
1656293229,4025.847500211081
1656293230,4013.7426324184644
1656293231,4001.818677966389
1656293232,3990.094877275502
1656293233,3978.5904707664586
1656293234,3967.324698859908
1656293235,3956.316801976504
1656293236,3945.5860205368954
1656293237,3935.151594961735
1656293238,3925.0327656716754
1656293239,3915.2487730873663
1656293240,3905.81885762946
1656293241,3896.7622597186073
1656293242,3888.098219775461
1656293243,3879.84597822067
1656293244,3872.024775474889
1656293245,3864.653851958769
1656293246,3857.7524480929587
1656293247,3851.3398042981107
1656293248,3845.4351609948785
1656293249,3840.057758603913
1656293250,3835.2268375458625
1656293251,3830.9616382413833
1656293252,3827.281401111125
1656293253,3824.2053665757367
1656293254,3821.75277505587
1656293255,3819.942866972181
1656293256,3818.7948827453183
1656293257,3818.328062795932
1656293258,3818.561647544676
1656293259,3819.5148774122017
1656293260,3821.2069928191577
1656293261,3823.6553919224953
1656293262,3826.8701038243544
1656293263,3830.8593153631705
1656293264,3835.63064463846
1656293265,3841.187857466962
1656293266,3847.5268106258372
1656293267,3854.6376595957436
1656293268,3862.5095288649763
1656293269,3871.129057820054
1656293270,3880.472945440364
1656293271,3890.5154056035108
1656293272,3901.2306521871014
1656293273,3912.592899068741
1656293274,3924.576360126036
1656293275,3937.155249236591
1656293276,3950.3037802780136
1656293277,3963.996167127905
1656293278,3978.2066236638757
1656293279,3992.909363763529
1656293280,4008.078601304471
1656293281,4023.6885501643073
1656293282,4039.713424220643
1656293283,4056.1274373510837
1656293284,4072.9048034332354
1656293285,4090.019736344705
1656293286,4107.446449963096
1656293287,4125.159158166015
1656293288,4143.132074831068
1656293289,4161.33941383586
1656293290,4179.755389057999
1656293291,4198.3542143750865
1656293292,4217.110103664731
1656293293,4235.997270804537
1656293294,4254.9899296721105
1656293295,4274.0622941450565
1656293296,4293.188578100981
1656293297,4312.342995417492
1656293298,4331.499759972192
1656293299,4350.633085642688
1656293300,4369.717186306585
1656293301,4388.726275841489
1656293302,4407.634568125004
1656293303,4426.416277034739
1656293304,4445.0456164482985
1656293305,4463.496800243285
1656293306,4481.744042297309
1656293307,4499.7615564879725
1656293308,4517.523556692882
1656293309,4535.004256789645
1656293310,4552.17767853771
1656293311,4569.016889513531
1656293312,4585.4938796125725
1656293313,4601.57983063836
1656293314,4617.245575688232
1656293315,4632.4618963633075
1656293316,4647.199376191411
1656293317,4661.4278064071605
1656293318,4675.116678703776
1656293319,4688.235078902093
1656293320,4700.75199135485
1656293321,4712.636400414791
1656293322,4723.857290434649
1656293323,4734.383645767166
1656293324,4744.184450765086
1656293325,4753.228689781142
1656293326,4761.485347168075
1656293327,4768.923407278628
1656293328,4775.511854465535
1656293329,4781.219673081541
1656293330,4786.015847479381
1656293331,4789.869362011797
1656293332,4792.749201031528
1656293333,4794.624348891313
1656293334,4795.463789943892
1656293335,4795.236508542002
1656293336,4793.911489038386
1656293337,4791.457715785783
1656293338,4787.84417313693
1656293339,4783.039845444568
1656293340,4777.013717061437
1656293341,4769.734772340276
1656293342,4761.171995633825
1656293343,4751.300321275166
1656293344,4740.118483518772
1656293345,4727.631166599457
1656293346,4713.843054752035
1656293347,4698.758832211324
1656293348,4682.383183212135
1656293349,4664.720791989286
1656293350,4645.779494245673
1656293351,4625.579731556531
1656293352,4604.145096965178
1656293353,4581.499183514929
1656293354,4557.665584249101
1656293355,4532.66789221101
1656293356,4506.529700443975
1656293357,4479.274601991312
1656293358,4450.926189896338
1656293359,4421.508057202367
1656293360,4391.043796952719
1656293361,4359.5570021907115
1656293362,4327.071265959659
1656293363,4293.61018130288
1656293364,4259.197341263691
1656293365,4223.856338885405
1656293366,4187.610767211345
1656293367,4150.484342832141
1656293368,4112.501276527701
1656293369,4073.6859026252487
1656293370,4034.0625554520075
1656293371,3993.6555693352007
1656293372,3952.489278602049
1656293373,3910.588017579781
1656293374,3867.976120595619
1656293375,3824.6779219767836
1656293376,3780.7177560504997
1656293377,3736.1199571439915
1656293378,3690.9088939127187
1656293379,3645.1090723250936
1656293380,3598.745069550032
1656293381,3551.8415208571046
1656293382,3504.422798625872
1656293383,3456.513417013589
1656293384,3408.1379479690513
1656293385,3359.320963441056
1656293386,3310.087035378398
1656293387,3260.4607357298746
1656293388,3210.466636444279
1656293389,3160.1293094704106
1656293390,3109.4733267570614
1656293391,3058.5232602530286
1656293392,3007.3036819071085
1656293393,2955.839163668097
1656293394,2904.1542774847885
1656293395,2852.2735953059805
1656293396,2800.221689080468
1656293397,2748.0231307570457
1656293398,2695.702492284512
1656293399,2643.28434561166
1656293400,2590.793262687287
1656293401,2538.2538154601884
1656293402,2485.6905758791595
1656293403,2433.128115892997
1656293404,2380.591007450497
1656293405,2328.103822500453
1656293406,2275.6911329916625
1656293407,2223.3775108729214
1656293408,2171.1875280930262
1656293409,2119.1457566007703
1656293410,2067.276768344951
1656293411,2015.6051352743648
1656293412,1964.1554293378053
1656293413,1912.9522224840698
1656293414,1862.020086661955
1656293415,1811.383593820255
1656293416,1761.067315907765
1656293417,1711.0958248732836
1656293418,1661.4936926656046
1656293419,1612.2854912335233
1656293420,1563.495792525835
1656293421,1515.1491684913392
1656293422,1467.2701910788273
1656293423,1419.883432237098
1656293424,1373.013463914945
1656293425,1326.684858061167
1656293426,1280.922186624557
1656293427,1235.7500215539108
1656293428,1191.1929347980263
1656293429,1147.2754983056989
1656293430,1104.0222840257213
1656293431,1061.4578639068918
1656293432,1019.606809898007
1656293433,978.4926762600455
1656293434,938.1335507429645
1656293435,898.5409203698649
1656293436,859.723789518342
1656293437,821.6868150230057
1656293438,784.4335668327274
1656293439,747.9676148963724
1656293440,712.2925291628085
1656293441,677.411879580903
1656293442,643.3292360995231
1656293443,610.0481686675379
1656293444,577.572247233813
1656293445,545.9050417472176
1656293446,515.0501221566179
1656293447,485.0110584108812
1656293448,455.7893830452317
1656293449,427.3784789403163
1656293450,399.76969156313555
1656293451,372.9543663806951
1656293452,346.9238488599949
1656293453,321.6694844680368
1656293454,297.18261867182684
1656293455,273.4545969383644
1656293456,250.47676473465367
1656293457,228.24046752769465
1656293458,206.73705078449416
1656293459,185.95785997205132
1656293460,165.89424055736902
1656293461,146.53753800745164
1656293462,127.87909778929861
1656293463,109.91026536991558
1656293464,92.62238621630217
1656293465,76.00680579546452
1656293466,60.05486957440269
1656293467,44.75792302011848
1656293468,30.107311599614718
1656293469,16.094380779895005
1656293470,2.710476027962045
1656293471,-10.053057189182368
1656293472,-22.20487340453508
1656293473,-33.753627151094975
1656293474,-44.707972961857195
1656293475,-55.07656536982313
1656293476,-64.86805890798576
1656293477,-74.09110810934669
1656293478,-82.75436750689971
1656293479,-90.8664916336445
1656293480,-98.43613502257779
1656293481,-105.47195220669812
1656293482,-111.98259771900166
1656293483,-117.97672609248696
1656293484,-123.4629918601504
1656293485,-128.45004955499087
1656293486,-132.94655371000397
1656293487,-136.96115885818915
1656293488,-140.50251953254246
1656293489,-143.57929026606223
1656293490,-146.20012559174643
1656293491,-148.37368004259054
1656293492,-150.10860815159435
1656293493,-151.4135644517536
1656293494,-152.2972034760669
1656293495,-152.76817975753215
1656293496,-152.83514782914472
1656293497,-152.50676222390427
1656293498,-151.79167747480756
1656293499,-150.69854811485095
1656293500,-149.2360286770337
1656293501,-147.41277369435306
1656293502,-145.23743769980547
1656293503,-142.71867522638854
1656293504,-139.86514080710128
1656293505,-136.68548897493997
1656293506,-133.1883742629018
1656293507,-129.38245120398528
1656293508,-125.27637433118696
1656293509,-120.87879817750456
1656293510,-116.19837727593597
1656293511,-111.24376615947904
1656293512,-106.02361936112993
1656293513,-100.54659141388595
1656293514,-94.82133685074689
1656293515,-88.8565102047088
1656293516,-82.66076600876897
1656293517,-76.24275879592494
1656293518,-69.61114309917502
1656293519,-62.774573451514925
1656293520,-55.74170438594365
1656293521,-48.52119043545997
1656293522,-41.1216861330588
1656293523,-33.55184601173835
1656293524,-25.820324604496705
1656293525,-17.935776444330713
1656293526,-9.906856064238127
1656293527,-1.7422179972168124
1656293528,6.549483223735365
1656293529,14.959593065622698
1656293530,23.47945699544607
1656293531,32.10042048020807
1656293532,40.81382898691277
1656293533,49.611027982561154
1656293534,58.48336293415548
1656293535,67.4221793086997
1656293536,76.41882257319583
1656293537,85.46479908733261
1656293538,94.55225878154909
1656293539,103.67370571668812
1656293540,112.82241690446426
1656293541,121.99186259430905
1656293542,131.1755130356555
1656293543,140.3670777687321
1656293544,149.5612234969566
1656293545,158.75285621454236
1656293546,167.93688191570612
1656293547,177.1082065946598
1656293548,186.26202177027255
1656293549,195.3946610600143
1656293550,204.50274360600974
1656293551,213.582888550382
1656293552,222.63171503525643
1656293553,231.64613106739182
1656293554,240.62420011208985
1656293555,249.56427449928947
1656293556,258.46470655893097
1656293557,267.3238486209499
1656293558,276.1400530152853
1656293559,284.9116720718771
1656293560,293.6370581206629
1656293561,302.3145634915819
1656293562,310.9425405145706
1656293563,319.5193415195682
1656293564,328.0436115562752
1656293565,336.51516655343767
1656293566,344.9341151595636
1656293567,353.3003991949513
1656293568,361.61329316705724
1656293569,369.8719047551298
1656293570,378.07534163841524
1656293571,386.2227114961622
1656293572,394.313122007619
1656293573,402.3456808520323
1656293574,410.31949570865015
1656293575,418.2336742567203
1656293576,426.08732417548924
1656293577,433.87955314420583
1656293578,441.60946884211717
1656293579,449.27617894847117
1656293580,456.87879114251484
1656293581,464.41641310349576
1656293582,471.8881525106623
1656293583,479.29311704326125
1656293584,486.6304143805424
1656293585,493.8991522017502
1656293586,501.09843818613405
1656293587,508.2273800129411
1656293588,515.2850853614194
1656293589,522.270661910816
1656293590,529.183217340379
1656293591,536.0218593293555
1656293592,542.7856955569943
1656293593,549.473833702541
1656293594,556.0853814452443
1656293595,562.6194464643528
1656293596,569.0751364391131
1656293597,575.451559048772
1656293598,581.7478219725788
1656293599,587.9630328897798
1656293600,594.0962994796234
1656293601,600.1467294213564
1656293602,606.1134303942281
1656293603,611.9955100774836
1656293604,617.7920761503728
1656293605,623.502236292142
1656293606,629.1250981820392
1656293607,634.6597694993125
1656293608,640.1053579232087
1656293609,645.4609711329756
1656293610,650.7257168078606
1656293611,655.8987026271124
1656293612,660.9790362699779
1656293613,665.9658254157041
1656293614,670.8581777435397
1656293615,675.6552009327315
1656293616,680.356002662528
1656293617,684.959690612176
1656293618,689.4653724609227
1656293619,693.8721558880172
1656293620,698.1791485727061
1656293621,702.385458194237
1656293622,706.490192431858
1656293623,710.492458964816
1656293624,714.3913654723596
1656293625,718.1860196337357
1656293626,721.875529128192
1656293627,725.4590016349761
1656293628,728.9355448333357
1656293629,732.3042664025186
1656293630,735.564274021772
1656293631,738.7146753703439
1656293632,741.7545781274816
1656293633,744.6830899724333
1656293634,747.499318584446
1656293635,750.2023716427675
1656293636,752.7913568266454
1656293637,755.2653818153274
1656293638,757.6235542880606
1656293639,759.8649819240934
1656293640,761.9887724026731
1656293641,763.9940334030475
1656293642,765.8798726044638
1656293643,767.6453976861699
1656293644,769.2897163274132
1656293645,770.8119362074411
1656293646,772.2111650055024
1656293647,773.4865104008431
1656293648,774.6370800727121
1656293649,775.6619817003565
1656293650,776.5603229630236
1656293651,777.3312115399613
1656293652,777.9737551104174
1656293653,778.4870613536392
1656293654,778.8702379488748
1656293655,779.1223925753715
1656293656,779.2426329123764
1656293657,779.2300666391382
1656293658,779.0838014349033
1656293659,778.8029449789204
1656293660,778.3866049504364
1656293661,777.8338890286993
1656293662,777.1439048929567
1656293663,776.315760222456
1656293664,775.3485626964448
1656293665,774.2414199941709
1656293666,772.9934397948817
1656293667,771.6037297778253
1656293668,770.0713976222487
1656293669,768.3955510073997
1656293670,766.5752976125264
1656293671,764.6097451168757
1656293672,762.4980011996954
1656293673,760.2391620986913
1656293674,757.8322782853995
1656293675,755.2763904240119
1656293676,752.5705457155094
1656293677,749.7138399541925
1656293678,746.706500464049
1656293679,743.5525763009982
1656293680,740.2572009388076
1656293681,736.826070749829
1656293682,733.2650228310613
1656293683,729.5802156887848
1656293684,725.7790934664102
1656293685,721.8700547562719
1656293686,717.8640303092745
1656293687,713.7725839159639
1656293688,709.6072793668867
1656293689,705.3796804525895
1656293690,701.1013509636189
1656293691,696.7838546905207
1656293692,692.4387554238415
1656293693,688.077616954128
1656293694,683.7120030719266
1656293695,679.3534775677833
1656293696,675.0136042322449
1656293697,670.7039468558579
1656293698,666.4360692291682
1656293699,662.2215351427228
1656293700,658.0719083870679
1656293701,653.9987527527496
1656293702,650.0136320303147
1656293703,646.1281100103097
1656293704,642.3537504832806
1656293705,638.702117239774
1656293706,635.1847740703366
1656293707,631.8132847655145
1656293708,628.599213115854
1656293709,625.5541229119018
1656293710,622.6895779442045
1656293711,620.017142003308
1656293712,617.548378879759
1656293713,615.2948523641038
1656293714,613.2675263599632
1656293715,611.4748633372191
1656293716,609.9243183346897
1656293717,608.6226368637995
1656293718,607.5724691873518
1656293719,606.7691991940444
1656293720,606.2065460893887
1656293721,605.8782290788963
1656293722,605.7779673680784
1656293723,605.8994801624466
1656293724,606.2364866675126
1656293725,606.7827060887873
1656293726,607.5318576317821
1656293727,608.477660502009
1656293728,609.6138339049788
1656293729,610.9340970462034
1656293730,612.4321691311939
1656293731,614.1017693654619
1656293732,615.9366169545185
1656293733,617.9304311038755
1656293734,620.0769310190443
1656293735,622.3698359055361
1656293736,624.8028649688627
1656293737,627.3697374145347
1656293738,630.0634535208313
1656293739,632.8735329250883
1656293740,635.7869222889419
1656293741,638.7924741505589
1656293742,641.8805990887383
1656293743,645.0419557725451
1656293744,648.2672028710454
1656293745,651.5469990533043
1656293746,654.8720029883876
1656293747,658.2328733453608
1656293748,661.6202687932889
1656293749,665.0248480012377
1656293750,668.4372696382729
1656293751,671.8481923734599
1656293752,675.2482748758637
1656293753,678.6281758145506
1656293754,681.9785538585852
1656293755,685.2900676770336
1656293756,688.5533759389613
1656293757,691.7591373134333
1656293758,694.8980104695154
1656293759,697.9606540762732
1656293760,700.9377268027719
1656293761,703.8198873180771
1656293762,706.5977942912542
1656293763,709.2621063913691
1656293764,711.8034822874868
1656293765,714.2125806486728
1656293766,716.4800601439929
1656293767,718.5965794425124
1656293768,720.5527972132968
1656293769,722.3404794759546
1656293770,723.9567689988107
1656293771,725.4039217624914
1656293772,726.6860069965004
1656293773,727.8073104059232
1656293774,728.772117695845
1656293775,729.5847145713517
1656293776,730.2493867375288
1656293777,730.7704198994617
1656293778,731.1520997622363
1656293779,731.3987120309379
1656293780,731.5145424106522
1656293781,731.5038766064648
1656293782,731.3710003234615
1656293783,731.1201992667277
1656293784,730.7557591413487
1656293785,730.2819656524106
1656293786,729.7031045049987
1656293787,729.0234614041988
1656293788,728.247322055096
1656293789,727.3789721627763
1656293790,726.4226974323254
1656293791,725.3827835688287
1656293792,724.2635162773717
1656293793,723.0691812630398
1656293794,721.8040642309192
1656293795,720.472450886095
1656293796,719.0786269336531
1656293797,717.6268780786785
1656293798,716.1214900262574
1656293799,714.5667484814755
1656293800,712.9669391494181
1656293801,711.3263477351702
1656293802,709.6484872407377
1656293803,707.9340841633915
1656293804,706.1843095276781
1656293805,704.4006386657331
1656293806,702.5845469096922
1656293807,700.7375095916907
1656293808,698.8610020438645
1656293809,696.956499598349
1656293810,695.0254775872797
1656293811,693.0694113427926
1656293812,691.0897761970224
1656293813,689.0880474821055
1656293814,687.0657005301772
1656293815,685.0242106733725
1656293816,682.9650532438283
1656293817,680.8897035736788
1656293818,678.7996369950605
1656293819,676.6963288401084
1656293820,674.5812544409587
1656293821,672.4558891297462
1656293822,670.321708238607
1656293823,668.1801870996766
1656293824,666.0328010450903
1656293825,663.881025406984
1656293826,661.7263355174931
1656293827,659.5702067087532
1656293828,657.4141143128998
1656293829,655.2595336620685
1656293830,653.1079400883949
1656293831,650.9608089240148
1656293832,648.8196155010637
1656293833,646.6858351516769
1656293834,644.5609432079899
1656293835,642.4464150021385
1656293836,640.3437258662583
1656293837,638.2543511324852
1656293838,636.179766132954
1656293839,634.1214461998006
1656293840,632.0808666651608
1656293841,630.0595028611699
1656293842,628.0587618613804
1656293843,626.07977770501
1656293844,624.1235324772712
1656293845,622.1906011236949
1656293846,620.2811854624324
1656293847,618.3954149536462
1656293848,616.5334190574981
1656293849,614.6953272341495
1656293850,612.8812689437633
1656293851,611.0913736465012
1656293852,609.3257708025253
1656293853,607.5845898719974
1656293854,605.8679603150798
1656293855,604.1760115919343
1656293856,602.5088731627231
1656293857,600.8666744876082
1656293858,599.2495450267517
1656293859,597.6576142403153
1656293860,596.0910115884616
1656293861,594.5498665313521
1656293862,593.0343085291493
1656293863,591.5444670420145
1656293864,590.0804715301107
1656293865,588.6424514535992
1656293866,587.2305362726423
1656293867,585.8448554474023
1656293868,584.4855384380404
1656293869,583.1527147047195
1656293870,581.8465137076012
1656293871,580.5670649068476
1656293872,579.3144977626208
1656293873,578.088941735083
1656293874,576.8905262843957
1656293875,575.7193808707215
1656293876,574.5756349542222
1656293877,573.4594179950595
1656293878,572.3708594533961
1656293879,571.3100887893936
1656293880,570.2772354632142
1656293881,569.2724289350197
1656293882,568.2957986649724
1656293883,567.3474741132341
1656293884,566.4275847399672
1656293885,565.5362600053334
1656293886,564.6736293694944
1656293887,563.8398222926131
1656293888,563.0349682348508
1656293889,562.25919665637
1656293890,561.5126370173326
1656293891,560.7954187779005
1656293892,560.1076713982355
1656293893,559.4495243385003
1656293894,558.8211070588566
1656293895,558.2225490194661
1656293896,557.6539796804913
1656293897,557.115528502094
1656293898,556.6073249444364
1656293899,556.1294984676804
1656293900,555.6821785319879
1656293901,555.2654945975213
1656293902,554.8795761244425
1656293903,554.5245525729134
1656293904,554.2005534030958
1656293905,553.9076847221866
1656293906,553.6459860048021
1656293907,553.4156159228016
1656293908,553.2167754399293
1656293909,553.0491960741758
1656293910,552.9124831238236
1656293911,552.806241887155
1656293912,552.7300776624522
1656293913,552.6835957479982
1656293914,552.666401442075
1656293915,552.6781000429646
1656293916,552.7182968489506
1656293917,552.7865971583144
1656293918,552.8826062693386
1656293919,553.0059294803059
1656293920,553.1561720894986
1656293921,553.332939395199
1656293922,553.53583669569
1656293923,553.7644692892532
1656293924,554.0184424741717
1656293925,554.2973615487275
1656293926,554.6008318112031
1656293927,554.9284585598814
1656293928,555.2798470930442
1656293929,555.6546027089744
1656293930,556.0523307059539
1656293931,556.4726363822656
1656293932,556.9151250361914
1656293933,557.3794019660143
1656293934,557.8650724700165
1656293935,558.3717418464801
1656293936,558.899015393688
1656293937,559.4464984099225
1656293938,560.0137961934656
1656293939,560.6005140426005
1656293940,561.206257255609
1656293941,561.8306311307736
1656293942,562.4732409663769
1656293943,563.1336920607013
1656293944,563.8115897120289
1656293945,564.5065392186427
1656293946,565.2181458788245
1656293947,565.9460149908573
1656293948,566.6897518530232
1656293949,567.4489617636044
1656293950,568.2232500208836
1656293951,569.0122219231434
1656293952,569.815482768666
1656293953,570.6326378557337
1656293954,571.4632924826292
1656293955,572.3070519476348
1656293956,573.1635215490328
1656293957,574.0323065851057
1656293958,574.9130123541356
1656293959,575.8052441544058
1656293960,576.708607284198
1656293961,577.6227070417947
1656293962,578.5471487254786
1656293963,579.481537633532
1656293964,580.4254790642367
1656293965,581.3785783158762
1656293966,582.3404406867323
1656293967,583.3106714750874
1656293968,584.288875979224
1656293969,585.2746594974246
1656293970,586.2676273279716
1656293971,587.2673847691474
1656293972,588.2735371192342
1656293973,589.2856896765151
1656293974,590.3034477392716
1656293975,591.3264166057867
1656293976,592.3542015743429
1656293977,593.3864079432223
1656293978,594.4226410107071
1656293979,595.4625060750806
1656293980,596.5056084346242
1656293981,597.551553387621
1656293982,598.5999462323531
1656293983,599.6503922671031
1656293984,600.7024967901534
1656293985,601.7558650997864
1656293986,602.8101024942845
1656293987,603.8648142719298
1656293988,604.9196057310053
1656293989,605.9740821697932
1656293990,607.0278488865756
1656293991,608.0805111796354
1656293992,609.1316743472547
1656293993,610.1809436877162
1656293994,611.2279244993018
1656293995,612.2722220802947
1656293996,613.3134417289766
1656293997,614.3511887436304
1656293998,615.385068422538
1656293999,616.4146860639826
1656294000,617.4396469662458
1656294001,618.4595564276103
1656294002,619.4740197463587
1656294003,620.4826422207736
1656294004,621.4850291491372
1656294005,622.4807858297315
1656294006,623.4695175608394
1656294007,624.4508296407432
1656294008,625.4243273677253
1656294009,626.3896160400682
1656294010,627.3463009560544
1656294011,628.293987413966
1656294012,629.2322807120855
1656294013,630.1607861486955
1656294014,631.0791090220783
1656294015,631.9868546305167
1656294016,632.8836282722925
1656294017,633.7690352456884
1656294018,634.6426808489867
1656294019,635.5041703804704
1656294020,636.3531091384209
1656294021,637.1891024211216
1656294022,638.0117555268544
1656294023,638.8206737539016
1656294024,639.615462400546
1656294025,640.3957267650699
1656294026,641.161134228624
1656294027,641.9116005038336
1656294028,642.6471361969183
1656294029,643.3678865507517
1656294030,644.0740431939304
1656294031,644.7658011488004
1656294032,645.4433554377065
1656294033,646.1069010829948
1656294034,646.7566331070101
1656294035,647.392746532098
1656294036,648.015441869374
1656294037,648.6249415850303
1656294038,649.2214736340308
1656294039,649.8052659713371
1656294040,650.3765465519122
1656294041,650.9355433307192
1656294042,651.4824842627202
1656294043,652.017597302878
1656294044,652.5411104061557
1656294045,653.0532515275154
1656294046,653.5542486219204
1656294047,654.0443296443327
1656294048,654.5237225497157
1656294049,654.9926552930315
1656294050,655.4513558292429
1656294051,655.900052113313
1656294052,656.3389721002039
1656294053,656.7683437448786
1656294054,657.1883950022999
1656294055,657.5993538274301
1656294056,658.0014481752321
1656294057,658.3949060006686
1656294058,658.7799552587019
1656294059,659.1568239042954
1656294060,659.5257398924118
1656294061,659.8869311780128
1656294062,660.2406257160617
1656294063,660.5870514615215
1656294064,660.9264363693542
1656294065,661.2590083945231
1656294066,661.5849954919904
1656294067,661.9046256167189
1656294068,662.2181267236715
1656294069,662.5257267678109
1656294070,662.8276537040995
1656294071,663.1241354875
1656294072,663.415400072975
1656294073,663.7016754154878
1656294074,663.9831894700004
1656294075,664.2601701914758
1656294076,664.5328455348766
1656294077,664.8014434551654
1656294078,665.066191907305
1656294079,665.3273188462582
1656294080,665.5850522269873
1656294081,665.8396200044554
1656294082,666.091250133625
1656294083,666.3401705694588
1656294084,666.5866092669193
1656294085,666.8307941809694
1656294086,667.0729532665717
1656294087,667.313314478689
1656294088,667.5521057722838
1656294089,667.7895551023189
1656294090,668.025890423757
1656294091,668.2613396915606
1656294092,668.4961308606926
1656294093,668.7304918861156
1656294094,668.9646507227923
1656294095,669.1988353256852
1656294096,669.4332736497573
1656294097,669.6681936499712
1656294098,669.9038232812893
1656294099,670.1403904986745
1656294100,670.3781232570896
1656294101,670.617249511497
