epoch,percent-system
1656293426,1573.3421676881599
1656293427,1573.8341572581626
1656293428,1574.2779300596314
1656293429,1574.6859837942338
1656293430,1575.070816163638
1656293431,1575.4449248695114
1656293432,1575.8208076135224
1656293433,1576.209241329183
1656293434,1576.6141198773803
1656293435,1577.0376163508442
1656293436,1577.481903842307
1656293437,1577.949155444499
1656293438,1578.4415442501509
1656293439,1578.9612433519949
1656293440,1579.5104258427607
1656293441,1580.09126481518
1656293442,1580.7059333619836
1656293443,1581.356604575902
1656293444,1582.0454515496667
1656293445,1582.774647376009
1656293446,1583.5463651476587
1656293447,1584.3627779573485
1656293448,1585.2260588978074
1656293449,1586.138381061768
1656293450,1587.1019175419606
1656293451,1588.1188414311162
1656293452,1589.1913258219654
1656293453,1590.320658093756
1656293454,1591.5048917140648
1656293455,1592.7424302060465
1656293456,1594.0319860351215
1656293457,1595.3722716667091
1656293458,1596.76199956623
1656293459,1598.1998821991042
1656293460,1599.6846320307504
1656293461,1601.21496152659
1656293462,1602.789583152043
1656293463,1604.407209372529
1656293464,1606.0665526534672
1656293465,1607.7663254602787
1656293466,1609.5052402583838
1656293467,1611.282009513201
1656293468,1613.0953456901516
1656293469,1614.9439612546553
1656293470,1616.8265686721318
1656293471,1618.7418804080014
1656293472,1620.6886089276836
1656293473,1622.6654666965994
1656293474,1624.6719338085459
1656293475,1626.7105608708343
1656293476,1628.7840808134138
1656293477,1630.8928853432728
1656293478,1633.036780861662
1656293479,1635.21557376983
1656293480,1637.4290704690263
1656293481,1639.677077360501
1656293482,1641.959400845503
1656293483,1644.2758473252825
1656293484,1646.6262232010877
1656293485,1649.0103348741693
1656293486,1651.4279887457762
1656293487,1653.8789912171583
1656293488,1656.363148689565
1656293489,1658.8802675642453
1656293490,1661.4301542424487
1656293491,1664.0127224092164
1656293492,1666.62831488475
1656293493,1669.277381773043
1656293494,1671.9603482836499
1656293495,1674.6769349052606
1656293496,1677.4244166597193
1656293497,1680.1994634257683
1656293498,1682.998745082149
1656293499,1685.8189315076038
1656293500,1688.656692580874
1656293501,1691.5086981807015
1656293502,1694.371618185829
1656293503,1697.2421224749983
1656293504,1700.11688092695
1656293505,1702.9925634204271
1656293506,1705.8658398341718
1656293507,1708.7333800469253
1656293508,1711.5918539374293
1656293509,1714.4379313844267
1656293510,1717.268282266659
1656293511,1720.0795764628672
1656293512,1722.8684838517947
1656293513,1725.6316743121824
1656293514,1728.3658177227717
1656293515,1731.0675839623066
1656293516,1733.7336429095267
1656293517,1736.360664443175
1656293518,1738.9453184419935
1656293519,1741.4842747847233
1656293520,1743.9742033501075
1656293521,1746.4117740168872
1656293522,1748.7937553792365
1656293523,1751.1173108930577
1656293524,1753.379702729686
1656293525,1755.578193060454
1656293526,1757.7100440566976
1656293527,1759.7725178897513
1656293528,1761.7633429253249
1656293529,1763.682112306635
1656293530,1765.5288853712739
1656293531,1767.3037214568337
1656293532,1769.0066799009076
1656293533,1770.6378200410873
1656293534,1772.1972012149654
1656293535,1773.6848827601339
1656293536,1775.1009240141861
1656293537,1776.445384314713
1656293538,1777.7183229993082
1656293539,1778.9197994055642
1656293540,1780.0498728710722
1656293541,1781.1086027334256
1656293542,1782.0960483302158
1656293543,1783.0122689990365
1656293544,1783.8573240774792
1656293545,1784.6312729031363
1656293546,1785.3341748136008
1656293547,1785.9660891464646
1656293548,1786.52707523932
1656293549,1787.0171924297592
1656293550,1787.4365000553755
1656293551,1787.7850574537606
1656293552,1788.062923962507
1656293553,1788.2701589192068
1656293554,1788.4068216614528
1656293555,1788.4729715268372
1656293556,1788.4686678529524
1656293557,1788.3939699773912
1656293558,1788.2489372377456
1656293559,1788.033628971608
1656293560,1787.7481045165703
1656293561,1787.3924232102256
1656293562,1786.9666443901665
1656293563,1786.4708273939843
1656293564,1785.9052458463868
1656293565,1785.2710305205364
1656293566,1784.569526476712
1656293567,1783.8020787751907
1656293568,1782.970084979796
1656293569,1782.0751526685415
1656293570,1781.1189419229859
1656293571,1780.103112824688
1656293572,1779.0293254552064
1656293573,1777.8992398961004
1656293574,1776.7145162289287
1656293575,1775.4768145352502
1656293576,1774.1877948966244
1656293577,1772.8491173946097
1656293578,1771.4624421107656
1656293579,1770.0294291266507
1656293580,1768.5517385238234
1656293581,1767.0310303838437
1656293582,1765.4689647882701
1656293583,1763.8674494498553
1656293584,1762.2293826061257
1656293585,1760.5579101258022
1656293586,1758.8561778776057
1656293587,1757.127331730256
1656293588,1755.374517552474
1656293589,1753.6008812129808
1656293590,1751.8095685804965
1656293591,1750.0037255237417
1656293592,1748.1864979114364
1656293593,1746.3610316123022
1656293594,1744.5304724950588
1656293595,1742.697966428427
1656293596,1740.8666592811276
1656293597,1739.0396969218812
1656293598,1737.2202252194077
1656293599,1735.4113900424286
1656293600,1733.6163372596632
1656293601,1731.8382127398331
1656293602,1730.080162351659
1656293603,1728.345139860165
1656293604,1726.635330615599
1656293605,1724.9527278645105
1656293606,1723.2993248534513
1656293607,1721.6771148289713
1656293608,1720.088091037622
1656293609,1718.5342467259545
1656293610,1717.017575140519
1656293611,1715.539884969288
1656293612,1714.1022327446294
1656293613,1712.705434755189
1656293614,1711.3502933683271
1656293615,1710.037610951404
1656293616,1708.7681898717806
1656293617,1707.5428324968173
1656293618,1706.3623411938736
1656293619,1705.2275183303107
1656293620,1704.139166273488
1656293621,1703.0980873907668
1656293622,1702.1050840495072
1656293623,1701.1609586170694
1656293624,1700.2665134608137
1656293625,1699.4225509481005
1656293626,1698.6298734462903
1656293627,1697.8892833227433
1656293628,1697.2015829448196
1656293629,1696.5675746798802
1656293630,1695.9880608952851
1656293631,1695.4638439583946
1656293632,1694.9957262365688
1656293633,1694.5845100971692
1656293634,1694.2309979075544
1656293635,1693.9359920350857
1656293636,1693.7002948471238
1656293637,1693.5247087110288
1656293638,1693.4100359941604
1656293639,1693.35707906388
1656293640,1693.3666402875474
1656293641,1693.4395220325223
1656293642,1693.5765266661663
1656293643,1693.7784565558386
1656293644,1694.0461140689006
1656293645,1694.3803015727117
1656293646,1694.7813346556884
1656293647,1695.2474819695913
1656293648,1695.7761261037308
1656293649,1696.364549826543
1656293650,1697.0100359064634
1656293651,1697.7098671119268
1656293652,1698.4613262113692
1656293653,1699.2616959732252
1656293654,1700.1082591659303
1656293655,1700.99829855792
1656293656,1701.9290969176302
1656293657,1702.8979370134953
1656293658,1703.9021016139511
1656293659,1704.9388734874326
1656293660,1706.0055354023755
1656293661,1707.0993701272155
1656293662,1708.2176604303866
1656293663,1709.3576890803254
1656293664,1710.5167388454663
1656293665,1711.6920924942458
1656293666,1712.8810327950982
1656293667,1714.0808425164596
1656293668,1715.288804426764
1656293669,1716.502201294449
1656293670,1717.7183158879475
1656293671,1718.934430975696
1656293672,1720.1478293261302
1656293673,1721.3557937076853
1656293674,1722.5556068887956
1656293675,1723.7445516378978
1656293676,1724.9199107234258
1656293677,1726.0789669138162
1656293678,1727.2190029775038
1656293679,1728.3373016829241
1656293680,1729.431145798512
1656293681,1730.4978180927033
1656293682,1731.5350434843895
1656293683,1732.542315494287
1656293684,1733.5195697935687
1656293685,1734.466742053408
1656293686,1735.3838324996107
1656293687,1736.271099576523
1656293688,1737.1288662831225
1656293689,1737.9574556183888
1656293690,1738.7571905813002
1656293691,1739.5283941708362
1656293692,1740.2713893859752
1656293693,1740.9864992256958
1656293694,1741.6740466889776
1656293695,1742.3343547747988
1656293696,1742.9677464821384
1656293697,1743.5745448099751
1656293698,1744.1550727572885
1656293699,1744.709653323057
1656293700,1745.2386095062589
1656293701,1745.742264305874
1656293702,1746.2209407208807
1656293703,1746.6749617502576
1656293704,1747.1046503929836
1656293705,1747.5103296480384
1656293706,1747.8923225143997
1656293707,1748.2509519910477
1656293708,1748.5865410769604
1656293709,1748.8994127711164
1656293710,1749.1898900724946
1656293711,1749.4582959800746
1656293712,1749.7049534928342
1656293713,1749.9301856097532
1656293714,1750.1343153298099
1656293715,1750.3176656519834
1656293716,1750.4805595752528
1656293717,1750.6233200985967
1656293718,1750.7463710801965
1656293719,1750.8505709892006
1656293720,1750.937033823885
1656293721,1751.0070463907068
1656293722,1751.062012432536
1656293723,1751.1033613821392
1656293724,1751.1325256284388
1656293725,1751.150890148127
1656293726,1751.1598270775555
1656293727,1751.1607085530766
1656293728,1751.154906711043
1656293729,1751.143793687807
1656293730,1751.1287416197201
1656293731,1751.111122643135
1656293732,1751.0923088944046
1656293733,1751.073672509881
1656293734,1751.0565856259157
1656293735,1751.0424203788616
1656293736,1751.0325489050713
1656293737,1751.0283433408963
1656293738,1751.0311758226894
1656293739,1751.0424184868027
1656293740,1751.0634434695887
1656293741,1751.0956229074004
1656293742,1751.1403289365885
1656293743,1751.1989336935055
1656293744,1751.2728093145058
1656293745,1751.3633279359394
1656293746,1751.4718616941593
1656293747,1751.599782725518
1656293748,1751.7484631663683
1656293749,1751.919275153061
1656293750,1752.1135908219496
1656293751,1752.3327823093862
1656293752,1752.5782217517228
1656293753,1752.851281285312
1656293754,1753.1529759372925
1656293755,1753.4827087578385
1656293756,1753.8385483560012
1656293757,1754.2174071147974
1656293758,1754.6159542457644
1656293759,1755.0308589604374
1656293760,1755.458790470353
1656293761,1755.8964179870472
1656293762,1756.340410722056
1656293763,1756.7874378869162
1656293764,1757.2341686931636
1656293765,1757.677272352334
1656293766,1758.113418075964
1656293767,1758.5392750755896
1656293768,1758.9515125627472
1656293769,1759.3467997489724
1656293770,1759.7218058458022
1656293771,1760.073200064772
1656293772,1760.3976516174182
1656293773,1760.6918297152774
1656293774,1760.9524035698853
1656293775,1761.1760423927783
1656293776,1761.359415395492
1656293777,1761.4991917895636
1656293778,1761.5921925367875
1656293779,1761.6359367831467
1656293780,1761.6285461842049
1656293781,1761.5688558407778
1656293782,1761.4568995012378
1656293783,1761.2929890691667
1656293784,1761.0774364481451
1656293785,1760.8105535417542
1656293786,1760.4926522535745
1656293787,1760.1240444871878
1656293788,1759.7050421461752
1656293789,1759.2359571341176
1656293790,1758.7171013545956
1656293791,1758.1487867111907
1656293792,1757.5313251074842
1656293793,1756.8650284470568
1656293794,1756.1502086334897
1656293795,1755.3871775703635
1656293796,1754.5762471612595
1656293797,1753.71772930976
1656293798,1752.811935919444
1656293799,1751.859178893894
1656293800,1750.8597701366907
1656293801,1749.8140215514152
1656293802,1748.722245041648
1656293803,1747.5847686417665
1656293804,1746.401984909329
1656293805,1745.1743025326896
1656293806,1743.902351929558
1656293807,1742.5878499214934
1656293808,1741.2338377831509
1656293809,1739.844895365747
1656293810,1738.426387210975
1656293811,1736.9837978386463
1656293812,1735.5226117685736
1656293813,1734.0483135205686
1656293814,1732.5663876144426
1656293815,1731.0823185700076
1656293816,1729.6015909070763
1656293817,1728.1296891454601
1656293818,1726.6720978049707
1656293819,1725.2343014054202
1656293820,1723.8217844666206
1656293821,1722.4400315083838
1656293822,1721.0945270505213
1656293823,1719.790755612846
1656293824,1718.5342017151693
1656293825,1717.3303498773018
1656293826,1716.1846846190572
1656293827,1715.1026904602468
1656293828,1714.089851920683
1656293829,1713.1516535201763
1656293830,1712.29357977854
1656293831,1711.5211152155857
1656293832,1710.8397443511246
1656293833,1710.2549517049697
1656293834,1709.7722217969322
1656293835,1709.3970391468242
1656293836,1709.1348882744574
1656293837,1708.9912536996442
1656293838,1708.9707091239202
1656293839,1709.0734409758377
1656293840,1709.295748866132
1656293841,1709.6331884056542
1656293842,1710.081315205255
1656293843,1710.6356848757855
1656293844,1711.2918530280963
1656293845,1712.0453752730393
1656293846,1712.8918072214644
1656293847,1713.8267044842228
1656293848,1714.845622672166
1656293849,1715.9441173961447
1656293850,1717.1177442670094
1656293851,1718.3620588956114
1656293852,1719.6726168928017
1656293853,1721.044973869431
1656293854,1722.4746854363505
1656293855,1723.957307204411
1656293856,1725.4883947844633
1656293857,1727.063503787359
1656293858,1728.6781898239483
1656293859,1730.3280085050824
1656293860,1732.0085154416126
1656293861,1733.7152662443889
1656293862,1735.4438165242634
1656293863,1737.1897218920867
1656293864,1738.9485379587095
1656293865,1740.7158203349823
1656293866,1742.4871246317568
1656293867,1744.258006459884
1656293868,1746.0240214302144
1656293869,1747.7807251535992
1656293870,1749.5236009047728
1656293871,1751.2477629991804
1656293872,1752.947842155577
1656293873,1754.6179132456475
1656293874,1756.2515382312513
1656293875,1757.8420476622298
1656293876,1759.3822665488988
1656293877,1760.864880594388
1656293878,1762.2825238126095
1656293879,1763.6278172951725
1656293880,1764.8933821336846
1656293881,1766.0718394197552
1656293882,1767.1558102449922
1656293883,1768.1379157010037
1656293884,1769.0107768793982
1656293885,1769.7670148717846
1656293886,1770.3992507697706
1656293887,1770.9001056649647
1656293888,1771.2622006489764
1656293889,1771.4781568134126
1656293890,1771.5405952498825
1656293891,1771.442137049994
1656293892,1771.1754033053567
1656293893,1770.733015107577
1656293894,1770.1075935482652
1656293895,1769.291759719029
1656293896,1768.2794443690514
1656293897,1767.0704430735118
1656293898,1765.6696309782099
1656293899,1764.0875699456558
1656293900,1762.336086968613
1656293901,1760.4270090398447
1656293902,1758.372163152115
1656293903,1756.1833762981876
1656293904,1753.8724754708253
1656293905,1751.4512876627923
1656293906,1748.9316398668516
1656293907,1746.3253590757677
1656293908,1743.644272282303
1656293909,1740.9002064792223
1656293910,1738.1049886592884
1656293911,1735.270445815265
1656293912,1732.4084049399157
1656293913,1729.5307112878252
1656293914,1726.6491860403898
1656293915,1723.774790179788
1656293916,1720.9164276510721
1656293917,1718.082512420132
1656293918,1715.2814584528562
1656293919,1712.521679715134
1656293920,1709.8115901728547
1656293921,1707.1596037919073
1656293922,1704.5741345381812
1656293923,1702.0635963775655
1656293924,1699.6364032759486
1656293925,1697.3009691992204
1656293926,1695.0657081132701
1656293927,1692.9390339839865
1656293928,1690.9293607772584
1656293929,1689.0451024589756
1656293930,1687.2946729950272
1656293931,1685.6864863513015
1656293932,1684.2289564936889
1656293933,1682.9304973880778
1656293934,1681.799523000357
1656293935,1680.8444472964165
1656293936,1680.072107145186
1656293937,1679.4818308299332
1656293938,1679.066568745656
1656293939,1678.8180710895267
1656293940,1678.7280880587168
1656293941,1678.788369850399
1656293942,1678.9906666617437
1656293943,1679.3267286899231
1656293944,1679.7883061321086
1656293945,1680.3671491854716
1656293946,1681.0550080471849
1656293947,1681.843632914419
1656293948,1682.7247739843465
1656293949,1683.6901814541386
1656293950,1684.7316055209667
1656293951,1685.840796382003
1656293952,1687.0095042344185
1656293953,1688.229479275385
1656293954,1689.4924717020754
1656293955,1690.7902317116602
1656293956,1692.1145095013107
1656293957,1693.4570552681998
1656293958,1694.8096192094984
1656293959,1696.1648575773775
1656293960,1697.51922079132
1656293961,1698.8707451150763
1656293962,1700.2176367597121
1656293963,1701.5581019362937
1656293964,1702.890346855886
1656293965,1704.2125777295564
1656293966,1705.52300076837
1656293967,1706.8198221833936
1656293968,1708.1012481856928
1656293969,1709.3654849863346
1656293970,1710.6107387963834
1656293971,1711.8352158269063
1656293972,1713.0371222889694
1656293973,1714.2146643936387
1656293974,1715.36604835198
1656293975,1716.4894803750592
1656293976,1717.5831666739427
1656293977,1718.6453134596968
1656293978,1719.6741269433867
1656293979,1720.6678133360792
1656293980,1721.6245788488404
1656293981,1722.5426296927365
1656293982,1723.4201720788326
1656293983,1724.2554122181953
1656293984,1725.0465563218906
1656293985,1725.791810600985
1656293986,1726.489381266544
1656293987,1727.1374745296337
1656293988,1727.734681022281
1656293989,1728.2813325811683
1656293990,1728.7789595471943
1656293991,1729.2292957820714
1656293992,1729.6340751475118
1656293993,1729.9950315052286
1656293994,1730.3138987169336
1656293995,1730.592410644339
1656293996,1730.832301149158
1656293997,1731.0353040931025
1656293998,1731.2031533378845
1656293999,1731.3375827452178
1656294000,1731.4403261768136
1656294001,1731.5131174943854
1656294002,1731.557690559644
1656294003,1731.5757792343036
1656294004,1731.569117380075
1656294005,1731.5394388586724
1656294006,1731.4884775318062
1656294007,1731.4179672611906
1656294008,1731.329641908537
1656294009,1731.2252353355582
1656294010,1731.1064814039667
1656294011,1730.9751139754744
1656294012,1730.832866911795
1656294013,1730.6814740746395
1656294014,1730.522669325721
1656294015,1730.3581865267515
1656294016,1730.189759539444
1656294017,1730.0191222255107
1656294018,1729.848008446664
1656294019,1729.6781520646161
1656294020,1729.51128694108
1656294021,1729.3491469377677
1656294022,1729.1934659163917
1656294023,1729.0459777386639
1656294024,1728.9084234667466
1656294025,1728.7821193016664
1656294026,1728.666573993177
1656294027,1728.5608426281026
1656294028,1728.4639802932666
1656294029,1728.3750420754927
1656294030,1728.2930830616049
1656294031,1728.217158338426
1656294032,1728.1463229927808
1656294033,1728.0796321114922
1656294034,1728.0161407813841
1656294035,1727.95490408928
1656294036,1727.8949771220045
1656294037,1727.8354149663803
1656294038,1727.775272709231
1656294039,1727.713605437381
1656294040,1727.6494682376535
1656294041,1727.581916196873
1656294042,1727.5100044018616
1656294043,1727.432787939444
1656294044,1727.3493218964438
1656294045,1727.2586613596848
1656294046,1727.1598614159907
1656294047,1727.0519771521847
1656294048,1726.934063655091
1656294049,1726.805176011533
1656294050,1726.6643693083345
1656294051,1726.5106986323187
1656294052,1726.34321907031
1656294053,1726.160985709132
1656294054,1725.9630536356083
1656294055,1725.7484779365625
