epoch,percent-idle
1656293348,3601.2419583681176
1656293349,3516.013052757398
1656293350,3429.627219574706
1656293351,3342.2017206009796
1656293352,3253.8538176171496
1656293353,3164.700772404156
1656293354,3074.8598467429306
1656293355,2984.448302414411
1656293356,2893.5834011995303
1656293357,2802.382404879227
1656293358,2710.962575234434
1656293359,2619.441174046088
1656293360,2527.9354630951225
1656293361,2436.562704162475
1656293362,2345.440159029081
1656293363,2254.6850894758722
1656293364,2164.414757283786
1656293365,2074.7464242337596
1656293366,1985.7973521067256
1656293367,1897.6848026836233
1656293368,1810.5260377453842
1656293369,1724.438319072944
1656293370,1639.5389084472392
1656293371,1555.9450676492042
1656293372,1473.7718968256181
1656293373,1393.1227757156903
1656293374,1314.0857117064738
1656293375,1236.7405072390538
1656293376,1161.1601689682195
1656293377,1087.4162334107427
1656293378,1015.580237083399
1656293379,945.7237165029637
1656293380,877.9182081862093
1656293381,812.2259137771707
1656293382,748.6716954289194
1656293383,687.2710804217836
1656293384,628.039596036092
1656293385,570.9927695521748
1656293386,516.1461282503619
1656293387,463.5151994109824
1656293388,413.1155103143647
1656293389,364.96258824083964
1656293390,319.0719604707368
1656293391,275.459154284384
1656293392,234.13969696211177
1656293393,195.1291157842499
1656293394,158.44293803112686
1656293395,124.09669098307398
1656293396,92.10590192041786
1656293397,62.486098123487636
1656293398,35.252806872616475
1656293399,10.421555448131926
1656293400,-11.992128869638464
1656293401,-31.9727188003626
1656293402,-49.5046870637118
1656293403,-64.57250637935715
1656293404,-77.17168173418474
1656293405,-87.34184718394238
1656293406,-95.1336690515937
1656293407,-100.60224899060722
1656293408,-103.82204138501021
1656293409,-104.87838158351337
1656293410,-103.85821634337208
1656293411,-100.84849242184083
1656293412,-95.93615657617704
1656293413,-89.20815556363448
1656293414,-80.75143614146793
1656293415,-70.65294506693391
1656293416,-58.999629097287084
1656293417,-45.87843498978407
1656293418,-31.37630950167886
1656293419,-15.580199390227108
1656293420,1.422948587315318
1656293421,19.546187673693396
1656293422,38.70257111165233
1656293423,58.80515214393529
1656293424,79.76698401328804
1656293425,101.50111996245573
1656293426,123.92061323418142
1656293427,146.9385170712112
1656293428,170.4746705116205
1656293429,194.47605577480545
1656293430,218.89644087549397
1656293431,243.68959382841655
1656293432,268.80928264829925
1656293433,294.20927534987135
1656293434,319.84333994785993
1656293435,345.66524445699406
1656293436,371.62875689200195
1656293437,397.6876452676112
1656293438,423.79567759855064
1656293439,449.90662189954776
1656293440,475.9742461853312
1656293441,501.9523184706287
1656293442,527.7946067701681
1656293443,553.4548790986789
1656293444,578.8869034708882
1656293445,604.0444479015243
1656293446,628.8812804053155
1656293447,653.3511689969895
1656293448,677.4078816912759
1656293449,701.0051865029006
1656293450,724.0968514465934
1656293451,746.6428789290841
1656293452,768.6282089251074
1656293453,790.0440158014017
1656293454,810.8814739247041
1656293455,831.1317576617514
1656293456,850.7860413792813
1656293457,869.835499444031
1656293458,888.2713062227381
1656293459,906.0846360821397
1656293460,923.2666633889735
1656293461,939.8085625099754
1656293462,955.701507811885
1656293463,970.9366736614393
1656293464,985.5052344253738
1656293465,999.3983644704274
1656293466,1012.6072381633362
1656293467,1025.1230298708392
1656293468,1036.936913959673
1656293469,1048.0400647965741
1656293470,1058.4249771345717
1656293471,1068.0894272718565
1656293472,1077.0325118929093
1656293473,1085.2513993091789
1656293474,1092.7355443399856
1656293475,1099.4724734316176
1656293476,1105.4497130303614
1656293477,1110.6547895825045
1656293478,1115.075229534334
1656293479,1118.6985593321388
1656293480,1121.5145648617818
1656293481,1123.5263552506494
1656293482,1124.7564409985746
1656293483,1125.2316180886085
1656293484,1124.9786825038013
1656293485,1124.0244302272033
1656293486,1122.395657241864
1656293487,1120.119159530835
1656293488,1117.221733077167
1656293489,1113.730173863909
1656293490,1109.6712778741123
1656293491,1105.071841090827
1656293492,1099.9586594971038
1656293493,1094.3585290759927
1656293494,1088.2982458105441
1656293495,1081.8046056838093
1656293496,1074.9044046788372
1656293497,1067.6244387786794
1656293498,1059.991503966386
1656293499,1052.032396225007
1656293500,1043.7739115375934
1656293501,1035.2415070311313
1656293502,1026.456174674456
1656293503,1017.441128644753
1656293504,1008.2199476624319
1656293505,998.8141075563767
1656293506,989.2445584325932
1656293507,979.5322503970847
1656293508,969.6981335558554
1656293509,959.7631580149098
1656293510,949.7475935528191
1656293511,939.6689886384255
1656293512,929.5442114131351
1656293513,919.3901300183568
1656293514,909.2236125954992
1656293515,899.0615272859693
1656293516,888.9207422311758
1656293517,878.8175806325219
1656293518,868.7661859313898
1656293519,858.7801566291587
1656293520,848.8723295810507
1656293521,839.0524950576704
1656293522,829.3296816834666
1656293523,819.7129180828879
1656293524,810.2103214886929
1656293525,800.8263635668759
1656293526,791.5646045917406
1656293527,782.428604837591
1656293528,773.4223058910027
1656293529,764.5511745876365
1656293530,755.821059075426
1656293531,747.237051843991
1656293532,738.8012227497011
1656293533,730.5148859906121
1656293534,722.37935576478
1656293535,714.3959462702616
1656293536,706.5659717051121
1656293537,698.8907462673883
1656293538,691.3715841551461
1656293539,684.0097995664415
1656293540,676.8067066993311
1656293541,669.7636197518707
1656293542,662.8818529221164
1656293543,656.1627204081246
1656293544,649.607536407951
1656293545,643.2176151196521
1656293546,636.9942707412841
1656293547,630.938678464755
1656293548,625.0514574573822
1656293549,619.3337241509922
1656293550,613.78914006004
1656293551,608.4221353173511
1656293552,603.2376694466047
1656293553,598.2413258077743
1656293554,593.4406537151568
1656293555,588.8434653392771
1656293556,584.4566583212478
1656293557,580.2869016698305
1656293558,576.3408643937858
1656293559,572.6252155018742
1656293560,569.1463562383615
1656293561,565.9096167895309
1656293562,562.9200595771708
1656293563,560.1823169251802
1656293564,557.6983183249738
1656293565,555.4651902360342
1656293566,553.477303995559
1656293567,551.7285272308467
1656293568,550.21248541096
1656293569,548.9227434654032
1656293570,547.8528064197766
1656293571,546.9955629857668
1656293572,546.3423351779691
1656293573,545.8840683126814
1656293574,545.6117077062022
1656293575,545.5161986748301
1656293576,545.5884865348628
1656293577,545.8193185338085
1656293578,546.198649644013
1656293579,546.7164053326194
1656293580,547.3627809291875
1656293581,548.1265227591285
1656293582,548.9961469561777
1656293583,549.9609242929841
1656293584,551.0106228412461
1656293585,552.1354354995083
1656293586,553.3256469135554
1656293587,554.5716589509457
1656293588,555.8643423663311
1656293589,557.1947356744829
1656293590,558.5540795435597
1656293591,559.9337997902603
1656293592,561.3258606720572
1656293593,562.7223610566172
1656293594,564.115399811607
1656293595,565.4970758046932
1656293596,566.8594879035418
1656293597,568.1947349758203
1656293598,569.4952188271182
1656293599,570.7545530147182
1656293600,571.966863088181
1656293601,573.1273415463477
1656293602,574.2325596486963
1656293603,575.280557965338
1656293604,576.2708768697587
1656293605,577.2042968814991
1656293606,578.0820768331687
1656293607,578.9064001270815
1656293608,579.6798864544622
1656293609,580.4058810387337
1656293610,581.0873700337977
1656293611,581.7266432692819
1656293612,582.3261766217577
1656293613,582.8880181741902
1656293614,583.4144991981855
1656293615,583.9080639841372
1656293616,584.3711568224381
1656293617,584.8062220034814
1656293618,585.2157038176597
1656293619,585.6020465553665
1656293620,585.9676945069945
1656293621,586.315091962937
1656293622,586.6466832135868
1656293623,586.964912549337
1656293624,587.2722242605803
1656293625,587.5710626377105
1656293626,587.86387197112
1656293627,588.1530965512019
1656293628,588.4411806683495
1656293629,588.7305686129556
1656293630,589.0237046754132
1656293631,589.3230331461157
1656293632,589.6309983154554
1656293633,589.9500444738259
1656293634,590.2826159116203
1656293635,590.6311569192311
1656293636,590.9981117870516
1656293637,591.385886081136
1656293638,591.7967304701813
1656293639,592.2326918863694
1656293640,592.6950382013154
1656293641,593.18438008102
1656293642,593.7009952590133
1656293643,594.2446581139397
1656293644,594.8153290228009
1656293645,595.4125549466165
1656293646,596.0353035840672
1656293647,596.6821898790572
1656293648,597.3517777646546
1656293649,598.0426342419615
1656293650,598.7533263120795
1656293651,599.4824209761111
1656293652,600.228485235158
1656293653,600.9900779717666
1656293654,601.7657255942622
1656293655,602.5539463924138
1656293656,603.3532586559908
1656293657,604.1621806747629
1656293658,604.9792307384998
1656293659,605.8029271369702
1656293660,606.6317881599441
1656293661,607.4643320971907
1656293662,608.2990772384798
1656293663,609.13454187358
1656293664,609.9692442922615
1656293665,610.8017027842934
1656293666,611.6304356394453
1656293667,612.4539611474866
1656293668,613.2707975981865
1656293669,614.0795712743552
1656293670,614.8793404309647
1656293671,615.6692400828923
1656293672,616.4482803124729
1656293673,617.215439968906
1656293674,617.9696979013917
1656293675,618.710032959129
1656293676,619.435423991318
1656293677,620.1448498471578
1656293678,620.8372893758487
1656293679,621.5117214265896
1656293680,622.1671248485807
1656293681,622.802418872945
1656293682,623.4162842585048
1656293683,624.007342146005
1656293684,624.5742587891244
1656293685,625.1158808932748
1656293686,625.631100276801
1656293687,626.1188073870173
1656293688,626.5781198422027
1656293689,627.009113056787
1656293690,627.4122092875779
1656293691,627.7878593382043
1656293692,628.1365723264437
1656293693,628.4590906266623
1656293694,628.7562149273747
1656293695,629.0287459170952
1656293696,629.2775336190238
1656293697,629.5036253951012
1656293698,629.7081179419541
1656293699,629.8921079562094
1656293700,630.0567345759595
1656293701,630.2033067051634
1656293702,630.3331455613529
1656293703,630.44745185049
1656293704,630.5474088104596
1656293705,630.6342503184079
1656293706,630.7092229112969
1656293707,630.7736095403416
1656293708,630.8288388137668
1656293709,630.8764048559517
1656293710,630.9179181988802
1656293711,630.9550184764373
1656293712,630.9893453225089
1656293713,631.022508189182
1656293714,631.0559958013517
1656293715,631.0912667021154
1656293716,631.1297794345704
1656293717,631.1729925418139
1656293718,631.222364566943
1656293719,631.279354053055
1656293720,631.3454195432472
1656293721,631.422019580617
1656293722,631.5106127082611
1656293723,631.6126574692772
1656293724,631.7296124067626
1656293725,631.8629360638139
1656293726,632.0140869835292
1656293727,632.184523709005
1656293728,632.3757047833392
1656293729,632.5890887496286
1656293730,632.8261341509707
1656293731,633.0882995304621
1656293732,633.3770419045924
1656293733,633.6938359054166
1656293734,634.0402495263854
1656293735,634.4177432757143
1656293736,634.8272528326703
1656293737,635.2695826692845
1656293738,635.7455805891173
1656293739,636.2562677218453
1656293740,636.802708528675
1656293741,637.3859674708132
1656293742,638.0071090094655
1656293743,638.6670772612083
1656293744,639.3663349640983
1656293745,640.105224511562
1656293746,640.884088297026
1656293747,641.7032306668974
1656293748,642.5626539927936
1656293749,643.4616241144986
1656293750,644.3988597332673
1656293751,645.3729802124004
1656293752,646.3826604160927
1656293753,647.4267972121116
1656293754,648.5044222597412
1656293755,649.6148843807568
1656293756,650.7576116875572
1656293757,651.9320322925406
1656293758,653.1375743081054
1656293759,654.3736658466497
1656293760,655.6397350205724
1656293761,656.9352099422716
1656293762,658.2595187241459
1656293763,659.6120894785932
1656293764,660.9923503180124
1656293765,662.3997293548016
1656293766,663.8336547013595
1656293767,665.2935544700841
1656293768,666.778856773374
1656293769,668.2889897236277
1656293770,669.8233818314396
1656293771,671.3812333066738
1656293772,672.9603868968649
1656293773,674.5566017753749
1656293774,676.1647966898153
1656293775,677.7796638296275
1656293776,679.3953912908622
1656293777,681.0059747182466
1656293778,682.6051440445973
1656293779,684.1865627747535
1656293780,685.7441731611336
1656293781,687.2730324464733
1656293782,688.7683919320535
1656293783,690.225164163022
1656293784,691.6381769954917
1656293785,693.0021986334053
1656293786,694.3117586720216
1656293787,695.5614791519195
1656293788,696.7465905036454
1656293789,697.8624752552379
1656293790,698.9045159347351
1656293791,699.8680950701755
1656293792,700.7485951895969
1656293793,701.5413988210385
1656293794,702.2418884925379
1656293795,702.8454467321336
1656293796,703.347456067864
1656293797,703.7432990277671
1656293798,704.0283581398816
1656293799,704.1980159322452
1656293800,704.247654932897
1656293801,704.1726576698749
1656293802,703.968406671217
1656293803,703.6302844649621
1656293804,703.153673579148
1656293805,702.5339565418132
1656293806,701.766515880996
1656293807,700.846734124735
1656293808,699.769993801068
1656293809,698.5316774380335
1656293810,697.1271675636699
1656293811,695.5518467060153
1656293812,693.8011710048149
1656293813,691.8711351567437
1656293814,689.7604624810837
1656293815,687.4751403269299
1656293816,685.0240571649707
1656293817,682.4167226919905
1656293818,679.6639089580489
1656293819,676.7767339808972
1656293820,673.7664372957806
1656293821,670.644288817317
1656293822,667.4215584601253
1656293823,664.1095161388237
1656293824,660.7194317680298
1656293825,657.2625752623632
1656293826,653.7502165364409
1656293827,650.1936255048822
1656293828,646.6040720823048
1656293829,642.9928261833273
1656293830,639.3711577225682
1656293831,635.7503366146453
1656293832,632.1416327741775
1656293833,628.5563161157826
1656293834,625.0056565540795
1656293835,621.5009240036857
1656293836,618.0533883792205
1656293837,614.6743195953015
1656293838,611.3749875665471
1656293839,608.1666622075761
1656293840,605.0606134330062
1656293841,602.0681111574559
1656293842,599.2004252955437
1656293843,596.468825761888
1656293844,593.884582471107
1656293845,591.4589653378188
1656293846,589.2032442766422
1656293847,587.1286892021948
1656293848,585.2465700290954
1656293849,583.5681566719624
1656293850,582.104719045414
1656293851,580.8675270640684
1656293852,579.8678506425442
1656293853,579.1169596954593
1656293854,578.6261241374323
1656293855,578.40575538191
1656293856,578.4624320759506
1656293857,578.800142080504
1656293858,579.4219703066034
1656293859,580.330969521281
1656293860,581.5299414033374
1656293861,583.0202010288903
1656293862,584.7974129158747
1656293863,586.8558289426792
1656293864,589.1897009876936
1656293865,591.7932809293054
1656293866,594.6608206459048
1656293867,597.7865720158801
1656293868,601.1647869176204
1656293869,604.7897172295145
1656293870,608.6556148299514
1656293871,612.7567315973203
1656293872,617.0873194100096
1656293873,621.6416301464083
1656293874,626.4139156849056
1656293875,631.3984279038904
1656293876,636.5894186817515
1656293877,641.9811398968776
1656293878,647.567843427658
1656293879,653.3437811524815
1656293880,659.303204949737
1656293881,665.4403666978131
1656293882,671.7495182750996
1656293883,678.2249115599844
1656293884,684.8607984308572
1656293885,691.6514307661063
1656293886,698.591060444121
1656293887,705.6738352096195
1656293888,712.8934862726384
1656293889,720.2432658158727
1656293890,727.7142347093848
1656293891,735.2929462307005
1656293892,742.9580813101804
1656293893,750.6800846473426
1656293894,758.4276833207601
1656293895,766.169604409007
1656293896,773.8745749906568
1656293897,781.5113221442838
1656293898,789.0485729484611
1656293899,796.4550544817628
1656293900,803.6994938227621
1656293901,810.7506180500334
1656293902,817.5771542421503
1656293903,824.1478294776864
1656293904,830.431370835215
1656293905,836.3965053933107
1656293906,842.0119602305468
1656293907,847.2464624254969
1656293908,852.0687390567349
1656293909,856.4475172028344
1656293910,860.3515239423693
1656293911,863.7494863539135
1656293912,866.6101315160402
1656293913,868.9021865073237
1656293914,870.5943784063371
1656293915,871.655434291655
1656293916,872.0540812418503
1656293917,871.759046335497
1656293918,870.7390566511691
1656293919,868.9750325849027
1656293920,866.4966678025842
1656293921,863.3458492875629
1656293922,859.5644640231876
1656293923,855.1943989928077
1656293924,850.2775411797719
1656293925,844.8557775674299
1656293926,838.9709951391296
1656293927,832.6650808782215
1656293928,825.9799217680539
1656293929,818.9574047919762
1656293930,811.6394169333366
1656293931,804.0678451754853
1656293932,796.2845765017707
1656293933,788.3314978955422
1656293934,780.2504963401489
1656293935,772.0834588189396
1656293936,763.8722723152631
1656293937,755.6588238124694
1656293938,747.4850002939069
1656293939,739.3926887429246
1656293940,731.4237761428723
1656293941,723.620075557565
1656293942,716.0213781489394
1656293943,708.6594861804801
1656293944,701.5600548406757
1656293945,694.7462071720661
1656293946,688.2406857016881
1656293947,682.0659688712115
1656293948,676.2434787808338
1656293949,670.7943734453844
1656293950,665.7398108796931
1656293951,661.1009490985895
1656293952,656.8989461169033
1656293953,653.1549599494635
1656293954,649.8901486111008
1656293955,647.1256701166442
1656293956,644.8826824809232
1656293957,643.1823437187679
1656293958,642.0413668188082
1656293959,641.4578493771011
1656293960,641.4167196654655
1656293961,641.8770157880929
1656293962,642.7783035337021
1656293963,644.0566263988758
1656293964,645.6480278801971
1656293965,647.4885514742487
1656293966,649.5142406776133
1656293967,651.6611389868732
1656293968,653.8652898986119
1656293969,656.0627369094118
1656293970,658.1895235158556
1656293971,660.1816932145263
1656293972,661.9752895020063
1656293973,663.5084957853283
1656293974,664.7292242705289
1656293975,665.5942122834954
1656293976,666.0769651746953
1656293977,666.1832550554403
1656293978,665.9264185821091
1656293979,665.3197924110805
1656293980,664.3767131987327
1656293981,663.1105176014443
1656293982,661.5379313612071
1656293983,659.6898928778452
1656293984,657.603919612435
1656293985,655.3204563071844
1656293986,652.8802193656252
1656293987,650.32205547854
1656293988,647.6815819842617
1656293989,644.9904227020944
1656293990,642.278657046915
1656293991,639.5761844362306
1656293992,636.9129042875484
1656293993,634.3187160183754
1656293994,631.8235190462193
1656293995,629.457212788587
1656293996,627.2496966629857
1656293997,625.2308700869224
1656293998,623.430632477905
1656293999,621.8750341955486
1656294000,620.5736139170207
1656294001,619.5267982489272
1656294002,618.7297942606363
1656294003,618.1734108132092
1656294004,617.8468718635625
1656294005,617.7366587511989
1656294006,617.8285671612679
1656294007,618.1083927789186
1656294008,618.5619312893002
1656294009,619.1749783775626
1656294010,619.9333297288546
1656294011,620.822781028326
1656294012,621.8291279611257
1656294013,622.9381662124031
1656294014,624.1356914673081
1656294015,625.4074994109893
1656294016,626.7393857285963
1656294017,628.1171461052786
1656294018,629.5265762261854
1656294019,630.9534717764662
1656294020,632.3836284412703
1656294021,633.8028419057466
1656294022,635.1976934104591
1656294023,636.558445144131
1656294024,637.8786747530226
1656294025,639.154367961222
1656294026,640.3837096484248
1656294027,641.5667775075935
1656294028,642.7046187049991
1656294029,643.7987213500159
1656294030,644.8506760963886
1656294031,645.8621722120288
1656294032,646.8347181500167
1656294033,647.7691026766882
1656294034,648.6659364614565
1656294035,649.5258301737338
1656294036,650.3493944829331
1656294037,651.1372400584675
1656294038,651.8899775697492
1656294039,652.6082176861913
1656294040,653.2925710772065
1656294041,653.9436484122077
1656294042,654.562060360608
1656294043,655.1484175918197
1656294044,655.7033307752554
1656294045,656.2274105803286
1656294046,656.7212676764517
1656294047,657.1855127330373
1656294048,657.6207564194987
1656294049,658.0276094052481
1656294050,658.4066823596986
1656294051,658.758585952263
1656294052,659.0839308523541
1656294053,659.3833277293846
1656294054,659.6573872527674
1656294055,659.9067200919151
1656294056,660.1319369162406
1656294057,660.3336483951566
1656294058,660.5124651980761
1656294059,660.6691894795947
1656294060,660.8053893350406
1656294061,660.9228243449235
1656294062,661.0231383627437
1656294063,661.10745442289
1656294064,661.1766140321137
1656294065,661.231605283335
1656294066,661.2731895445429
1656294067,661.3019248500227
1656294068,661.318549170692
1656294069,661.3235019190464
1656294070,661.3171204012289
1656294071,661.2995637850175
1656294072,661.27090799782
1656294073,661.2312193236403
1656294074,661.1805640464829
1656294075,661.1190084503526
1656294076,661.046618819253
1656294077,660.9634614371888
1656294078,660.8696025881645
1656294079,660.7651085561843
1656294080,660.6500456252525
1656294081,660.5244800793732
1656294082,660.3884782025513
1656294083,660.2421062787907
1656294084,660.0854305920959
1656294085,659.9185174264715
1656294086,659.7414330659213
1656294087,659.5542437944501
1656294088,659.3570158960622
1656294089,659.1498156547619
1656294090,658.9327093545533
1656294091,658.7057632794412
1656294092,658.4690437134293
1656294093,658.2226169405226
1656294094,657.9665492447251
1656294095,657.7009069100411
1656294096,657.4257562204751
1656294097,657.1411634600316
1656294098,656.8471949127147
1656294099,656.5439168625288
