epoch,if_packets_tx
1656293240,1437035687.015625
1656293241,1437046356.5742188
1656293242,1437057026.1289062
1656293243,1437067695.6875
1656293244,1437078365.2460938
1656293245,1437089034.8007812
1656293246,1437099704.359375
1656293247,1437110373.9140625
1656293248,1437121043.4726562
1656293249,1437131713.03125
1656293250,1437142382.5859375
1656293251,1437153052.1445312
1656293252,1437163721.6992188
1656293253,1437174391.2578125
1656293254,1437185060.8164062
1656293255,1437195730.3710938
1656293256,1437206399.9296875
1656293257,1437217069.484375
1656293258,1437227739.0429688
1656293259,1437238408.6015625
1656293260,1437249078.15625
1656293261,1437259747.7148438
1656293262,1437270417.2734375
1656293263,1437281086.828125
1656293264,1437291756.3867188
1656293265,1437302425.9414062
1656293266,1437313095.5
1656293267,1437323765.0585938
1656293268,1437334434.6132812
1656293269,1437345104.171875
1656293270,1437355773.7265625
1656293271,1437366443.2851562
1656293272,1437377112.84375
1656293273,1437387782.3984375
1656293274,1437398451.9570312
1656293275,1437409121.515625
1656293276,1437419791.0703125
1656293277,1437430460.6289062
1656293278,1437441130.1835938
1656293279,1437451799.7421875
1656293280,1437462469.3007812
1656293281,1437473138.8554688
1656293282,1437483808.4140625
1656293283,1437494477.96875
1656293284,1437505147.5273438
1656293285,1437515817.0859375
1656293286,1437526486.640625
1656293287,1437537156.1992188
1656293288,1437547825.7578125
1656293289,1437558495.3125
1656293290,1437569164.8710938
1656293291,1437579834.4257812
1656293292,1437590503.984375
1656293293,1437601173.5429688
1656293294,1437611843.0976562
1656293295,1437622512.65625
1656293296,1437633182.2109375
1656293297,1437643851.7695312
1656293298,1437654521.328125
1656293299,1437665190.8828125
1656293300,1437675860.4414062
1656293301,1437686529.9960938
1656293302,1437697199.5546875
1656293303,1437707869.1132812
1656293304,1437718538.6679688
1656293305,1437729208.2265625
1656293306,1437739877.7851562
1656293307,1437750547.3398438
1656293308,1437761216.8984375
1656293309,1437771886.453125
1656293310,1437782556.0117188
1656293311,1437793225.5703125
1656293312,1437803895.125
1656293313,1437814564.6835938
1656293314,1437825234.2382812
1656293315,1437835903.796875
1656293316,1437846573.3554688
1656293317,1437857242.9101562
1656293318,1437867912.46875
1656293319,1437878582.0273438
1656293320,1437889251.5820312
1656293321,1437899921.140625
1656293322,1437910590.6953125
1656293323,1437921260.2539062
1656293324,1437931929.8125
1656293325,1437942599.3671875
1656293326,1437953268.9257812
1656293327,1437963938.4804688
1656293328,1437974608.0390625
1656293329,1437985277.5976562
1656293330,1437995947.1523438
1656293331,1438006616.7109375
1656293332,1438017286.265625
1656293333,1438027955.8242188
1656293334,1438038625.3828125
1656293335,1438049294.9375
1656293336,1438059964.4960938
1656293337,1438070634.0546875
1656293338,1438081303.609375
1656293339,1438091973.1679688
1656293340,1438102642.7226562
1656293341,1438113312.28125
1656293342,1438123981.8398438
1656293343,1438134651.3945312
1656293344,1438145320.953125
1656293345,1438155990.5078125
1656293346,1438166660.0664062
1656293347,1438177329.625
1656293348,1438187999.1796875
1656293349,1438198668.7382812
1656293350,1438209338.296875
1656293351,1438220007.8515625
1656293352,1438230677.4101562
1656293353,1438241346.9648438
1656293354,1438252016.5234375
1656293355,1438262686.0820312
1656293356,1438273355.6367188
1656293357,1438284025.1953125
1656293358,1438294694.75
1656293359,1438305364.3085938
1656293360,1438316033.8671875
1656293361,1438326703.421875
1656293362,1438337372.9804688
1656293363,1438348042.5390625
1656293364,1438358712.09375
1656293365,1438369381.6523438
1656293366,1438380051.2070312
1656293367,1438390720.765625
1656293368,1438401390.3242188
1656293369,1438412059.8789062
1656293370,1438422729.4375
1656293371,1438433398.9921875
1656293372,1438444068.5507812
1656293373,1438454738.109375
1656293374,1438465407.6640625
1656293375,1438476077.2226562
1656293376,1438486746.7773438
1656293377,1438497416.3359375
1656293378,1438508085.8945312
1656293379,1438518755.4492188
1656293380,1438529425.0078125
1656293381,1438540094.5664062
1656293382,1438550764.1210938
1656293383,1438561433.6796875
1656293384,1438572103.234375
1656293385,1438582772.7929688
1656293386,1438593442.3515625
1656293387,1438604111.90625
1656293388,1438614781.4648438
1656293389,1438625451.0195312
1656293390,1438636120.578125
1656293391,1438646790.1367188
1656293392,1438657459.6914062
1656293393,1438668129.25
1656293394,1438678798.8085938
1656293395,1438689468.3632812
1656293396,1438700137.921875
1656293397,1438710807.4765625
1656293398,1438721477.0351562
1656293399,1438732146.59375
1656293400,1438742816.1484375
1656293401,1438753485.7070312
1656293402,1438764155.2617188
1656293403,1438774824.8203125
1656293404,1438785494.3789062
1656293405,1438796163.9335938
1656293406,1438806833.4921875
1656293407,1438817503.046875
1656293408,1438828172.6054688
1656293409,1438838842.1640625
1656293410,1438849511.71875
1656293411,1438860181.2773438
1656293412,1438870850.8359375
1656293413,1438881520.390625
1656293414,1438892189.9492188
1656293415,1438902859.5039062
1656293416,1438913529.0625
1656293417,1438924198.6210938
1656293418,1438934868.1757812
1656293419,1438945537.734375
1656293420,1438956207.2890625
1656293421,1438966876.8476562
1656293422,1438977546.40625
1656293423,1438988215.9609375
1656293424,1438998885.5195312
1656293425,1439009555.078125
1656293426,1439020224.6328125
1656293427,1439030894.1914062
1656293428,1439041563.7460938
1656293429,1439052233.3046875
1656293430,1439062902.8632812
1656293431,1439073572.4179688
1656293432,1439084241.9765625
1656293433,1439094911.53125
1656293434,1439105581.0898438
1656293435,1439116250.6484375
1656293436,1439126920.203125
1656293437,1439137589.7617188
1656293438,1439148259.3203125
1656293439,1439158928.875
1656293440,1439169598.4335938
1656293441,1439180267.9882812
1656293442,1439190937.546875
1656293443,1439201607.1054688
1656293444,1439212276.6601562
1656293445,1439222946.21875
1656293446,1439233615.7734375
1656293447,1439244285.3320312
1656293448,1439254954.890625
1656293449,1439265624.4453125
1656293450,1439276294.0039062
1656293451,1439286963.5585938
1656293452,1439297633.1171875
1656293453,1439308302.6757812
1656293454,1439318972.2304688
1656293455,1439329641.7890625
1656293456,1439340311.3476562
1656293457,1439350980.9023438
1656293458,1439361650.4609375
1656293459,1439372320.015625
1656293460,1439382989.5742188
1656293461,1439393659.1328125
1656293462,1439404328.6875
1656293463,1439414998.2460938
1656293464,1439425667.8007812
1656293465,1439436337.359375
1656293466,1439447006.9179688
1656293467,1439457676.4726562
1656293468,1439468346.03125
1656293469,1439479015.5898438
1656293470,1439489685.1445312
1656293471,1439500354.703125
1656293472,1439511024.2578125
1656293473,1439521693.8164062
1656293474,1439532363.375
1656293475,1439543032.9296875
1656293476,1439553702.4882812
1656293477,1439564372.0429688
1656293478,1439575041.6015625
1656293479,1439585711.1601562
1656293480,1439596380.7148438
1656293481,1439607050.2734375
1656293482,1439617719.828125
1656293483,1439628389.3867188
1656293484,1439639058.9453125
1656293485,1439649728.5
1656293486,1439660398.0585938
1656293487,1439671067.6171875
1656293488,1439681737.171875
1656293489,1439692406.7304688
1656293490,1439703076.2851562
1656293491,1439713745.84375
1656293492,1439724415.4023438
1656293493,1439735084.9570312
1656293494,1439745754.515625
1656293495,1439756424.0703125
1656293496,1439767093.6289062
1656293497,1439777763.1875
1656293498,1439788432.7421875
1656293499,1439799102.3007812
1656293500,1439809771.859375
1656293501,1439820441.4140625
1656293502,1439831110.9726562
1656293503,1439841780.5273438
1656293504,1439852450.0859375
1656293505,1439863119.6445312
1656293506,1439873789.1992188
1656293507,1439884458.7578125
1656293508,1439895128.3125
1656293509,1439905797.8710938
1656293510,1439916467.4296875
1656293511,1439927136.984375
1656293512,1439937806.5429688
1656293513,1439948476.1015625
1656293514,1439959145.65625
1656293515,1439969815.2148438
1656293516,1439980484.7695312
1656293517,1439991154.328125
1656293518,1440001823.8867188
1656293519,1440012493.4414062
1656293520,1440023163.0
1656293521,1440033832.5546875
1656293522,1440044502.1132812
1656293523,1440055171.671875
1656293524,1440065841.2265625
1656293525,1440076510.7851562
1656293526,1440087180.3398438
1656293527,1440097849.8984375
1656293528,1440108519.4570312
1656293529,1440119189.0117188
1656293530,1440129858.5703125
1656293531,1440140528.1289062
1656293532,1440151197.6835938
1656293533,1440161867.2421875
1656293534,1440172536.796875
1656293535,1440183206.3554688
1656293536,1440193875.9140625
1656293537,1440204545.46875
1656293538,1440215215.0273438
1656293539,1440225884.5820312
1656293540,1440236554.140625
1656293541,1440247223.6992188
1656293542,1440257893.2539062
1656293543,1440268562.8125
1656293544,1440279232.3710938
1656293545,1440289901.9257812
1656293546,1440300571.484375
1656293547,1440311241.0390625
1656293548,1440321910.5976562
1656293549,1440332580.15625
1656293550,1440343249.7109375
1656293551,1440353919.2695312
1656293552,1440364588.8242188
1656293553,1440375258.3828125
1656293554,1440385927.9414062
1656293555,1440396597.4960938
1656293556,1440407267.0546875
1656293557,1440417936.6132812
1656293558,1440428606.1679688
1656293559,1440439275.7265625
1656293560,1440449945.28125
1656293561,1440460614.8398438
1656293562,1440471284.3984375
1656293563,1440481953.953125
1656293564,1440492623.5117188
1656293565,1440503293.0664062
1656293566,1440513962.625
1656293567,1440524632.1835938
1656293568,1440535301.7382812
1656293569,1440545971.296875
1656293570,1440556640.8515625
1656293571,1440567310.4101562
1656293572,1440577979.96875
1656293573,1440588649.5234375
1656293574,1440599319.0820312
1656293575,1440609988.640625
1656293576,1440620658.1953125
1656293577,1440631327.7539062
1656293578,1440641997.3085938
1656293579,1440652666.8671875
1656293580,1440663336.4257812
1656293581,1440674005.9804688
1656293582,1440684675.5390625
1656293583,1440695345.09375
1656293584,1440706014.6523438
1656293585,1440716684.2109375
1656293586,1440727353.765625
1656293587,1440738023.3242188
1656293588,1440748692.8828125
1656293589,1440759362.4375
1656293590,1440770031.9960938
1656293591,1440780701.5507812
1656293592,1440791371.109375
1656293593,1440802040.6679688
1656293594,1440812710.2226562
1656293595,1440823379.78125
1656293596,1440834049.3359375
1656293597,1440844718.8945312
1656293598,1440855388.453125
1656293599,1440866058.0078125
1656293600,1440876727.5664062
1656293601,1440887397.1210938
1656293602,1440898066.6796875
1656293603,1440908736.2382812
1656293604,1440919405.7929688
1656293605,1440930075.3515625
1656293606,1440940744.9101562
1656293607,1440951414.4648438
1656293608,1440962084.0234375
1656293609,1440972753.578125
1656293610,1440983423.1367188
1656293611,1440994092.6953125
1656293612,1441004762.25
1656293613,1441015431.8085938
1656293614,1441026101.3632812
1656293615,1441036770.921875
1656293616,1441047440.4804688
1656293617,1441058110.0351562
1656293618,1441068779.59375
1656293619,1441079449.1523438
1656293620,1441090118.7070312
1656293621,1441100788.265625
1656293622,1441111457.8203125
1656293623,1441122127.3789062
1656293624,1441132796.9375
1656293625,1441143466.4921875
1656293626,1441154136.0507812
1656293627,1441164805.6054688
1656293628,1441175475.1640625
1656293629,1441186144.7226562
1656293630,1441196814.2773438
1656293631,1441207483.8359375
1656293632,1441218153.3945312
1656293633,1441228822.9492188
1656293634,1441239492.5078125
1656293635,1441250162.0625
1656293636,1441260831.6210938
1656293637,1441271501.1796875
1656293638,1441282170.734375
1656293639,1441292840.2929688
1656293640,1441303509.8476562
1656293641,1441314179.40625
1656293642,1441324848.9648438
1656293643,1441335518.5195312
1656293644,1441346188.078125
1656293645,1441356857.6328125
1656293646,1441367527.1914062
1656293647,1441378196.75
1656293648,1441388866.3046875
1656293649,1441399535.8632812
1656293650,1441410205.421875
1656293651,1441420874.9765625
1656293652,1441431544.5351562
1656293653,1441442214.0898438
1656293654,1441452883.6484375
1656293655,1441463553.2070312
1656293656,1441474222.7617188
1656293657,1441484892.3203125
1656293658,1441495561.875
1656293659,1441506231.4335938
1656293660,1441516900.9921875
1656293661,1441527570.546875
1656293662,1441538240.1054688
1656293663,1441548909.6640625
1656293664,1441559579.21875
1656293665,1441570248.7773438
1656293666,1441580918.3320312
1656293667,1441591587.890625
1656293668,1441602257.4492188
1656293669,1441612927.0039062
1656293670,1441623596.5625
1656293671,1441634266.1171875
1656293672,1441644935.6757812
1656293673,1441655605.234375
1656293674,1441666274.7890625
1656293675,1441676944.3476562
1656293676,1441687613.9023438
1656293677,1441698283.4609375
1656293678,1441708953.0195312
1656293679,1441719622.5742188
1656293680,1441730292.1328125
1656293681,1441740961.6914062
1656293682,1441751631.2460938
1656293683,1441762300.8046875
1656293684,1441772970.359375
1656293685,1441783639.9179688
1656293686,1441794309.4765625
1656293687,1441804979.03125
1656293688,1441815648.5898438
1656293689,1441826318.1445312
1656293690,1441836987.703125
1656293691,1441847657.2617188
1656293692,1441858326.8164062
1656293693,1441868996.375
1656293694,1441879665.9335938
1656293695,1441890335.4882812
1656293696,1441901005.046875
1656293697,1441911674.6015625
1656293698,1441922344.1601562
1656293699,1441933013.71875
1656293700,1441943683.2734375
1656293701,1441954352.8320312
1656293702,1441965022.3867188
1656293703,1441975691.9453125
1656293704,1441986361.5039062
1656293705,1441997031.0585938
1656293706,1442007700.6171875
1656293707,1442018370.1757812
1656293708,1442029039.7304688
1656293709,1442039709.2890625
1656293710,1442050378.84375
1656293711,1442061048.4023438
1656293712,1442071717.9609375
1656293713,1442082387.515625
1656293714,1442093057.0742188
1656293715,1442103726.6289062
1656293716,1442114396.1875
1656293717,1442125065.7460938
1656293718,1442135735.3007812
1656293719,1442146404.859375
1656293720,1442157074.4140625
1656293721,1442167743.9726562
1656293722,1442178413.53125
1656293723,1442189083.0859375
1656293724,1442199752.6445312
1656293725,1442210422.203125
1656293726,1442221091.7578125
1656293727,1442231761.3164062
1656293728,1442242430.8710938
1656293729,1442253100.4296875
1656293730,1442263769.9882812
1656293731,1442274439.5429688
1656293732,1442285109.1015625
1656293733,1442295778.65625
1656293734,1442306448.2148438
1656293735,1442317117.7734375
1656293736,1442327787.328125
1656293737,1442338456.8867188
1656293738,1442349126.4453125
1656293739,1442359796.0
1656293740,1442370465.5585938
1656293741,1442381135.1132812
1656293742,1442391804.671875
1656293743,1442402474.2304688
1656293744,1442413143.7851562
1656293745,1442423813.34375
1656293746,1442434482.8984375
1656293747,1442445152.4570312
1656293748,1442455822.015625
1656293749,1442466491.5703125
1656293750,1442477161.1289062
1656293751,1442487830.6875
1656293752,1442498500.2421875
1656293753,1442509169.8007812
1656293754,1442519839.3554688
1656293755,1442530508.9140625
1656293756,1442541178.4726562
1656293757,1442551848.0273438
1656293758,1442562517.5859375
1656293759,1442573187.140625
1656293760,1442583856.6992188
1656293761,1442594526.2578125
1656293762,1442605195.8125
1656293763,1442615865.3710938
1656293764,1442626534.9257812
1656293765,1442637204.484375
1656293766,1442647874.0429688
1656293767,1442658543.5976562
1656293768,1442669213.15625
1656293769,1442679882.7148438
1656293770,1442690552.2695312
1656293771,1442701221.828125
1656293772,1442711891.3828125
1656293773,1442722560.9414062
1656293774,1442733230.5
1656293775,1442743900.0546875
1656293776,1442754569.6132812
1656293777,1442765239.1679688
1656293778,1442775908.7265625
1656293779,1442786578.2851562
1656293780,1442797247.8398438
1656293781,1442807917.3984375
1656293782,1442818586.9570312
1656293783,1442829256.5117188
1656293784,1442839926.0703125
1656293785,1442850595.625
1656293786,1442861265.1835938
1656293787,1442871934.7421875
1656293788,1442882604.296875
1656293789,1442893273.8554688
1656293790,1442903943.4101562
1656293791,1442914612.96875
1656293792,1442925282.5273438
1656293793,1442935952.0820312
1656293794,1442946621.640625
1656293795,1442957291.1953125
1656293796,1442967960.7539062
1656293797,1442978630.3125
1656293798,1442989299.8671875
1656293799,1442999969.4257812
1656293800,1443010638.984375
1656293801,1443021308.5390625
1656293802,1443031978.0976562
1656293803,1443042647.6523438
1656293804,1443053317.2109375
1656293805,1443063986.7695312
1656293806,1443074656.3242188
1656293807,1443085325.8828125
1656293808,1443095995.4375
1656293809,1443106664.9960938
1656293810,1443117334.5546875
1656293811,1443128004.109375
1656293812,1443138673.6679688
1656293813,1443149343.2265625
1656293814,1443160012.78125
1656293815,1443170682.3398438
1656293816,1443181351.8945312
1656293817,1443192021.453125
1656293818,1443202691.0117188
1656293819,1443213360.5664062
1656293820,1443224030.125
1656293821,1443234699.6796875
1656293822,1443245369.2382812
1656293823,1443256038.796875
1656293824,1443266708.3515625
1656293825,1443277377.9101562
1656293826,1443288047.46875
1656293827,1443298717.0234375
1656293828,1443309386.5820312
1656293829,1443320056.1367188
1656293830,1443330725.6953125
1656293831,1443341395.2539062
1656293832,1443352064.8085938
1656293833,1443362734.3671875
1656293834,1443373403.921875
1656293835,1443384073.4804688
1656293836,1443394743.0390625
1656293837,1443405412.59375
1656293838,1443416082.1523438
1656293839,1443426751.7070312
1656293840,1443437421.265625
1656293841,1443448090.8242188
1656293842,1443458760.3789062
1656293843,1443469429.9375
1656293844,1443480099.4960938
1656293845,1443490769.0507812
1656293846,1443501438.609375
1656293847,1443512108.1640625
1656293848,1443522777.7226562
1656293849,1443533447.28125
1656293850,1443544116.8359375
1656293851,1443554786.3945312
1656293852,1443565455.9492188
1656293853,1443576125.5078125
1656293854,1443586795.0664062
1656293855,1443597464.6210938
1656293856,1443608134.1796875
1656293857,1443618803.7382812
1656293858,1443629473.2929688
1656293859,1443640142.8515625
1656293860,1443650812.40625
1656293861,1443661481.9648438
1656293862,1443672151.5234375
1656293863,1443682821.078125
1656293864,1443693490.6367188
1656293865,1443704160.1914062
1656293866,1443714829.75
1656293867,1443725499.3085938
1656293868,1443736168.8632812
1656293869,1443746838.421875
1656293870,1443757507.9765625
1656293871,1443768177.5351562
1656293872,1443778847.09375
1656293873,1443789516.6484375
1656293874,1443800186.2070312
1656293875,1443810855.765625
1656293876,1443821525.3203125
1656293877,1443832194.8789062
1656293878,1443842864.4335938
1656293879,1443853533.9921875
1656293880,1443864203.5507812
1656293881,1443874873.1054688
1656293882,1443885542.6640625
1656293883,1443896212.21875
1656293884,1443906881.7773438
1656293885,1443917551.3359375
1656293886,1443928220.890625
1656293887,1443938890.4492188
1656293888,1443949560.0078125
1656293889,1443960229.5625
1656293890,1443970899.1210938
1656293891,1443981568.6757812
1656293892,1443992238.234375
1656293893,1444002907.7929688
1656293894,1444013577.3476562
1656293895,1444024246.90625
1656293896,1444034916.4609375
1656293897,1444045586.0195312
1656293898,1444056255.578125
1656293899,1444066925.1328125
1656293900,1444077594.6914062
1656293901,1444088264.25
1656293902,1444098933.8046875
1656293903,1444109603.3632812
1656293904,1444120272.9179688
1656293905,1444130942.4765625
1656293906,1444141612.0351562
1656293907,1444152281.5898438
1656293908,1444162951.1484375
1656293909,1444173620.703125
1656293910,1444184290.2617188
1656293911,1444194959.8203125
1656293912,1444205629.375
1656293913,1444216298.9335938
1656293914,1444226968.4882812
1656293915,1444237638.046875
1656293916,1444248307.6054688
1656293917,1444258977.1601562
1656293918,1444269646.71875
1656293919,1444280316.2773438
1656293920,1444290985.8320312
1656293921,1444301655.390625
1656293922,1444312324.9453125
1656293923,1444322994.5039062
1656293924,1444333664.0625
1656293925,1444344333.6171875
1656293926,1444355003.1757812
1656293927,1444365672.7304688
1656293928,1444376342.2890625
1656293929,1444387011.8476562
1656293930,1444397681.4023438
1656293931,1444408350.9609375
1656293932,1444419020.5195312
1656293933,1444429690.0742188
1656293934,1444440359.6328125
1656293935,1444451029.1875
1656293936,1444461698.7460938
1656293937,1444472368.3046875
1656293938,1444483037.859375
1656293939,1444493707.4179688
1656293940,1444504376.9726562
1656293941,1444515046.53125
1656293942,1444525716.0898438
1656293943,1444536385.6445312
1656293944,1444547055.203125
1656293945,1444557724.7578125
1656293946,1444568394.3164062
1656293947,1444579063.875
1656293948,1444589733.4296875
1656293949,1444600402.9882812
1656293950,1444611072.546875
1656293951,1444621742.1015625
1656293952,1444632411.6601562
1656293953,1444643081.2148438
1656293954,1444653750.7734375
1656293955,1444664420.3320312
1656293956,1444675089.8867188
1656293957,1444685759.4453125
1656293958,1444696429.0
1656293959,1444707098.5585938
1656293960,1444717768.1171875
1656293961,1444728437.671875
1656293962,1444739107.2304688
1656293963,1444749776.7890625
1656293964,1444760446.34375
1656293965,1444771115.9023438
1656293966,1444781785.4570312
1656293967,1444792455.015625
1656293968,1444803124.5742188
1656293969,1444813794.1289062
1656293970,1444824463.6875
1656293971,1444835133.2421875
1656293972,1444845802.8007812
1656293973,1444856472.359375
1656293974,1444867141.9140625
1656293975,1444877811.4726562
1656293976,1444888481.03125
1656293977,1444899150.5859375
1656293978,1444909820.1445312
1656293979,1444920489.6992188
1656293980,1444931159.2578125
1656293981,1444941828.8164062
1656293982,1444952498.3710938
1656293983,1444963167.9296875
1656293984,1444973837.484375
1656293985,1444984507.0429688
1656293986,1444995176.6015625
1656293987,1445005846.15625
1656293988,1445016515.7148438
1656293989,1445027185.2695312
1656293990,1445037854.828125
1656293991,1445048524.3867188
1656293992,1445059193.9414062
1656293993,1445069863.5
1656293994,1445080533.0585938
1656293995,1445091202.6132812
1656293996,1445101872.171875
1656293997,1445112541.7265625
1656293998,1445123211.2851562
1656293999,1445133880.84375
1656294000,1445144550.3984375
1656294001,1445155219.9570312
1656294002,1445165889.5117188
1656294003,1445176559.0703125
1656294004,1445187228.6289062
1656294005,1445197898.1835938
1656294006,1445208567.7421875
1656294007,1445219237.3007812
1656294008,1445229906.8554688
1656294009,1445240576.4140625
1656294010,1445251245.96875
1656294011,1445261915.5273438
1656294012,1445272585.0859375
1656294013,1445283254.640625
1656294014,1445293924.1992188
1656294015,1445304593.7539062
1656294016,1445315263.3125
1656294017,1445325932.8710938
1656294018,1445336602.4257812
1656294019,1445347271.984375
1656294020,1445357941.5429688
1656294021,1445368611.0976562
1656294022,1445379280.65625
1656294023,1445389950.2109375
1656294024,1445400619.7695312
1656294025,1445411289.328125
1656294026,1445421958.8828125
1656294027,1445432628.4414062
1656294028,1445443297.9960938
1656294029,1445453967.5546875
1656294030,1445464637.1132812
1656294031,1445475306.6679688
1656294032,1445485976.2265625
1656294033,1445496645.78125
1656294034,1445507315.3398438
1656294035,1445517984.8984375
1656294036,1445528654.453125
1656294037,1445539324.0117188
1656294038,1445549993.5703125
1656294039,1445560663.125
1656294040,1445571332.6835938
1656294041,1445582002.2382812
1656294042,1445592671.796875
1656294043,1445603341.3554688
1656294044,1445614010.9101562
1656294045,1445624680.46875
1656294046,1445635350.0234375
