epoch,memory-used
1655651412,63739334831.99072
1655651413,63740273068.090645
1655651414,63740400887.244995
1655651415,63739726959.505745
1655651416,63738259954.92484
1655651418,63736008543.5542
1655651419,63732981395.445755
1655651420,63729187180.65147
1655651421,63724634569.22328
1655651422,63719332231.21311
1655651423,63713288836.67292
1655651424,63706513055.65463
1655651425,63699014916.19458
1655651426,63690809556.855896
1655651427,63681912188.54306
1655651428,63672337700.74986
1655651429,63662100982.97
1655651430,63651216924.6973
1655651431,63639700415.42545
1655651432,63627566344.64825
1655651433,63614829601.85942
1655651434,63601505076.55274
1655651435,63587607658.22195
1655651437,63573152236.360794
1655651438,63558153700.46306
1655651440,63542626940.02246
1655651441,63526586844.532776
1655651442,63510048303.48777
1655651443,63493026206.38116
1655651444,63475535442.70672
1655651445,63457590901.9582
1655651446,63439207473.629364
1655651447,63420400047.21396
1655651448,63401183512.205734
1655651449,63381572758.09845
1655651450,63361582508.62533
1655651452,63341226824.47742
1655651453,63320519600.5853
1655651454,63299474731.879456
1655651455,63278106113.29048
1655651457,63256427639.74887
1655651458,63234453206.18517
1655651459,63212196707.52996
1655651460,63189672038.71372
1655651461,63166893094.66701
1655651462,63143873770.32038
1655651463,63120627960.604355
1655651464,63097169560.44946
1655651465,63073512464.78626
1655651466,63049670568.54528
1655651468,63025657766.65706
1655651469,63001487954.05214
1655651470,62977175025.66104
1655651471,62952732876.41432
1655651472,62928175401.24252
1655651473,62903516495.07615
1655651474,62878770052.84578
1655651475,62853949969.48192
1655651476,62829070139.91513
1655651477,62804144459.075935
1655651478,62779186821.89488
1655651479,62754211123.30248
1655651480,62729231258.22932
1655651481,62704261121.605896
1655651482,62679314608.36276
1655651483,62654405613.43046
1655651484,62629548031.73951
1655651485,62604755758.22046
1655651486,62580042687.80386
1655651487,62555422715.42023
1655651488,62530909736.0001
1655651489,62506517644.474045
1655651490,62482260335.772575
1655651491,62458151704.82622
1655651492,62434205646.565544
1655651493,62410436055.92107
1655651494,62386856827.82334
1655651495,62363481857.202866
1655651496,62340325038.990234
1655651497,62317400268.115944
1655651498,62294721439.51055
1655651499,62272302448.104576
1655651500,62250157188.82858
1655651501,62228299556.61309
1655651502,62206743446.38866
1655651503,62185502753.085785
1655651504,62164591371.635025
1655651505,62144023196.96695
1655651506,62123812124.01205
1655651507,62103971015.430664
1655651508,62084508604.80211
1655651509,62065432593.435585
1655651510,62046750682.640205
1655651511,62028470573.72511
1655651512,62010599967.99941
1655651513,61993146566.77228
1655651514,61976118071.35283
1655651515,61959522183.05019
1655651516,61943366603.17354
1655651517,61927659033.031975
1655651518,61912407173.93462
1655651519,61897618727.19065
1655651520,61883301394.109184
1655651521,61869462875.999374
1655651522,61856108782.53695
1655651523,61843236356.86423
1655651524,61830840750.49012
1655651525,61818917114.92353
1655651526,61807459449.969086
1655651527,61796457148.614204
1655651528,61785898452.14203
1655651529,61775771601.83563
1655651530,61766064838.97817
1655651531,61756766404.85275
1655651532,61747864540.7425
1655651533,61739347487.93054
1655651534,61731203487.69999
1655651535,61723420781.33399
1655651536,61715987610.11563
1655651537,61708892215.32803
1655651538,61702122838.25434
1655651539,61695667720.17764
1655651540,61689515102.38111
1655651541,61683653226.147804
1655651542,61678070332.760895
1655651543,61672754663.50347
1655651544,61667694459.658676
1655651545,61662877962.509636
1655651546,61658293413.33942
1655651547,61653929053.431206
1655651548,61649773124.0681
1655651549,61645813866.53321
1655651550,61642039522.10966
1655651551,61638438332.080574
1655651552,61634998537.72907
1655651553,61631708380.33829
1655651554,61628556101.19133
1655651555,61625529941.57133
1655651556,61622618142.76139
1655651557,61619808946.04464
1655651558,61617090592.70421
1655651559,61614451806.08476
1655651560,61611883237.77735
1655651561,61609376888.47353
1655651562,61606928227.02075
1655651563,61604533589.30545
1655651564,61602189311.21409
1655651565,61599891515.8877
1655651566,61597635475.485916
1655651567,61595416249.422966
1655651568,61593228897.11305
1655651569,61591068477.97039
1655651570,61588930051.40922
1655651571,61586808676.84375
1655651572,61584699413.688194
1655651573,61582597321.356834
1655651574,61580497459.2638
1655651575,61578394886.8234
1655651576,61576284663.44979
1655651577,61574161848.55724
1655651578,61572021501.55995
1655651579,61569858681.87215
1655651580,61567668448.90806
1655651581,61565445862.08189
1655651582,61563185980.80789
1655651583,61560883864.50027
1655651584,61558534572.57324
1655651585,61556133164.44103
1655651587,61553674699.517876
1655651588,61551154237.21799
1655651589,61548566836.95558
1655651590,61545907558.14491
1655651591,61543171460.20016
1655651593,61540353602.53556
1655651594,61537449044.56537
1655651595,61534452845.70376
1655651596,61531360065.36498
1655651597,61528165762.96326
1655651598,61524864997.91279
1655651599,61521452829.62783
1655651600,61517924317.52257
1655651601,61514274521.01127
1655651602,61510498499.50813
1655651603,61506591444.12431
1655651604,61502550096.31019
1655651605,61498377246.78113
1655651606,61494084003.25245
1655651607,61489683296.80173
1655651608,61485188058.50645
1655651609,61480611219.44416
1655651610,61475965710.69238
1655651611,61471264463.328636
1655651612,61466520408.43044
1655651613,61461746477.075356
1655651614,61456955600.340866
1655651615,61452160709.30452
1655651616,61447374735.04384
1655651617,61442610608.63634
1655651618,61437881261.15955
1655651619,61433199623.690994
1655651620,61428578627.30821
1655651621,61424031203.088715
1655651622,61419570282.11003
1655651623,61415208795.449684
1655651624,61410959674.185196
1655651625,61406835849.394104
1655651626,61402850252.15394
1655651627,61399015813.542206
1655651628,61395345464.63641
1655651629,61391852136.51414
1655651630,61388548760.25288
1655651631,61385448266.930145
1655651632,61382563587.6235
1655651633,61379907653.41042
1655651634,61377493395.36847
1655651635,61375333744.57517
1655651636,61373441632.108025
1655651637,61371829989.044586
1655651638,61370511746.46235
1655651639,61369499835.43887
1655651640,61368807187.05165
1655651641,61368446732.37823
1655651643,61368431402.49611
1655651644,61368774128.48286
1655651645,61369487841.41597
1655651646,61370585472.37297
1655651647,61372079952.43139
1655651648,61373984212.66877
1655651649,61376311184.16261
1655651650,61379073797.99044
1655651651,61382284985.2298
1655651652,61385956155.54397
1655651653,61390092632.93927
1655651654,61394697302.45243
1655651655,61399768718.276985
1655651656,61405301874.564766
1655651657,61411291104.8459
1655651658,61417730742.65053
1655651659,61424615121.508865
1655651660,61431938574.95103
1655651661,61439695436.5072
1655651662,61447880039.70754
1655651663,61456486718.0822
1655651664,61465509805.16134
1655651665,61474943634.47513
1655651666,61484782539.55374
1655651667,61495020853.92732
1655651668,61505652911.12603
1655651669,61516673044.68003
1655651670,61528075588.11949
1655651671,61539854874.97457
1655651672,61552005238.77541
1655651673,61564521013.05219
1655651674,61577396531.335106
1655651675,61590626127.15424
1655651676,61604204134.03984
1655651677,61618124885.522
1655651678,61632382715.13091
1655651679,61646971956.39673
1655651680,61661886942.84962
1655651681,61677122008.01974
1655651682,61692671485.43724
1655651683,61708529708.63231
1655651684,61724691011.13509
1655651685,61741149726.47574
1655651686,61757900188.18443
1655651687,61774936729.791336
1655651688,61792253684.826584
1655651689,61809845386.820366
1655651690,61827706169.30282
1655651691,61845830365.804115
1655651692,61864212309.85443
1655651693,61882846334.983894
1655651694,61901726774.72271
1655651695,61920847962.601
1655651696,61940204232.14896
1655651697,61959789916.896706
1655651698,61979599350.374435
1655651699,61999626866.11231
1655651700,62019866797.64049
1655651701,62040313478.48911
1655651702,62060960222.45367
1655651703,62081796264.390945
1655651704,62102809819.42303
1655651705,62123989102.67201
1655651706,62145322329.25998
1655651707,62166797714.30904
1655651708,62188403472.94126
1655651709,62210127820.27875
1655651710,62231958971.44358
1655651711,62253885141.55789
1655651712,62275894545.74372
1655651713,62297975399.12319
1655651714,62320115916.81838
1655651715,62342304313.9514
1655651716,62364528107.53919
1655651717,62386772022.17803
1655651718,62409020084.3591
1655651719,62431256320.573586
1655651720,62453464757.31262
1655651721,62475629421.067375
1655651722,62497734338.329025
1655651723,62519763535.58873
1655651724,62541701039.33764
1655651725,62563530876.06692
1655651726,62585237072.26772
1655651727,62606803654.431244
1655651728,62628214649.04863
1655651729,62649454082.61102
1655651730,62670505981.609604
1655651731,62691354372.53556
1655651732,62711983281.88
1655651733,62732378110.926285
1655651734,62752529760.12627
1655651735,62772430504.72406
1655651736,62792072619.96367
1655651737,62811448381.08915
1655651738,62830550063.344574
1655651739,62849369941.97399
1655651740,62867900292.22143
1655651741,62886133389.33097
1655651742,62904061508.546646
1655651743,62921676925.112526
1655651744,62938972444.97388
1655651745,62955943530.068405
1655651746,62972588305.78504
1655651747,62988905430.70024
1655651748,63004893563.3905
1655651750,63020551362.43222
1655651751,63035877486.40189
1655651752,63050870593.87595
1655651753,63065529343.43088
1655651754,63079852393.64307
1655651755,63093838403.089066
1655651756,63107486030.34524
1655651757,63120793933.9881
1655651758,63133760772.59407
1655651759,63146385204.73964
1655651760,63158665889.00122
1655651761,63170601483.955284
1655651762,63182190648.17831
1655651763,63193432040.24671
1655651764,63204324318.73697
1655651765,63214866142.22553
1655651766,63225056169.28886
1655651767,63234893058.503395
1655651768,63244375468.445625
1655651769,63253502057.69195
1655651770,63262271484.81886
1655651771,63270682408.40282
1655651772,63278733487.02025
1655651773,63286423379.247635
1655651774,63293750743.661415
1655651775,63300714238.83806
1655651776,63307312523.35399
1655651777,63313544255.7857
1655651778,63319408094.70962
1655651779,63324902698.70221
1655651780,63330026726.33992
1655651781,63334778836.19923
1655651782,63339157686.85655
1655651783,63343161936.88839
1655651784,63346790244.87116
1655651785,63350041269.381325
1655651786,63352913668.99536
1655651787,63355406102.289696
1655651788,63357517227.840805
1655651789,63359245704.22511
1655651790,63360590190.01912
1655651791,63361549343.79925
1655651792,63362121824.141945
1655651793,63362306289.6237
1655651794,63362101398.82093
1655651795,63361505810.31014
1655651796,63360518182.667725
1655651797,63359137174.47015
1655651799,63357361444.29391
1655651800,63355189650.715454
1655651801,63352621825.82884
1655651802,63349663495.798775
1655651803,63346321560.30756
1655651804,63342602919.037544
1655651805,63338514471.671005
1655651806,63334063117.89031
1655651807,63329255757.37775
1655651808,63324099289.81566
1655651809,63318600614.88632
1655651810,63312766632.27212
1655651811,63306604241.65531
1655651812,63300120342.71827
1655651813,63293321835.14327
1655651814,63286215618.612656
1655651815,63278808592.80875
1655651816,63271107657.41385
1655651817,63263119712.110306
1655651818,63254851656.58041
1655651819,63246310390.50651
1655651821,63237502813.5709
1655651822,63228435825.45592
1655651824,63219116325.843864
1655651825,63209551214.41708
1655651826,63199747390.857895
1655651827,63189711754.84858
1655651828,63179451206.07151
1655651830,63168972644.20897
1655651831,63158282968.94328
1655651832,63147389079.95677
1655651833,63136297876.93178
1655651834,63125016259.550606
1655651835,63113551127.495575
1655651836,63101909380.449
1655651837,63090097918.0932
1655651838,63078123640.110504
1655651839,63065993446.18323
1655651840,63053714235.9937
1655651841,63041292909.22421
1655651842,63028736365.55712
1655651843,63016051504.67474
1655651844,63003245226.25936
1655651845,62990324429.993324
1655651846,62977296015.55897
1655651847,62964166882.63857
1655651848,62950943930.914474
1655651849,62937634060.06899
1655651850,62924244169.78447
1655651851,62910781159.743195
1655651852,62897251929.627525
1655651853,62883663379.11972
1655651854,62870022407.90217
1655651855,62856335915.65713
1655651856,62842610802.066956
1655651857,62828853966.81397
1655651858,62815072309.58049
1655651859,62801272730.04881
1655651860,62787462127.90128
1655651861,62773647402.82021
1655651862,62759835454.48792
1655651863,62746033182.58674
1655651864,62732247486.798965
1655651865,62718485266.80694
1655651866,62704753422.29296
1655651867,62691058852.93937
1655651868,62677408458.42848
1655651869,62663809138.44261
1655651870,62650267792.66409
1655651871,62636791320.77521
1655651873,62623386622.45833
1655651874,62610060320.176384
1655651875,62596817927.514984
1655651876,62583664353.876236
1655651877,62570603200.8058
1655651878,62557637742.88516
1655651879,62544771254.69589
1655651880,62532007010.819534
1655651881,62519348285.83757
1655651882,62506798354.331566
1655651883,62494360490.883026
1655651884,62482037970.07349
1655651885,62469834066.48448
1655651886,62457752054.697525
1655651887,62445795209.294174
1655651888,62433966804.855934
1655651889,62422269688.56695
1655651890,62410704998.021736
1655651891,62399273443.41744
1655651892,62387975734.95121
1655651893,62376812582.82019
1655651894,62365784697.2215
1655651895,62354892788.352264
1655651896,62344137566.409676
1655651897,62333519741.59083
1655651898,62323040024.09286
1655651899,62312699124.11294
1655651900,62302497751.84815
1655651901,62292436617.49569
1655651902,62282516431.25268
1655651903,62272737903.31623
1655651904,62263101743.88351
1655651905,62253608663.15165
1655651906,62244259371.31778
1655651907,62235054578.57904
1655651908,62225994995.13258
1655651909,62217081331.17553
1655651910,62208314296.90502
1655651911,62199694602.5182
1655651913,62191222958.21221
1655651914,62182900074.18419
1655651915,62174726660.63124
1655651916,62166703427.75057
1655651917,62158831085.73925
1655651918,62151110344.79446
1655651919,62143541915.11331
1655651920,62136126506.89296
1655651921,62128864830.330536
1655651922,62121757595.62319
1655651923,62114805512.96804
1655651924,62108009292.56225
1655651925,62101369644.60291
1655651926,62094887279.287224
1655651927,62088562906.81229
1655651928,62082397237.37525
1655651929,62076390981.17325
1655651930,62070544848.40342
1655651932,62064859549.2629
1655651933,62059335793.94884
1655651934,62053974292.658356
1655651935,62048775755.58861
1655651936,62043740892.93673
1655651937,62038870414.89984
1655651938,62034165031.675095
1655651939,62029625453.45964
1655651940,62025251766.08449
1655651941,62021041557.91619
1655651942,62016991792.9552
1655651943,62013099435.201965
1655651944,62009361412.82761
1655651945,62005774403.69147
1655651946,62002334621.84566
1655651947,61999038174.34772
1655651948,61995881168.25523
1655651949,61992859710.62581
1655651950,61989969908.517006
1655651951,61987207868.98641
1655651952,61984569699.09162
1655651953,61982051505.890205
1655651954,61979649396.43972
1655651955,61977359477.79779
1655651956,61975177857.02195
1655651957,61973100641.16983
1655651958,61971123937.29898
1655651959,61969243852.46698
1655651960,61967456493.73142
1655651961,61965757968.149895
1655651962,61964144382.77996
1655651963,61962611844.6792
1655651964,61961156460.90521
1655651965,61959774338.515564
1655651966,61958461584.56786
1655651967,61957214306.11965
1655651968,61956028610.22852
1655651969,61954900603.95208
1655651970,61953826394.34788
1655651971,61952802088.473495
1655651972,61951823793.38655
1655651973,61950887616.144585
1655651974,61949989663.80521
1655651975,61949126043.425964
1655651976,61948292862.06446
1655651977,61947486226.7783
1655651978,61946702244.625015
1655651979,61945937022.66222
1655651980,61945186667.947464
1655651981,61944447287.53839
1655651982,61943714988.492516
1655651984,61942985877.867455
1655651985,61942256062.720764
1655651986,61941521650.11006
1655651987,61940778747.092896
1655651988,61940023460.72685
1655651989,61939251898.06953
1655651990,61938460166.178505
1655651991,61937644372.11133
1655651992,61936800622.92563
1655651993,61935925025.67894
1655651994,61935013687.4289
1655651995,61934062715.23303
1655651996,61933068216.14896
1655651997,61932026297.23423
1655651998,61930933065.54645
1655651999,61929784628.14319
1655652001,61928577555.331635
1655652002,61927310434.93762
1655652003,61925982976.11725
1655652004,61924595052.546745
1655652005,61923146537.90241
1655652006,61921637305.86053
1655652007,61920067230.09732
1655652008,61918436184.28908
1655652009,61916744042.11205
1655652010,61914990677.24254
1655652011,61913175963.35676
1655652012,61911299774.131
1655652013,61909361983.24153
1655652014,61907362464.36461
1655652015,61905301091.17651
1655652016,61903177737.35351
1655652017,61900992276.57184
1655652018,61898744582.507805
1655652019,61896434528.83764
1655652020,61894061989.23762
1655652021,61891626837.384
1655652022,61889128946.95307
1655652023,61886568191.621086
1655652024,61883944445.064316
1655652025,61881257580.95901
1655652026,61878507472.981445
1655652027,61875693994.807884
1655652028,61872817020.11462
1655652029,61869876422.577866
1655652030,61866872075.87393
1655652031,61863803853.67905
1655652032,61860671629.6695
1655652033,61857475277.52157
1655652034,61854214670.9115
1655652035,61850889683.51555
1655652036,61847500189.01002
1655652037,61844046061.07113
1655652038,61840527173.37515
1655652039,61836943399.598404
1655652040,61833294613.41709
1655652041,61829580688.50752
1655652042,61825801498.54594
1655652043,61821956917.2086
1655652044,61818046818.1718
1655652045,61814071075.111786
1655652046,61810029561.70481
1655652047,61805922151.62716
1655652048,61801748718.55511
1655652049,61797509136.16489
1655652050,61793203278.1328
1655652051,61788831018.13508
1655652052,61784392229.84801
1655652053,61779886786.94785
1655652054,61775314563.110886
1655652055,61770675432.01336
1655652056,61765969267.33153
1655652057,61761195942.74168
1655652059,61756355331.920074
1655652060,61751447308.54298
1655652061,61746471746.28665
1655652062,61741428518.82736
1655652063,61736317499.841385
1655652064,61731138563.00495
1655652065,61725891861.244286
1655652066,61720578664.48523
1655652067,61715200521.90355
1655652068,61709758982.67501
1655652069,61704255595.97539
1655652070,61698691910.980446
1655652071,61693069476.865974
1655652072,61687389842.807724
1655652073,61681654557.47823
1655652074,61675865170.94793
1655652076,61670023246.42702
1655652077,61664130350.536514
1655652078,61658188049.89736
1655652079,61652197911.130585
1655652080,61646161500.85713
1655652081,61640080385.69801
1655652082,61633956132.27422
1655652083,61627790307.20674
1655652084,61621584477.11652
1655652085,61615340208.62459
1655652086,61609059068.35189
1655652087,61602742622.91945
1655652088,61596392438.94823
1655652089,61590010083.05923
1655652090,61583597121.87342
1655652091,61577155122.0118
1655652092,61570685650.095345
1655652093,61564190272.74503
1655652094,61557670556.581894
1655652095,61551128068.22686
1655652096,61544564374.300934
1655652097,61537981041.425125
1655652098,61531379636.22036
1655652099,61524761725.30769
1655652100,61518128875.30808
1655652101,61511482652.842476
1655652102,61504824624.53191
1655652103,61498156356.997375
1655652104,61491479416.85982
1655652105,61484795370.74025
1655652106,61478105785.259636
1655652107,61471412227.03897
1655652108,61464716262.69924
1655652109,61458019458.86144
1655652110,61451323382.14656
1655652111,61444629599.17555
1655652112,61437939676.56942
1655652113,61431255180.94916
1655652114,61424577678.93576
1655652115,61417908737.15018
1655652116,61411249922.213425
1655652117,61404602800.746475
1655652118,61397968939.37031
1655652119,61391349904.70594
1655652120,61384747263.3743
1655652121,61378162581.99643
1655652122,61371597427.19328
1655652123,61365053365.58587
1655652124,61358531963.79515
1655652125,61352034788.442116
1655652126,61345563406.147766
1655652127,61339119383.53305
1655652128,61332704287.21901
1655652129,61326319683.82659
1655652130,61319967139.97678
1655652131,61313648222.29059
1655652132,61307364497.38897
1655652133,61301117531.89292
1655652134,61294908892.42344
1655652135,61288740145.6015
1655652136,61282612858.048096
1655652137,61276528596.384186
1655652138,61270488927.2308
1655652139,61264495417.20889
1655652140,61258549632.939445
1655652141,61252653141.04346
1655652142,61246807508.14192
1655652143,61241014300.85578
1655652144,61235275085.8061
1655652145,61229591429.613785
1655652146,61223964898.89987
1655652147,61218397060.28532
1655652148,61212889480.39111
1655652149,61207443725.838264
1655652150,61202061363.24773
1655652151,61196743959.2405
1655652152,61191493080.437584
1655652153,61186310293.45994
1655652154,61181197164.92857
1655652155,61176155261.46445
1655652156,61171186149.68855
1655652157,61166291396.22189
1655652158,61161472567.68544
1655652159,61156731230.70017
1655652160,61152068951.8871
1655652161,61147487297.867195
1655652163,61142987835.26143
1655652164,61138572130.690796
1655652165,61134241750.77629
1655652166,61129998262.138885
1655652167,61125843231.3996
1655652168,61121778225.17936
1655652169,61117804810.0992
1655652170,61113924552.78009
1655652171,61110139019.843
1655652172,61106449777.90894
1655652173,61102857691.46994
1655652174,61099360816.50222
1655652175,61095956506.85309
1655652176,61092642116.3698
1655652177,61089414998.89966
1655652178,61086272498.10904
1655652179,61083211916.94066
1655652180,61080230548.15638
1655652181,61077325684.518005
1655652182,61074494618.78738
1655652184,61071734643.72632
1655652185,61069043052.09666
1655652186,61066417136.66023
1655652187,61063854190.17886
1655652188,61061351505.41438
1655652189,61058906375.12861
1655652190,61056516092.08338
1655652191,61054177949.04053
1655652192,61051889238.761894
1655652193,61049647254.00928
1655652194,61047449287.54453
1655652195,61045292632.12946
1655652196,61043174580.52592
1655652197,61041092425.49571
1655652198,61039043459.80072
1655652199,61037024976.2027
1655652200,61035034267.46352
1655652201,61033068626.345
1655652202,61031125345.60899
1655652203,61029201718.017296
1655652205,61027295036.33175
1655652206,61025402593.31419
1655652207,61023521681.726425
1655652208,61021649594.33031
1655652209,61019783623.887665
1655652210,61017921063.16031
1655652211,61016059204.910065
1655652212,61014195341.8988
1655652213,61012326766.88832
1655652214,61010450772.640434
