epoch,memory-free
1655651190,324574210449.7117
1655651191,324435827362.3251
1655651192,324296473695.92944
1655651193,324156167571.8105
1655651194,324014927111.2534
1655651195,323872770435.5435
1655651196,323729715665.96606
1655651197,323585780923.8065
1655651198,323440984330.3502
1655651199,323295344006.88257
1655651200,323148878074.6887
1655651201,323001604655.0542
1655651202,322853541869.2643
1655651203,322704707838.6044
1655651204,322555120684.3596
1655651205,322404798527.8156
1655651206,322253759490.25757
1655651207,322102021692.97076
1655651208,321949603257.2408
1655651209,321796522304.3527
1655651210,321642796955.592
1655651211,321488445332.24414
1655651212,321333485555.5942
1655651213,321177935746.9277
1655651214,321021814027.5298
1655651215,320865138518.68616
1655651216,320707927341.6819
1655651217,320550198617.80237
1655651218,320391970468.333
1655651219,320233261014.5591
1655651220,320074088377.766
1655651221,319914470679.239
1655651222,319754426040.2636
1655651223,319593972582.125
1655651224,319433128426.1085
1655651225,319271911693.4996
1655651226,319110340505.5836
1655651227,318948432983.64575
1655651228,318786207248.97144
1655651229,318623681422.8461
1655651230,318460873626.55505
1655651231,318297801981.38354
1655651232,318134484608.61694
1655651233,317970939629.5407
1655651234,317807185165.44006
1655651235,317643239337.60034
1655651236,317479120267.307
1655651237,317314846075.84534
1655651238,317150434884.50055
1655651239,316985904814.5583
1655651240,316821273987.30365
1655651241,316656560524.022
1655651242,316491782545.99884
1655651243,316326958174.5193
1655651244,316162105530.8689
1655651245,315997242736.3329
1655651246,315832387912.1966
1655651247,315667559179.7455
1655651248,315502774660.2648
1655651249,315338052475.0399
1655651250,315173410745.3561
1655651251,315008867592.49884
1655651252,314844441137.7534
1655651253,314680149502.4051
1655651254,314516010807.7394
1655651255,314352043175.04156
1655651256,314188264725.5968
1655651257,314024693580.6907
1655651258,313861347861.60846
1655651259,313698245689.6354
1655651260,313535405186.05707
1655651261,313372844472.15857
1655651262,313210581669.2253
1655651263,313048634898.5427
1655651264,312887022281.39606
1655651265,312725761939.0707
1655651266,312564871992.8521
1655651267,312404370564.0254
1655651268,312244275773.87604
1655651269,312084605743.6894
1655651270,311925378594.75073
1655651271,311766612448.3455
1655651272,311608325425.7589
1655651273,311450535648.2764
1655651274,311293261237.18335
1655651275,311136520313.765
1655651276,310980330602.77045
1655651277,310824708242.80304
1655651278,310669668975.93036
1655651279,310515228544.2194
1655651280,310361402689.73737
1655651281,310208207154.5515
1655651282,310055657221.7834
1655651283,309903766338.77167
1655651284,309752547493.9095
1655651285,309602013675.58966
1655651286,309452177872.2054
1655651287,309303053072.14966
1655651288,309154652263.81555
1655651289,309006988435.59595
1655651290,308860074575.88403
1655651291,308713923673.0727
1655651292,308568548715.55505
1655651293,308423962691.7242
1655651294,308280178589.9729
1655651295,308137209398.6944
1655651296,307995068106.28156
1655651297,307853767701.12775
1655651298,307713321171.62573
1655651299,307573741675.5375
1655651300,307435043048.1012
1655651301,307297239293.92395
1655651302,307160344417.6131
1655651303,307024372423.7755
1655651304,306889337317.0184
1655651305,306755253101.94904
1655651306,306622133783.17426
1655651307,306489993365.30145
1655651308,306358845852.9376
1655651309,306228705250.6899
1655651310,306099585563.1656
1655651311,305971500794.97144
1655651312,305844464950.71497
1655651313,305718492035.00305
1655651314,305593596052.44293
1655651315,305469791007.6417
1655651316,305347090905.2066
1655651317,305225509749.74457
1655651318,305105061545.8629
1655651319,304985760298.16864
1655651320,304867620011.26886
1655651321,304750654689.7708
1655651322,304634878338.28156
1655651323,304520304961.40814
1655651324,304406948563.758
1655651325,304294823149.93787
1655651326,304183942724.5551
1655651327,304074321292.2167
1655651328,303965972857.52997
1655651329,303858911425.102
1655651330,303753150999.53973
1655651331,303648705585.4506
1655651332,303545589187.4414
1655651333,303443815810.1193
1655651334,303343399458.0918
1655651335,303244354135.9657
1655651336,303146693848.34814
1655651337,303050432599.8463
1655651338,302955584395.0675
1655651339,302862163238.61847
1655651340,302770183135.1067
1655651341,302679658089.13916
1655651342,302590602105.3229
1655651343,302503029188.2652
1655651344,302416953342.5731
1655651346,302332388572.8539
1655651347,302249348883.71436
1655651349,302167848279.76196
1655651350,302087900765.60376
1655651351,302009520345.8468
1655651352,301932721025.0982
1655651353,301857516807.9651
1655651354,301783921699.0547
1655651356,301711946898.585
1655651357,301641592389.2176
1655651358,301572855349.2248
1655651359,301505732956.87915
1655651360,301440222390.45325
1655651361,301376320828.21936
1655651362,301314025448.45013
1655651363,301253333429.4178
1655651364,301194239730.8363
1655651365,301136730438.1842
1655651366,301080789418.38135
1655651367,301026400538.34796
1655651368,300973547665.00385
1655651369,300922214665.269
1655651370,300872385406.0633
1655651371,300824043754.3067
1655651372,300777173576.9192
1655651373,300731758740.8207
1655651374,300687783112.9312
1655651375,300645230560.1707
1655651377,300604084949.459
1655651378,300564330147.7161
1655651379,300525949678.22736
1655651380,300488925689.7389
1655651381,300453239987.3625
1655651383,300418874376.20966
1655651384,300385810661.39197
1655651385,300354030648.0211
1655651386,300323516141.20856
1655651388,300294248946.06616
1655651389,300266210867.70526
1655651390,300239383711.23773
1655651391,300213749281.7749
1655651392,300189289384.4285
1655651395,300165985824.31024
1655651396,300143820406.53143
1655651399,300122774936.204
1655651400,300102831218.4392
1655651401,300083971058.34906
1655651402,300066176261.0449
1655651403,300049428631.63837
1655651404,300033709975.24115
1655651405,300019002096.96466
1655651406,300005286801.9207
1655651408,299992545895.2209
1655651409,299980761181.9767
1655651410,299969914467.2998
1655651411,299959987556.3017
1655651412,299950962254.0941
1655651413,299942820365.78864
1655651414,299935543696.4969
1655651415,299929114051.3303
1655651416,299923513235.4007
1655651418,299918723053.8197
1655651419,299914725311.6987
1655651420,299911501814.1494
1655651421,299909034366.28345
1655651422,299907304773.2124
1655651423,299906294840.04785
1655651424,299905986371.90137
1655651425,299906361173.88477
1655651426,299907401051.1095
1655651427,299909087808.687
1655651428,299911403251.7292
1655651429,299914329185.34753
1655651430,299917847414.6536
1655651431,299921939744.7589
1655651432,299926588839.5791
1655651433,299931780798.24457
1655651434,299937502578.6896
1655651435,299943741138.8485
1655651437,299950483436.6556
1655651438,299957716430.04517
1655651440,299965427076.9517
1655651441,299973602335.3093
1655651442,299982229163.0525
1655651443,299991294518.1153
1655651444,300000785358.4323
1655651445,300010688641.9378
1655651446,300020991326.5658
1655651447,300031680370.251
1655651448,300042742730.9274
1655651449,300054165366.52954
1655651450,300065935212.02344
1655651452,300078039110.50275
1655651453,300090463882.0929
1655651454,300103196346.91907
1655651455,300116223325.1068
1655651457,300129531636.7817
1655651458,300143108102.0687
1655651459,300156939541.09344
1655651460,300171013679.72107
1655651461,300185321866.7744
1655651462,300199856356.81647
1655651463,300214609404.40967
1655651464,300229573264.117
1655651465,300244740190.5011
1655651466,300260102438.12476
1655651468,300275652261.55054
1655651469,300291381915.3413
1655651470,300307283654.05975
1655651471,300323349732.2685
1655651472,300339572404.5306
1655651473,300355943925.4083
1655651474,300372456549.4647
1655651475,300389102531.2624
1655651476,300405874125.3642
1655651477,300422763586.33264
1655651478,300439763168.7306
1655651479,300456865127.1208
1655651480,300474061716.06586
1655651481,300491345190.12854
1655651482,300508707803.87164
1655651483,300526141811.8579
1655651484,300543639468.65
1655651485,300561193028.81067
1655651486,300578794746.9026
1655651487,300596436877.4886
1655651488,300614111675.13116
1655651489,300631811394.3934
1655651490,300649528289.8377
1655651491,300667254616.027
1655651492,300684982627.5238
1655651493,300702704578.8911
1655651494,300720412724.6914
1655651495,300738099319.4877
1655651496,300755756617.8424
1655651497,300773376874.3184
1655651498,300790952343.47833
1655651499,300808475279.88513
1655651500,300825937938.10126
1655651501,300843332572.68964
1655651502,300860651438.2129
1655651503,300877886789.23376
1655651504,300895030880.315
1655651505,300912075966.0193
1655651506,300929014300.90936
1655651507,300945838139.5481
1655651508,300962539736.49805
1655651509,300979111346.3219
1655651510,300995545223.5826
1655651511,301011833622.8426
1655651512,301027968798.66486
1655651513,301043943005.6119
1655651514,301059748498.24664
1655651515,301075377531.13165
1655651516,301090822358.82983
1655651517,301106075235.9037
1655651518,301121128416.9162
1655651519,301135974156.4298
1655651520,301150604709.00745
1655651521,301165012329.2118
1655651522,301179189271.60565
1655651523,301193127790.75146
1655651524,301206820141.2123
1655651525,301220258577.55066
1655651526,301233435354.3293
1655651527,301246342726.1111
1655651528,301258972947.4587
1655651529,301271318272.93463
1655651530,301283370957.1019
1655651531,301295123254.52325
1655651532,301306567419.76105
1655651533,301317695707.3784
1655651534,301328500371.93787
1655651535,301338973668.00214
1655651536,301349107850.1341
1655651537,301358895172.89624
1655651538,301368327890.85156
1655651539,301377398258.56244
1655651540,301386098530.592
1655651541,301394420961.50256
1655651542,301402357805.8573
1655651543,301409901318.2186
1655651544,301417043753.14935
1655651545,301423777365.2122
1655651546,301430094408.9698
1655651547,301435987138.9851
1655651548,301441447809.82056
1655651549,301446469759.30054
1655651550,301451051139.77576
1655651551,301455193112.7834
1655651552,301458895821.75195
1655651553,301462153411.7485
1655651554,301464958528.2498
1655651555,301467303816.7328
1655651556,301469184275.76575
1655651557,301470604316.28174
1655651558,301471570702.3055
1655651559,301472090197.8617
1655651560,301472169566.9748
1655651561,301471815573.66974
1655651562,301471034981.9707
1655651563,301469834555.90247
1655651564,301468221059.4898
1655651565,301466201256.7571
1655651566,301463781911.729
1655651567,301460969788.4302
1655651568,301457771650.88525
1655651569,301454194263.11884
1655651570,301450244389.1554
1655651571,301445928793.0197
1655651572,301441254238.73645
1655651573,301436227490.3299
1655651574,301430855311.825
1655651575,301425144467.24615
1655651576,301419101720.61816
1655651577,301412733835.9655
1655651578,301406047577.3127
1655651579,301399049708.68463
1655651580,301391746994.10565
1655651581,301384146197.60046
1655651582,301376254083.19366
1655651583,301368077414.9099
1655651584,301359622956.7738
1655651585,301350897472.8099
1655651587,301341907727.04285
1655651588,301332660483.49725
1655651589,301323162506.1977
1655651590,301313420559.1688
1655651591,301303441406.43524
1655651593,301293231812.02155
1655651594,301282798539.95233
1655651595,301272148354.25226
1655651596,301261288018.9458
1655651597,301250224298.0578
1655651598,301238963955.61273
1655651599,301227513755.6351
1655651600,301215880462.1498
1655651601,301204070839.1811
1655651602,301192091650.75385
1655651603,301179949660.8926
1655651604,301167651633.6219
1655651605,301155204332.96643
1655651606,301142614522.95074
1655651607,301129888967.5996
1655651608,301117034430.93726
1655651609,301104057676.98883
1655651610,301090965469.7785
1655651611,301077764573.33105
1655651612,301064461751.67114
1655651613,301051063768.8233
1655651614,301037577388.812
1655651615,301024008235.3157
1655651616,301010357312.7966
1655651617,300996624254.05316
1655651618,300982808634.0542
1655651619,300968910027.76874
1655651620,300954928010.16565
1655651621,300940862156.2137
1655651622,300926712040.8817
1655651623,300912477239.13885
1655651624,300898157325.9538
1655651625,300883751876.2956
1655651626,300869260465.13293
1655651627,300854682667.43494
1655651628,300840018058.17035
1655651629,300825266212.3079
1655651630,300810426704.8169
1655651631,300795499110.6659
1655651632,300780483004.8239
1655651633,300765377962.25964
1655651634,300750183557.9423
1655651635,300734899366.84064
1655651636,300719524963.9235
1655651637,300704059924.1598
1655651638,300688503822.5184
1655651639,300672856233.96826
1655651640,300657116733.478
1655651641,300641284896.017
1655651643,300625360296.5539
1655651644,300609342510.05743
1655651645,300593231111.4967
1655651646,300577025675.8405
1655651647,300560725778.0578
1655651648,300544330993.1173
1655651649,300527840895.9882
1655651650,300511255061.63916
1655651651,300494573065.0391
1655651652,300477794481.157
1655651653,300460918884.96155
1655651654,300443945851.4218
1655651655,300426874955.50665
1655651656,300409705772.18494
1655651657,300392437876.42566
1655651658,300375070843.1976
1655651659,300357604247.46967
1655651660,300340037664.2106
1655651661,300322370668.3896
1655651662,300304604812.68884
1655651663,300286748632.4691
1655651664,300268808812.47754
1655651665,300250790646.7972
1655651666,300232699313.8896
1655651667,300214539992.2152
1655651668,300196317860.2355
1655651669,300178038096.4115
1655651670,300159705879.2041
1655651671,300141326387.0747
1655651672,300122904798.4842
1655651673,300104446291.89386
1655651674,300085956045.76434
1655651675,300067439238.5572
1655651676,300048901048.73315
1655651677,300030346654.7536
1655651678,300011781235.0794
1655651679,299993209968.1718
1655651680,299974638032.49176
1655651681,299956070606.50037
1655651682,299937512868.65875
1655651683,299918969997.42804
1655651684,299900447171.2693
1655651685,299881949568.6434
1655651686,299863482368.0117
1655651687,299845050747.8353
1655651688,299826659886.575
1655651689,299808314962.69226
1655651690,299790021154.64777
1655651691,299771783640.90295
1655651692,299753607599.91864
1655651693,299735498210.15607
1655651694,299717460650.0763
1655651695,299699500098.1403
1655651696,299681621732.8094
1655651697,299663830732.54443
1655651698,299646132275.8066
1655651699,299628531541.0569
1655651700,299611033706.7567
1655651701,299593643951.36664
1655651702,299576367453.348
1655651703,299559209391.1619
1655651704,299542174943.26965
1655651705,299525269288.13196
1655651706,299508497604.21
1655651707,299491865069.9651
1655651708,299475376863.858
1655651709,299459038164.35
1655651710,299442854149.9021
1655651711,299426829998.9754
1655651712,299410971374.17847
1655651713,299395285669.3634
1655651714,299379779941.141
1655651715,299364460635.20435
1655651716,299349332574.9628
1655651717,299334400178.2551
1655651718,299319667862.9195
1655651719,299305140046.79456
1655651720,299290821147.71893
1655651721,299276715583.531
1655651722,299262827772.06934
1655651723,299249162131.17255
1655651724,299235723078.6789
1655651725,299222515032.4272
1655651726,299209542410.2557
1655651727,299196809630.0031
1655651728,299184321109.50775
1655651729,299172081266.6083
1655651730,299160094519.14325
1655651731,299148365284.9511
1655651732,299136897981.87036
1655651733,299125697027.73944
1655651734,299114766840.397
1655651735,299104111837.68146
1655651736,299093736437.4315
1655651737,299083645057.4855
1655651738,299073842115.6818
1655651739,299064332029.8593
1655651740,299055119217.8562
1655651741,299046208097.51117
1655651742,299037603086.6628
1655651743,299029308603.14935
1655651744,299021329064.8095
1655651745,299013668889.4818
1655651746,299006332495.0046
1655651747,298999324299.2165
1655651748,298992648719.9561
1655651750,298986310175.0619
1655651751,298980313082.37225
1655651752,298974661859.72577
1655651753,298969360924.96106
1655651754,298964414695.9165
1655651755,298959827590.4306
1655651756,298955604026.342
1655651757,298951748421.48914
1655651758,298948265193.71045
1655651759,298945158760.8446
1655651760,298942433540.73
1655651761,298940093951.2053
1655651762,298938144410.1089
1655651763,298936587544.70197
1655651764,298935418415.9036
1655651765,298934628301.7253
1655651766,298934206571.3482
1655651767,298934142217.7542
1655651768,298934424233.9253
1655651769,298935041612.8432
1655651770,298935983347.4901
1655651771,298937238430.84766
1655651772,298938795855.898
1655651773,298940644615.6228
1655651774,298942773703.0041
1655651775,298945172111.0238
1655651776,298947828832.6639
1655651777,298950732860.9061
1655651778,298953873188.7325
1655651779,298957238809.1249
1655651780,298960818715.0652
1655651781,298964601899.53546
1655651782,298968577355.51733
1655651783,298972734075.993
1655651784,298977061053.94415
1655651785,298981547282.3529
1655651786,298986181754.2009
1655651787,298990953462.47034
1655651788,298995851400.143
1655651789,299000864560.20074
1655651790,299005981935.6255
1655651791,299011192519.3992
1655651792,299016485304.5037
1655651793,299021849283.9211
1655651794,299027273450.6331
1655651795,299032746797.62177
1655651796,299038258317.8688
1655651797,299043797004.3563
1655651799,299049351850.0661
1655651800,299054911847.9801
1655651801,299060465991.0804
1655651802,299066003272.34845
1655651803,299071512684.76654
1655651804,299076983221.3166
1655651805,299082403874.98035
1655651806,299087763638.7398
1655651807,299093051505.57684
1655651808,299098256468.4733
1655651809,299103367520.4113
1655651810,299108373654.37256
1655651811,299113263863.33905
1655651812,299118027140.2926
1655651813,299122652478.2153
1655651814,299127128870.0889
1655651815,299131445308.8953
1655651816,299135590787.6166
1655651817,299139554299.2345
1655651818,299143325350.6784
1655651819,299146897235.5796
1655651821,299150270685.1628
1655651822,299153448161.56396
1655651824,299156432126.9196
1655651825,299159225043.3657
1655651826,299161829373.0389
1655651827,299164247578.075
1655651828,299166482120.6105
1655651830,299168535462.7817
1655651831,299170410066.7246
1655651832,299172108394.57556
1655651833,299173632908.4709
1655651834,299174986070.54675
1655651835,299176170342.9395
1655651836,299177188187.7853
1655651837,299178042067.2203
1655651838,299178734443.38074
1655651839,299179267778.40314
1655651840,299179644534.42346
1655651841,299179867173.5781
1655651842,299179938158.00323
1655651843,299179859949.8351
1655651844,299179635011.2099
1655651845,299179265804.264
1655651846,299178754791.13354
1655651847,299178104433.9548
1655651848,299177317194.8641
1655651849,299176395535.9974
1655651850,299175341919.4913
1655651851,299174158807.4818
1655651852,299172848662.1053
1655651853,299171413945.498
1655651854,299169857119.7961
1655651855,299168180647.13574
1655651856,299166386989.6534
1655651857,299164478609.48517
1655651858,299162457968.7674
1655651859,299160327529.6362
1655651860,299158089754.22797
1655651861,299155747104.67865
1655651862,299153302043.1248
1655651863,299150757031.7025
1655651864,299148114532.5481
1655651865,299145377007.7978
1655651866,299142546919.5877
1655651867,299139626730.05444
1655651868,299136618901.3338
1655651869,299133525895.56226
1655651870,299130350174.876
1655651871,299127094201.4113
1655651873,299123760437.30444
1655651874,299120352186.941
1655651875,299116876123.7051
1655651876,299113340749.439
1655651877,299109759143.52997
1655651878,299106147902.40466
1655651879,299102524255.1979
1655651880,299098905431.0444
1655651881,299095308659.0789
1655651882,299091751168.43604
1655651883,299088250188.2505
1655651884,299084822947.65704
1655651885,299081486675.79034
1655651886,299078258601.7851
1655651887,299075155954.776
1655651888,299072195963.89764
1655651889,299069395858.28503
1655651890,299066772867.0727
1655651891,299064344219.3952
1655651892,299062127144.3875
1655651893,299060138871.1841
1655651894,299058396628.9198
1655651895,299056917646.72925
1655651896,299055719153.74713
1655651897,299054818379.1082
1655651898,299054232551.94727
1655651899,299053978901.39886
1655651900,299054074656.5977
1655651901,299054537046.6785
1655651902,299055383300.77606
1655651903,299056630648.02496
1655651904,299058296317.56
1655651905,299060397538.51587
1655651906,299062951540.02716
1655651907,299065975551.22864
1655651908,299069486801.25507
1655651909,299073502519.2411
1655651910,299078039934.32135
1655651911,299083116275.63074
1655651913,299088748772.3037
1655651914,299094954653.47516
1655651915,299101751148.2797
1655651916,299109155485.85205
1655651917,299117184895.32684
1655651918,299125856062.8926
1655651919,299135183502.9517
1655651920,299145177175.6893
1655651921,299155830996.2039
1655651922,299167134868.3231
1655651923,299179078695.8744
1655651924,299191652382.6851
1655651925,299204845832.5826
1655651926,299218648949.39435
1655651927,299233051636.94775
1655651928,299248043799.0702
1655651929,299263615339.58905
1655651930,299279756162.33185
1655651932,299296456171.12585
1655651933,299313705269.7986
1655651934,299331493362.17737
1655651935,299349810352.0896
1655651936,299368646143.3628
1655651937,299387990639.8244
1655651938,299407833745.3015
1655651939,299428165363.62195
1655651940,299448975398.61285
1655651941,299470253754.1016
1655651942,299491990333.9159
1655651943,299514175041.8828
1655651944,299536797781.8299
1655651945,299559848457.58453
1655651946,299583316972.97437
1655651947,299607193231.82635
1655651948,299631467137.9683
1655651949,299656128595.2274
1655651950,299681167507.4312
1655651951,299706573778.4068
1655651952,299732337311.98206
1655651953,299758448011.984
1655651954,299784895782.2404
1655651955,299811670526.5782
1655651956,299838762148.82526
1655651957,299866160552.8087
1655651958,299893855642.356
1655651959,299921837096.9281
1655651960,299950093262.89435
1655651961,299978610519.7591
1655651962,300007374811.4017
1655651963,300036372081.7016
1655651964,300065588274.53827
1655651965,300095009333.7914
1655651966,300124620071.5861
1655651967,300154400773.0321
1655651968,300184330591.4848
1655651969,300214388680.2999
1655651970,300244554192.8328
1655651971,300274806282.439
1655651972,300305124102.47406
1655651973,300335486806.2935
1655651974,300365873547.25275
1655651975,300396263478.7075
1655651976,300426635754.0132
1655651977,300456969526.52527
1655651978,300487243949.59937
1655651979,300517438176.59094
1655651980,300547531360.85547
1655651981,300577502655.7486
1655651982,300607331214.6258
1655651984,300636996190.8425
1655651985,300666476737.75446
1655651986,300695752008.7168
1655651987,300724801157.0854
1655651988,300753603336.21564
1655651989,300782137699.4631
1655651990,300810383400.18317
1655651991,300838321578.80835
1655651992,300865941324.0783
1655651993,300893233711.80963
1655651994,300920189817.81903
1655651995,300946800717.9231
1655651996,300973057487.93823
1655651997,300998951203.6813
1655651998,301024473858.05865
1655651999,301049621824.5381
1655652001,301074395242.48
1655652002,301098794963.4456
1655652003,301122821838.9963
1655652004,301146476720.693
1655652005,301169760460.0972
1655652006,301192673908.77
1655652007,301215217918.2727
1655652008,301237393340.1663
1655652009,301259201026.01245
1655652010,301280641827.3721
1655652011,301301716595.8064
1655652012,301322426182.8768
1655652013,301342771440.14435
1655652014,301362753219.1704
1655652015,301382372371.5161
1655652016,301401629748.74274
1655652017,301420526202.4115
1655652018,301439062584.0836
1655652019,301457239745.3204
1655652020,301475058537.6828
1655652021,301492519812.7323
1655652022,301509624422.0302
1655652023,301526373217.13745
1655652024,301542767049.6156
1655652025,301558806771.0256
1655652026,301574493232.9287
1655652027,301589827286.8863
1655652028,301604809784.45953
1655652029,301619441577.20966
1655652030,301633723516.69775
1655652031,301647656454.4854
1655652032,301661241242.13336
1655652033,301674478731.20325
1655652034,301687369773.2559
1655652035,301699915219.85297
1655652036,301712115922.5555
1655652037,301723972732.9247
1655652038,301735486502.5217
1655652039,301746658889.36273
1655652040,301757494777.28253
1655652041,301767999725.3234
1655652042,301778178425.76056
1655652043,301788034072.51074
1655652044,301797569517.7138
1655652045,301806787613.50916
1655652046,301815691212.0364
1655652047,301824283165.4349
1655652048,301832566325.8442
1655652049,301840543545.40393
1655652050,301848217676.2536
1655652051,301855591570.53265
1655652052,301862668226.1846
1655652053,301869451224.36884
1655652054,301875944292.0483
1655652055,301882151156.1865
1655652056,301888075543.7466
1655652057,301893721181.6915
1655652059,301899091796.98486
1655652060,301904191116.5898
1655652061,301909022867.46936
1655652062,301913590776.5868
1655652063,301917898570.9056
1655652064,301921949977.3886
1655652065,301925748722.9993
1655652066,301929298534.70087
1655652067,301932603139.4564
1655652068,301935666264.22943
1655652069,301938491635.9828
1655652070,301941082981.67993
1655652071,301943444028.28406
1655652072,301945578502.7583
1655652073,301947490132.0659
1655652074,301949182643.1702
1655652076,301950659763.03424
1655652077,301951925218.6214
1655652078,301952982736.89496
1655652079,301953836044.8179
1655652080,301954488869.3535
1655652081,301954944937.46515
1655652082,301955207976.11597
1655652083,301955281712.2692
1655652084,301955169872.888
1655652085,301954876184.93567
1655652086,301954404375.37537
1655652087,301953758171.1704
1655652088,301952941299.28394
1655652089,301951957486.6791
1655652090,301950810460.3194
1655652091,301949503947.1677
1655652092,301948041674.1875
1655652093,301946427368.34186
1655652094,301944664756.5942
1655652095,301942757565.90735
1655652096,301940709523.24493
1655652097,301938524355.57
1655652098,301936205789.8459
1655652099,301933757553.03564
1655652100,301931183372.1026
1655652101,301928486974.00995
1655652102,301925672085.7209
1655652103,301922742434.19867
1655652104,301919701746.40656
1655652105,301916553749.3077
1655652106,301913302010.2838
1655652107,301909949278.0871
1655652108,301906497420.6771
1655652109,301902948630.38135
1655652110,301899307118.21405
1655652111,301895577599.8605
1655652112,301891764450.80524
1655652113,301887870685.7278
1655652114,301883898979.1065
1655652115,301879852005.4202
1655652116,301875732439.1473
1655652117,301871542954.7662
1655652118,301867286226.75543
1655652119,301862964929.59357
1655652120,301858581737.759
1655652121,301854139325.73035
1655652122,301849640367.986
1655652123,301845087539.00476
1655652124,301840483513.2647
1655652125,301835830965.2446
1655652126,301831132569.42285
1655652127,301826391000.27814
1655652128,301821608932.2887
1655652129,301816789039.93317
1655652130,301811933997.69006
1655652131,301807046480.0379
1655652132,301802129161.45514
1655652133,301797184716.4202
1655652134,301792215819.4118
1655652135,301787225144.9084
1655652136,301782215367.3883
1655652137,301777189161.3302
1655652138,301772149201.2126
1655652139,301767098161.51373
1655652140,301762038716.7125
1655652141,301756973541.2873
1655652142,301751905309.7164
1655652143,301746836696.4785
1655652144,301741770376.0521
1655652145,301736709022.91565
1655652146,301731655311.54767
1655652147,301726611916.42676
1655652148,301721581512.03125
1655652149,301716566772.8398
1655652150,301711570373.3308
1655652151,301706594987.9828
1655652152,301701643291.27435
1655652153,301696717957.6838
1655652154,301691821661.6898
1655652155,301686957077.7709
1655652156,301682126880.40546
1655652157,301677333744.0721
1655652158,301672580343.24927
1655652159,301667869352.4153
1655652160,301663203446.049
1655652161,301658585298.6288
1655652163,301654017584.633
1655652164,301649502978.5404
1655652165,301645044154.8293
1655652166,301640643787.9782
1655652167,301636304552.4658
1655652168,301632029122.7703
1655652169,301627820173.37054
1655652170,301623680378.7447
1655652171,301619612413.37146
1655652172,301615618951.7294
1655652173,301611702668.29694
1655652174,301607866237.5525
1655652175,301604111373.704
1655652176,301600436710.2194
1655652177,301596842961.6686
1655652178,301593331602.96405
1655652179,301589904109.0185
1655652180,301586561954.74475
1655652181,301583306615.0556
1655652182,301580139564.86365
1655652184,301577062279.08154
1655652185,301574076232.62213
1655652186,301571182900.398
1655652187,301568383757.322
1655652188,301565680278.30676
1655652189,301563073938.265
1655652190,301560566212.1095
1655652191,301558158574.75287
1655652192,301555852501.1078
1655652193,301553649466.0872
1655652194,301551550944.6036
1655652195,301549558411.5697
1655652196,301547673341.8984
1655652197,301545897210.50214
1655652198,301544231492.29395
1655652199,301542677662.18634
1655652200,301541237195.0921
1655652201,301539911565.924
1655652202,301538702249.5945
1655652203,301537610721.01654
1655652205,301536638455.10266
1655652206,301535786926.7659
1655652207,301535057610.91864
1655652208,301534451982.4737
1655652209,301533971516.34393
1655652210,301533617687.4419
1655652211,301533391970.68024
1655652212,301533295840.9718
1655652213,301533330773.22925
1655652214,301533498242.3654
1655652215,301533799723.29285
1655652216,301534236690.9243
1655652217,301534810620.17267
1655652218,301535522985.9503
