epoch,if_dropped_rx
1656293306,177.11503481671463
1656293307,177.11503481671463
1656293308,177.11503481671463
1656293309,177.11503481671463
1656293310,177.11503481671463
1656293311,177.11503481671463
1656293312,177.11503481671463
1656293313,177.11503481671463
1656293314,177.11503481671463
1656293315,177.11503481671463
1656293316,177.11503481671463
1656293317,177.11503481671463
1656293318,177.11503481671463
1656293319,177.11503481671463
1656293320,177.11503481671463
1656293321,177.11503481671463
1656293322,177.11503481671463
1656293323,177.11503481671463
1656293324,177.11503481671463
1656293325,177.11503481671463
1656293326,177.11503481671463
1656293327,177.11503481671463
1656293328,177.11503481671463
1656293329,177.11503481671463
1656293330,177.11503481671463
1656293331,177.11503481671463
1656293332,177.11503481671463
1656293333,177.11503481671463
1656293334,177.11503481671463
1656293335,177.11503481671463
1656293336,177.11503481671463
1656293337,177.11503481671463
1656293338,177.11503481671463
1656293339,177.11503481671463
1656293340,177.11503481671463
1656293341,177.11503481671463
1656293342,177.11503481671463
1656293343,177.11503481671463
1656293344,177.11503481671463
1656293345,177.11503481671463
1656293346,177.11503481671463
1656293347,177.11503481671463
1656293348,177.11503481671463
1656293349,177.11503481671463
1656293350,177.11503481671463
1656293351,177.11503481671463
1656293352,177.11503481671463
1656293353,177.11503481671463
1656293354,177.11503481671463
1656293355,177.11503481671463
1656293356,177.11503481671463
1656293357,177.11503481671463
1656293358,177.11503481671463
1656293359,177.11503481671463
1656293360,177.11503481671463
1656293361,177.11503481671463
1656293362,177.11503481671463
1656293363,177.11503481671463
1656293364,177.11503481671463
1656293365,177.11503481671463
1656293366,177.11503481671463
1656293367,177.11503481671463
1656293368,177.11503481671463
1656293369,177.11503481671463
1656293370,177.11503481671463
1656293371,177.11503481671463
1656293372,177.11503481671463
1656293373,177.11503481671463
1656293374,177.11503481671463
1656293375,177.11503481671463
1656293376,177.11503481671463
1656293377,177.11503481671463
1656293378,177.11503481671463
1656293379,177.11503481671463
1656293380,177.11503481671463
1656293381,177.11503481671463
1656293382,177.11503481671463
1656293383,177.11503481671463
1656293384,177.11503481671463
1656293385,177.11503481671463
1656293386,177.11503481671463
1656293387,177.11503481671463
1656293388,177.11503481671463
1656293389,260.23006963342925
1656293390,260.23006963342925
1656293391,260.23006963342925
1656293392,260.23006963342925
1656293393,260.23006963342925
1656293394,260.23006963342925
1656293395,260.23006963342925
1656293396,260.23006963342925
1656293397,260.23006963342925
1656293398,260.23006963342925
1656293399,260.23006963342925
1656293400,260.23006963342925
1656293401,260.23006963342925
1656293402,260.23006963342925
1656293403,260.23006963342925
1656293404,260.23006963342925
1656293405,260.23006963342925
1656293406,260.23006963342925
1656293407,260.23006963342925
1656293408,260.23006963342925
1656293409,260.23006963342925
1656293410,260.23006963342925
1656293411,260.23006963342925
1656293412,260.23006963342925
1656293413,260.23006963342925
1656293414,260.23006963342925
1656293415,260.23006963342925
1656293416,260.23006963342925
1656293417,260.23006963342925
1656293418,260.23006963342925
1656293419,260.23006963342925
1656293420,260.23006963342925
1656293421,260.23006963342925
1656293422,260.23006963342925
1656293423,260.23006963342925
1656293424,260.23006963342925
1656293425,260.23006963342925
1656293426,260.23006963342925
1656293427,260.23006963342925
1656293428,260.23006963342925
1656293429,260.23006963342925
1656293430,260.23006963342925
1656293431,260.23006963342925
1656293432,260.23006963342925
1656293433,260.23006963342925
1656293434,260.23006963342925
1656293435,260.23006963342925
1656293436,260.23006963342925
1656293437,260.23006963342925
1656293438,260.23006963342925
1656293439,260.23006963342925
1656293440,260.23006963342925
1656293441,260.23006963342925
1656293442,260.23006963342925
1656293443,260.23006963342925
1656293444,260.23006963342925
1656293445,260.23006963342925
1656293446,260.23006963342925
1656293447,260.23006963342925
1656293448,260.23006963342925
1656293449,260.23006963342925
1656293450,260.23006963342925
1656293451,260.23006963342925
1656293452,260.23006963342925
1656293453,260.23006963342925
1656293454,260.23006963342925
1656293455,260.23006963342925
1656293456,260.23006963342925
1656293457,260.23006963342925
1656293458,260.23006963342925
1656293459,260.23006963342925
1656293460,260.23006963342925
1656293461,260.23006963342925
1656293462,260.23006963342925
1656293463,260.23006963342925
1656293464,260.23006963342925
1656293465,260.23006963342925
1656293466,260.23006963342925
1656293467,260.23006963342925
1656293468,260.23006963342925
1656293469,260.23006963342925
1656293470,260.23006963342925
1656293471,260.23006963342925
1656293472,260.23006963342925
1656293473,260.23006963342925
1656293474,260.23006963342925
1656293475,260.23006963342925
1656293476,260.23006963342925
1656293477,260.23006963342925
1656293478,260.23006963342925
1656293479,260.23006963342925
1656293480,260.23006963342925
1656293481,260.23006963342925
1656293482,260.23006963342925
1656293483,260.23006963342925
1656293484,260.23006963342925
1656293485,260.23006963342925
1656293486,260.23006963342925
1656293487,260.23006963342925
1656293488,260.23006963342925
1656293489,260.23006963342925
1656293490,260.23006963342925
1656293491,343.34510445014394
1656293492,343.34510445014394
1656293493,343.34510445014394
1656293494,343.34510445014394
1656293495,343.34510445014394
1656293496,343.34510445014394
1656293497,343.34510445014394
1656293498,343.34510445014394
1656293499,343.34510445014394
1656293500,343.34510445014394
1656293501,343.34510445014394
1656293502,343.34510445014394
1656293503,343.34510445014394
1656293504,343.34510445014394
1656293505,343.34510445014394
1656293506,343.34510445014394
1656293507,343.34510445014394
1656293508,343.34510445014394
1656293509,343.34510445014394
1656293510,343.34510445014394
1656293511,343.34510445014394
1656293512,343.34510445014394
1656293513,343.34510445014394
1656293514,343.34510445014394
1656293515,343.34510445014394
1656293516,343.34510445014394
1656293517,343.34510445014394
1656293518,343.34510445014394
1656293519,343.34510445014394
1656293520,343.34510445014394
1656293521,343.34510445014394
1656293522,343.34510445014394
1656293523,343.34510445014394
1656293524,343.34510445014394
1656293525,343.34510445014394
1656293526,343.34510445014394
1656293527,343.34510445014394
1656293528,343.34510445014394
1656293529,343.34510445014394
1656293530,343.34510445014394
1656293531,343.34510445014394
1656293532,343.34510445014394
1656293533,343.34510445014394
1656293534,343.34510445014394
1656293535,343.34510445014394
1656293536,343.34510445014394
1656293537,343.34510445014394
1656293538,343.34510445014394
1656293539,343.34510445014394
1656293540,343.34510445014394
1656293541,343.34510445014394
1656293542,343.34510445014394
1656293543,343.34510445014394
1656293544,343.34510445014394
1656293545,343.34510445014394
1656293546,343.34510445014394
1656293547,343.34510445014394
1656293548,343.34510445014394
1656293549,343.34510445014394
1656293550,343.34510445014394
1656293551,343.34510445014394
1656293552,343.34510445014394
1656293553,343.34510445014394
1656293554,343.34510445014394
1656293555,343.34510445014394
1656293556,343.34510445014394
1656293557,343.34510445014394
1656293558,343.34510445014394
1656293559,343.34510445014394
1656293560,343.34510445014394
1656293561,343.34510445014394
1656293562,343.34510445014394
1656293563,343.34510445014394
1656293564,343.34510445014394
1656293565,343.34510445014394
1656293566,343.34510445014394
1656293567,343.34510445014394
1656293568,343.34510445014394
1656293569,343.34510445014394
1656293570,343.34510445014394
1656293571,343.34510445014394
1656293572,343.34510445014394
1656293573,343.34510445014394
1656293574,343.34510445014394
1656293575,343.34510445014394
1656293576,343.34510445014394
1656293577,343.34510445014394
1656293578,343.34510445014394
1656293579,343.34510445014394
1656293580,343.34510445014394
1656293581,343.34510445014394
1656293582,343.34510445014394
1656293583,343.34510445014394
1656293584,343.34510445014394
1656293585,343.34510445014394
1656293586,343.34510445014394
1656293587,343.34510445014394
1656293588,343.34510445014394
1656293589,343.34510445014394
1656293590,343.34510445014394
1656293591,343.34510445014394
1656293592,343.34510445014394
1656293593,343.34510445014394
1656293594,343.34510445014394
1656293595,343.34510445014394
1656293596,343.34510445014394
1656293597,343.34510445014394
1656293598,343.34510445014394
1656293599,343.34510445014394
1656293600,343.34510445014394
1656293601,343.34510445014394
1656293602,343.34510445014394
1656293603,343.34510445014394
1656293604,343.34510445014394
1656293605,343.34510445014394
1656293606,343.34510445014394
1656293607,343.34510445014394
1656293608,343.34510445014394
1656293609,343.34510445014394
1656293610,343.34510445014394
1656293611,343.34510445014394
1656293612,343.34510445014394
1656293613,343.34510445014394
1656293614,343.34510445014394
1656293615,343.34510445014394
1656293616,343.34510445014394
1656293617,343.34510445014394
1656293618,343.34510445014394
1656293619,343.34510445014394
1656293620,343.34510445014394
1656293621,343.34510445014394
1656293622,343.34510445014394
1656293623,343.34510445014394
1656293624,343.34510445014394
1656293625,343.34510445014394
1656293626,343.34510445014394
1656293627,343.34510445014394
1656293628,343.34510445014394
1656293629,343.34510445014394
1656293630,343.34510445014394
1656293631,343.34510445014394
1656293632,343.34510445014394
1656293633,343.34510445014394
1656293634,343.34510445014394
1656293635,343.34510445014394
1656293636,343.34510445014394
1656293637,343.34510445014394
1656293638,343.34510445014394
1656293639,343.34510445014394
1656293640,343.34510445014394
1656293641,343.34510445014394
1656293642,343.34510445014394
1656293643,343.34510445014394
1656293644,343.34510445014394
1656293645,343.34510445014394
1656293646,343.34510445014394
1656293647,343.34510445014394
1656293648,343.34510445014394
1656293649,343.34510445014394
1656293650,343.34510445014394
1656293651,343.34510445014394
1656293652,343.34510445014394
1656293653,343.34510445014394
1656293654,343.34510445014394
1656293655,343.34510445014394
1656293656,343.34510445014394
1656293657,343.34510445014394
1656293658,343.34510445014394
1656293659,343.34510445014394
1656293660,343.34510445014394
1656293661,343.34510445014394
1656293662,343.34510445014394
1656293663,343.34510445014394
1656293664,343.34510445014394
1656293665,343.34510445014394
1656293666,343.34510445014394
1656293667,343.34510445014394
1656293668,343.34510445014394
1656293669,343.34510445014394
1656293670,343.34510445014394
1656293671,343.34510445014394
1656293672,343.34510445014394
1656293673,343.34510445014394
1656293674,343.34510445014394
1656293675,343.34510445014394
1656293676,343.34510445014394
1656293677,343.34510445014394
1656293678,343.34510445014394
1656293679,343.34510445014394
1656293680,343.34510445014394
1656293681,343.34510445014394
1656293682,343.34510445014394
1656293683,343.34510445014394
1656293684,343.34510445014394
1656293685,343.34510445014394
1656293686,343.34510445014394
1656293687,343.34510445014394
1656293688,343.34510445014394
1656293689,343.34510445014394
1656293690,343.34510445014394
1656293691,343.34510445014394
1656293692,343.34510445014394
1656293693,343.34510445014394
1656293694,343.34510445014394
1656293695,343.34510445014394
1656293696,343.34510445014394
1656293697,343.34510445014394
1656293698,343.34510445014394
1656293699,343.34510445014394
1656293700,343.34510445014394
1656293701,343.34510445014394
1656293702,343.34510445014394
1656293703,343.34510445014394
1656293704,343.34510445014394
1656293705,343.34510445014394
1656293706,343.34510445014394
1656293707,343.34510445014394
1656293708,343.34510445014394
1656293709,343.34510445014394
1656293710,343.34510445014394
1656293711,343.34510445014394
1656293712,343.34510445014394
1656293713,343.34510445014394
1656293714,343.34510445014394
1656293715,343.34510445014394
1656293716,343.34510445014394
1656293717,343.34510445014394
1656293718,343.34510445014394
1656293719,343.34510445014394
1656293720,343.34510445014394
1656293721,343.34510445014394
1656293722,343.34510445014394
1656293723,343.34510445014394
1656293724,343.34510445014394
1656293725,343.34510445014394
1656293726,343.34510445014394
1656293727,343.34510445014394
1656293728,343.34510445014394
1656293729,343.34510445014394
1656293730,343.34510445014394
1656293731,343.34510445014394
1656293732,343.34510445014394
1656293733,343.34510445014394
1656293734,343.34510445014394
1656293735,343.34510445014394
1656293736,343.34510445014394
1656293737,343.34510445014394
1656293738,343.34510445014394
1656293739,343.34510445014394
1656293740,343.34510445014394
1656293741,343.34510445014394
1656293742,343.34510445014394
1656293743,343.34510445014394
1656293744,343.34510445014394
1656293745,343.34510445014394
1656293746,343.34510445014394
1656293747,343.34510445014394
1656293748,343.34510445014394
1656293749,343.34510445014394
1656293750,343.34510445014394
1656293751,343.34510445014394
1656293752,343.34510445014394
1656293753,343.34510445014394
1656293754,343.34510445014394
1656293755,343.34510445014394
1656293756,343.34510445014394
1656293757,343.34510445014394
1656293758,343.34510445014394
1656293759,343.34510445014394
1656293760,343.34510445014394
1656293761,343.34510445014394
1656293762,343.34510445014394
1656293763,343.34510445014394
1656293764,343.34510445014394
1656293765,343.34510445014394
1656293766,343.34510445014394
1656293767,343.34510445014394
1656293768,343.34510445014394
1656293769,343.34510445014394
1656293770,343.34510445014394
1656293771,343.34510445014394
1656293772,343.34510445014394
1656293773,343.34510445014394
1656293774,343.34510445014394
1656293775,343.34510445014394
1656293776,343.34510445014394
1656293777,343.34510445014394
1656293778,343.34510445014394
1656293779,343.34510445014394
1656293780,343.34510445014394
1656293781,343.34510445014394
1656293782,343.34510445014394
1656293783,343.34510445014394
1656293784,343.34510445014394
1656293785,343.34510445014394
1656293786,343.34510445014394
1656293787,343.34510445014394
1656293788,343.34510445014394
1656293789,343.34510445014394
1656293790,343.34510445014394
1656293791,343.34510445014394
1656293792,343.34510445014394
1656293793,343.34510445014394
1656293794,343.34510445014394
1656293795,343.34510445014394
1656293796,343.34510445014394
1656293797,343.34510445014394
1656293798,343.34510445014394
1656293799,343.34510445014394
1656293800,343.34510445014394
1656293801,343.34510445014394
1656293802,343.34510445014394
1656293803,343.34510445014394
1656293804,343.34510445014394
1656293805,343.34510445014394
1656293806,343.34510445014394
1656293807,343.34510445014394
1656293808,343.34510445014394
1656293809,343.34510445014394
1656293810,343.34510445014394
1656293811,343.34510445014394
1656293812,343.34510445014394
1656293813,343.34510445014394
1656293814,343.34510445014394
1656293815,343.34510445014394
1656293816,343.34510445014394
1656293817,343.34510445014394
1656293818,343.34510445014394
1656293819,343.34510445014394
1656293820,343.34510445014394
1656293821,343.34510445014394
1656293822,343.34510445014394
1656293823,343.34510445014394
1656293824,343.34510445014394
1656293825,343.34510445014394
1656293826,343.34510445014394
1656293827,343.34510445014394
1656293828,343.34510445014394
1656293829,343.34510445014394
1656293830,343.34510445014394
1656293831,343.34510445014394
1656293832,343.34510445014394
1656293833,343.34510445014394
1656293834,343.34510445014394
1656293835,343.34510445014394
1656293836,343.34510445014394
1656293837,343.34510445014394
1656293838,343.34510445014394
1656293839,343.34510445014394
1656293840,343.34510445014394
1656293841,343.34510445014394
1656293842,343.34510445014394
1656293843,343.34510445014394
1656293844,343.34510445014394
1656293845,343.34510445014394
1656293846,343.34510445014394
1656293847,343.34510445014394
1656293848,343.34510445014394
1656293849,343.34510445014394
1656293850,343.34510445014394
1656293851,343.34510445014394
1656293852,343.34510445014394
1656293853,343.34510445014394
1656293854,343.34510445014394
1656293855,343.34510445014394
1656293856,343.34510445014394
1656293857,343.34510445014394
1656293858,343.34510445014394
1656293859,343.34510445014394
1656293860,343.34510445014394
1656293861,343.34510445014394
1656293862,343.34510445014394
1656293863,343.34510445014394
1656293864,343.34510445014394
1656293865,343.34510445014394
1656293866,426.46013926685856
1656293867,426.46013926685856
1656293868,426.46013926685856
1656293869,426.46013926685856
1656293870,426.46013926685856
1656293871,426.46013926685856
1656293872,426.46013926685856
1656293873,426.46013926685856
1656293874,426.46013926685856
1656293875,426.46013926685856
1656293876,426.46013926685856
1656293877,426.46013926685856
1656293878,426.46013926685856
1656293879,426.46013926685856
1656293880,426.46013926685856
1656293881,426.46013926685856
1656293882,426.46013926685856
1656293883,426.46013926685856
1656293884,426.46013926685856
1656293885,426.46013926685856
1656293886,426.46013926685856
1656293887,426.46013926685856
1656293888,426.46013926685856
1656293889,426.46013926685856
1656293890,426.46013926685856
1656293891,426.46013926685856
1656293892,426.46013926685856
1656293893,426.46013926685856
1656293894,426.46013926685856
1656293895,426.46013926685856
1656293896,426.46013926685856
1656293897,426.46013926685856
1656293898,426.46013926685856
1656293899,426.46013926685856
1656293900,426.46013926685856
1656293901,426.46013926685856
1656293902,426.46013926685856
1656293903,426.46013926685856
1656293904,426.46013926685856
1656293905,426.46013926685856
1656293906,426.46013926685856
1656293907,426.46013926685856
1656293908,426.46013926685856
1656293909,426.46013926685856
1656293910,426.46013926685856
1656293911,426.46013926685856
1656293912,426.46013926685856
1656293913,426.46013926685856
1656293914,426.46013926685856
1656293915,426.46013926685856
1656293916,426.46013926685856
1656293917,426.46013926685856
1656293918,426.46013926685856
1656293919,426.46013926685856
1656293920,426.46013926685856
1656293921,426.46013926685856
1656293922,426.46013926685856
1656293923,426.46013926685856
1656293924,426.46013926685856
1656293925,426.46013926685856
1656293926,426.46013926685856
1656293927,426.46013926685856
1656293928,426.46013926685856
1656293929,426.46013926685856
1656293930,426.46013926685856
1656293931,426.46013926685856
1656293932,426.46013926685856
1656293933,426.46013926685856
1656293934,426.46013926685856
1656293935,426.46013926685856
1656293936,426.46013926685856
1656293937,426.46013926685856
1656293938,426.46013926685856
1656293939,426.46013926685856
1656293940,426.46013926685856
1656293941,426.46013926685856
1656293942,426.46013926685856
1656293943,426.46013926685856
1656293944,426.46013926685856
1656293945,426.46013926685856
1656293946,426.46013926685856
1656293947,426.46013926685856
1656293948,426.46013926685856
1656293949,426.46013926685856
1656293950,426.46013926685856
1656293951,426.46013926685856
1656293952,426.46013926685856
1656293953,426.46013926685856
1656293954,426.46013926685856
1656293955,426.46013926685856
1656293956,426.46013926685856
1656293957,426.46013926685856
1656293958,426.46013926685856
1656293959,426.46013926685856
1656293960,426.46013926685856
1656293961,426.46013926685856
1656293962,426.46013926685856
1656293963,426.46013926685856
1656293964,426.46013926685856
1656293965,426.46013926685856
1656293966,426.46013926685856
1656293967,426.46013926685856
1656293968,426.46013926685856
1656293969,426.46013926685856
1656293970,426.46013926685856
1656293971,426.46013926685856
1656293972,426.46013926685856
1656293973,426.46013926685856
1656293974,426.46013926685856
1656293975,426.46013926685856
1656293976,426.46013926685856
1656293977,426.46013926685856
1656293978,426.46013926685856
1656293979,426.46013926685856
1656293980,426.46013926685856
1656293981,426.46013926685856
1656293982,426.46013926685856
1656293983,426.46013926685856
1656293984,426.46013926685856
1656293985,426.46013926685856
1656293986,426.46013926685856
1656293987,426.46013926685856
1656293988,426.46013926685856
1656293989,426.46013926685856
1656293990,426.46013926685856
1656293991,426.46013926685856
1656293992,426.46013926685856
1656293993,426.46013926685856
1656293994,426.46013926685856
1656293995,426.46013926685856
1656293996,426.46013926685856
1656293997,426.46013926685856
1656293998,426.46013926685856
1656293999,426.46013926685856
1656294000,426.46013926685856
1656294001,426.46013926685856
1656294002,426.46013926685856
1656294003,426.46013926685856
1656294004,426.46013926685856
1656294005,426.46013926685856
1656294006,426.46013926685856
1656294007,426.46013926685856
1656294008,426.46013926685856
1656294009,426.46013926685856
1656294010,426.46013926685856
1656294011,426.46013926685856
1656294012,426.46013926685856
1656294013,426.46013926685856
1656294014,426.46013926685856
1656294015,426.46013926685856
1656294016,426.46013926685856
1656294017,426.46013926685856
1656294018,426.46013926685856
1656294019,426.46013926685856
1656294020,426.46013926685856
1656294021,426.46013926685856
1656294022,426.46013926685856
1656294023,426.46013926685856
1656294024,426.46013926685856
1656294025,426.46013926685856
1656294026,426.46013926685856
1656294027,426.46013926685856
1656294028,426.46013926685856
1656294029,426.46013926685856
1656294030,426.46013926685856
1656294031,426.46013926685856
1656294032,426.46013926685856
1656294033,426.46013926685856
1656294034,426.46013926685856
1656294035,426.46013926685856
1656294036,426.46013926685856
1656294037,426.46013926685856
1656294038,426.46013926685856
1656294039,426.46013926685856
1656294040,426.46013926685856
1656294041,426.46013926685856
1656294042,426.46013926685856
1656294043,426.46013926685856
1656294044,426.46013926685856
1656294045,426.46013926685856
1656294046,426.46013926685856
1656294047,426.46013926685856
1656294048,426.46013926685856
1656294049,426.46013926685856
1656294050,426.46013926685856
1656294051,426.46013926685856
1656294052,426.46013926685856
1656294053,426.46013926685856
1656294054,426.46013926685856
1656294055,426.46013926685856
1656294056,426.46013926685856
1656294057,426.46013926685856
1656294058,426.46013926685856
1656294059,426.46013926685856
1656294060,426.46013926685856
1656294061,426.46013926685856
1656294062,426.46013926685856
1656294063,426.46013926685856
1656294064,426.46013926685856
1656294065,426.46013926685856
1656294066,426.46013926685856
1656294067,426.46013926685856
1656294068,426.46013926685856
1656294069,426.46013926685856
1656294070,426.46013926685856
1656294071,426.46013926685856
1656294072,426.46013926685856
1656294073,426.46013926685856
1656294074,426.46013926685856
1656294075,426.46013926685856
1656294076,426.46013926685856
1656294077,426.46013926685856
1656294078,426.46013926685856
1656294079,426.46013926685856
1656294080,426.46013926685856
1656294081,426.46013926685856
1656294082,426.46013926685856
1656294083,426.46013926685856
1656294084,426.46013926685856
1656294085,426.46013926685856
1656294086,426.46013926685856
1656294087,426.46013926685856
1656294088,426.46013926685856
1656294089,426.46013926685856
1656294090,426.46013926685856
1656294091,426.46013926685856
1656294092,426.46013926685856
1656294093,426.46013926685856
1656294094,426.46013926685856
1656294095,426.46013926685856
1656294096,426.46013926685856
1656294097,426.46013926685856
1656294098,426.46013926685856
1656294099,426.46013926685856
1656294100,426.46013926685856
1656294101,426.46013926685856
1656294102,426.46013926685856
1656294103,426.46013926685856
1656294104,426.46013926685856
1656294105,426.46013926685856
1656294106,426.46013926685856
1656294107,426.46013926685856
1656294108,426.46013926685856
1656294109,426.46013926685856
1656294110,426.46013926685856
1656294111,426.46013926685856
1656294112,426.46013926685856
1656294113,426.46013926685856
1656294114,426.46013926685856
1656294115,426.46013926685856
1656294116,426.46013926685856
1656294117,426.46013926685856
1656294118,426.46013926685856
1656294119,426.46013926685856
1656294120,426.46013926685856
1656294121,426.46013926685856
1656294122,426.46013926685856
1656294123,426.46013926685856
1656294124,426.46013926685856
1656294125,426.46013926685856
1656294126,426.46013926685856
1656294127,426.46013926685856
1656294128,426.46013926685856
1656294129,426.46013926685856
1656294130,426.46013926685856
1656294131,426.46013926685856
1656294132,426.46013926685856
1656294133,426.46013926685856
1656294134,426.46013926685856
1656294135,426.46013926685856
1656294136,426.46013926685856
1656294137,426.46013926685856
1656294138,426.46013926685856
1656294139,426.46013926685856
1656294140,426.46013926685856
1656294141,426.46013926685856
1656294142,426.46013926685856
1656294143,426.46013926685856
1656294144,426.46013926685856
1656294145,426.46013926685856
1656294146,426.46013926685856
