epoch,memory-free
1656293326,70881809577.59358
1656293327,70628700063.9055
1656293328,70372573672.67043
1656293329,70113424424.59186
1656293330,69851246340.37315
1656293331,69586033440.71786
1656293332,69317779746.32932
1656293333,69046479277.91107
1656293334,68772126056.16649
1656293335,68494714101.799065
1656293336,68214237435.5122
1656293337,67930690078.00936
1656293338,67644072136.66412
1656293339,67354408065.53042
1656293340,67061728405.33232
1656293341,66766063696.79387
1656293342,66467444480.639206
1656293343,66165901297.59224
1656293344,65861464688.377205
1656293345,65554165193.71806
1656293346,65244033354.3389
1656293347,64931099710.96376
1656293348,64615394804.31674
1656293349,64296949175.12192
1656293350,63975793364.1033
1656293351,63651957911.984955
1656293352,63325473359.49103
1656293353,62996370247.34549
1656293354,62664679116.272446
1656293355,62330430506.99595
1656293356,61993654960.240074
1656293357,61654383016.7289
1656293358,61312645493.773186
1656293359,60968474315.030876
1656293360,60621901680.74658
1656293361,60272959791.16502
1656293362,59921680953.06702
1656293363,59568097992.20854
1656293364,59212244791.63013
1656293365,58854161150.66652
1656293366,58493904123.39071
1656293367,58131544878.802
1656293368,57767157238.19255
1656293369,57400815022.85439
1656293370,57032592054.07971
1656293371,56662562153.16058
1656293372,56290799141.389206
1656293373,55917376840.05763
1656293374,55542369070.45802
1656293375,55165849653.88248
1656293376,54787892411.62314
1656293377,54408571164.97214
1656293378,54027959735.2216
1656293379,53646131943.663605
1656293380,53263161611.590324
1656293381,52879122560.29386
1656293382,52494088611.066345
1656293383,52108133585.199936
1656293384,51721331303.98668
1656293385,51333755588.71875
1656293386,50945480260.68828
1656293387,50556579141.187386
1656293388,50167126051.50813
1656293389,49777194812.94275
1656293390,49386859246.78328
1656293391,48996193174.32187
1656293392,48605270416.85065
1656293393,48214164795.661766
1656293394,47822950132.0473
1656293395,47431700247.2994
1656293396,47040488962.71018
1656293397,46649390099.57178
1656293398,46258477479.1763
1656293399,45867824922.81589
1656293400,45477506251.78264
1656293401,45087595287.368706
1656293402,44698165850.866196
1656293403,44309291763.56724
1656293404,43921046846.76399
1656293405,43533504921.748505
1656293406,43146739809.81294
1656293407,42760825332.249466
1656293408,42375835310.35015
1656293409,41991843565.407135
1656293410,41608923918.71251
1656293411,41227150191.55844
1656293412,40846596205.237076
1656293413,40467335781.0405
1656293414,40089442740.2608
1656293415,39712990904.19018
1656293416,39338054094.1207
1656293417,38964706131.34453
1656293418,38593020837.15376
1656293419,38223072032.84055
1656293420,37854933539.69699
1656293421,37488679179.015205
1656293422,37124382772.087364
1656293423,36762118140.20552
1656293424,36401959104.66187
1656293425,36043979486.74846
1656293426,35688253107.75749
1656293427,35334853788.98105
1656293428,34983855351.71126
1656293429,34635331617.24024
1656293430,34289356406.860123
1656293431,33946003541.863052
1656293432,33605346843.541122
1656293433,33267460133.18648
1656293434,32932417232.091232
1656293435,32600291961.5475
1656293436,32271158142.847416
1656293437,31945089597.28312
1656293438,31622160146.146706
1656293439,31302443610.730324
1656293440,30986013812.32607
1656293441,30672944572.226078
1656293442,30363309711.72252
1656293443,30057183052.107452
1656293444,29754638414.673016
1656293445,29455749412.716377
1656293446,29160585214.88208
1656293447,28869194325.500214
1656293448,28581597613.712082
1656293449,28297809943.029972
1656293450,28017846176.96622
1656293451,27741721179.033108
1656293452,27469449812.74293
1656293453,27201046941.60797
1656293454,26936527429.140587
1656293455,26675906138.852997
1656293456,26419197934.257545
1656293457,26166417678.866512
1656293458,25917580236.192215
1656293459,25672700469.74694
1656293460,25431793243.043
1656293461,25194868642.28197
1656293462,24961917644.422653
1656293463,24732926449.113144
1656293464,24507881256.001568
1656293465,24286768264.73599
1656293466,24069573674.964497
1656293467,23856283686.33522
1656293468,23646884498.496227
1656293469,23441362311.095634
1656293470,23239703323.781525
1656293471,23041893736.20201
1656293472,22847919748.005165
1656293473,22657767558.839096
1656293474,22471423368.351906
1656293475,22288873376.191673
1656293476,22110103782.00653
1656293477,21935100785.444527
1656293478,21763850586.153793
1656293479,21596339383.78241
1656293480,21432553377.978477
1656293481,21272478768.39009
1656293482,21116101754.665363
1656293483,20963408536.452362
1656293484,20814385313.399193
1656293485,20669018285.15398
1656293486,20527293651.36478
1656293487,20389197611.67971
1656293488,20254716365.746853
1656293489,20123836113.214325
1656293490,19996543053.73021
1656293491,19872823386.942593
1656293492,19752663312.499596
1656293493,19636049030.049305
1656293494,19522966739.239815
1656293495,19413402639.71921
1656293496,19307342931.1356
1656293497,19204773813.13707
1656293498,19105681485.37175
1656293499,19010052147.4877
1656293500,18917871999.13302
1656293501,18829127239.955826
1656293502,18743804069.60419
1656293503,18661888687.726242
1656293504,18583367293.970036
1656293505,18508226087.983704
1656293506,18436451269.41533
1656293507,18368029037.913
1656293508,18302945593.124805
1656293509,18241187134.69888
1656293510,18182739862.28328
1656293511,18127589975.526127
1656293512,18075723674.0755
1656293513,18027127157.57951
1656293514,17981786625.68625
1656293515,17939688278.0438
1656293516,17900818314.30028
1656293517,17865162934.103767
1656293518,17832708337.10238
1656293519,17803436049.90679
1656293520,17777308906.978157
1656293521,17754285069.740173
1656293522,17734318247.358795
1656293523,17717343159.73977
1656293524,17703284041.10753
1656293525,17692058695.425213
1656293526,17683583614.147854
1656293527,17677774304.52716
1656293528,17674543437.773907
1656293529,17673807103.98568
1656293530,17675483388.12012
1656293531,17679493951.485
1656293532,17685761349.475647
1656293533,17694208777.11479
1656293534,17704761987.934875
1656293535,17717347375.09568
1656293536,17731891331.757042
1656293537,17748320251.07878
1656293538,17766560526.220707
1656293539,17786538550.34266
1656293540,17808180716.604446
1656293541,17831413418.16589
1656293542,17856163048.186813
1656293543,17882355999.827026
1656293544,17909918666.24636
1656293545,17938777440.604637
1656293546,17968858716.061676
1656293547,18000088885.777287
1656293548,18032394342.911304
1656293549,18065701480.623543
1656293550,18099936692.073807
1656293551,18135026370.421944
1656293552,18170896908.82776
1656293553,18207474700.45108
1656293554,18244686138.45172
1656293555,18282457615.989506
1656293556,18320715526.22425
1656293557,18359386262.315784
1656293558,18398396217.42392
1656293559,18437671784.708473
1656293560,18477139357.329277
1656293561,18516725328.44614
1656293562,18556356091.21889
1656293563,18595958038.807346
1656293564,18635457564.37133
1656293565,18674781061.070663
1656293566,18713854922.06516
1656293567,18752605540.51464
1656293568,18790959309.57893
1656293569,18828842622.417854
1656293570,18866181872.191216
1656293571,18902903452.058853
1656293572,18938933755.18058
1656293573,18974199174.716217
1656293574,19008626103.825584
1656293575,19042140935.668488
1656293576,19074670063.404778
1656293577,19106139880.194252
1656293578,19136476779.19675
1656293579,19165607153.572067
1656293580,19193457396.480038
1656293581,19219953901.080482
1656293582,19245023060.533222
1656293583,19268591267.998066
1656293584,19290584916.634857
1656293585,19310930399.603394
1656293586,19329554110.063515
1656293587,19346382441.17502
1656293588,19361341786.09774
1656293589,19374358537.991497
1656293590,19385359090.016113
1656293591,19394269835.331406
1656293592,19401017167.0972
1656293593,19405527478.473305
1656293594,19407727162.61954
1656293595,19407542612.69574
1656293596,19404900221.861725
1656293597,19399726383.277298
1656293598,19391950781.963997
1656293599,19381521327.082977
1656293600,19368409681.426815
1656293601,19352593335.41572
1656293602,19334049104.697292
1656293603,19312752701.71264
1656293604,19288679605.36585
1656293605,19261813029.290333
1656293606,19232173694.406414
1656293607,19199816329.842186
1656293608,19164806558.86424
1656293609,19127227307.81453
1656293610,19087165828.803867
1656293611,19044709373.94303
1656293612,18999945195.342842
1656293613,18952960545.114082
1656293614,18903842675.36757
1656293615,18852678838.214085
1656293616,18799556285.76443
1656293617,18744562270.12942
1656293618,18687784043.419846
1656293619,18629308857.746502
1656293620,18569223965.220196
1656293621,18507616617.951714
1656293622,18444574068.051876
1656293623,18380183567.631462
1656293624,18314532368.801285
1656293625,18247707723.672142
1656293626,18179796884.354828
1656293627,18110887102.96014
1656293628,18041065631.598885
1656293629,17970419722.381863
1656293630,17899036627.41987
1656293631,17827003598.8237
1656293632,17754407888.704166
1656293633,17681336749.17205
1656293634,17607877432.338173
1656293635,17534117190.313316
1656293636,17460143275.20829
1656293637,17386042939.13388
1656293638,17311903434.20091
1656293639,17237812012.520157
1656293640,17163855926.20243
1656293641,17090122427.358528
1656293642,17016696913.328144
1656293643,16943657362.36657
1656293644,16871079897.957985
1656293645,16799040643.58656
1656293646,16727613701.553646
1656293647,16656865089.4292
1656293648,16586855824.224487
1656293649,16517635005.447401
1656293650,16449249839.981829
1656293651,16381751881.718979
1656293652,16315193771.301893
1656293653,16249628149.373623
1656293654,16185107656.577204
1656293655,16121686580.598915
1656293656,16059425797.297976
1656293657,15998389361.440392
1656293658,15938649819.72896
1656293659,15880293083.276562
1656293660,15823416926.14162
1656293661,15768121496.998276
1656293662,15714506944.520655
1656293663,15662673417.382893
1656293664,15612721064.25912
1656293665,15564750033.823479
1656293666,15518860474.75009
1656293667,15475152535.713108
1656293668,15433726365.386644
1656293669,15394682112.444853
1656293670,15358119925.561855
1656293671,15324139953.411781
1656293672,15292842344.668774
1656293673,15264327248.006968
1656293674,15238694812.10049
1656293675,15216045185.623482
1656293676,15196478517.250065
1656293677,15180094955.654387
1656293678,15166994649.510578
1656293679,15157277747.492767
1656293680,15151044398.275091
1656293681,15148394750.531685
1656293682,15149428952.93668
1656293683,15154247154.164207
1656293684,15162949502.888409
1656293685,15175636147.783417
1656293686,15192407237.523357
1656293687,15213362920.78238
1656293688,15238603346.234598
1656293689,15268228662.554157
1656293690,15302339018.41519
1656293691,15341034562.49183
1656293692,15384415443.458208
1656293693,15432581809.988468
1656293694,15485632175.11612
1656293695,15543658509.312212
1656293696,15606751147.407196
1656293697,15675000424.23149
1656293698,15748479475.273539
1656293699,15827190556.311958
1656293700,15911110394.416248
1656293701,16000213634.314123
1656293702,16094474920.733297
1656293703,16193868898.40148
1656293704,16298370212.046387
1656293705,16407953506.395725
1656293706,16522593426.177216
1656293707,16642265880.674685
1656293708,16766954709.786001
1656293709,16896657282.107292
1656293710,17031377661.347048
1656293711,17171123652.753593
1656293712,17315903954.141476
1656293713,17465716969.739037
1656293714,17620520295.556767
1656293715,17780248007.26136
1656293716,17944794767.090942
1656293717,18114045633.375816
1656293718,18287885664.446297
1656293719,18466199918.632698
1656293720,18648873454.26535
1656293721,18835791329.67455
1656293722,19026838603.190636
1656293723,19221900333.143913
1656293724,19420861577.8647
1656293725,19623607395.683308
1656293726,19830022844.930058
1656293727,20039992983.935272
1656293728,20253402871.029263
1656293729,20470137564.54234
1656293730,20690082122.80483
1656293731,20913121604.14704
1656293732,21139141066.8993
1656293733,21368025569.391907
1656293734,21599660169.955208
1656293735,21833929926.919487
1656293736,22070719898.615067
1656293737,22309915143.37229
1656293738,22551400719.521446
1656293739,22795061685.392857
1656293740,23040783099.316853
1656293741,23288450019.623726
1656293742,23537947504.643814
1656293743,23789160612.707428
1656293744,24041974402.144886
1656293745,24296273931.2865
1656293746,24551944258.46259
1656293747,24808870442.003464
1656293748,25066937540.23945
1656293749,25326030611.500854
1656293750,25586034714.11801
1656293751,25846834906.42122
1656293752,26108316246.740795
1656293753,26370363793.40707
1656293754,26632862604.75035
1656293755,26895697739.10095
1656293756,27158754254.7892
1656293757,27421908595.340252
1656293758,27684997608.48801
1656293759,27947826062.86136
1656293760,28210178375.530136
1656293761,28471821873.866455
1656293762,28732518295.903347
1656293763,28992021193.99819
1656293764,29250080019.630974
1656293765,29506436006.44749
1656293766,29760828333.635048
1656293767,30012994716.48246
1656293768,30262667014.68461
1656293769,30509575624.03791
1656293770,30753450940.338776
1656293771,30994023359.383625
1656293772,31231023276.968887
1656293773,31464181088.890945
1656293774,31693227190.94623
1656293775,31917891978.93117
1656293776,32137905848.642166
1656293777,32352999195.875633
1656293778,32562902416.427986
1656293779,32767345906.095634
1656293780,32966063583.9592
1656293781,33158803462.236084
1656293782,33345317076.42787
1656293783,33525355962.036163
1656293784,33698671654.56256
1656293785,33865015689.508656
1656293786,34024139602.376038
1656293787,34175794928.666313
1656293788,34319733203.88108
1656293789,34455705963.521935
1656293790,34583482467.95009
1656293791,34702902876.965225
1656293792,34813825075.22668
1656293793,34916129131.737335
1656293794,35009790727.07872
1656293795,35094842132.36276
1656293796,35171349295.419464
1656293797,35239380889.221756
1656293798,35299001374.27723
1656293799,35350274366.717834
1656293800,35393263482.67555
1656293801,35428032338.282295
1656293802,35454644549.67004
1656293803,35473163732.97072
1656293804,35483653504.3163
1656293805,35486177479.838715
1656293806,35480799275.66994
1656293807,35467582507.941895
1656293808,35446590792.78655
1656293809,35417887746.33587
1656293810,35381536984.72177
1656293811,35337602124.076225
1656293812,35286146780.53119
1656293813,35227234570.2186
1656293814,35160929109.27042
1656293815,35087294013.81857
1656293816,35006392899.99503
1656293817,34918289383.93178
1656293818,34823047081.7607
1656293819,34720729609.61378
1656293820,34611400583.622986
1656293821,34495123619.92023
1656293822,34371962334.6375
1656293823,34241978786.759125
1656293824,34105231580.612232
1656293825,33961788859.10872
1656293826,33811723501.051006
1656293827,33655116233.071228
1656293828,33492049743.75897
1656293829,33322606721.7038
1656293830,33146870420.297024
1656293831,32964926352.137024
1656293832,32776860594.623894
1656293833,32582760053.72666
1656293834,32382715862.334316
1656293835,32176824529.280415
1656293836,31965189666.533833
1656293837,31747931475.666138
1656293838,31525206046.992706
1656293839,31297223418.53899
1656293840,31064205795.35692
1656293841,30826375382.498386
1656293842,30583954385.015327
1656293843,30337165007.959633
1656293844,30086229456.383244
1656293845,29831369935.338062
1656293846,29572808649.875984
1656293847,29310767805.04896
1656293848,29045469605.908875
1656293849,28777136257.507645
1656293850,28505989964.897186
1656293851,28232252933.12942
1656293852,27956147367.256264
1656293853,27677895472.32962
1656293854,27397719453.401398
1656293855,27115841515.52352
1656293856,26832483863.747902
1656293857,26547868703.126465
1656293858,26262218238.711086
1656293859,25975754675.553738
1656293860,25688700218.70627
1656293861,25401277073.22064
1656293862,25113707444.14875
1656293863,24826213536.542503
1656293864,24539017555.453842
1656293865,24252341705.934647
1656293866,23966408193.03684
1656293867,23681439221.812355
1656293868,23397656997.31308
1656293869,23115283724.59095
1656293870,22834541608.697857
1656293871,22555652854.685734
1656293872,22278839667.606487
1656293873,22004324252.512028
1656293874,21732328814.454277
1656293875,21463075558.485138
1656293876,21196786689.656525
1656293877,20933684413.020363
1656293878,20673990933.628563
1656293879,20417928456.533028
1656293880,20165719186.78567
1656293881,19917585329.43843
1656293882,19673749089.5432
1656293883,19434431620.626648
1656293884,19199846092.18127
1656293885,18970183257.4702
1656293886,18745599803.946568
1656293887,18526218667.64879
1656293888,18312129131.40445
1656293889,18103398893.797684
1656293890,17900076884.06015
1656293891,17702208038.914066
1656293892,17509831098.325027
1656293893,17322960015.232254
1656293894,17141602545.818356
1656293895,16965766446.265945
1656293896,16795459472.757652
1656293897,16630689381.47607
1656293898,16471463928.603836
1656293899,16317790870.323557
1656293900,16169677962.817837
1656293901,16027132962.2693
1656293902,15890153912.736876
1656293903,15758698493.413874
1656293904,15632708605.886713
1656293905,15512124635.371017
1656293906,15396887211.000252
1656293907,15286937937.579288
1656293908,15182218663.830826
1656293909,15082671238.477594
1656293910,14988237510.242281
1656293911,14898859327.847614
1656293912,14814478540.016293
1656293913,14735036995.47103
1656293914,14660476542.934544
1656293915,14590739031.129536
1656293916,14525766308.778725
1656293917,14465500224.604815
1656293918,14409882627.330515
1656293919,14358855365.678543
1656293920,14312360288.371603
1656293921,14270339244.132423
1656293922,14232734081.683674
1656293923,14199486649.74812
1656293924,14170538797.048424
1656293925,14145832372.307323
1656293926,14125309224.247509
1656293927,14108911201.591717
1656293928,14096580153.062653
1656293929,14088257927.383
1656293930,14083886373.275509
1656293931,14083407339.46286
1656293932,14086762674.667776
1656293933,14093894227.612976
1656293934,14104743847.021143
1656293935,14119253381.615007
1656293936,14137364680.11728
1656293937,14159019591.25067
1656293938,14184159963.737898
1656293939,14212727646.30165
1656293940,14244664487.664646
1656293941,14279912336.549606
1656293942,14318413041.679249
1656293943,14360108451.776257
1656293944,14404940031.750393
1656293945,14452847227.040108
1656293946,14503766796.241991
1656293947,14557633059.440048
1656293948,14614377327.144108
1656293949,14673927681.51691
1656293950,14736210545.163471
1656293951,14801148441.115135
1656293952,14868662917.509825
1656293953,14938675522.48546
1656293954,15011106315.849188
1656293955,15085869404.084982
1656293956,15162877405.346027
1656293957,15242042937.785515
1656293958,15323278619.556652
1656293959,15406497068.812607
1656293960,15491610903.706577
1656293961,15578532742.391754
1656293962,15667175203.021328
1656293963,15757450903.74847
1656293964,15849272462.726404
1656293965,15942552498.1083
1656293966,16037203628.047342
1656293967,16133138470.69673
1656293968,16230269644.209646
1656293969,16328509766.739288
1656293970,16427771456.438845
1656293971,16527967331.461496
1656293972,16629010009.960447
1656293973,16730812110.088871
1656293974,16833286249.999973
1656293975,16936345047.84693
1656293976,17039901121.782936
1656293977,17143867089.961185
1656293978,17248155570.534866
1656293979,17352679181.657158
1656293980,17457350541.481262
1656293981,17562082268.16037
1656293982,17666786979.84766
1656293983,17771377294.696327
1656293984,17875765830.859566
1656293985,17979863202.291656
1656293986,18083572006.151276
1656293987,18186792835.398216
1656293988,18289426282.99222
1656293989,18391372941.893097
1656293990,18492533405.060596
1656293991,18592808265.4545
1656293992,18692098116.03459
1656293993,18790303549.76064
1656293994,18887325159.592415
1656293995,18983063538.4897
1656293996,19077419279.412266
1656293997,19170292975.319893
1656293998,19261585219.172348
1656293999,19351196603.929405
1656294000,19439027722.550842
1656294001,19524979167.996445
1656294002,19608951533.225967
1656294003,19690845411.199203
1656294004,19770561394.875923
1656294005,19848000077.215897
1656294006,19923067295.199158
1656294007,19995689861.886806
1656294008,20065799834.360184
1656294009,20133329269.70064
1656294010,20198210224.989548
1656294011,20260374757.30823
1656294012,20319757727.184986
1656294013,20376305208.935776
1656294014,20429968543.932487
1656294015,20480715261.791943
1656294016,20528540690.975903
1656294017,20573446493.755173
1656294018,20615434332.400536
1656294019,20654505869.182793
1656294020,20690662766.372715
1656294021,20723906686.241104
1656294022,20754239291.05875
1656294023,20781662243.096424
1656294024,20806177204.624935
1656294025,20827785837.915062
1656294026,20846489805.237595
1656294027,20862290768.863335
1656294028,20875190391.063053
1656294029,20885190334.107548
1656294030,20892292260.26761
1656294031,20896497831.81402
1656294032,20897808711.01757
1656294033,20896226560.149048
1656294034,20891753041.47925
1656294035,20884389817.278957
1656294036,20874138549.818962
1656294037,20861000901.370064
1656294038,20844978534.20303
1656294039,20826073110.58866
1656294040,20804286292.797752
1656294041,20779619743.10108
1656294042,20752075123.769436
1656294043,20721654097.07362
1656294044,20688358325.28441
1656294045,20652192461.39905
1656294046,20613175440.446068
1656294047,20571339615.26803
1656294048,20526725711.22896
1656294049,20479381803.7556
1656294050,20429360786.103676
1656294051,20376723089.66365
1656294052,20321530931.54358
1656294053,20263846528.85151
1656294054,20203734070.614655
1656294055,20141265633.536995
1656294056,20076515663.96469
1656294057,20009560199.136
1656294058,19940475566.545246
1656294059,19869337663.818905
1656294060,19796222732.963898
1656294061,19721208390.38494
1656294062,19644369616.314167
1656294063,19565774679.674362
1656294064,19485487076.909927
1656294065,19403569450.358883
1656294066,19320084442.359238
1656294067,19235094695.248993
1656294068,19148662851.36617
1656294069,19060851553.048767
1656294070,18971723442.63481
1656294071,18881341162.4623
1656294072,18789767354.869247
1656294073,18697064662.19367
1656294074,18603295726.773567
1656294075,18508523190.946964
1656294076,18412809697.051857
1656294077,18316217887.426266
1656294078,18218810404.408195
1656294079,18120649890.335663
1656294080,18021798987.546677
1656294081,17922320338.379246
1656294082,17822276585.171375
1656294083,17721730370.26108
1656294084,17620744335.98638
1656294085,17519381124.685272
1656294086,17417703378.695778
1656294087,17315773740.355896
1656294088,17213654852.003654
1656294089,17111409355.977049
1656294090,17009099894.614092
1656294091,16906789110.252798
1656294092,16804539645.231176
1656294093,16702414141.88724
1656294094,16600475242.558996
1656294095,16498785589.584455
1656294096,16397407825.301632
1656294097,16296404592.04853
1656294098,16195838532.163168
1656294099,16095772287.983553
1656294100,15996268501.847692
1656294101,15897389816.093613
1656294102,15799198873.059296
1656294103,15701758315.082771
1656294104,15605130784.502052
1656294105,15509378923.65514
1656294106,15414565374.88005
1656294107,15320752780.514793
1656294108,15228003782.897377
1656294109,15136381024.365814
