epoch,if_octets_tx
1656293124,642054124831.5
1656293125,642055591304.0
1656293126,642057057776.0
1656293127,642058524248.0
1656293128,642059990720.5
1656293129,642061457192.5
1656293130,642062923665.0
1656293131,642064390137.0
1656293132,642065856609.5
1656293133,642067323081.5
1656293134,642068789553.5
1656293135,642070256026.0
1656293136,642071722498.0
1656293137,642073188970.5
1656293138,642074655442.5
1656293139,642076121915.0
1656293140,642077588387.0
1656293141,642079054859.0
1656293142,642080521331.5
1656293143,642081987803.5
1656293144,642083454276.0
1656293145,642084920748.0
1656293146,642086387220.0
1656293147,642087853692.5
1656293148,642089320164.5
1656293149,642090786637.0
1656293150,642092253109.0
1656293151,642093719581.5
1656293152,642095186053.5
1656293153,642096652525.5
1656293154,642098118998.0
1656293155,642099585470.0
1656293156,642101051942.5
1656293157,642102518414.5
1656293158,642103984887.0
1656293159,642105451359.0
1656293160,642106917831.0
1656293161,642108384303.5
1656293162,642109850775.5
1656293163,642111317248.0
1656293164,642112783720.0
1656293165,642114250192.5
1656293166,642115716664.5
1656293167,642117183136.5
1656293168,642118649609.0
1656293169,642120116081.0
1656293170,642121582553.5
1656293171,642123049025.5
1656293172,642124515498.0
1656293173,642125981970.0
1656293174,642127448442.0
1656293175,642128914914.5
1656293176,642130381386.5
1656293177,642131847859.0
1656293178,642133314331.0
1656293179,642134780803.5
1656293180,642136247275.5
1656293181,642137713747.5
1656293182,642139180220.0
1656293183,642140646692.0
1656293184,642142113164.5
1656293185,642143579636.5
1656293186,642145046108.5
1656293187,642146512581.0
1656293188,642147979053.0
1656293189,642149445525.5
1656293190,642150911997.5
1656293191,642152378470.0
1656293192,642153844942.0
1656293193,642155311414.0
1656293194,642156777886.5
1656293195,642158244358.5
1656293196,642159710831.0
1656293197,642161177303.0
1656293198,642162643775.5
1656293199,642164110247.5
1656293200,642165576719.5
1656293201,642167043192.0
1656293202,642168509664.0
1656293203,642169976136.5
1656293204,642171442608.5
1656293205,642172909081.0
1656293206,642174375553.0
1656293207,642175842025.0
1656293208,642177308497.5
1656293209,642178774969.5
1656293210,642180241442.0
1656293211,642181707914.0
1656293212,642183174386.5
1656293213,642184640858.5
1656293214,642186107330.5
1656293215,642187573803.0
1656293216,642189040275.0
1656293217,642190506747.5
1656293218,642191973219.5
1656293219,642193439691.5
1656293220,642194906164.0
1656293221,642196372636.0
1656293222,642197839108.5
1656293223,642199305580.5
1656293224,642200772053.0
1656293225,642202238525.0
1656293226,642203704997.0
1656293227,642205171469.5
1656293228,642206637941.5
1656293229,642208104414.0
1656293230,642209570886.0
1656293231,642211037358.5
1656293232,642212503830.5
1656293233,642213970302.5
1656293234,642215436775.0
1656293235,642216903247.0
1656293236,642218369719.5
1656293237,642219836191.5
1656293238,642221302664.0
1656293239,642222769136.0
1656293240,642224235608.0
1656293241,642225702080.5
1656293242,642227168552.5
1656293243,642228635025.0
1656293244,642230101497.0
1656293245,642231567969.5
1656293246,642233034441.5
1656293247,642234500913.5
1656293248,642235967386.0
1656293249,642237433858.0
1656293250,642238900330.5
1656293251,642240366802.5
1656293252,642241833275.0
1656293253,642243299747.0
1656293254,642244766219.0
1656293255,642246232691.5
1656293256,642247699163.5
1656293257,642249165636.0
1656293258,642250632108.0
1656293259,642252098580.0
1656293260,642253565052.5
1656293261,642255031524.5
1656293262,642256497997.0
1656293263,642257964469.0
1656293264,642259430941.5
1656293265,642260897413.5
1656293266,642262363885.5
1656293267,642263830358.0
1656293268,642265296830.0
1656293269,642266763302.5
1656293270,642268229774.5
1656293271,642269696247.0
1656293272,642271162719.0
1656293273,642272629191.0
1656293274,642274095663.5
1656293275,642275562135.5
1656293276,642277028608.0
1656293277,642278495080.0
1656293278,642279961552.5
1656293279,642281428024.5
1656293280,642282894496.5
1656293281,642284360969.0
1656293282,642285827441.0
1656293283,642287293913.5
1656293284,642288760385.5
1656293285,642290226858.0
1656293286,642291693330.0
1656293287,642293159802.0
1656293288,642294626274.5
1656293289,642296092746.5
1656293290,642297559219.0
1656293291,642299025691.0
1656293292,642300492163.5
1656293293,642301958635.5
1656293294,642303425107.5
1656293295,642304891580.0
1656293296,642306358052.0
1656293297,642307824524.5
1656293298,642309290996.5
1656293299,642310757468.5
1656293300,642312223941.0
1656293301,642313690413.0
1656293302,642315156885.5
1656293303,642316623357.5
1656293304,642318089830.0
1656293305,642319556302.0
1656293306,642321022774.0
1656293307,642322489246.5
1656293308,642323955718.5
1656293309,642325422191.0
1656293310,642326888663.0
1656293311,642328355135.5
1656293312,642329821607.5
1656293313,642331288079.5
1656293314,642332754552.0
1656293315,642334221024.0
1656293316,642335687496.5
1656293317,642337153968.5
1656293318,642338620441.0
1656293319,642340086913.0
1656293320,642341553385.0
1656293321,642343019857.5
1656293322,642344486329.5
1656293323,642345952802.0
1656293324,642347419274.0
1656293325,642348885746.5
1656293326,642350352218.5
1656293327,642351818690.5
1656293328,642353285163.0
1656293329,642354751635.0
1656293330,642356218107.5
1656293331,642357684579.5
1656293332,642359151051.5
1656293333,642360617524.0
1656293334,642362083996.0
1656293335,642363550468.5
1656293336,642365016940.5
1656293337,642366483413.0
1656293338,642367949885.0
1656293339,642369416357.0
1656293340,642370882829.5
1656293341,642372349301.5
1656293342,642373815774.0
1656293343,642375282246.0
1656293344,642376748718.5
1656293345,642378215190.5
1656293346,642379681662.5
1656293347,642381148135.0
1656293348,642382614607.0
1656293349,642384081079.5
1656293350,642385547551.5
1656293351,642387014024.0
1656293352,642388480496.0
1656293353,642389946968.0
1656293354,642391413440.5
1656293355,642392879912.5
1656293356,642394346385.0
1656293357,642395812857.0
1656293358,642397279329.5
1656293359,642398745801.5
1656293360,642400212273.5
1656293361,642401678746.0
1656293362,642403145218.0
1656293363,642404611690.5
1656293364,642406078162.5
1656293365,642407544635.0
1656293366,642409011107.0
1656293367,642410477579.0
1656293368,642411944051.5
1656293369,642413410523.5
1656293370,642414876996.0
1656293371,642416343468.0
1656293372,642417809940.0
1656293373,642419276412.5
1656293374,642420742884.5
1656293375,642422209357.0
1656293376,642423675829.0
1656293377,642425142301.5
1656293378,642426608773.5
1656293379,642428075245.5
1656293380,642429541718.0
1656293381,642431008190.0
1656293382,642432474662.5
1656293383,642433941134.5
1656293384,642435407607.0
1656293385,642436874079.0
1656293386,642438340551.0
1656293387,642439807023.5
1656293388,642441273495.5
1656293389,642442739968.0
1656293390,642444206440.0
1656293391,642445672912.5
1656293392,642447139384.5
1656293393,642448605856.5
1656293394,642450072329.0
1656293395,642451538801.0
1656293396,642453005273.5
1656293397,642454471745.5
1656293398,642455938218.0
1656293399,642457404690.0
1656293400,642458871162.0
1656293401,642460337634.5
1656293402,642461804106.5
1656293403,642463270579.0
1656293404,642464737051.0
1656293405,642466203523.5
1656293406,642467669995.5
1656293407,642469136467.5
1656293408,642470602940.0
1656293409,642472069412.0
1656293410,642473535884.5
1656293411,642475002356.5
1656293412,
1656293413,642477935301.0
1656293414,642479401773.0
1656293415,642480868245.5
1656293416,
1656293417,642483801190.0
1656293418,642485267662.0
1656293419,642486734134.0
1656293420,642488200606.5
1656293421,642489667078.5
1656293422,642491133551.0
1656293423,642492600023.0
1656293424,642494066495.5
1656293425,642495532967.5
1656293426,642496999439.5
1656293427,642498465912.0
1656293428,642499932384.0
1656293429,642501398856.5
1656293430,642502865328.5
1656293431,642504331801.0
1656293432,642505798273.0
1656293433,642507264745.0
1656293434,642508731217.5
1656293435,642510197689.5
1656293436,642511664162.0
1656293437,642513130634.0
1656293438,642514597106.5
1656293439,642516063578.5
1656293440,642517530050.5
1656293441,642518996523.0
1656293442,642520462995.0
1656293443,642521929467.5
1656293444,642523395939.5
1656293445,642524862411.5
1656293446,642526328884.0
1656293447,642527795356.0
1656293448,642529261828.5
1656293449,642530728300.5
1656293450,642532194773.0
1656293451,642533661245.0
1656293452,642535127717.0
1656293453,642536594189.5
1656293454,642538060661.5
1656293455,642539527134.0
1656293456,642540993606.0
1656293457,642542460078.5
1656293458,642543926550.5
1656293459,642545393022.5
1656293460,642546859495.0
1656293461,642548325967.0
1656293462,642549792439.5
1656293463,642551258911.5
1656293464,642552725384.0
1656293465,642554191856.0
1656293466,642555658328.0
1656293467,642557124800.5
1656293468,642558591272.5
1656293469,642560057745.0
1656293470,642561524217.0
1656293471,642562990689.5
1656293472,642564457161.5
1656293473,642565923633.5
1656293474,642567390106.0
1656293475,642568856578.0
1656293476,642570323050.5
1656293477,642571789522.5
1656293478,642573255995.0
1656293479,642574722467.0
1656293480,642576188939.0
1656293481,642577655411.5
1656293482,642579121883.5
1656293483,642580588356.0
1656293484,642582054828.0
1656293485,642583521300.0
1656293486,642584987772.5
1656293487,642586454244.5
1656293488,642587920717.0
1656293489,642589387189.0
1656293490,642590853661.5
1656293491,642592320133.5
1656293492,642593786605.5
1656293493,642595253078.0
1656293494,642596719550.0
1656293495,642598186022.5
1656293496,642599652494.5
1656293497,642601118967.0
1656293498,642602585439.0
1656293499,642604051911.0
1656293500,642605518383.5
1656293501,642606984855.5
1656293502,642608451328.0
1656293503,642609917800.0
1656293504,642611384272.5
1656293505,642612850744.5
1656293506,642614317216.5
1656293507,642615783689.0
1656293508,
1656293509,
1656293510,642620183105.5
1656293511,642621649578.0
1656293512,642623116050.0
1656293513,642624582522.0
1656293514,642626048994.5
1656293515,642627515466.5
1656293516,642628981939.0
1656293517,642630448411.0
1656293518,642631914883.5
1656293519,642633381355.5
1656293520,642634847827.5
1656293521,642636314300.0
1656293522,642637780772.0
1656293523,642639247244.5
1656293524,642640713716.5
1656293525,642642180188.5
1656293526,642643646661.0
1656293527,642645113133.0
1656293528,642646579605.5
1656293529,642648046077.5
1656293530,642649512550.0
1656293531,642650979022.0
1656293532,642652445494.0
1656293533,642653911966.5
1656293534,642655378438.5
1656293535,642656844911.0
1656293536,642658311383.0
1656293537,642659777855.5
1656293538,642661244327.5
1656293539,642662710799.5
1656293540,642664177272.0
1656293541,642665643744.0
1656293542,642667110216.5
1656293543,642668576688.5
1656293544,642670043161.0
1656293545,642671509633.0
1656293546,642672976105.0
1656293547,642674442577.5
1656293548,642675909049.5
1656293549,642677375522.0
1656293550,642678841994.0
1656293551,642680308466.5
1656293552,642681774938.5
1656293553,642683241410.5
1656293554,642684707883.0
1656293555,642686174355.0
1656293556,642687640827.5
1656293557,642689107299.5
1656293558,642690573771.5
1656293559,642692040244.0
1656293560,642693506716.0
1656293561,642694973188.5
1656293562,642696439660.5
1656293563,642697906133.0
1656293564,642699372605.0
1656293565,642700839077.0
1656293566,642702305549.5
1656293567,642703772021.5
1656293568,642705238494.0
1656293569,642706704966.0
1656293570,642708171438.5
1656293571,642709637910.5
1656293572,642711104382.5
1656293573,642712570855.0
1656293574,642714037327.0
1656293575,642715503799.5
1656293576,642716970271.5
1656293577,642718436744.0
1656293578,642719903216.0
1656293579,642721369688.0
1656293580,642722836160.5
1656293581,642724302632.5
1656293582,642725769105.0
1656293583,642727235577.0
1656293584,642728702049.5
1656293585,642730168521.5
1656293586,642731634993.5
1656293587,642733101466.0
1656293588,642734567938.0
1656293589,642736034410.5
1656293590,642737500882.5
1656293591,642738967355.0
1656293592,642740433827.0
1656293593,642741900299.0
1656293594,642743366771.5
1656293595,642744833243.5
1656293596,642746299716.0
1656293597,642747766188.0
1656293598,642749232660.0
1656293599,642750699132.5
1656293600,642752165604.5
1656293601,642753632077.0
1656293602,642755098549.0
1656293603,642756565021.5
1656293604,642758031493.5
1656293605,642759497965.5
1656293606,642760964438.0
1656293607,642762430910.0
1656293608,642763897382.5
1656293609,642765363854.5
1656293610,642766830327.0
1656293611,642768296799.0
1656293612,642769763271.0
1656293613,642771229743.5
1656293614,642772696215.5
1656293615,642774162688.0
1656293616,642775629160.0
1656293617,642777095632.5
1656293618,642778562104.5
1656293619,642780028576.5
1656293620,642781495049.0
1656293621,642782961521.0
1656293622,642784427993.5
1656293623,642785894465.5
1656293624,642787360938.0
1656293625,642788827410.0
1656293626,642790293882.0
1656293627,642791760354.5
1656293628,642793226826.5
1656293629,642794693299.0
1656293630,642796159771.0
1656293631,642797626243.5
1656293632,642799092715.5
1656293633,642800559187.5
1656293634,642802025660.0
1656293635,642803492132.0
1656293636,642804958604.5
1656293637,642806425076.5
1656293638,642807891548.5
1656293639,642809358021.0
1656293640,642810824493.0
1656293641,642812290965.5
1656293642,642813757437.5
1656293643,642815223910.0
1656293644,642816690382.0
1656293645,642818156854.0
1656293646,642819623326.5
1656293647,642821089798.5
1656293648,642822556271.0
1656293649,642824022743.0
1656293650,642825489215.5
1656293651,642826955687.5
1656293652,642828422159.5
1656293653,642829888632.0
1656293654,642831355104.0
1656293655,642832821576.5
1656293656,
1656293657,642835754521.0
1656293658,642837220993.0
1656293659,642838687465.0
1656293660,642840153937.5
1656293661,642841620409.5
1656293662,642843086882.0
1656293663,642844553354.0
1656293664,642846019826.5
1656293665,642847486298.5
1656293666,642848952770.5
1656293667,642850419243.0
1656293668,642851885715.0
1656293669,642853352187.5
1656293670,642854818659.5
1656293671,642856285131.5
1656293672,642857751604.0
1656293673,642859218076.0
1656293674,642860684548.5
1656293675,642862151020.5
1656293676,642863617493.0
1656293677,642865083965.0
1656293678,642866550437.0
1656293679,642868016909.5
1656293680,642869483381.5
1656293681,642870949854.0
1656293682,642872416326.0
1656293683,642873882798.5
1656293684,642875349270.5
1656293685,642876815742.5
1656293686,642878282215.0
1656293687,642879748687.0
1656293688,642881215159.5
1656293689,642882681631.5
1656293690,642884148104.0
1656293691,642885614576.0
1656293692,642887081048.0
1656293693,642888547520.5
1656293694,642890013992.5
1656293695,642891480465.0
1656293696,642892946937.0
1656293697,642894413409.5
1656293698,642895879881.5
1656293699,642897346353.5
1656293700,642898812826.0
1656293701,642900279298.0
1656293702,642901745770.5
1656293703,642903212242.5
1656293704,642904678715.0
1656293705,642906145187.0
1656293706,642907611659.0
1656293707,642909078131.5
1656293708,642910544603.5
1656293709,642912011076.0
1656293710,642913477548.0
1656293711,642914944020.0
1656293712,642916410492.5
1656293713,642917876964.5
1656293714,642919343437.0
1656293715,642920809909.0
1656293716,642922276381.5
1656293717,642923742853.5
1656293718,642925209325.5
1656293719,642926675798.0
1656293720,642928142270.0
1656293721,642929608742.5
1656293722,642931075214.5
1656293723,642932541687.0
1656293724,642934008159.0
1656293725,642935474631.0
1656293726,642936941103.5
1656293727,642938407575.5
1656293728,642939874048.0
1656293729,642941340520.0
1656293730,642942806992.5
1656293731,642944273464.5
1656293732,642945739936.5
1656293733,642947206409.0
1656293734,642948672881.0
1656293735,642950139353.5
1656293736,642951605825.5
1656293737,642953072298.0
1656293738,642954538770.0
1656293739,642956005242.0
1656293740,642957471714.5
1656293741,642958938186.5
1656293742,642960404659.0
1656293743,642961871131.0
1656293744,642963337603.5
1656293745,642964804075.5
1656293746,642966270547.5
1656293747,642967737020.0
1656293748,642969203492.0
1656293749,642970669964.5
1656293750,642972136436.5
1656293751,642973602908.5
1656293752,642975069381.0
1656293753,642976535853.0
1656293754,642978002325.5
1656293755,642979468797.5
1656293756,642980935270.0
1656293757,642982401742.0
1656293758,642983868214.0
1656293759,642985334686.5
1656293760,642986801158.5
1656293761,642988267631.0
1656293762,642989734103.0
1656293763,642991200575.5
1656293764,642992667047.5
1656293765,642994133519.5
1656293766,642995599992.0
1656293767,642997066464.0
1656293768,642998532936.5
1656293769,642999999408.5
1656293770,643001465881.0
1656293771,643002932353.0
1656293772,643004398825.0
1656293773,643005865297.5
1656293774,643007331769.5
1656293775,643008798242.0
1656293776,643010264714.0
1656293777,643011731186.5
1656293778,643013197658.5
1656293779,643014664130.5
1656293780,643016130603.0
1656293781,643017597075.0
1656293782,643019063547.5
1656293783,643020530019.5
1656293784,643021996491.5
1656293785,643023462964.0
1656293786,643024929436.0
1656293787,643026395908.5
1656293788,643027862380.5
1656293789,643029328853.0
1656293790,643030795325.0
1656293791,643032261797.0
1656293792,643033728269.5
1656293793,643035194741.5
1656293794,643036661214.0
1656293795,643038127686.0
1656293796,643039594158.5
1656293797,643041060630.5
1656293798,643042527102.5
1656293799,643043993575.0
1656293800,643045460047.0
1656293801,643046926519.5
1656293802,643048392991.5
1656293803,643049859464.0
1656293804,643051325936.0
1656293805,643052792408.0
1656293806,643054258880.5
1656293807,643055725352.5
1656293808,643057191825.0
1656293809,643058658297.0
1656293810,643060124769.5
1656293811,643061591241.5
1656293812,643063057713.5
1656293813,643064524186.0
1656293814,643065990658.0
1656293815,643067457130.5
1656293816,643068923602.5
1656293817,643070390075.0
1656293818,643071856547.0
1656293819,643073323019.0
1656293820,643074789491.5
1656293821,643076255963.5
1656293822,643077722436.0
1656293823,
1656293824,643080655380.0
1656293825,643082121852.5
1656293826,643083588324.5
1656293827,643085054797.0
1656293828,643086521269.0
1656293829,643087987741.5
1656293830,643089454213.5
1656293831,643090920685.5
1656293832,643092387158.0
1656293833,643093853630.0
1656293834,643095320102.5
1656293835,643096786574.5
1656293836,643098253047.0
1656293837,643099719519.0
1656293838,643101185991.0
1656293839,643102652463.5
1656293840,643104118935.5
1656293841,643105585408.0
1656293842,643107051880.0
1656293843,643108518352.5
1656293844,643109984824.5
1656293845,643111451296.5
1656293846,643112917769.0
1656293847,643114384241.0
1656293848,643115850713.5
1656293849,643117317185.5
1656293850,643118783658.0
1656293851,643120250130.0
1656293852,643121716602.0
1656293853,643123183074.5
1656293854,643124649546.5
1656293855,643126116019.0
1656293856,643127582491.0
1656293857,643129048963.5
1656293858,643130515435.5
1656293859,643131981907.5
1656293860,643133448380.0
1656293861,643134914852.0
1656293862,643136381324.5
1656293863,643137847796.5
1656293864,643139314268.5
1656293865,643140780741.0
1656293866,643142247213.0
1656293867,643143713685.5
1656293868,643145180157.5
1656293869,643146646630.0
1656293870,643148113102.0
1656293871,643149579574.0
1656293872,643151046046.5
1656293873,643152512518.5
1656293874,643153978991.0
1656293875,643155445463.0
1656293876,643156911935.5
1656293877,643158378407.5
1656293878,643159844879.5
1656293879,643161311352.0
1656293880,643162777824.0
1656293881,643164244296.5
1656293882,643165710768.5
1656293883,643167177241.0
1656293884,643168643713.0
1656293885,643170110185.0
1656293886,643171576657.5
1656293887,643173043129.5
1656293888,643174509602.0
1656293889,643175976074.0
1656293890,643177442546.5
1656293891,643178909018.5
1656293892,643180375490.5
1656293893,643181841963.0
1656293894,643183308435.0
1656293895,643184774907.5
1656293896,643186241379.5
1656293897,643187707851.5
1656293898,643189174324.0
1656293899,643190640796.0
1656293900,643192107268.5
1656293901,643193573740.5
1656293902,643195040213.0
1656293903,643196506685.0
1656293904,643197973157.0
1656293905,643199439629.5
1656293906,643200906101.5
1656293907,643202372574.0
1656293908,643203839046.0
1656293909,643205305518.5
1656293910,643206771990.5
1656293911,643208238462.5
1656293912,643209704935.0
1656293913,643211171407.0
1656293914,643212637879.5
1656293915,643214104351.5
1656293916,643215570824.0
1656293917,643217037296.0
1656293918,643218503768.0
1656293919,643219970240.5
1656293920,643221436712.5
1656293921,643222903185.0
1656293922,643224369657.0
1656293923,643225836129.5
1656293924,643227302601.5
1656293925,643228769073.5
1656293926,643230235546.0
1656293927,643231702018.0
1656293928,643233168490.5
1656293929,643234634962.5
1656293930,643236101435.0
1656293931,643237567907.0
1656293932,643239034379.0
1656293933,643240500851.5
1656293934,643241967323.5
1656293935,643243433796.0
1656293936,643244900268.0
1656293937,643246366740.0
1656293938,643247833212.5
1656293939,643249299684.5
1656293940,643250766157.0
1656293941,643252232629.0
1656293942,643253699101.5
1656293943,643255165573.5
1656293944,643256632045.5
1656293945,643258098518.0
1656293946,643259564990.0
1656293947,643261031462.5
1656293948,643262497934.5
1656293949,643263964407.0
1656293950,643265430879.0
1656293951,643266897351.0
1656293952,643268363823.5
1656293953,643269830295.5
1656293954,643271296768.0
1656293955,643272763240.0
1656293956,643274229712.5
1656293957,643275696184.5
1656293958,643277162656.5
1656293959,643278629129.0
1656293960,643280095601.0
1656293961,643281562073.5
1656293962,643283028545.5
1656293963,643284495018.0
1656293964,643285961490.0
1656293965,643287427962.0
1656293966,643288894434.5
1656293967,643290360906.5
1656293968,643291827379.0
1656293969,643293293851.0
1656293970,643294760323.5
1656293971,643296226795.5
1656293972,643297693267.5
1656293973,643299159740.0
1656293974,643300626212.0
1656293975,643302092684.5
1656293976,643303559156.5
1656293977,643305025628.5
1656293978,643306492101.0
1656293979,643307958573.0
1656293980,643309425045.5
1656293981,643310891517.5
1656293982,643312357990.0
1656293983,
1656293984,643315290934.0
1656293985,643316757406.5
1656293986,643318223878.5
1656293987,643319690351.0
1656293988,643321156823.0
1656293989,643322623295.5
1656293990,643324089767.5
1656293991,643325556239.5
1656293992,643327022712.0
1656293993,643328489184.0
1656293994,643329955656.5
1656293995,643331422128.5
1656293996,
1656293997,643334355073.0
1656293998,643335821545.0
1656293999,643337288017.5
1656294000,643338754489.5
1656294001,643340220962.0
1656294002,643341687434.0
1656294003,643343153906.5
1656294004,643344620378.5
1656294005,643346086850.5
1656294006,643347553323.0
1656294007,643349019795.0
1656294008,643350486267.5
1656294009,643351952739.5
1656294010,643353419211.5
1656294011,643354885684.0
1656294012,643356352156.0
1656294013,643357818628.5
1656294014,643359285100.5
1656294015,643360751573.0
1656294016,643362218045.0
1656294017,643363684517.0
1656294018,643365150989.5
1656294019,643366617461.5
1656294020,643368083934.0
1656294021,643369550406.0
1656294022,643371016878.5
1656294023,643372483350.5
1656294024,643373949822.5
1656294025,643375416295.0
1656294026,643376882767.0
1656294027,643378349239.5
1656294028,643379815711.5
1656294029,643381282184.0
1656294030,643382748656.0
1656294031,643384215128.0
1656294032,643385681600.5
1656294033,643387148072.5
1656294034,643388614545.0
1656294035,643390081017.0
1656294036,643391547489.5
1656294037,643393013961.5
1656294038,643394480433.5
1656294039,643395946906.0
1656294040,643397413378.0
1656294041,643398879850.5
1656294042,643400346322.5
1656294043,643401812795.0
1656294044,643403279267.0
1656294045,643404745739.0
1656294046,643406212211.5
1656294047,643407678683.5
1656294048,643409145156.0
1656294049,643410611628.0
1656294050,643412078100.0
1656294051,643413544572.5
1656294052,643415011044.5
1656294053,643416477517.0
1656294054,643417943989.0
1656294055,643419410461.5
1656294056,643420876933.5
1656294057,643422343405.5
1656294058,643423809878.0
1656294059,
1656294060,643426742822.5
1656294061,643428209294.5
1656294062,643429675767.0
1656294063,643431142239.0
1656294064,643432608711.0
1656294065,643434075183.5
1656294066,643435541655.5
1656294067,643437008128.0
1656294068,643438474600.0
1656294069,643439941072.5
1656294070,643441407544.5
1656294071,643442874016.5
1656294072,643444340489.0
1656294073,643445806961.0
1656294074,643447273433.5
1656294075,643448739905.5
1656294076,643450206378.0
1656294077,643451672850.0
1656294078,643453139322.0
1656294079,643454605794.5
1656294080,643456072266.5
1656294081,643457538739.0
1656294082,643459005211.0
1656294083,643460471683.5
1656294084,643461938155.5
1656294085,643463404627.5
1656294086,643464871100.0
1656294087,643466337572.0
1656294088,643467804044.5
1656294089,643469270516.5
1656294090,643470736988.5
1656294091,643472203461.0
1656294092,643473669933.0
1656294093,643475136405.5
1656294094,643476602877.5
1656294095,643478069350.0
1656294096,643479535822.0
1656294097,643481002294.0
1656294098,643482468766.5
1656294099,643483935238.5
1656294100,
1656294101,643486868183.0
1656294102,643488334655.5
1656294103,643489801127.5
1656294104,643491267599.5
1656294105,643492734072.0
1656294106,643494200544.0
1656294107,643495667016.5
1656294108,643497133488.5
1656294109,
1656294110,643500066433.0
1656294111,643501532905.0
1656294112,643502999377.5
1656294113,643504465849.5
1656294114,643505932322.0
1656294115,643507398794.0
1656294116,643508865266.5
1656294117,643510331738.5
1656294118,643511798210.5
1656294119,643513264683.0
1656294120,643514731155.0
1656294121,643516197627.5
1656294122,643517664099.5
1656294123,643519130571.5
1656294124,643520597044.0
1656294125,643522063516.0
1656294126,643523529988.5
1656294127,643524996460.5
1656294128,643526462933.0
1656294129,643527929405.0
1656294130,643529395877.0
1656294131,643530862349.5
1656294132,643532328821.5
1656294133,643533795294.0
1656294134,643535261766.0
1656294135,643536728238.5
1656294136,643538194710.5
1656294137,643539661182.5
1656294138,643541127655.0
1656294139,643542594127.0
1656294140,643544060599.5
1656294141,643545527071.5
1656294142,643546993544.0
1656294143,643548460016.0
1656294144,643549926488.0
1656294145,643551392960.5
1656294146,643552859432.5
1656294147,643554325905.0
1656294148,643555792377.0
1656294149,643557258849.5
1656294150,643558725321.5
1656294151,643560191793.5
1656294152,643561658266.0
1656294153,643563124738.0
1656294154,643564591210.5
1656294155,643566057682.5
1656294156,643567524155.0
1656294157,643568990627.0
1656294158,643570457099.0
1656294159,643571923571.5
1656294160,643573390043.5
1656294161,643574856516.0
1656294162,643576322988.0
1656294163,643577789460.0
1656294164,643579255932.5
1656294165,643580722404.5
1656294166,643582188877.0
1656294167,643583655349.0
1656294168,643585121821.5
1656294169,643586588293.5
1656294170,643588054765.5
1656294171,643589521238.0
1656294172,643590987710.0
1656294173,643592454182.5
1656294174,643593920654.5
1656294175,643595387127.0
1656294176,643596853599.0
1656294177,643598320071.0
1656294178,643599786543.5
1656294179,643601253015.5
1656294180,643602719488.0
1656294181,643604185960.0
1656294182,643605652432.5
1656294183,643607118904.5
1656294184,643608585376.5
1656294185,643610051849.0
1656294186,643611518321.0
1656294187,643612984793.5
1656294188,643614451265.5
1656294189,643615917738.0
1656294190,643617384210.0
1656294191,643618850682.0
1656294192,643620317154.5
1656294193,643621783626.5
1656294194,643623250099.0
1656294195,643624716571.0
1656294196,643626183043.5
1656294197,643627649515.5
1656294198,643629115987.5
1656294199,643630582460.0
1656294200,643632048932.0
1656294201,643633515404.5
1656294202,643634981876.5
1656294203,643636448348.5
